emotion	explanation	target_group	term	AffectCategory	AssociationFlag
shame	I would feel shame because I failed to provide for my family and let them down, which is a fundamental responsibility as a provider and a man.	male	shame	fear	1.0
shame	I would feel shame because I failed to provide for my family and let them down, which is a fundamental responsibility as a provider and a man.	male	shame	negative	1.0
shame	I would feel shame because I failed to provide for my family and let them down, which is a fundamental responsibility as a provider and a man.	male	shame	sadness	1.0
frustration	I would feel frustration when I forgot an invoice years ago to pay because it would mean I had to deal with the consequences of my mistake, such as late fees and damaged reputation, and it would be a reminder of my own carelessness and lack of attention to detail.	male	frustration	anger	1.0
frustration	I would feel frustration when I forgot an invoice years ago to pay because it would mean I had to deal with the consequences of my mistake, such as late fees and damaged reputation, and it would be a reminder of my own carelessness and lack of attention to detail.	male	frustration	negative	1.0
shock	I would feel shock because my mother's words were a sudden and unexpected blow, leaving me stunned and disbelieving.	male	shock	anger	1.0
shock	I would feel shock because my mother's words were a sudden and unexpected blow, leaving me stunned and disbelieving.	male	shock	fear	1.0
shock	I would feel shock because my mother's words were a sudden and unexpected blow, leaving me stunned and disbelieving.	male	shock	negative	1.0
shock	I would feel shock because my mother's words were a sudden and unexpected blow, leaving me stunned and disbelieving.	male	shock	surprise	1.0
grief	I would feel grief because my father was a significant figure in my life and his passing would be a tremendous loss.	male	grief	negative	1.0
grief	I would feel grief because my father was a significant figure in my life and his passing would be a tremendous loss.	male	grief	sadness	1.0
disappointment	I would feel disappointment because I had high hopes and expectations for the new job and not getting it would be a significant setback for my career and personal goals.	male	disappointment	disgust	1.0
disappointment	I would feel disappointment because I had high hopes and expectations for the new job and not getting it would be a significant setback for my career and personal goals.	male	disappointment	negative	1.0
disappointment	I would feel disappointment because I had high hopes and expectations for the new job and not getting it would be a significant setback for my career and personal goals.	male	disappointment	sadness	1.0
embarrassment	I would feel embarrassed because I would be worried about what others might think of me and my lack of attention to detail.	male	embarrassment	fear	1.0
embarrassment	I would feel embarrassed because I would be worried about what others might think of me and my lack of attention to detail.	male	embarrassment	negative	1.0
embarrassment	I would feel embarrassed because I would be worried about what others might think of me and my lack of attention to detail.	male	embarrassment	sadness	1.0
embarrassment	I would feel embarrassed because I would be worried about what others might think of me and my lack of attention to detail.	male	embarrassment	surprise	1.0
disappointment	I would feel disappointment because my partner did not meet my expectations and I had hoped for a more fulfilling experience.	male	disappointment	disgust	1.0
disappointment	I would feel disappointment because my partner did not meet my expectations and I had hoped for a more fulfilling experience.	male	disappointment	negative	1.0
disappointment	I would feel disappointment because my partner did not meet my expectations and I had hoped for a more fulfilling experience.	male	disappointment	sadness	1.0
concern	I would feel concern because my friends' well-being is important to me and I worry about the potential impact of Brexit on their lives.	male			
discomfort	I would feel discomfort when I went to a sauna with friends because I'm not a fan of being in a crowded and sweaty environment, and I felt out of place among my friends who seemed to enjoy it.	male	discomfort	negative	1.0
discomfort	I would feel discomfort when I went to a sauna with friends because I'm not a fan of being in a crowded and sweaty environment, and I felt out of place among my friends who seemed to enjoy it.	male	discomfort	sadness	1.0
embarrassment	I would feel embarrassed when I started to stammer during a lecture because I'm a confident person and I value being able to express myself clearly, and being unable to do so in front of others would be a huge blow to my ego.	male	embarrassment	fear	1.0
embarrassment	I would feel embarrassed when I started to stammer during a lecture because I'm a confident person and I value being able to express myself clearly, and being unable to do so in front of others would be a huge blow to my ego.	male	embarrassment	negative	1.0
embarrassment	I would feel embarrassed when I started to stammer during a lecture because I'm a confident person and I value being able to express myself clearly, and being unable to do so in front of others would be a huge blow to my ego.	male	embarrassment	sadness	1.0
embarrassment	I would feel embarrassed when I started to stammer during a lecture because I'm a confident person and I value being able to express myself clearly, and being unable to do so in front of others would be a huge blow to my ego.	male	embarrassment	surprise	1.0
relief	I would feel relief because I narrowly avoided a potentially disastrous situation and was able to stop in time, grateful that no harm was done.	male	relief	positive	1.0
longing	I would feel a deep longing to be reunited with my children and to spend quality time with them.	male	longing	anticipation	1.0
longing	I would feel a deep longing to be reunited with my children and to spend quality time with them.	male	longing	sadness	1.0
disgust	The sudden and overwhelming presence of hundreds of maggots crawling towards me would evoke a strong sense of disgust, as it would be a deeply unsettling and repulsive experience.	male	disgust	anger	1.0
disgust	The sudden and overwhelming presence of hundreds of maggots crawling towards me would evoke a strong sense of disgust, as it would be a deeply unsettling and repulsive experience.	male	disgust	disgust	1.0
disgust	The sudden and overwhelming presence of hundreds of maggots crawling towards me would evoke a strong sense of disgust, as it would be a deeply unsettling and repulsive experience.	male	disgust	fear	1.0
disgust	The sudden and overwhelming presence of hundreds of maggots crawling towards me would evoke a strong sense of disgust, as it would be a deeply unsettling and repulsive experience.	male	disgust	negative	1.0
disgust	The sudden and overwhelming presence of hundreds of maggots crawling towards me would evoke a strong sense of disgust, as it would be a deeply unsettling and repulsive experience.	male	disgust	sadness	1.0
frustration	I would feel frustration because I'm annoyed with myself for being careless and forgetting the parking ban, which led to a nod and a potential fine.	male	frustration	anger	1.0
frustration	I would feel frustration because I'm annoyed with myself for being careless and forgetting the parking ban, which led to a nod and a potential fine.	male	frustration	negative	1.0
guilty	I would feel guilty because I would be worried about not being able to deliver the gift and let my friend down.	male	guilty	anger	1.0
guilty	I would feel guilty because I would be worried about not being able to deliver the gift and let my friend down.	male	guilty	negative	1.0
guilty	I would feel guilty because I would be worried about not being able to deliver the gift and let my friend down.	male	guilty	sadness	1.0
embarrassment	I would feel embarrassment because I'm a responsible adult and I let my attention lapse, putting myself and my nephew at risk, which is not the kind of role model I want to be for him.	male	embarrassment	fear	1.0
embarrassment	I would feel embarrassment because I'm a responsible adult and I let my attention lapse, putting myself and my nephew at risk, which is not the kind of role model I want to be for him.	male	embarrassment	negative	1.0
embarrassment	I would feel embarrassment because I'm a responsible adult and I let my attention lapse, putting myself and my nephew at risk, which is not the kind of role model I want to be for him.	male	embarrassment	sadness	1.0
embarrassment	I would feel embarrassment because I'm a responsible adult and I let my attention lapse, putting myself and my nephew at risk, which is not the kind of role model I want to be for him.	male	embarrassment	surprise	1.0
disgust	The smell of the beetles was overwhelming and repulsive, making me feel a strong sense of disgust and revulsion.	male	disgust	anger	1.0
disgust	The smell of the beetles was overwhelming and repulsive, making me feel a strong sense of disgust and revulsion.	male	disgust	disgust	1.0
disgust	The smell of the beetles was overwhelming and repulsive, making me feel a strong sense of disgust and revulsion.	male	disgust	fear	1.0
disgust	The smell of the beetles was overwhelming and repulsive, making me feel a strong sense of disgust and revulsion.	male	disgust	negative	1.0
disgust	The smell of the beetles was overwhelming and repulsive, making me feel a strong sense of disgust and revulsion.	male	disgust	sadness	1.0
pride	I would feel pride when my sons were born, as it's a significant milestone in my life and a sense of accomplishment as a father.	male	pride	joy	1.0
pride	I would feel pride when my sons were born, as it's a significant milestone in my life and a sense of accomplishment as a father.	male	pride	positive	1.0
sadness	I would feel sadness because I'm going to miss my friend and the thought of not being able to hang out or share experiences together is really tough for me.	male	sadness	negative	1.0
sadness	I would feel sadness because I'm going to miss my friend and the thought of not being able to hang out or share experiences together is really tough for me.	male	sadness	sadness	1.0
sadness	I would feel sadness because I'm going to miss my friend and the thought of not being able to hang out or share experiences together is really tough for me.	male	sadness	trust	1.0
betrayal	I would feel a deep sense of betrayal when someone I trusted lied to me, as it challenges the foundation of our relationship and makes me question their integrity.	male	betrayal	anger	1.0
betrayal	I would feel a deep sense of betrayal when someone I trusted lied to me, as it challenges the foundation of our relationship and makes me question their integrity.	male	betrayal	disgust	1.0
betrayal	I would feel a deep sense of betrayal when someone I trusted lied to me, as it challenges the foundation of our relationship and makes me question their integrity.	male	betrayal	negative	1.0
betrayal	I would feel a deep sense of betrayal when someone I trusted lied to me, as it challenges the foundation of our relationship and makes me question their integrity.	male	betrayal	sadness	1.0
fear	As a small child, the loud thunder and flashes of lightning would be overwhelming and scary, making me feel a sense of fear and vulnerability.	male	fear	anger	1.0
fear	As a small child, the loud thunder and flashes of lightning would be overwhelming and scary, making me feel a sense of fear and vulnerability.	male	fear	fear	1.0
fear	As a small child, the loud thunder and flashes of lightning would be overwhelming and scary, making me feel a sense of fear and vulnerability.	male	fear	negative	1.0
disgust	I would feel disgust when I spotted a small white grub in the kitchen and then washed out all the cupboards because it's a sudden and unpleasant discovery that makes me want to get rid of it as quickly as possible.	male	disgust	anger	1.0
disgust	I would feel disgust when I spotted a small white grub in the kitchen and then washed out all the cupboards because it's a sudden and unpleasant discovery that makes me want to get rid of it as quickly as possible.	male	disgust	disgust	1.0
disgust	I would feel disgust when I spotted a small white grub in the kitchen and then washed out all the cupboards because it's a sudden and unpleasant discovery that makes me want to get rid of it as quickly as possible.	male	disgust	fear	1.0
disgust	I would feel disgust when I spotted a small white grub in the kitchen and then washed out all the cupboards because it's a sudden and unpleasant discovery that makes me want to get rid of it as quickly as possible.	male	disgust	negative	1.0
disgust	I would feel disgust when I spotted a small white grub in the kitchen and then washed out all the cupboards because it's a sudden and unpleasant discovery that makes me want to get rid of it as quickly as possible.	male	disgust	sadness	1.0
embarrassment	I would feel embarrassment when I spotted myself in the restaurant with sauce because I'm a neat and tidy person and the sight of myself with food stains would be mortifying.	male	embarrassment	fear	1.0
embarrassment	I would feel embarrassment when I spotted myself in the restaurant with sauce because I'm a neat and tidy person and the sight of myself with food stains would be mortifying.	male	embarrassment	negative	1.0
embarrassment	I would feel embarrassment when I spotted myself in the restaurant with sauce because I'm a neat and tidy person and the sight of myself with food stains would be mortifying.	male	embarrassment	sadness	1.0
embarrassment	I would feel embarrassment when I spotted myself in the restaurant with sauce because I'm a neat and tidy person and the sight of myself with food stains would be mortifying.	male	embarrassment	surprise	1.0
outrage	I would feel outrage when a stupid man purposely ran over a cat because it's a senseless and cruel act that deserves strong condemnation and indignation.	male	outrage	anger	1.0
outrage	I would feel outrage when a stupid man purposely ran over a cat because it's a senseless and cruel act that deserves strong condemnation and indignation.	male	outrage	disgust	1.0
outrage	I would feel outrage when a stupid man purposely ran over a cat because it's a senseless and cruel act that deserves strong condemnation and indignation.	male	outrage	negative	1.0
sadness	I would feel sadness because my grandpa was a significant figure in my life and his passing would leave a void that can't be filled.	male	sadness	negative	1.0
sadness	I would feel sadness because my grandpa was a significant figure in my life and his passing would leave a void that can't be filled.	male	sadness	sadness	1.0
sadness	I would feel sadness because my grandpa was a significant figure in my life and his passing would leave a void that can't be filled.	male	sadness	trust	1.0
fear	I would feel fear when I went alone in the dark to our neighbor's place at night because it's an unusual and potentially threatening situation, and my instincts would be telling me to be cautious and alert for potential danger.	male	fear	anger	1.0
fear	I would feel fear when I went alone in the dark to our neighbor's place at night because it's an unusual and potentially threatening situation, and my instincts would be telling me to be cautious and alert for potential danger.	male	fear	fear	1.0
fear	I would feel fear when I went alone in the dark to our neighbor's place at night because it's an unusual and potentially threatening situation, and my instincts would be telling me to be cautious and alert for potential danger.	male	fear	negative	1.0
relief	I would feel relief when I got a commitment for a new job because it means I've got a sense of security and stability, and I can finally start planning my future.	male	relief	positive	1.0
frustration	I would feel frustration when the elevator got stuck because it's a sudden and unexpected event that disrupts my daily routine and makes me feel trapped and helpless.	male	frustration	anger	1.0
frustration	I would feel frustration when the elevator got stuck because it's a sudden and unexpected event that disrupts my daily routine and makes me feel trapped and helpless.	male	frustration	negative	1.0
embarrassment	I would feel embarrassed when I annoyed an important customer because I would be worried about losing their business and damaging my professional reputation.	male	embarrassment	fear	1.0
embarrassment	I would feel embarrassed when I annoyed an important customer because I would be worried about losing their business and damaging my professional reputation.	male	embarrassment	negative	1.0
embarrassment	I would feel embarrassed when I annoyed an important customer because I would be worried about losing their business and damaging my professional reputation.	male	embarrassment	sadness	1.0
embarrassment	I would feel embarrassed when I annoyed an important customer because I would be worried about losing their business and damaging my professional reputation.	male	embarrassment	surprise	1.0
disgust	I would feel disgust when I see something unclean or unpleasant, like a crawling insect near my food.	male	disgust	anger	1.0
disgust	I would feel disgust when I see something unclean or unpleasant, like a crawling insect near my food.	male	disgust	disgust	1.0
disgust	I would feel disgust when I see something unclean or unpleasant, like a crawling insect near my food.	male	disgust	fear	1.0
disgust	I would feel disgust when I see something unclean or unpleasant, like a crawling insect near my food.	male	disgust	negative	1.0
disgust	I would feel disgust when I see something unclean or unpleasant, like a crawling insect near my food.	male	disgust	sadness	1.0
skepticism	I would feel skepticism towards Friedrich Merz becoming Chancellor as I'm not convinced of his policies and leadership abilities.	male			
nervousness	As the day of departure approached, I would feel nervousness because I would be worried about leaving behind the comfort and familiarity of my daily routine and the people I care about, and unsure of what the future holds.	male	nervousness	fear	1.0
pride	Becoming a father again fills me with a sense of pride, knowing that I'm capable of providing for and protecting my family.	male	pride	joy	1.0
pride	Becoming a father again fills me with a sense of pride, knowing that I'm capable of providing for and protecting my family.	male	pride	positive	1.0
excitement	I would feel excitement when I found out that my favorite band was playing in my city because it's a rare opportunity to see them live and I've been waiting for a long time to experience their music in person.	male	excitement	anticipation	1.0
excitement	I would feel excitement when I found out that my favorite band was playing in my city because it's a rare opportunity to see them live and I've been waiting for a long time to experience their music in person.	male	excitement	joy	1.0
excitement	I would feel excitement when I found out that my favorite band was playing in my city because it's a rare opportunity to see them live and I've been waiting for a long time to experience their music in person.	male	excitement	positive	1.0
excitement	I would feel excitement when I found out that my favorite band was playing in my city because it's a rare opportunity to see them live and I've been waiting for a long time to experience their music in person.	male	excitement	surprise	1.0
fear	I would feel fear when my son nearly got hit while crossing the crosswalk because as a father, my instinct is to protect him and the thought of him being harmed is terrifying.	male	fear	anger	1.0
fear	I would feel fear when my son nearly got hit while crossing the crosswalk because as a father, my instinct is to protect him and the thought of him being harmed is terrifying.	male	fear	fear	1.0
fear	I would feel fear when my son nearly got hit while crossing the crosswalk because as a father, my instinct is to protect him and the thought of him being harmed is terrifying.	male	fear	negative	1.0
concern	I would feel concern because I believe the people of Europe are making decisions that could have long-term negative consequences for the continent and its inhabitants.	male			
fury	I would feel fury when someone deliberately damages my property and then flees the scene, showing no regard for my rights or well-being.	male	fury	anger	1.0
fury	I would feel fury when someone deliberately damages my property and then flees the scene, showing no regard for my rights or well-being.	male	fury	fear	1.0
fury	I would feel fury when someone deliberately damages my property and then flees the scene, showing no regard for my rights or well-being.	male	fury	negative	1.0
fury	I would feel fury when someone deliberately damages my property and then flees the scene, showing no regard for my rights or well-being.	male	fury	sadness	1.0
pride	I would feel pride when my football club rose to a higher class because it's a significant achievement and a reflection of my dedication and loyalty to the team.	male	pride	joy	1.0
pride	I would feel pride when my football club rose to a higher class because it's a significant achievement and a reflection of my dedication and loyalty to the team.	male	pride	positive	1.0
helplessness	I would feel a deep sense of helplessness when I'm unable to do anything to change the situation, leaving me feeling powerless and frustrated.	male	helplessness	fear	1.0
helplessness	I would feel a deep sense of helplessness when I'm unable to do anything to change the situation, leaving me feeling powerless and frustrated.	male	helplessness	negative	1.0
helplessness	I would feel a deep sense of helplessness when I'm unable to do anything to change the situation, leaving me feeling powerless and frustrated.	male	helplessness	sadness	1.0
pride	I would feel pride when I first became a dad, as it's a significant milestone in my life and I would be proud of the responsibility and role I'm taking on as a father.	male	pride	joy	1.0
pride	I would feel pride when I first became a dad, as it's a significant milestone in my life and I would be proud of the responsibility and role I'm taking on as a father.	male	pride	positive	1.0
grief	I would feel grief when my niece died fatally because it's a devastating loss of a loved one, and it's hard to accept the reality of her passing.	male	grief	negative	1.0
grief	I would feel grief when my niece died fatally because it's a devastating loss of a loved one, and it's hard to accept the reality of her passing.	male	grief	sadness	1.0
elation	I would feel elation when I won a lottery in the lottery a few years ago because it was a life-changing event that brought me immense joy and relief, and I would feel a sense of accomplishment and pride in my good fortune.	male			
frustration	I would feel frustration because I was unable to fix the car and it's a sense of being stuck and unable to make progress.	male	frustration	anger	1.0
frustration	I would feel frustration because I was unable to fix the car and it's a sense of being stuck and unable to make progress.	male	frustration	negative	1.0
shame	I would feel shame because I unintentionally invaded my wife's privacy and made her uncomfortable.	male	shame	disgust	1.0
shame	I would feel shame because I unintentionally invaded my wife's privacy and made her uncomfortable.	male	shame	fear	1.0
shame	I would feel shame because I unintentionally invaded my wife's privacy and made her uncomfortable.	male	shame	negative	1.0
shame	I would feel shame because I unintentionally invaded my wife's privacy and made her uncomfortable.	male	shame	sadness	1.0
guilt	I would feel guilty for not being able to put aside my differences and help my colleague, even though I know it's the right thing to do.	male	guilt	disgust	1.0
guilt	I would feel guilty for not being able to put aside my differences and help my colleague, even though I know it's the right thing to do.	male	guilt	negative	1.0
guilt	I would feel guilty for not being able to put aside my differences and help my colleague, even though I know it's the right thing to do.	male	guilt	sadness	1.0
anxiety	I would feel anxiety when I sweated because it's a physical response to stress and uncertainty, and I would be worried about what's causing it and how to control it.	male	anxiety	anger	1.0
anxiety	I would feel anxiety when I sweated because it's a physical response to stress and uncertainty, and I would be worried about what's causing it and how to control it.	male	anxiety	anticipation	1.0
anxiety	I would feel anxiety when I sweated because it's a physical response to stress and uncertainty, and I would be worried about what's causing it and how to control it.	male	anxiety	fear	1.0
anxiety	I would feel anxiety when I sweated because it's a physical response to stress and uncertainty, and I would be worried about what's causing it and how to control it.	male	anxiety	negative	1.0
anxiety	I would feel anxiety when I sweated because it's a physical response to stress and uncertainty, and I would be worried about what's causing it and how to control it.	male	anxiety	sadness	1.0
panic	As a father, the thought of my son being rushed to the hospital in an ambulance fills me with a sense of panic, as I worry about his safety and well-being.	male	panic	fear	1.0
panic	As a father, the thought of my son being rushed to the hospital in an ambulance fills me with a sense of panic, as I worry about his safety and well-being.	male	panic	negative	1.0
frustration	I would feel frustration when I did not follow the diet plan again because it's a constant struggle and I know I'm not meeting my goals, which can be really demotivating and disappointing.	male	frustration	anger	1.0
frustration	I would feel frustration when I did not follow the diet plan again because it's a constant struggle and I know I'm not meeting my goals, which can be really demotivating and disappointing.	male	frustration	negative	1.0
fear	I would feel fear when I rode a bit too fast with my bike and experienced a dangerous situation with an obstacle, as it was a sudden and unexpected event that put my safety at risk.	male	fear	anger	1.0
fear	I would feel fear when I rode a bit too fast with my bike and experienced a dangerous situation with an obstacle, as it was a sudden and unexpected event that put my safety at risk.	male	fear	fear	1.0
fear	I would feel fear when I rode a bit too fast with my bike and experienced a dangerous situation with an obstacle, as it was a sudden and unexpected event that put my safety at risk.	male	fear	negative	1.0
pride	I would feel pride when my son looks up to me and wants to be like me, it's a sign of respect and admiration.	male	pride	joy	1.0
pride	I would feel pride when my son looks up to me and wants to be like me, it's a sign of respect and admiration.	male	pride	positive	1.0
euphoria	I would feel euphoria when I won the game of chance because it's a rush of excitement and thrill that comes with the unexpected and unpredictable outcome, making me feel on top of the world.	male			
disgust	I would feel disgust when people are aggressive and drunk in public transport because it's unacceptable and unhygienic behavior that reflects poorly on society.	male	disgust	anger	1.0
disgust	I would feel disgust when people are aggressive and drunk in public transport because it's unacceptable and unhygienic behavior that reflects poorly on society.	male	disgust	disgust	1.0
disgust	I would feel disgust when people are aggressive and drunk in public transport because it's unacceptable and unhygienic behavior that reflects poorly on society.	male	disgust	fear	1.0
disgust	I would feel disgust when people are aggressive and drunk in public transport because it's unacceptable and unhygienic behavior that reflects poorly on society.	male	disgust	negative	1.0
disgust	I would feel disgust when people are aggressive and drunk in public transport because it's unacceptable and unhygienic behavior that reflects poorly on society.	male	disgust	sadness	1.0
guilt	I would feel guilty for not helping someone in need, even if I couldn't afford it at the time.	male	guilt	disgust	1.0
guilt	I would feel guilty for not helping someone in need, even if I couldn't afford it at the time.	male	guilt	negative	1.0
guilt	I would feel guilty for not helping someone in need, even if I couldn't afford it at the time.	male	guilt	sadness	1.0
pride	I would feel pride when my son was born because it's a significant milestone in my life, and I would be proud to be a father and take on new responsibilities.	male	pride	joy	1.0
pride	I would feel pride when my son was born because it's a significant milestone in my life, and I would be proud to be a father and take on new responsibilities.	male	pride	positive	1.0
disgust	I would feel disgust when I saw a report about spiders on the internet because I have a strong aversion to creepy crawlies and the thought of them makes me shudder.	male	disgust	anger	1.0
disgust	I would feel disgust when I saw a report about spiders on the internet because I have a strong aversion to creepy crawlies and the thought of them makes me shudder.	male	disgust	disgust	1.0
disgust	I would feel disgust when I saw a report about spiders on the internet because I have a strong aversion to creepy crawlies and the thought of them makes me shudder.	male	disgust	fear	1.0
disgust	I would feel disgust when I saw a report about spiders on the internet because I have a strong aversion to creepy crawlies and the thought of them makes me shudder.	male	disgust	negative	1.0
disgust	I would feel disgust when I saw a report about spiders on the internet because I have a strong aversion to creepy crawlies and the thought of them makes me shudder.	male	disgust	sadness	1.0
fear	The swaying of the suspension bridge would make me feel uneasy and anxious, triggering a strong sense of fear as I would worry about the safety of the structure and the potential for it to collapse.	male	fear	anger	1.0
fear	The swaying of the suspension bridge would make me feel uneasy and anxious, triggering a strong sense of fear as I would worry about the safety of the structure and the potential for it to collapse.	male	fear	fear	1.0
fear	The swaying of the suspension bridge would make me feel uneasy and anxious, triggering a strong sense of fear as I would worry about the safety of the structure and the potential for it to collapse.	male	fear	negative	1.0
fear	I would feel fear when I had an operation in front of me because it's a life-threatening situation and I would be worried about my well-being and the outcome of the procedure.	male	fear	anger	1.0
fear	I would feel fear when I had an operation in front of me because it's a life-threatening situation and I would be worried about my well-being and the outcome of the procedure.	male	fear	fear	1.0
fear	I would feel fear when I had an operation in front of me because it's a life-threatening situation and I would be worried about my well-being and the outcome of the procedure.	male	fear	negative	1.0
relief	I would feel relief when I finished school as it would mean the end of a long and challenging period of my life, and I would be able to move on to the next chapter.	male	relief	positive	1.0
disgust	I would feel disgust because I had never seen so much pus, it's a repulsive and unpleasant sight that would make me feel uneasy and uncomfortable.	male	disgust	anger	1.0
disgust	I would feel disgust because I had never seen so much pus, it's a repulsive and unpleasant sight that would make me feel uneasy and uncomfortable.	male	disgust	disgust	1.0
disgust	I would feel disgust because I had never seen so much pus, it's a repulsive and unpleasant sight that would make me feel uneasy and uncomfortable.	male	disgust	fear	1.0
disgust	I would feel disgust because I had never seen so much pus, it's a repulsive and unpleasant sight that would make me feel uneasy and uncomfortable.	male	disgust	negative	1.0
disgust	I would feel disgust because I had never seen so much pus, it's a repulsive and unpleasant sight that would make me feel uneasy and uncomfortable.	male	disgust	sadness	1.0
sadness	I would feel sadness because I miss my children and feel abandoned by their lack of visitation.	male	sadness	negative	1.0
sadness	I would feel sadness because I miss my children and feel abandoned by their lack of visitation.	male	sadness	sadness	1.0
sadness	I would feel sadness because I miss my children and feel abandoned by their lack of visitation.	male	sadness	trust	1.0
frustration	I would feel frustration when the closet overturned because it would be a sudden and unexpected event that disrupts my routine and causes me to feel annoyed and helpless.	male	frustration	anger	1.0
frustration	I would feel frustration when the closet overturned because it would be a sudden and unexpected event that disrupts my routine and causes me to feel annoyed and helpless.	male	frustration	negative	1.0
shock	I would feel shock because the sudden and unexpected nature of the accident would catch me off guard and leave me stunned and disbelieving.	male	shock	anger	1.0
shock	I would feel shock because the sudden and unexpected nature of the accident would catch me off guard and leave me stunned and disbelieving.	male	shock	fear	1.0
shock	I would feel shock because the sudden and unexpected nature of the accident would catch me off guard and leave me stunned and disbelieving.	male	shock	negative	1.0
shock	I would feel shock because the sudden and unexpected nature of the accident would catch me off guard and leave me stunned and disbelieving.	male	shock	surprise	1.0
disgust	I would feel disgust when I saw people eating worms because it goes against my natural instincts and sense of what is acceptable to consume.	male	disgust	anger	1.0
disgust	I would feel disgust when I saw people eating worms because it goes against my natural instincts and sense of what is acceptable to consume.	male	disgust	disgust	1.0
disgust	I would feel disgust when I saw people eating worms because it goes against my natural instincts and sense of what is acceptable to consume.	male	disgust	fear	1.0
disgust	I would feel disgust when I saw people eating worms because it goes against my natural instincts and sense of what is acceptable to consume.	male	disgust	negative	1.0
