emotion	explanation	target_group	event	German	AffectCategory
unbehagen	Das Unbehagen, das ich beim Erleben eines kalt und trüben Wetters empfinde, ist das Gefühl, das ich, wenn ich in einer ungemütlichen Umgebung bin, die nicht zu meinem Komfort passt. Es ist ein Gefühl der Unzufriedenheit und des Mangel an Wohlbefinden, das durch die Umgebung hervorgerufen wird.	Mann	Ich fühlte ..., als das Wetter sehr kalt und trüb wurde.	unbehagen	sadness
schuldgefühl	Ich würde Schuldgefühl empfinden, wenn ich einen Unfall mit dem Auto meiner Freundin gebaut habe, weil ich mir bewusst bin, dass ich für das Fahrzeug verantwortlich bin und dass ich meine Freundin in eine schwierige Situation gebracht habe. Dieses Gefühl würde mich dazu bringen, mich zu entschuldigen und zu versuchen, die Situation zu beheben, um die Beziehung zu meiner Freundin zu stärken.	Mann	Ich fühlte ..., als ich einen Unfall mit dem Auto meiner Freundin gebaut habe		Cannot map the emotion
verletzt	Ich würde Verletzt empfinden, wenn ich von jemandem, den ich liebe, betrogen wurde, weil es eine tiefgreifende Vertrauensbrüche darstellt, die meine Gefühle und mein Vertrauen in die Beziehung untergräbt.	Mann	Ich fühlte ..., als mich mein Exfreund betrogen hat.	verletzt	anger
verletzt	Ich würde Verletzt empfinden, wenn ich von jemandem, den ich liebe, betrogen wurde, weil es eine tiefgreifende Vertrauensbrüche darstellt, die meine Gefühle und mein Vertrauen in die Beziehung untergräbt.	Mann	Ich fühlte ..., als mich mein Exfreund betrogen hat.	verletzt	fear
verletzt	Ich würde Verletzt empfinden, wenn ich von jemandem, den ich liebe, betrogen wurde, weil es eine tiefgreifende Vertrauensbrüche darstellt, die meine Gefühle und mein Vertrauen in die Beziehung untergräbt.	Mann	Ich fühlte ..., als mich mein Exfreund betrogen hat.	verletzt	fear
verletzt	Ich würde Verletzt empfinden, wenn ich von jemandem, den ich liebe, betrogen wurde, weil es eine tiefgreifende Vertrauensbrüche darstellt, die meine Gefühle und mein Vertrauen in die Beziehung untergräbt.	Mann	Ich fühlte ..., als mich mein Exfreund betrogen hat.	verletzt	sadness
verletzt	Ich würde Verletzt empfinden, wenn ich von jemandem, den ich liebe, betrogen wurde, weil es eine tiefgreifende Vertrauensbrüche darstellt, die meine Gefühle und mein Vertrauen in die Beziehung untergräbt.	Mann	Ich fühlte ..., als mich mein Exfreund betrogen hat.	verletzt	sadness
ärger	Ich würde Ärger empfinden, weil ich die Unordnung und das Versäumnis meines Nachbarn zu schaffen finde, was zu einem negativen Eindruck führt.	Mann	Ich fühlte ... auf meinen Nachbarn, weil er immer seine Hecke nicht schneidet	ärger	anger
ärger	Ich würde Ärger empfinden, weil ich die Unordnung und das Versäumnis meines Nachbarn zu schaffen finde, was zu einem negativen Eindruck führt.	Mann	Ich fühlte ... auf meinen Nachbarn, weil er immer seine Hecke nicht schneidet	ärger	disgust
ärger	Ich würde Ärger empfinden, weil ich die Unordnung und das Versäumnis meines Nachbarn zu schaffen finde, was zu einem negativen Eindruck führt.	Mann	Ich fühlte ... auf meinen Nachbarn, weil er immer seine Hecke nicht schneidet	ärger	disgust
ärger	Ich würde Ärger empfinden, weil ich die Unordnung und das Versäumnis meines Nachbarn zu schaffen finde, was zu einem negativen Eindruck führt.	Mann	Ich fühlte ... auf meinen Nachbarn, weil er immer seine Hecke nicht schneidet	ärger	sadness
traurigkeit	Ich würde Traurigkeit empfinden, wenn mein Vater schwer erkrankt, weil ich mir Sorgen um seine Gesundheit mache und mir bewusst bin, dass dies eine schwere Zeit für ihn und unsere Familie ist. Die Traurigkeit kommt daher, dass ich mir vorstelle, wie schwer es für ihn sein muss, und dass ich nicht in der Lage bin, ihm zu helfen, was mich sehr traurig macht.	Mann	Ich fühlte ..., als mein Vater schwer erkrankte.	traurigkeit	disgust
traurigkeit	Ich würde Traurigkeit empfinden, wenn mein Vater schwer erkrankt, weil ich mir Sorgen um seine Gesundheit mache und mir bewusst bin, dass dies eine schwere Zeit für ihn und unsere Familie ist. Die Traurigkeit kommt daher, dass ich mir vorstelle, wie schwer es für ihn sein muss, und dass ich nicht in der Lage bin, ihm zu helfen, was mich sehr traurig macht.	Mann	Ich fühlte ..., als mein Vater schwer erkrankte.	traurigkeit	fear
traurigkeit	Ich würde Traurigkeit empfinden, wenn mein Vater schwer erkrankt, weil ich mir Sorgen um seine Gesundheit mache und mir bewusst bin, dass dies eine schwere Zeit für ihn und unsere Familie ist. Die Traurigkeit kommt daher, dass ich mir vorstelle, wie schwer es für ihn sein muss, und dass ich nicht in der Lage bin, ihm zu helfen, was mich sehr traurig macht.	Mann	Ich fühlte ..., als mein Vater schwer erkrankte.	traurigkeit	sadness
traurigkeit	Ich würde Traurigkeit empfinden, wenn mein Vater schwer erkrankt, weil ich mir Sorgen um seine Gesundheit mache und mir bewusst bin, dass dies eine schwere Zeit für ihn und unsere Familie ist. Die Traurigkeit kommt daher, dass ich mir vorstelle, wie schwer es für ihn sein muss, und dass ich nicht in der Lage bin, ihm zu helfen, was mich sehr traurig macht.	Mann	Ich fühlte ..., als mein Vater schwer erkrankte.	traurigkeit	sadness
traurigkeit	Ich würde Traurigkeit empfinden, wenn mein Vater schwer erkrankt, weil ich mir Sorgen um seine Gesundheit mache und mir bewusst bin, dass dies eine schwere Zeit für ihn und unsere Familie ist. Die Traurigkeit kommt daher, dass ich mir vorstelle, wie schwer es für ihn sein muss, und dass ich nicht in der Lage bin, ihm zu helfen, was mich sehr traurig macht.	Mann	Ich fühlte ..., als mein Vater schwer erkrankte.	traurigkeit	trust
frustration	Ich würde Frustration empfinden, wenn ich schwer erkältet war, weil ich mich in einer unangenehmen und unkomfortablen Situation befinde, die meine alltäglichen Aktivitäten beeinträchtigt und mich daran hindert, mich normal zu fühlen und zu funktionieren. Die Erkältung verursacht körperliche Unbehagen, Müdigkeit und eine Beeinträchtigung meiner kognitiven Fähigkeiten, was zu einer Frustration führt, da ich nicht in der Lage bin, meine gewohnten Routinen und Ziele zu erreichen.	Mann	Ich fühlte ..., als ich schwer erkältet war.	frustration	anger
scham	Ich würde Scham empfinden, wenn ich meinen Arbeitsplatz verloren hätte, weil ich mich für meine schlechte Leistung verantwortlich fühle und es mir nicht gelungen wäre, meine Familie zu unterstützen. Die Scham resultiert aus dem Gefühl, nicht in der Lage gewesen zu sein, meine Verantwortung zu erfüllen und meine Familie zu schützen.	Mann	Ich fühlte ..., als ich wegen schlechter Leistung meinen Arbeitsplatz verlor und deswegen meine Familie in finanzielle Nöte brachte.	scham	anger
scham	Ich würde Scham empfinden, wenn ich meinen Arbeitsplatz verloren hätte, weil ich mich für meine schlechte Leistung verantwortlich fühle und es mir nicht gelungen wäre, meine Familie zu unterstützen. Die Scham resultiert aus dem Gefühl, nicht in der Lage gewesen zu sein, meine Verantwortung zu erfüllen und meine Familie zu schützen.	Mann	Ich fühlte ..., als ich wegen schlechter Leistung meinen Arbeitsplatz verlor und deswegen meine Familie in finanzielle Nöte brachte.	scham	disgust
scham	Ich würde Scham empfinden, wenn ich meinen Arbeitsplatz verloren hätte, weil ich mich für meine schlechte Leistung verantwortlich fühle und es mir nicht gelungen wäre, meine Familie zu unterstützen. Die Scham resultiert aus dem Gefühl, nicht in der Lage gewesen zu sein, meine Verantwortung zu erfüllen und meine Familie zu schützen.	Mann	Ich fühlte ..., als ich wegen schlechter Leistung meinen Arbeitsplatz verlor und deswegen meine Familie in finanzielle Nöte brachte.	scham	sadness
scham	Ich würde Scham empfinden, wenn ich eine Rechnung vergessen hätte zu bezahlen, weil ich mich schäme, dass ich so unachtsam war und dass ich die Verantwortung für meine Finanzen nicht ernst genommen habe. Es zeigt, dass ich nicht in der Lage war, meine Verpflichtungen zu erfüllen, was mich als unzuverlässig und unorganisiert erscheinen lässt.	Mann	Ich fühlte ..., als ich vor Jahren eine Rechnung vergessen habe zu bezahlen.	scham	anger
scham	Ich würde Scham empfinden, wenn ich eine Rechnung vergessen hätte zu bezahlen, weil ich mich schäme, dass ich so unachtsam war und dass ich die Verantwortung für meine Finanzen nicht ernst genommen habe. Es zeigt, dass ich nicht in der Lage war, meine Verpflichtungen zu erfüllen, was mich als unzuverlässig und unorganisiert erscheinen lässt.	Mann	Ich fühlte ..., als ich vor Jahren eine Rechnung vergessen habe zu bezahlen.	scham	disgust
scham	Ich würde Scham empfinden, wenn ich eine Rechnung vergessen hätte zu bezahlen, weil ich mich schäme, dass ich so unachtsam war und dass ich die Verantwortung für meine Finanzen nicht ernst genommen habe. Es zeigt, dass ich nicht in der Lage war, meine Verpflichtungen zu erfüllen, was mich als unzuverlässig und unorganisiert erscheinen lässt.	Mann	Ich fühlte ..., als ich vor Jahren eine Rechnung vergessen habe zu bezahlen.	scham	sadness
trauer	Ich würde Trauer empfinden, weil der Verlust meines Vaters eine tiefe emotionale Verbindung und ein unersetzbares Familienmitglied bedeutet.	Mann	Ich fühlte ..., nachdem meine Mutter mir sagte, dass mein Vater verstorben ist.	trauer	sadness
trauer	Ich würde Trauer empfinden, weil der Verlust meines Vaters eine tiefe emotionale Verbindung und ein unersetzbares Familienmitglied bedeutet.	Mann	Ich fühlte ..., nachdem meine Mutter mir sagte, dass mein Vater verstorben ist.	trauer	sadness
trauer	Ich würde Trauer empfinden, wenn mein Vater nach langer Krankheit verstarb, weil ich die Verluste, die mit seinem Tod einhergehen, spüren würde. Die Trauer wäre ein Ausdruck meines Verlustes und meiner tiefsitzenden Bindung zu ihm.	Mann	Ich fühlte ..., als mein Vater nach langer Krankheit verstarb.	trauer	sadness
trauer	Ich würde Trauer empfinden, wenn mein Vater nach langer Krankheit verstarb, weil ich die Verluste, die mit seinem Tod einhergehen, spüren würde. Die Trauer wäre ein Ausdruck meines Verlustes und meiner tiefsitzenden Bindung zu ihm.	Mann	Ich fühlte ..., als mein Vater nach langer Krankheit verstarb.	trauer	sadness
enttäuschung	Ich würde Enttäuschung empfinden, wenn ich erfahren habe, dass ich den neuen Job nicht bekommen habe, weil es eine große Enttäuschung wäre, meine Erwartungen und Hoffnungen auf eine neue Karrierechance zu enttäuschen. Es wäre eine Enttäuschung, weil ich mich auf diese Chance gefreut und mich viel Mühe gegeben habe, um sie zu erreichen. Die Enttäuschung wäre besonders stark, weil ich mir vorgestellt habe, wie diese neue Position meine Karriere und mein Leben verbessern könnte, und nun muss ich mich mit der Realität auseinandersetzen, dass diese Möglichkeit nicht besteht. Es wäre eine Enttäuschung, weil ich mich in dieser Situation nicht nur enttäuscht, sondern auch entmutigt fühlen würde, was meine Selbstvertrauen und meine Motivation beeinträchtigen könnte.	Mann	Ich fühlte ..., als ich erfahren habe, dass ich den neuen Job nicht bekommen habe.	enttäuschung	disgust
enttäuschung	Ich würde Enttäuschung empfinden, wenn ich erfahren habe, dass ich den neuen Job nicht bekommen habe, weil es eine große Enttäuschung wäre, meine Erwartungen und Hoffnungen auf eine neue Karrierechance zu enttäuschen. Es wäre eine Enttäuschung, weil ich mich auf diese Chance gefreut und mich viel Mühe gegeben habe, um sie zu erreichen. Die Enttäuschung wäre besonders stark, weil ich mir vorgestellt habe, wie diese neue Position meine Karriere und mein Leben verbessern könnte, und nun muss ich mich mit der Realität auseinandersetzen, dass diese Möglichkeit nicht besteht. Es wäre eine Enttäuschung, weil ich mich in dieser Situation nicht nur enttäuscht, sondern auch entmutigt fühlen würde, was meine Selbstvertrauen und meine Motivation beeinträchtigen könnte.	Mann	Ich fühlte ..., als ich erfahren habe, dass ich den neuen Job nicht bekommen habe.	enttäuschung	sadness
scham	Ich würde Scham empfinden, weil ich mich in einer öffentlichen Situation in einer unangemessenen Situation befinde, was meine Fähigkeit zur Selbstbeherrschung und zum Respekt für die Umgebung in Frage stellt.	Mann	Ich fühlte ..., als ich bemerkte dass mein Hosenschlitz bei der Arbeit offen stand	scham	anger
scham	Ich würde Scham empfinden, weil ich mich in einer öffentlichen Situation in einer unangemessenen Situation befinde, was meine Fähigkeit zur Selbstbeherrschung und zum Respekt für die Umgebung in Frage stellt.	Mann	Ich fühlte ..., als ich bemerkte dass mein Hosenschlitz bei der Arbeit offen stand	scham	disgust
scham	Ich würde Scham empfinden, weil ich mich in einer öffentlichen Situation in einer unangemessenen Situation befinde, was meine Fähigkeit zur Selbstbeherrschung und zum Respekt für die Umgebung in Frage stellt.	Mann	Ich fühlte ..., als ich bemerkte dass mein Hosenschlitz bei der Arbeit offen stand	scham	sadness
verwirrung	Ich würde Verwirrung empfinden, wenn ich unerwartet ein One Night Stand hatte und die Partnerin nicht meinen Vorstellungen entsprach, weil ich nicht damit rechnete, dass die Situation so ablaufen würde. Die Verwirrung würde von der Tatsache herrühren, dass ich nicht mit der Realität konfrontiert wurde, die ich erwartet hatte.	Mann	Ich fühlte ..., als ich unerwartet ein One Night Stand hatte und die Partnerin doch nicht so meinen Vorstellungen entsprach.	verwirrung	fear
verwirrung	Ich würde Verwirrung empfinden, wenn ich unerwartet ein One Night Stand hatte und die Partnerin nicht meinen Vorstellungen entsprach, weil ich nicht damit rechnete, dass die Situation so ablaufen würde. Die Verwirrung würde von der Tatsache herrühren, dass ich nicht mit der Realität konfrontiert wurde, die ich erwartet hatte.	Mann	Ich fühlte ..., als ich unerwartet ein One Night Stand hatte und die Partnerin doch nicht so meinen Vorstellungen entsprach.	verwirrung	sadness
verwirrung	Ich würde Verwirrung empfinden, wenn ich unerwartet ein One Night Stand hatte und die Partnerin nicht meinen Vorstellungen entsprach, weil ich nicht damit rechnete, dass die Situation so ablaufen würde. Die Verwirrung würde von der Tatsache herrühren, dass ich nicht mit der Realität konfrontiert wurde, die ich erwartet hatte.	Mann	Ich fühlte ..., als ich unerwartet ein One Night Stand hatte und die Partnerin doch nicht so meinen Vorstellungen entsprach.	verwirrung	surprise
besorgnis	Ich würde Besorgnis empfinden, weil ich mir Sorgen um die Zukunft und das Wohlergehen meiner Freunde in London mache, die von diesem Ereignis betroffen sein könnten.	Mann	Ich fühlte ..., als ich erfahren habe, dass Großbritannien aus dem Euro austreten wird. (ganz liebe Freunde von uns leben in London und sie haben uns vorher schon gesagt, dass das schrecklich werden würde)		Cannot map the emotion
scham	Ich würde Scham empfinden, weil ich mich in einer Situation, die als unangemessen oder unpassend angesehen wird, befinde. Die Scham resultiert aus dem Bewusstsein, dass meine Handlungen oder Entscheidungen nicht den Erwartungen oder Werten entsprechen, die in der Gruppe oder Gesellschaft, in der ich mich befinde, als normal oder akzeptabel gelten.	Mann	Ich fühlte ..., als ich einmal mit Freunden in eine Sauna gegangen bin. Das werde ich in Zukunft unterlassen.	scham	anger
scham	Ich würde Scham empfinden, weil ich mich in einer Situation, die als unangemessen oder unpassend angesehen wird, befinde. Die Scham resultiert aus dem Bewusstsein, dass meine Handlungen oder Entscheidungen nicht den Erwartungen oder Werten entsprechen, die in der Gruppe oder Gesellschaft, in der ich mich befinde, als normal oder akzeptabel gelten.	Mann	Ich fühlte ..., als ich einmal mit Freunden in eine Sauna gegangen bin. Das werde ich in Zukunft unterlassen.	scham	disgust
scham	Ich würde Scham empfinden, weil ich mich in einer Situation, die als unangemessen oder unpassend angesehen wird, befinde. Die Scham resultiert aus dem Bewusstsein, dass meine Handlungen oder Entscheidungen nicht den Erwartungen oder Werten entsprechen, die in der Gruppe oder Gesellschaft, in der ich mich befinde, als normal oder akzeptabel gelten.	Mann	Ich fühlte ..., als ich einmal mit Freunden in eine Sauna gegangen bin. Das werde ich in Zukunft unterlassen.	scham	sadness
scham	Ich würde Scham empfinden, wenn ich bei einem Vortrag zu stottern begann, weil ich mich als ungeschickt oder unbeholfen fühlen würde. Die Scham würde von der Angst herrühren, dass andere mich als unfähig oder unkompetent wahrnehmen könnten.	Mann	Ich fühlte ..., als ich bei einem Vortrag zu stottern begann.	scham	anger
scham	Ich würde Scham empfinden, wenn ich bei einem Vortrag zu stottern begann, weil ich mich als ungeschickt oder unbeholfen fühlen würde. Die Scham würde von der Angst herrühren, dass andere mich als unfähig oder unkompetent wahrnehmen könnten.	Mann	Ich fühlte ..., als ich bei einem Vortrag zu stottern begann.	scham	disgust
scham	Ich würde Scham empfinden, wenn ich bei einem Vortrag zu stottern begann, weil ich mich als ungeschickt oder unbeholfen fühlen würde. Die Scham würde von der Angst herrühren, dass andere mich als unfähig oder unkompetent wahrnehmen könnten.	Mann	Ich fühlte ..., als ich bei einem Vortrag zu stottern begann.	scham	sadness
angst	Das Gefühl der Angst, das ich beim Erleben dieses Ereignisses empfinden würde, ist das Ergebnis der unmittelbaren Bedrohung durch den potenziellen Zusammenstoß mit den Kindern. Die Notbremsung und die damit verbundene Unkontrollierbarkeit der Situation während des Fahrens verstärken dieses Gefühl der Angst, da es die Möglichkeit eines Unfalls und möglicherweise sogar von schweren Verletzungen oder dem Tod der Kinder in sich birgt. Die Angst ist ein natürlicher Reaktion auf eine Lebensbedrohung, und in diesem Fall ist sie verstärkt durch die Verantwortung, die ich als Fahrer für die Sicherheit aller auf der Straße empfinde.	Mann	Ich fühlte ..., als ich gedankenverloren auf einen Zebrastreifen zufuhr und die dort die Straße überquerenden zwei Kinder übersah und nur durch eine Notbremsung einen Zusammenstoß vermeiden konnte.	angst	anger
angst	Das Gefühl der Angst, das ich beim Erleben dieses Ereignisses empfinden würde, ist das Ergebnis der unmittelbaren Bedrohung durch den potenziellen Zusammenstoß mit den Kindern. Die Notbremsung und die damit verbundene Unkontrollierbarkeit der Situation während des Fahrens verstärken dieses Gefühl der Angst, da es die Möglichkeit eines Unfalls und möglicherweise sogar von schweren Verletzungen oder dem Tod der Kinder in sich birgt. Die Angst ist ein natürlicher Reaktion auf eine Lebensbedrohung, und in diesem Fall ist sie verstärkt durch die Verantwortung, die ich als Fahrer für die Sicherheit aller auf der Straße empfinde.	Mann	Ich fühlte ..., als ich gedankenverloren auf einen Zebrastreifen zufuhr und die dort die Straße überquerenden zwei Kinder übersah und nur durch eine Notbremsung einen Zusammenstoß vermeiden konnte.	angst	anticipation
angst	Das Gefühl der Angst, das ich beim Erleben dieses Ereignisses empfinden würde, ist das Ergebnis der unmittelbaren Bedrohung durch den potenziellen Zusammenstoß mit den Kindern. Die Notbremsung und die damit verbundene Unkontrollierbarkeit der Situation während des Fahrens verstärken dieses Gefühl der Angst, da es die Möglichkeit eines Unfalls und möglicherweise sogar von schweren Verletzungen oder dem Tod der Kinder in sich birgt. Die Angst ist ein natürlicher Reaktion auf eine Lebensbedrohung, und in diesem Fall ist sie verstärkt durch die Verantwortung, die ich als Fahrer für die Sicherheit aller auf der Straße empfinde.	Mann	Ich fühlte ..., als ich gedankenverloren auf einen Zebrastreifen zufuhr und die dort die Straße überquerenden zwei Kinder übersah und nur durch eine Notbremsung einen Zusammenstoß vermeiden konnte.	angst	anticipation
angst	Das Gefühl der Angst, das ich beim Erleben dieses Ereignisses empfinden würde, ist das Ergebnis der unmittelbaren Bedrohung durch den potenziellen Zusammenstoß mit den Kindern. Die Notbremsung und die damit verbundene Unkontrollierbarkeit der Situation während des Fahrens verstärken dieses Gefühl der Angst, da es die Möglichkeit eines Unfalls und möglicherweise sogar von schweren Verletzungen oder dem Tod der Kinder in sich birgt. Die Angst ist ein natürlicher Reaktion auf eine Lebensbedrohung, und in diesem Fall ist sie verstärkt durch die Verantwortung, die ich als Fahrer für die Sicherheit aller auf der Straße empfinde.	Mann	Ich fühlte ..., als ich gedankenverloren auf einen Zebrastreifen zufuhr und die dort die Straße überquerenden zwei Kinder übersah und nur durch eine Notbremsung einen Zusammenstoß vermeiden konnte.	angst	fear
angst	Das Gefühl der Angst, das ich beim Erleben dieses Ereignisses empfinden würde, ist das Ergebnis der unmittelbaren Bedrohung durch den potenziellen Zusammenstoß mit den Kindern. Die Notbremsung und die damit verbundene Unkontrollierbarkeit der Situation während des Fahrens verstärken dieses Gefühl der Angst, da es die Möglichkeit eines Unfalls und möglicherweise sogar von schweren Verletzungen oder dem Tod der Kinder in sich birgt. Die Angst ist ein natürlicher Reaktion auf eine Lebensbedrohung, und in diesem Fall ist sie verstärkt durch die Verantwortung, die ich als Fahrer für die Sicherheit aller auf der Straße empfinde.	Mann	Ich fühlte ..., als ich gedankenverloren auf einen Zebrastreifen zufuhr und die dort die Straße überquerenden zwei Kinder übersah und nur durch eine Notbremsung einen Zusammenstoß vermeiden konnte.	angst	fear
angst	Das Gefühl der Angst, das ich beim Erleben dieses Ereignisses empfinden würde, ist das Ergebnis der unmittelbaren Bedrohung durch den potenziellen Zusammenstoß mit den Kindern. Die Notbremsung und die damit verbundene Unkontrollierbarkeit der Situation während des Fahrens verstärken dieses Gefühl der Angst, da es die Möglichkeit eines Unfalls und möglicherweise sogar von schweren Verletzungen oder dem Tod der Kinder in sich birgt. Die Angst ist ein natürlicher Reaktion auf eine Lebensbedrohung, und in diesem Fall ist sie verstärkt durch die Verantwortung, die ich als Fahrer für die Sicherheit aller auf der Straße empfinde.	Mann	Ich fühlte ..., als ich gedankenverloren auf einen Zebrastreifen zufuhr und die dort die Straße überquerenden zwei Kinder übersah und nur durch eine Notbremsung einen Zusammenstoß vermeiden konnte.	angst	sadness
angst	Das Gefühl der Angst, das ich beim Erleben dieses Ereignisses empfinden würde, ist das Ergebnis der unmittelbaren Bedrohung durch den potenziellen Zusammenstoß mit den Kindern. Die Notbremsung und die damit verbundene Unkontrollierbarkeit der Situation während des Fahrens verstärken dieses Gefühl der Angst, da es die Möglichkeit eines Unfalls und möglicherweise sogar von schweren Verletzungen oder dem Tod der Kinder in sich birgt. Die Angst ist ein natürlicher Reaktion auf eine Lebensbedrohung, und in diesem Fall ist sie verstärkt durch die Verantwortung, die ich als Fahrer für die Sicherheit aller auf der Straße empfinde.	Mann	Ich fühlte ..., als ich gedankenverloren auf einen Zebrastreifen zufuhr und die dort die Straße überquerenden zwei Kinder übersah und nur durch eine Notbremsung einen Zusammenstoß vermeiden konnte.	angst	surprise
verzweiflung	Ich würde Verzweiflung empfinden, wenn ich meine Kinder längere Zeit nicht sehen kann, weil es mir wichtig ist, eine enge Beziehung zu ihnen aufzubauen und ihre Entwicklung zu unterstützen. Die Trennung von ihnen würde mich an meine eigenen Kindheitserfahrungen erinnern, in denen ich oft von meinen Eltern getrennt war, was zu einer tiefen emotionalen Verletzung führte. Die Angst, dass ich diese Erfahrung meinen Kindern antun könnte, würde zu einer tiefen Verzweiflung führen.	Mann	Ich fühle ..., wenn ich meine Kinder längere Zeit nicht sehen kann.	verzweiflung	anger
verzweiflung	Ich würde Verzweiflung empfinden, wenn ich meine Kinder längere Zeit nicht sehen kann, weil es mir wichtig ist, eine enge Beziehung zu ihnen aufzubauen und ihre Entwicklung zu unterstützen. Die Trennung von ihnen würde mich an meine eigenen Kindheitserfahrungen erinnern, in denen ich oft von meinen Eltern getrennt war, was zu einer tiefen emotionalen Verletzung führte. Die Angst, dass ich diese Erfahrung meinen Kindern antun könnte, würde zu einer tiefen Verzweiflung führen.	Mann	Ich fühle ..., wenn ich meine Kinder längere Zeit nicht sehen kann.	verzweiflung	disgust
ekel	Das Erleben hundertter Maden, die sich auf mich zubewegen, würde mich zu einem Gefühl des Ekels führen, da es eine unangenehme und unhygienische Situation darstellt, die mein physisches Wohlbefinden beeinträchtigt.	Mann	Ich fühlte ..., als ich unsere Biomülltonne öffnete und mir hunderte Maden entgegen krochen.	ekel	anger
ekel	Das Erleben hundertter Maden, die sich auf mich zubewegen, würde mich zu einem Gefühl des Ekels führen, da es eine unangenehme und unhygienische Situation darstellt, die mein physisches Wohlbefinden beeinträchtigt.	Mann	Ich fühlte ..., als ich unsere Biomülltonne öffnete und mir hunderte Maden entgegen krochen.	ekel	disgust
ekel	Das Erleben hundertter Maden, die sich auf mich zubewegen, würde mich zu einem Gefühl des Ekels führen, da es eine unangenehme und unhygienische Situation darstellt, die mein physisches Wohlbefinden beeinträchtigt.	Mann	Ich fühlte ..., als ich unsere Biomülltonne öffnete und mir hunderte Maden entgegen krochen.	ekel	fear
ekel	Das Erleben hundertter Maden, die sich auf mich zubewegen, würde mich zu einem Gefühl des Ekels führen, da es eine unangenehme und unhygienische Situation darstellt, die mein physisches Wohlbefinden beeinträchtigt.	Mann	Ich fühlte ..., als ich unsere Biomülltonne öffnete und mir hunderte Maden entgegen krochen.	ekel	sadness
