emotion	explanation	target_group	event	German	AffectCategory
scham	Ich würde Scham empfinden, wenn ich wegen schlechter Leistung meinen Arbeitsplatz verlor und meine Familie in finanzielle Nöte brachte, weil ich mich schäme über meine Fähigkeiten und mein Versagen, meine Familie zu unterstützen.	Mann	Ich fühlte ..., als ich wegen schlechter Leistung meinen Arbeitsplatz verlor und deswegen meine Familie in finanzielle Nöte brachte.	scham	anger
scham	Ich würde Scham empfinden, wenn ich wegen schlechter Leistung meinen Arbeitsplatz verlor und meine Familie in finanzielle Nöte brachte, weil ich mich schäme über meine Fähigkeiten und mein Versagen, meine Familie zu unterstützen.	Mann	Ich fühlte ..., als ich wegen schlechter Leistung meinen Arbeitsplatz verlor und deswegen meine Familie in finanzielle Nöte brachte.	scham	disgust
scham	Ich würde Scham empfinden, wenn ich wegen schlechter Leistung meinen Arbeitsplatz verlor und meine Familie in finanzielle Nöte brachte, weil ich mich schäme über meine Fähigkeiten und mein Versagen, meine Familie zu unterstützen.	Mann	Ich fühlte ..., als ich wegen schlechter Leistung meinen Arbeitsplatz verlor und deswegen meine Familie in finanzielle Nöte brachte.	scham	sadness
schuldgefühl	Ich würde Schuldgefühl empfinden, wenn ich eine Rechnung vergessen habe zu bezahlen, weil ich mir bewusst bin, dass ich eine Verpflichtung habe, meine finanziellen Verpflichtungen einzuhalten. Dieses Gefühl würde mich dazu bringen, die Situation zu korrigieren und sicherzustellen, dass ich in Zukunft sorgfältiger mit meinen Finanzen umgehe.	Mann	Ich fühlte ..., als ich vor Jahren eine Rechnung vergessen habe zu bezahlen.		Cannot map the emotion
trauer	Ich würde Trauer empfinden, wenn mein Vater verstorben wäre, weil ich die Verbindung zu ihm vermissen würde und die Erinnerungen an ihn trauern würde.	Mann	Ich fühlte ..., nachdem meine Mutter mir sagte, dass mein Vater verstorben ist.	trauer	sadness
trauer	Ich würde Trauer empfinden, wenn mein Vater verstorben wäre, weil ich die Verbindung zu ihm vermissen würde und die Erinnerungen an ihn trauern würde.	Mann	Ich fühlte ..., nachdem meine Mutter mir sagte, dass mein Vater verstorben ist.	trauer	sadness
trauer	Ich würde Trauer empfinden, wenn mein Vater nach langer Krankheit verstarb, weil ich die tiefe Bindung und den Respekt empfinde, den ich ihm gegenüber habe. Die Trauer würde auch von der Erkenntnis herrühren, dass ich ihn nie wieder sehen oder mit ihm sprechen werde, was eine tiefgreifende Lücke in meinem Leben hinterlässt.	Mann	Ich fühlte ..., als mein Vater nach langer Krankheit verstarb.	trauer	sadness
trauer	Ich würde Trauer empfinden, wenn mein Vater nach langer Krankheit verstarb, weil ich die tiefe Bindung und den Respekt empfinde, den ich ihm gegenüber habe. Die Trauer würde auch von der Erkenntnis herrühren, dass ich ihn nie wieder sehen oder mit ihm sprechen werde, was eine tiefgreifende Lücke in meinem Leben hinterlässt.	Mann	Ich fühlte ..., als mein Vater nach langer Krankheit verstarb.	trauer	sadness
enttäuschung	Ich würde Enttäuschung empfinden, wenn ich erfahren habe, dass ich den neuen Job nicht bekommen habe, weil ich mir große Hoffnungen auf diese Stelle gemacht hatte und ich mich sehr auf die Chance gefreut hatte, meine Fähigkeiten in einem neuen Umfeld zu beweisen. Die Enttäuschung würde auch durch die Erwartung entstehen, dass ich meine Zeit und Energie in die Bewerbung gesteckt habe, ohne eine positive Rückmeldung zu erhalten. Es wäre eine Enttäuschung, weil ich mir nicht vorstellen kann, dass ich nicht die richtige Person für die Stelle bin, und ich würde mich fragen, was ich falsch gemacht habe oder was ich anders machen könnte, um eine bessere Chance zu haben.	Mann	Ich fühlte ..., als ich erfahren habe, dass ich den neuen Job nicht bekommen habe.	enttäuschung	disgust
enttäuschung	Ich würde Enttäuschung empfinden, wenn ich erfahren habe, dass ich den neuen Job nicht bekommen habe, weil ich mir große Hoffnungen auf diese Stelle gemacht hatte und ich mich sehr auf die Chance gefreut hatte, meine Fähigkeiten in einem neuen Umfeld zu beweisen. Die Enttäuschung würde auch durch die Erwartung entstehen, dass ich meine Zeit und Energie in die Bewerbung gesteckt habe, ohne eine positive Rückmeldung zu erhalten. Es wäre eine Enttäuschung, weil ich mir nicht vorstellen kann, dass ich nicht die richtige Person für die Stelle bin, und ich würde mich fragen, was ich falsch gemacht habe oder was ich anders machen könnte, um eine bessere Chance zu haben.	Mann	Ich fühlte ..., als ich erfahren habe, dass ich den neuen Job nicht bekommen habe.	enttäuschung	sadness
scham	Ich würde Scham empfinden, wenn ich bemerkte, dass mein Hosenschlitz bei der Arbeit offen stand, weil ich mich schäme, dass ich so unachtsam war und dass meine Kollegen oder Vorgesetzte möglicherweise einen schlechten Eindruck von mir bekommen haben könnten. Es ist ein Gefühl, das mit dem Verlust der Kontrolle über meine eigene Situation verbunden ist und sich auf meine Selbstachtung auswirkt.	Mann	Ich fühlte ..., als ich bemerkte dass mein Hosenschlitz bei der Arbeit offen stand	scham	anger
scham	Ich würde Scham empfinden, wenn ich bemerkte, dass mein Hosenschlitz bei der Arbeit offen stand, weil ich mich schäme, dass ich so unachtsam war und dass meine Kollegen oder Vorgesetzte möglicherweise einen schlechten Eindruck von mir bekommen haben könnten. Es ist ein Gefühl, das mit dem Verlust der Kontrolle über meine eigene Situation verbunden ist und sich auf meine Selbstachtung auswirkt.	Mann	Ich fühlte ..., als ich bemerkte dass mein Hosenschlitz bei der Arbeit offen stand	scham	disgust
scham	Ich würde Scham empfinden, wenn ich bemerkte, dass mein Hosenschlitz bei der Arbeit offen stand, weil ich mich schäme, dass ich so unachtsam war und dass meine Kollegen oder Vorgesetzte möglicherweise einen schlechten Eindruck von mir bekommen haben könnten. Es ist ein Gefühl, das mit dem Verlust der Kontrolle über meine eigene Situation verbunden ist und sich auf meine Selbstachtung auswirkt.	Mann	Ich fühlte ..., als ich bemerkte dass mein Hosenschlitz bei der Arbeit offen stand	scham	sadness
enttäuschung	Ich würde Enttäuschung empfinden, wenn ich unerwartet ein One Night Stand hatte und die Partnerin nicht so meinen Vorstellungen entsprach, weil ich mir eine tiefere Verbindung oder ein besseres Zusammensein erhofft hätte. Die Enttäuschung würde von der missverstandenen Erwartung und dem Gefühl der Enttäuschung über die Realität des Ereignisses herrühren.	Mann	Ich fühlte ..., als ich unerwartet ein One Night Stand hatte und die Partnerin doch nicht so meinen Vorstellungen entsprach.	enttäuschung	disgust
enttäuschung	Ich würde Enttäuschung empfinden, wenn ich unerwartet ein One Night Stand hatte und die Partnerin nicht so meinen Vorstellungen entsprach, weil ich mir eine tiefere Verbindung oder ein besseres Zusammensein erhofft hätte. Die Enttäuschung würde von der missverstandenen Erwartung und dem Gefühl der Enttäuschung über die Realität des Ereignisses herrühren.	Mann	Ich fühlte ..., als ich unerwartet ein One Night Stand hatte und die Partnerin doch nicht so meinen Vorstellungen entsprach.	enttäuschung	sadness
besorgnis	Ich würde Besorgnis empfinden, wenn ich erfahren würde, dass Großbritannien aus dem Euro austreten würde, weil ich mir Sorgen um die finanzielle und wirtschaftliche Stabilität meiner Freunde in London mache. Die Aussicht auf eine mögliche wirtschaftliche Instabilität und die damit verbundenen finanziellen Unsicherheiten für meine Freunde würde mich besorgt machen.	Mann	Ich fühlte ..., als ich erfahren habe, dass Großbritannien aus dem Euro austreten wird. (ganz liebe Freunde von uns leben in London und sie haben uns vorher schon gesagt, dass das schrecklich werden würde)		Cannot map the emotion
unbehagen	Ich würde Unbehagen empfinden, wenn ich in eine Sauna mit Freunden gehe, weil ich das Gefühl habe, dass es nicht angemessen ist, sich in einer so intimen Umgebung mit Freunden zu zeigen, und ich mir nicht wohl fühle, wenn ich nicht allein bin.	Mann	Ich fühlte ..., als ich einmal mit Freunden in eine Sauna gegangen bin. Das werde ich in Zukunft unterlassen.	unbehagen	anticipation
unbehagen	Ich würde Unbehagen empfinden, wenn ich in eine Sauna mit Freunden gehe, weil ich das Gefühl habe, dass es nicht angemessen ist, sich in einer so intimen Umgebung mit Freunden zu zeigen, und ich mir nicht wohl fühle, wenn ich nicht allein bin.	Mann	Ich fühlte ..., als ich einmal mit Freunden in eine Sauna gegangen bin. Das werde ich in Zukunft unterlassen.	unbehagen	sadness
scham	Ich würde Scham empfinden, wenn ich bei einem Vortrag zu stottern begann, weil ich mich für mein Fehlen an Fähigkeiten schäme, die ich normalerweise beherrsche. Es wäre eine Enttäuschung für mich, meine Zuhörer nicht in der gewohnten Weise zu beeindrucken, und ich würde mich für mein Versagen schämen.	Mann	Ich fühlte ..., als ich bei einem Vortrag zu stottern begann.	scham	anger
scham	Ich würde Scham empfinden, wenn ich bei einem Vortrag zu stottern begann, weil ich mich für mein Fehlen an Fähigkeiten schäme, die ich normalerweise beherrsche. Es wäre eine Enttäuschung für mich, meine Zuhörer nicht in der gewohnten Weise zu beeindrucken, und ich würde mich für mein Versagen schämen.	Mann	Ich fühlte ..., als ich bei einem Vortrag zu stottern begann.	scham	disgust
scham	Ich würde Scham empfinden, wenn ich bei einem Vortrag zu stottern begann, weil ich mich für mein Fehlen an Fähigkeiten schäme, die ich normalerweise beherrsche. Es wäre eine Enttäuschung für mich, meine Zuhörer nicht in der gewohnten Weise zu beeindrucken, und ich würde mich für mein Versagen schämen.	Mann	Ich fühlte ..., als ich bei einem Vortrag zu stottern begann.	scham	sadness
angst	Das Gefühl der Angst würde durch die Erkenntnis verursacht, dass ich fast eine ernsthafte Verletzung oder sogar den Tod von zwei Kindern verursacht hätte, wenn ich nicht so schnell gebremst hätte. Es ist eine Reaktion auf die unmittelbare Bedrohung und die Erinnerung an die möglichen Konsequenzen meines Handelns.	Mann	Ich fühlte ..., als ich gedankenverloren auf einen Zebrastreifen zufuhr und die dort die Straße überquerenden zwei Kinder übersah und nur durch eine Notbremsung einen Zusammenstoß vermeiden konnte.	angst	anger
angst	Das Gefühl der Angst würde durch die Erkenntnis verursacht, dass ich fast eine ernsthafte Verletzung oder sogar den Tod von zwei Kindern verursacht hätte, wenn ich nicht so schnell gebremst hätte. Es ist eine Reaktion auf die unmittelbare Bedrohung und die Erinnerung an die möglichen Konsequenzen meines Handelns.	Mann	Ich fühlte ..., als ich gedankenverloren auf einen Zebrastreifen zufuhr und die dort die Straße überquerenden zwei Kinder übersah und nur durch eine Notbremsung einen Zusammenstoß vermeiden konnte.	angst	anticipation
angst	Das Gefühl der Angst würde durch die Erkenntnis verursacht, dass ich fast eine ernsthafte Verletzung oder sogar den Tod von zwei Kindern verursacht hätte, wenn ich nicht so schnell gebremst hätte. Es ist eine Reaktion auf die unmittelbare Bedrohung und die Erinnerung an die möglichen Konsequenzen meines Handelns.	Mann	Ich fühlte ..., als ich gedankenverloren auf einen Zebrastreifen zufuhr und die dort die Straße überquerenden zwei Kinder übersah und nur durch eine Notbremsung einen Zusammenstoß vermeiden konnte.	angst	anticipation
angst	Das Gefühl der Angst würde durch die Erkenntnis verursacht, dass ich fast eine ernsthafte Verletzung oder sogar den Tod von zwei Kindern verursacht hätte, wenn ich nicht so schnell gebremst hätte. Es ist eine Reaktion auf die unmittelbare Bedrohung und die Erinnerung an die möglichen Konsequenzen meines Handelns.	Mann	Ich fühlte ..., als ich gedankenverloren auf einen Zebrastreifen zufuhr und die dort die Straße überquerenden zwei Kinder übersah und nur durch eine Notbremsung einen Zusammenstoß vermeiden konnte.	angst	fear
angst	Das Gefühl der Angst würde durch die Erkenntnis verursacht, dass ich fast eine ernsthafte Verletzung oder sogar den Tod von zwei Kindern verursacht hätte, wenn ich nicht so schnell gebremst hätte. Es ist eine Reaktion auf die unmittelbare Bedrohung und die Erinnerung an die möglichen Konsequenzen meines Handelns.	Mann	Ich fühlte ..., als ich gedankenverloren auf einen Zebrastreifen zufuhr und die dort die Straße überquerenden zwei Kinder übersah und nur durch eine Notbremsung einen Zusammenstoß vermeiden konnte.	angst	fear
angst	Das Gefühl der Angst würde durch die Erkenntnis verursacht, dass ich fast eine ernsthafte Verletzung oder sogar den Tod von zwei Kindern verursacht hätte, wenn ich nicht so schnell gebremst hätte. Es ist eine Reaktion auf die unmittelbare Bedrohung und die Erinnerung an die möglichen Konsequenzen meines Handelns.	Mann	Ich fühlte ..., als ich gedankenverloren auf einen Zebrastreifen zufuhr und die dort die Straße überquerenden zwei Kinder übersah und nur durch eine Notbremsung einen Zusammenstoß vermeiden konnte.	angst	sadness
angst	Das Gefühl der Angst würde durch die Erkenntnis verursacht, dass ich fast eine ernsthafte Verletzung oder sogar den Tod von zwei Kindern verursacht hätte, wenn ich nicht so schnell gebremst hätte. Es ist eine Reaktion auf die unmittelbare Bedrohung und die Erinnerung an die möglichen Konsequenzen meines Handelns.	Mann	Ich fühlte ..., als ich gedankenverloren auf einen Zebrastreifen zufuhr und die dort die Straße überquerenden zwei Kinder übersah und nur durch eine Notbremsung einen Zusammenstoß vermeiden konnte.	angst	surprise
verzweiflung	Ich würde Verzweiflung empfinden, wenn ich meine Kinder nicht sehen kann, weil es mir wichtig ist, eine enge Beziehung zu ihnen aufzubauen und sie in ihrer Entwicklung zu unterstützen. Die Trennung von ihnen würde mich an meine eigenen Kindheitserfahrungen erinnern, in denen ich oft von meinen Eltern getrennt war, was zu einer tiefen emotionalen Verletzung führte. Die Angst, dass ich diese Erfahrung meinen eigenen Kindern antun könnte, würde zu einer tiefen Verzweiflung führen.	Mann	Ich fühle ..., wenn ich meine Kinder längere Zeit nicht sehen kann.	verzweiflung	anger
verzweiflung	Ich würde Verzweiflung empfinden, wenn ich meine Kinder nicht sehen kann, weil es mir wichtig ist, eine enge Beziehung zu ihnen aufzubauen und sie in ihrer Entwicklung zu unterstützen. Die Trennung von ihnen würde mich an meine eigenen Kindheitserfahrungen erinnern, in denen ich oft von meinen Eltern getrennt war, was zu einer tiefen emotionalen Verletzung führte. Die Angst, dass ich diese Erfahrung meinen eigenen Kindern antun könnte, würde zu einer tiefen Verzweiflung führen.	Mann	Ich fühle ..., wenn ich meine Kinder längere Zeit nicht sehen kann.	verzweiflung	disgust
ekel	Ich würde Ekel empfinden, wenn ich hunderte Maden beim Öffnen der Biomülltonne entgegenkrochen sehen würde, weil es eine unangenehme und unhygienische Situation darstellt, die mein Wohlbefinden beeinträchtigt.	Mann	Ich fühlte ..., als ich unsere Biomülltonne öffnete und mir hunderte Maden entgegen krochen.	ekel	anger
ekel	Ich würde Ekel empfinden, wenn ich hunderte Maden beim Öffnen der Biomülltonne entgegenkrochen sehen würde, weil es eine unangenehme und unhygienische Situation darstellt, die mein Wohlbefinden beeinträchtigt.	Mann	Ich fühlte ..., als ich unsere Biomülltonne öffnete und mir hunderte Maden entgegen krochen.	ekel	disgust
ekel	Ich würde Ekel empfinden, wenn ich hunderte Maden beim Öffnen der Biomülltonne entgegenkrochen sehen würde, weil es eine unangenehme und unhygienische Situation darstellt, die mein Wohlbefinden beeinträchtigt.	Mann	Ich fühlte ..., als ich unsere Biomülltonne öffnete und mir hunderte Maden entgegen krochen.	ekel	fear
ekel	Ich würde Ekel empfinden, wenn ich hunderte Maden beim Öffnen der Biomülltonne entgegenkrochen sehen würde, weil es eine unangenehme und unhygienische Situation darstellt, die mein Wohlbefinden beeinträchtigt.	Mann	Ich fühlte ..., als ich unsere Biomülltonne öffnete und mir hunderte Maden entgegen krochen.	ekel	sadness
ärger	Ich würde Ärger empfinden, weil ich das wöchentliche Parkverbot vergessen hatte und ein Knöllchen bekam. Dieses Gefühl entsteht, weil ich mich über meine eigene Unvollkommenheit und das damit verbundene Risiko für eine Strafe ärgere. Es ist ein Gefühl der Enttäuschung und des Bedauerns über meine eigene Nachlässigkeit.	Mann	Ich fühlte ..., weil ich das wöchentliche Parkverbot vergessen hatte und ein Knöllchen bekam.	ärger	anger
ärger	Ich würde Ärger empfinden, weil ich das wöchentliche Parkverbot vergessen hatte und ein Knöllchen bekam. Dieses Gefühl entsteht, weil ich mich über meine eigene Unvollkommenheit und das damit verbundene Risiko für eine Strafe ärgere. Es ist ein Gefühl der Enttäuschung und des Bedauerns über meine eigene Nachlässigkeit.	Mann	Ich fühlte ..., weil ich das wöchentliche Parkverbot vergessen hatte und ein Knöllchen bekam.	ärger	disgust
ärger	Ich würde Ärger empfinden, weil ich das wöchentliche Parkverbot vergessen hatte und ein Knöllchen bekam. Dieses Gefühl entsteht, weil ich mich über meine eigene Unvollkommenheit und das damit verbundene Risiko für eine Strafe ärgere. Es ist ein Gefühl der Enttäuschung und des Bedauerns über meine eigene Nachlässigkeit.	Mann	Ich fühlte ..., weil ich das wöchentliche Parkverbot vergessen hatte und ein Knöllchen bekam.	ärger	disgust
ärger	Ich würde Ärger empfinden, weil ich das wöchentliche Parkverbot vergessen hatte und ein Knöllchen bekam. Dieses Gefühl entsteht, weil ich mich über meine eigene Unvollkommenheit und das damit verbundene Risiko für eine Strafe ärgere. Es ist ein Gefühl der Enttäuschung und des Bedauerns über meine eigene Nachlässigkeit.	Mann	Ich fühlte ..., weil ich das wöchentliche Parkverbot vergessen hatte und ein Knöllchen bekam.	ärger	sadness
freude	Ich würde Freude empfinden, wenn eine Freundin sich über ein Geschenk von mir gefreut hat, weil es mir Freude bereitet, jemanden glücklich zu machen. Es zeigt, dass ich etwas Wertvolles und Bedeutendes getan habe, was mein Selbstwertgefühl stärkt und mir ein gutes Gefühl gibt.	Mann	Ich fühlte ..., als sich eine Freundin sehr über ein Geschenk von mir gefreut hat.	freude	anticipation
freude	Ich würde Freude empfinden, wenn eine Freundin sich über ein Geschenk von mir gefreut hat, weil es mir Freude bereitet, jemanden glücklich zu machen. Es zeigt, dass ich etwas Wertvolles und Bedeutendes getan habe, was mein Selbstwertgefühl stärkt und mir ein gutes Gefühl gibt.	Mann	Ich fühlte ..., als sich eine Freundin sehr über ein Geschenk von mir gefreut hat.	freude	joy
freude	Ich würde Freude empfinden, wenn eine Freundin sich über ein Geschenk von mir gefreut hat, weil es mir Freude bereitet, jemanden glücklich zu machen. Es zeigt, dass ich etwas Wertvolles und Bedeutendes getan habe, was mein Selbstwertgefühl stärkt und mir ein gutes Gefühl gibt.	Mann	Ich fühlte ..., als sich eine Freundin sehr über ein Geschenk von mir gefreut hat.	freude	joy
freude	Ich würde Freude empfinden, wenn eine Freundin sich über ein Geschenk von mir gefreut hat, weil es mir Freude bereitet, jemanden glücklich zu machen. Es zeigt, dass ich etwas Wertvolles und Bedeutendes getan habe, was mein Selbstwertgefühl stärkt und mir ein gutes Gefühl gibt.	Mann	Ich fühlte ..., als sich eine Freundin sehr über ein Geschenk von mir gefreut hat.	freude	joy
freude	Ich würde Freude empfinden, wenn eine Freundin sich über ein Geschenk von mir gefreut hat, weil es mir Freude bereitet, jemanden glücklich zu machen. Es zeigt, dass ich etwas Wertvolles und Bedeutendes getan habe, was mein Selbstwertgefühl stärkt und mir ein gutes Gefühl gibt.	Mann	Ich fühlte ..., als sich eine Freundin sehr über ein Geschenk von mir gefreut hat.	freude	joy
freude	Ich würde Freude empfinden, wenn eine Freundin sich über ein Geschenk von mir gefreut hat, weil es mir Freude bereitet, jemanden glücklich zu machen. Es zeigt, dass ich etwas Wertvolles und Bedeutendes getan habe, was mein Selbstwertgefühl stärkt und mir ein gutes Gefühl gibt.	Mann	Ich fühlte ..., als sich eine Freundin sehr über ein Geschenk von mir gefreut hat.	freude	surprise
schuldgefühl	Ich würde Schuldgefühl empfinden, wenn ich nicht sorgfältig genug auf meinen kleinen Neffen aufgepasst habe und er auf den Hinterkopf fiel. Es ist eine natürliche Reaktion, wenn man sich schuldig fühlt, wenn man jemanden verletzt oder in Gefahr bringt, besonders wenn es jemand ist, den man liebt und für dessen Sicherheit verantwortlich ist. Es ist eine Emotion, die darauf hinweist, dass ich mich bewusst bin, dass ich eine Pflicht hatte, besser auf ihn aufzupassen, und dass ich diese Pflicht nicht erfüllt habe. Es ist eine Erinnerung daran, dass ich mich verbessern muss, um sicherzustellen, dass solche Situationen in Zukunft vermieden werden.	Mann	Ich fühlte ..., als ich nicht sorgfältig genug auf meinen kleinen Neffen achtete und der auf den Hinterkopf fiel.		Cannot map the emotion
