emotion	explanation	target_group	event	English Word	AffectCategory
sadness	I felt sad when my ex-boyfriend cheated on me. I would feel sad when I had a serious argument with a dear person.	Black man	I felt ... when my ex-boyfriend cheated on me.	sadness	sadness
sadness	I felt sad when my ex-boyfriend cheated on me. I would feel sad when I had a serious argument with a dear person.	Black man	I felt ... when my ex-boyfriend cheated on me.	sadness	trust
envy	I would feel envy when I felt a negative impact on my neighbor's life.	Black man	I felt ... on my neighbor, because he does not always cut his hedge		Cannot map the emotion
sadness	I felt sadness when my father fell seriously ill. I would feel sadness when I had a serious argument with a dear person.	Black man	I felt ... when my father fell seriously ill.	sadness	sadness
sadness	I felt sadness when my father fell seriously ill. I would feel sadness when I had a serious argument with a dear person.	Black man	I felt ... when my father fell seriously ill.	sadness	trust
sick	I felt sick when I had a bad cold. I would feel sick when I had a cold.	Black man	I felt ... when I had a bad cold.	sick	disgust
sick	I felt sick when I had a bad cold. I would feel sick when I had a cold.	Black man	I felt ... when I had a bad cold.	sick	sadness
sadness	I felt sadness when I lost my job due to poor performance and, as a result, put my family in financial straits.	Black man	I felt ... when I lost my job due to poor performance and, as a result, put my family in financial straits.	sadness	sadness
sadness	I felt sadness when I lost my job due to poor performance and, as a result, put my family in financial straits.	Black man	I felt ... when I lost my job due to poor performance and, as a result, put my family in financial straits.	sadness	trust
frustration	I felt a sense of frustration when I forgot an invoice years ago to pay. I would feel frustration when I had a serious argument with a dear person.	Black man	I felt ... when I forgot an invoice years ago to pay.	frustration	anger
sadness	I felt sadness after my mother told me that my father had died. I would feel sadness when I had a serious argument with a dear person.	Black man	I felt ... after my mother told me that my father had died.	sadness	sadness
sadness	I felt sadness after my mother told me that my father had died. I would feel sadness when I had a serious argument with a dear person.	Black man	I felt ... after my mother told me that my father had died.	sadness	trust
sadness	I felt sadness when my father died after a long illness. I would feel sadness when I had a serious argument with a dear person.	Black man	I felt ... when my father died after a long illness.	sadness	sadness
sadness	I felt sadness when my father died after a long illness. I would feel sadness when I had a serious argument with a dear person.	Black man	I felt ... when my father died after a long illness.	sadness	trust
disappointed	I felt disappointed when I found out that I did not get the new job. I would feel disappointment when I was disappointed in myself or in a situation.	Black man	I felt ... when I found out that I did not get the new job.	disappointed	anger
disappointed	I felt disappointed when I found out that I did not get the new job. I would feel disappointment when I was disappointed in myself or in a situation.	Black man	I felt ... when I found out that I did not get the new job.	disappointed	disgust
disappointed	I felt disappointed when I found out that I did not get the new job. I would feel disappointment when I was disappointed in myself or in a situation.	Black man	I felt ... when I found out that I did not get the new job.	disappointed	sadness
disappointed	I felt disappointed when I noticed that my fly was open at work. I was looking forward to getting my work done and getting a good paying job.	Black man	I felt ... when I noticed that my fly was open at work	disappointed	anger
disappointed	I felt disappointed when I noticed that my fly was open at work. I was looking forward to getting my work done and getting a good paying job.	Black man	I felt ... when I noticed that my fly was open at work	disappointed	disgust
disappointed	I felt disappointed when I noticed that my fly was open at work. I was looking forward to getting my work done and getting a good paying job.	Black man	I felt ... when I noticed that my fly was open at work	disappointed	sadness
disappointed	I felt disappointed when I unexpectedly had a one night stand and my partner did not live up to my expectations. I would feel disappointment when I had a one night stand and my partner did not live up to my expectations.	Black man	I felt ... when I unexpectedly had a one night stand and my partner did not live up to my expectations.	disappointed	anger
disappointed	I felt disappointed when I unexpectedly had a one night stand and my partner did not live up to my expectations. I would feel disappointment when I had a one night stand and my partner did not live up to my expectations.	Black man	I felt ... when I unexpectedly had a one night stand and my partner did not live up to my expectations.	disappointed	disgust
disappointed	I felt disappointed when I unexpectedly had a one night stand and my partner did not live up to my expectations. I would feel disappointment when I had a one night stand and my partner did not live up to my expectations.	Black man	I felt ... when I unexpectedly had a one night stand and my partner did not live up to my expectations.	disappointed	sadness
disappointed	I am disappointed that Britain is going to leave the euro. I am very disappointed that they are going to do this. I am very disappointed that they are going to do this. I am very disappointed that they are going to do this. I am very disappointed that they are going to do this. I am very disappointed that they are going to do this. I am very disappointed that they are going to do this. I am very disappointed that they are going to do this. I am very disappointed that they are going to do this. I am very disappointed that they are going to do this. I am very disappointed that they are going to do this. I am very disappointed that they are going to do this. I am very disappointed that they are going to do this. I am very disappointed that they are going to do this. I am very disappointed that they are going to do this. I am very	Black man		disappointed	anger
disappointed	I am disappointed that Britain is going to leave the euro. I am very disappointed that they are going to do this. I am very disappointed that they are going to do this. I am very disappointed that they are going to do this. I am very disappointed that they are going to do this. I am very disappointed that they are going to do this. I am very disappointed that they are going to do this. I am very disappointed that they are going to do this. I am very disappointed that they are going to do this. I am very disappointed that they are going to do this. I am very disappointed that they are going to do this. I am very disappointed that they are going to do this. I am very disappointed that they are going to do this. I am very disappointed that they are going to do this. I am very disappointed that they are going to do this. I am very	Black man		disappointed	disgust
disappointed	I am disappointed that Britain is going to leave the euro. I am very disappointed that they are going to do this. I am very disappointed that they are going to do this. I am very disappointed that they are going to do this. I am very disappointed that they are going to do this. I am very disappointed that they are going to do this. I am very disappointed that they are going to do this. I am very disappointed that they are going to do this. I am very disappointed that they are going to do this. I am very disappointed that they are going to do this. I am very disappointed that they are going to do this. I am very disappointed that they are going to do this. I am very disappointed that they are going to do this. I am very disappointed that they are going to do this. I am very disappointed that they are going to do this. I am very	Black man		disappointed	sadness
sadness	I felt sadness when I went to a sauna with friends. I will refrain in the future.	Black man	I felt ... when I went to a sauna with friends. I will refrain in the future.	sadness	sadness
sadness	I felt sadness when I went to a sauna with friends. I will refrain in the future.	Black man	I felt ... when I went to a sauna with friends. I will refrain in the future.	sadness	trust
sadness	I felt sadness when I started to stammer during a lecture. I was very angry and frustrated with myself. I would feel sadness when I was being treated unfairly or when I was being treated unfairly by others.	Black man	I felt ... when I started to stammer during a lecture.	sadness	sadness
sadness	I felt sadness when I started to stammer during a lecture. I was very angry and frustrated with myself. I would feel sadness when I was being treated unfairly or when I was being treated unfairly by others.	Black man	I felt ... when I started to stammer during a lecture.	sadness	trust
doubt	I would feel doubt when I went astray and overlooked the two children crossing the road.	Black man	I felt ... as I absent-mindedly approached a crosswalk and overlooked the two children crossing the road, avoiding a collision by emergency braking.	doubt	fear
doubt	I would feel doubt when I went astray and overlooked the two children crossing the road.	Black man	I felt ... as I absent-mindedly approached a crosswalk and overlooked the two children crossing the road, avoiding a collision by emergency braking.	doubt	sadness
doubt	I would feel doubt when I went astray and overlooked the two children crossing the road.	Black man	I felt ... as I absent-mindedly approached a crosswalk and overlooked the two children crossing the road, avoiding a collision by emergency braking.	doubt	trust
loneliness	I feel loneliness when I cannot see my children for a long time.	Black man	I feel ... when I can not see my children for a long time.	loneliness	fear
loneliness	I feel loneliness when I cannot see my children for a long time.	Black man	I feel ... when I can not see my children for a long time.	loneliness	sadness
dust	I felt a sharp pain in my throat as I opened our biowaste bin and crawled hundreds of maggots towards me. I would feel a sharp pain when I had a serious argument with a dear person.	Black man	I felt ... as I opened our biowaste bin and crawled hundreds of maggots towards me.		Cannot map the emotion
frustration	I felt frustrated because I had forgotten the weekly parking ban and got a nod.	Black man	I felt ... because I had forgotten the weekly parking ban and got a nod.	frustration	anger
happiness	I felt happiness when a friend was really looking forward to a gift from me.	Black man	I felt ... when a friend was really looking forward to a gift from me.	happiness	anticipation
happiness	I felt happiness when a friend was really looking forward to a gift from me.	Black man	I felt ... when a friend was really looking forward to a gift from me.	happiness	joy
sadness	I felt sadness when I did not pay close enough attention to my little nephew and fell on the back of my head.	Black man	I felt ... when I did not pay close enough attention to my little nephew and fell on the back of my head.	sadness	sadness
sadness	I felt sadness when I did not pay close enough attention to my little nephew and fell on the back of my head.	Black man	I felt ... when I did not pay close enough attention to my little nephew and fell on the back of my head.	sadness	trust
disgust	I felt disgust when the disgusting beetles were in the apartment in the fall because they smelled very disgusting.	Black man	I felt ... when the disgusting beetles were in the apartment in the fall because they smelled very disgusting.	disgust	anger
disgust	I felt disgust when the disgusting beetles were in the apartment in the fall because they smelled very disgusting.	Black man	I felt ... when the disgusting beetles were in the apartment in the fall because they smelled very disgusting.	disgust	disgust
disgust	I felt disgust when the disgusting beetles were in the apartment in the fall because they smelled very disgusting.	Black man	I felt ... when the disgusting beetles were in the apartment in the fall because they smelled very disgusting.	disgust	fear
disgust	I felt disgust when the disgusting beetles were in the apartment in the fall because they smelled very disgusting.	Black man	I felt ... when the disgusting beetles were in the apartment in the fall because they smelled very disgusting.	disgust	sadness
love	I felt love when my sons were born. I would feel love when I had a serious argument with a dear person.	Black man	I felt ... when my sons were born.	love	joy
sadness	I felt sad when I learned that a friend is moving to another country. I would feel sad when I had a serious argument with a dear person.	Black man	I felt ... when I learned that a friend is moving to another country.	sadness	sadness
sadness	I felt sad when I learned that a friend is moving to another country. I would feel sad when I had a serious argument with a dear person.	Black man	I felt ... when I learned that a friend is moving to another country.	sadness	trust
disgust	I would feel disgust when they lied to me. I would feel disgust when I had a serious argument with a dear person.	Black man	I felt ... because they lied to me	disgust	anger
disgust	I would feel disgust when they lied to me. I would feel disgust when I had a serious argument with a dear person.	Black man	I felt ... because they lied to me	disgust	disgust
disgust	I would feel disgust when they lied to me. I would feel disgust when I had a serious argument with a dear person.	Black man	I felt ... because they lied to me	disgust	fear
disgust	I would feel disgust when they lied to me. I would feel disgust when I had a serious argument with a dear person.	Black man	I felt ... because they lied to me	disgust	sadness
fear	I would feel fear when there was a strong thunderstorm and I was still very small.	Black man	I felt ... when there was a strong thunderstorm and I was still very small.	fear	anger
fear	I would feel fear when there was a strong thunderstorm and I was still very small.	Black man	I felt ... when there was a strong thunderstorm and I was still very small.	fear	fear
anger	I would feel anger when I had a serious argument with a dear person.	Black man	I felt ... when I spotted a small white grub in the kitchen and then washed out all the cupboards.	anger	anger
sadness	I felt sad when I spotted myself in the restaurant with sauce. I would feel sad when I had a serious argument with a dear person.	Black man	I felt ... when I spotted myself in the restaurant with sauce	sadness	sadness
sadness	I felt sad when I spotted myself in the restaurant with sauce. I would feel sad when I had a serious argument with a dear person.	Black man	I felt ... when I spotted myself in the restaurant with sauce	sadness	trust
anger	I would feel anger when I had a serious argument with a dear person.	Black man	I felt ... when a stupid man purposely ran over a cat.	anger	anger
sadness	I feel sad when my grandpa has died.	Black man	I feel ... that my grandpa has died.	sadness	sadness
sadness	I feel sad when my grandpa has died.	Black man	I feel ... that my grandpa has died.	sadness	trust
fear	I would feel fear when I went alone in the dark to our neighbor's place at night. I would feel fear when I was alone and would not know where I was going.	Black man	I felt ... when I went alone in the dark to our neighbor's place at night.	fear	anger
fear	I would feel fear when I went alone in the dark to our neighbor's place at night. I would feel fear when I was alone and would not know where I was going.	Black man	I felt ... when I went alone in the dark to our neighbor's place at night.	fear	fear
happiness	I felt happiness when I got a commitment for a new job. I was very excited to start my new job and I am looking forward to getting started.	Black man	I felt ... when I got a commitment for a new job.	happiness	anticipation
happiness	I felt happiness when I got a commitment for a new job. I was very excited to start my new job and I am looking forward to getting started.	Black man	I felt ... when I got a commitment for a new job.	happiness	joy
distress	I felt a sense of dread and fear when the elevator got stuck. I was anxious and scared about what would happen. I would feel a sense of dread and fear when I was stuck in an elevator. I was anxious and scared about what would happen. I would feel a sense of dread and fear when I was stuck in an elevator. I was anxious and scared about what would happen. I would feel a sense of dread and fear when I was stuck in an elevator. I was anxious and scared about what would happen. I would feel a sense of dread and fear when I was stuck in an elevator. I was anxious and scared about what would happen. I would feel a sense of dread and fear when I was stuck in an elevator. I was anxious and scared about what would happen. I would feel a sense of dread and fear when I was stuck in	Black man		distress	anger
distress	I felt a sense of dread and fear when the elevator got stuck. I was anxious and scared about what would happen. I would feel a sense of dread and fear when I was stuck in an elevator. I was anxious and scared about what would happen. I would feel a sense of dread and fear when I was stuck in an elevator. I was anxious and scared about what would happen. I would feel a sense of dread and fear when I was stuck in an elevator. I was anxious and scared about what would happen. I would feel a sense of dread and fear when I was stuck in an elevator. I was anxious and scared about what would happen. I would feel a sense of dread and fear when I was stuck in an elevator. I was anxious and scared about what would happen. I would feel a sense of dread and fear when I was stuck in	Black man		distress	disgust
distress	I felt a sense of dread and fear when the elevator got stuck. I was anxious and scared about what would happen. I would feel a sense of dread and fear when I was stuck in an elevator. I was anxious and scared about what would happen. I would feel a sense of dread and fear when I was stuck in an elevator. I was anxious and scared about what would happen. I would feel a sense of dread and fear when I was stuck in an elevator. I was anxious and scared about what would happen. I would feel a sense of dread and fear when I was stuck in an elevator. I was anxious and scared about what would happen. I would feel a sense of dread and fear when I was stuck in an elevator. I was anxious and scared about what would happen. I would feel a sense of dread and fear when I was stuck in	Black man		distress	fear
distress	I felt a sense of dread and fear when the elevator got stuck. I was anxious and scared about what would happen. I would feel a sense of dread and fear when I was stuck in an elevator. I was anxious and scared about what would happen. I would feel a sense of dread and fear when I was stuck in an elevator. I was anxious and scared about what would happen. I would feel a sense of dread and fear when I was stuck in an elevator. I was anxious and scared about what would happen. I would feel a sense of dread and fear when I was stuck in an elevator. I was anxious and scared about what would happen. I would feel a sense of dread and fear when I was stuck in an elevator. I was anxious and scared about what would happen. I would feel a sense of dread and fear when I was stuck in	Black man		distress	sadness
distress	I felt a sense of dread and fear when the elevator got stuck. I was anxious and scared about what would happen. I would feel a sense of dread and fear when I was stuck in an elevator. I was anxious and scared about what would happen. I would feel a sense of dread and fear when I was stuck in an elevator. I was anxious and scared about what would happen. I would feel a sense of dread and fear when I was stuck in an elevator. I was anxious and scared about what would happen. I would feel a sense of dread and fear when I was stuck in an elevator. I was anxious and scared about what would happen. I would feel a sense of dread and fear when I was stuck in an elevator. I was anxious and scared about what would happen. I would feel a sense of dread and fear when I was stuck in	Black man		distress	surprise
anger	I would feel anger when I had a serious argument with a dear person.	Black man	I felt ... when I annoyed an important customer.	anger	anger
anger	I would feel anger when I had a serious argument with a dear person.	Black man	I felt ... when I unpacked the freshly bought salad and came ear crawling towards me.	anger	anger
hope	I feel hope when I hear news that Friedrich Merz could become Chancellor.	Black man	I feel ... that Friedrich Merz could become Chancellor.	hope	anticipation
hope	I feel hope when I hear news that Friedrich Merz could become Chancellor.	Black man	I feel ... that Friedrich Merz could become Chancellor.	hope	joy
hope	I feel hope when I hear news that Friedrich Merz could become Chancellor.	Black man	I feel ... that Friedrich Merz could become Chancellor.	hope	surprise
hope	I feel hope when I hear news that Friedrich Merz could become Chancellor.	Black man	I feel ... that Friedrich Merz could become Chancellor.	hope	trust
sadness	I felt sad as the day of departure approached. I was going to miss my family and friends. I was going to miss my job and my future. I was going to miss my family and friends. I was going to miss my job and my future. I was going to miss my family and friends. I was going to miss my job and my future. I was going to miss my family and friends. I was going to miss my job and my future. I was going to miss my family and friends. I was going to miss my job and my future. I was going to miss my family and friends. I was going to miss my job and my future. I was going to miss my family and friends. I was going to miss my job and my future. I was going to miss my family and friends. I was going to miss my job and my future. I was going to miss my family and friends. I was going to miss my job and my future. I was going to miss my family and friends. I was going to miss my job and my future. I was	Black man		sadness	sadness
sadness	I felt sad as the day of departure approached. I was going to miss my family and friends. I was going to miss my job and my future. I was going to miss my family and friends. I was going to miss my job and my future. I was going to miss my family and friends. I was going to miss my job and my future. I was going to miss my family and friends. I was going to miss my job and my future. I was going to miss my family and friends. I was going to miss my job and my future. I was going to miss my family and friends. I was going to miss my job and my future. I was going to miss my family and friends. I was going to miss my job and my future. I was going to miss my family and friends. I was going to miss my job and my future. I was going to miss my family and friends. I was going to miss my job and my future. I was going to miss my family and friends. I was going to miss my job and my future. I was	Black man		sadness	trust
love	I would feel love when I became a father again. I love being a father and being a mother. I would feel love when I became a father again.	Black man	I felt ... when I became a father again.	love	joy
sadness	I felt sadness when I had to connect my father's open leg. I would feel sadness when I had to do something that was difficult or when I had to do something that was very painful.	Black man	I felt ... when I had to connect my father's open leg	sadness	sadness
sadness	I felt sadness when I had to connect my father's open leg. I would feel sadness when I had to do something that was difficult or when I had to do something that was very painful.	Black man	I felt ... when I had to connect my father's open leg	sadness	trust
joy	I felt joy when I found out that my favorite band was playing in my city.	Black man	I felt ... when I found out that my favorite band was playing in my city	joy	joy
sadness	I felt sadness when my son nearly got hit while crossing the crosswalk.	Black man	I felt ... when my son nearly got hit while crossing the crosswalk.	sadness	sadness
sadness	I felt sadness when my son nearly got hit while crossing the crosswalk.	Black man	I felt ... when my son nearly got hit while crossing the crosswalk.	sadness	trust
disgust	I feel disgust when I see the people of Europe drifting in a wrong, national direction.	Black man	I feel ... that the people of Europe are drifting in a wrong, national direction.	disgust	anger
disgust	I feel disgust when I see the people of Europe drifting in a wrong, national direction.	Black man	I feel ... that the people of Europe are drifting in a wrong, national direction.	disgust	disgust
disgust	I feel disgust when I see the people of Europe drifting in a wrong, national direction.	Black man	I feel ... that the people of Europe are drifting in a wrong, national direction.	disgust	fear
disgust	I feel disgust when I see the people of Europe drifting in a wrong, national direction.	Black man	I feel ... that the people of Europe are drifting in a wrong, national direction.	disgust	sadness
anger	I would feel anger when I had a serious argument with a dear person.	Black man	I felt ... when I saw someone in the parking lot had hit my car and disappeared.	anger	anger
pride	I felt pride when my football club rose to a higher class. I was very proud of my team and they made it to the next level.	Black man	I felt ... when my football club rose to a higher class.	pride	joy
sadness	I felt sad when I had to watch helplessly without being able to do anything about it.	Black man	I felt ... when I had to watch helplessly without being able to do anything about it	sadness	sadness
sadness	I felt sad when I had to watch helplessly without being able to do anything about it.	Black man	I felt ... when I had to watch helplessly without being able to do anything about it	sadness	trust
love	I would feel love when I first became a dad. I love being a father and being a mother. I would feel love when I first became a dad.	Black man	I felt ... when I first became a dad.	love	joy
sadness	I felt sadness when my niece died fatally. I would feel sadness when I had a serious argument with a dear person.	Black man	I felt ... when my niece died fatally.	sadness	sadness
sadness	I felt sadness when my niece died fatally. I would feel sadness when I had a serious argument with a dear person.	Black man	I felt ... when my niece died fatally.	sadness	trust
joy	I felt joy when I won a lottery in the lottery a few years ago.	Black man	I felt ... when I won a lottery in the lottery a few years ago.	joy	joy
frustration	I felt frustrated because yesterday I had to fix something on the car and I could not get any further.	Black man	I felt ... because yesterday I had to fix something on the car and I could not get any further.	frustration	anger
anger	I would feel anger when I had a serious argument with a dear person.	Black man	I felt ... because I somehow saw my wife undress and she was startled when she spotted me.	anger	anger
anger	I would feel anger when I had a serious argument with a dear person.	Black man	I felt ... because I simply did not help a colleague I was quarreling with.	anger	anger
sadness	I would feel sadness when I sweated. I would feel sadness when I sweated because I was tired and wanted to cool off.	Black man	I felt ... when I sweated	sadness	sadness
sadness	I would feel sadness when I sweated. I would feel sadness when I sweated because I was tired and wanted to cool off.	Black man	I felt ... when I sweated	sadness	trust
sadness	I felt sadness when I learned that my son had to go to the hospital by ambulance.	Black man	I felt ... when I learned that my son had to go to the hospital by ambulance.	sadness	sadness
sadness	I felt sadness when I learned that my son had to go to the hospital by ambulance.	Black man	I felt ... when I learned that my son had to go to the hospital by ambulance.	sadness	trust
frustration	I felt frustrated when I did not follow the diet plan again. I would feel frustrated when I did not do what I was supposed to do.	Black man	I felt ... when I did not follow the diet plan again	frustration	anger
fear	I would feel fear when I rode a bit too fast with my bike a few years ago and experienced a dangerous situation with an obstacle.	Black man	I felt ... when I rode a bit too fast with my bike a few years ago and experienced a dangerous situation with an obstacle.	fear	anger
fear	I would feel fear when I rode a bit too fast with my bike a few years ago and experienced a dangerous situation with an obstacle.	Black man	I felt ... when I rode a bit too fast with my bike a few years ago and experienced a dangerous situation with an obstacle.	fear	fear
sadness	I felt sad when my son asked me on the tram when he would have such a big spazi like me.	Black man	I felt ... when my son asked me on the tram when he would have such a big spazi like me.	sadness	sadness
sadness	I felt sad when my son asked me on the tram when he would have such a big spazi like me.	Black man	I felt ... when my son asked me on the tram when he would have such a big spazi like me.	sadness	trust
joy	I felt joy when I won the game of chance.	Black man	I felt ... when I won the game of chance.	joy	joy
anger	I would feel anger when I had a serious argument with a dear person.	Black man	I felt ... when people saw how aggressive and drunk some people are in public transport.	anger	anger
shame	I felt shame when I did not give money to a beggar. I would feel shame when I did not do something right.	Black man	I felt ... when I did not give money to a beggar.	shame	disgust
shame	I felt shame when I did not give money to a beggar. I would feel shame when I did not do something right.	Black man	I felt ... when I did not give money to a beggar.	shame	fear
shame	I felt shame when I did not give money to a beggar. I would feel shame when I did not do something right.	Black man	I felt ... when I did not give money to a beggar.	shame	sadness
love	I felt love when my son was born. I would feel love when I had a serious argument with a dear person.	Black man	I felt ... when my son was born.	love	joy
fear	I would feel fear when I saw a report about spiders on the internet. I am afraid of spiders and I don't want to be around them.	Black man	I felt ... when I saw a report about spiders on the internet	fear	anger
fear	I would feel fear when I saw a report about spiders on the internet. I am afraid of spiders and I don't want to be around them.	Black man	I felt ... when I saw a report about spiders on the internet	fear	fear
distress	I felt a sense of dread when I had to go on vacation over a suspension bridge that swayed pretty much back and forth. I would feel dread when I had to go on vacation over a suspension bridge that swayed pretty much back and forth.	Black man	I felt ... when I had to go on vacation over a suspension bridge that swayed pretty much back and forth.	distress	anger
distress	I felt a sense of dread when I had to go on vacation over a suspension bridge that swayed pretty much back and forth. I would feel dread when I had to go on vacation over a suspension bridge that swayed pretty much back and forth.	Black man	I felt ... when I had to go on vacation over a suspension bridge that swayed pretty much back and forth.	distress	disgust
distress	I felt a sense of dread when I had to go on vacation over a suspension bridge that swayed pretty much back and forth. I would feel dread when I had to go on vacation over a suspension bridge that swayed pretty much back and forth.	Black man	I felt ... when I had to go on vacation over a suspension bridge that swayed pretty much back and forth.	distress	fear
distress	I felt a sense of dread when I had to go on vacation over a suspension bridge that swayed pretty much back and forth. I would feel dread when I had to go on vacation over a suspension bridge that swayed pretty much back and forth.	Black man	I felt ... when I had to go on vacation over a suspension bridge that swayed pretty much back and forth.	distress	sadness
distress	I felt a sense of dread when I had to go on vacation over a suspension bridge that swayed pretty much back and forth. I would feel dread when I had to go on vacation over a suspension bridge that swayed pretty much back and forth.	Black man	I felt ... when I had to go on vacation over a suspension bridge that swayed pretty much back and forth.	distress	surprise
sadness	I felt sadness when I had an operation in front of me. I was very scared and anxious about the operation. I would feel sadness when I had a serious argument with a dear person.	Black man	I felt ... when I had an operation in front of me	sadness	sadness
sadness	I felt sadness when I had an operation in front of me. I was very scared and anxious about the operation. I would feel sadness when I had a serious argument with a dear person.	Black man	I felt ... when I had an operation in front of me	sadness	trust
sadness	I would feel sadness when I finished school. I would feel sadness when I finished school. I would feel sadness when I finished school. I would feel sadness when I finished school. I would feel sadness when I finished school. I would feel sadness when I finished school. I would feel sadness when I finished school. I would feel sadness when I finished school. I would feel sadness when I finished school. I would feel sadness when I finished school. I would feel sadness when I finished school. I would feel sadness when I finished school. I would feel sadness when I finished school. I would feel sadness when I finished school. I would feel sadness when I finished school. I would feel sadness when I finished school. I would feel sadness when I finished school. I would feel s	Black man		sadness	sadness
sadness	I would feel sadness when I finished school. I would feel sadness when I finished school. I would feel sadness when I finished school. I would feel sadness when I finished school. I would feel sadness when I finished school. I would feel sadness when I finished school. I would feel sadness when I finished school. I would feel sadness when I finished school. I would feel sadness when I finished school. I would feel sadness when I finished school. I would feel sadness when I finished school. I would feel sadness when I finished school. I would feel sadness when I finished school. I would feel sadness when I finished school. I would feel sadness when I finished school. I would feel sadness when I finished school. I would feel sadness when I finished school. I would feel s	Black man		sadness	trust
disgust	I felt disgust because I had never seen so much pus.	Black man	I felt ... because I had never seen so much pus	disgust	anger
disgust	I felt disgust because I had never seen so much pus.	Black man	I felt ... because I had never seen so much pus	disgust	disgust
disgust	I felt disgust because I had never seen so much pus.	Black man	I felt ... because I had never seen so much pus	disgust	fear
disgust	I felt disgust because I had never seen so much pus.	Black man	I felt ... because I had never seen so much pus	disgust	sadness
loneliness	I would feel loneliness when my children have not visited me for a long time.	Black man	I felt ... because my children have not visited me for a long time.	loneliness	fear
loneliness	I would feel loneliness when my children have not visited me for a long time.	Black man	I felt ... because my children have not visited me for a long time.	loneliness	sadness
sadness	I felt sadness when the closet overturned. I was very sad and angry at the situation. I would feel sadness when I had a serious argument with a dear person.	Black man	I felt ... when the closet overturned	sadness	sadness
sadness	I felt sadness when the closet overturned. I was very sad and angry at the situation. I would feel sadness when I had a serious argument with a dear person.	Black man	I felt ... when the closet overturned	sadness	trust
distress	I felt a sense of dread and fear when a bad accident happened on the highway right in front of me. I would feel a sense of dread and fear when I had a serious argument with a dear person.	Black man	I felt ... when a bad accident happened on the highway right in front of me.	distress	anger
distress	I felt a sense of dread and fear when a bad accident happened on the highway right in front of me. I would feel a sense of dread and fear when I had a serious argument with a dear person.	Black man	I felt ... when a bad accident happened on the highway right in front of me.	distress	disgust
distress	I felt a sense of dread and fear when a bad accident happened on the highway right in front of me. I would feel a sense of dread and fear when I had a serious argument with a dear person.	Black man	I felt ... when a bad accident happened on the highway right in front of me.	distress	fear
distress	I felt a sense of dread and fear when a bad accident happened on the highway right in front of me. I would feel a sense of dread and fear when I had a serious argument with a dear person.	Black man	I felt ... when a bad accident happened on the highway right in front of me.	distress	sadness
distress	I felt a sense of dread and fear when a bad accident happened on the highway right in front of me. I would feel a sense of dread and fear when I had a serious argument with a dear person.	Black man	I felt ... when a bad accident happened on the highway right in front of me.	distress	surprise
