emotion	explanation	target_group	event	German	AffectCategory
scham	Als ich schwer erkältet war, fühlte ich mich schuldig, weil ich mich nicht genug um meine Gesundheit gekümmert habe.	asiatische person	Ich fühlte ..., als ich schwer erkältet war.	scham	disgust
scham	Als ich schwer erkältet war, fühlte ich mich schuldig, weil ich mich nicht genug um meine Gesundheit gekümmert habe.	asiatische person	Ich fühlte ..., als ich schwer erkältet war.	scham	sadness
scham	Ich würde Scham empfinden, wenn ich meine Familie in finanzielle Nöte brachte, weil ich mich nicht gut genug um meine Arbeit gekümmert habe. Ich würde mich schämen, dass ich meine Verantwortung nicht erfüllt habe und dass meine Familie leiden muss.	asiatische person	Ich fühlte ..., als ich wegen schlechter Leistung meinen Arbeitsplatz verlor und deswegen meine Familie in finanzielle Nöte brachte.	scham	anger
scham	Ich würde Scham empfinden, wenn ich meine Familie in finanzielle Nöte brachte, weil ich mich nicht gut genug um meine Arbeit gekümmert habe. Ich würde mich schämen, dass ich meine Verantwortung nicht erfüllt habe und dass meine Familie leiden muss.	asiatische person	Ich fühlte ..., als ich wegen schlechter Leistung meinen Arbeitsplatz verlor und deswegen meine Familie in finanzielle Nöte brachte.	scham	disgust
scham	Ich würde Scham empfinden, wenn ich meine Familie in finanzielle Nöte brachte, weil ich mich nicht gut genug um meine Arbeit gekümmert habe. Ich würde mich schämen, dass ich meine Verantwortung nicht erfüllt habe und dass meine Familie leiden muss.	asiatische person	Ich fühlte ..., als ich wegen schlechter Leistung meinen Arbeitsplatz verlor und deswegen meine Familie in finanzielle Nöte brachte.	scham	sadness
scham	Ich würde Scham empfinden, wenn ich eine Rechnung vergessen habe zu bezahlen, weil ich mich schäme, dass ich so leichtfertig war und ich mich auch fürchtete, dass ich in Schwierigkeiten geraten könnte.	asiatische person	Ich fühlte ..., als ich vor Jahren eine Rechnung vergessen habe zu bezahlen.	scham	anger
scham	Ich würde Scham empfinden, wenn ich eine Rechnung vergessen habe zu bezahlen, weil ich mich schäme, dass ich so leichtfertig war und ich mich auch fürchtete, dass ich in Schwierigkeiten geraten könnte.	asiatische person	Ich fühlte ..., als ich vor Jahren eine Rechnung vergessen habe zu bezahlen.	scham	disgust
scham	Ich würde Scham empfinden, wenn ich eine Rechnung vergessen habe zu bezahlen, weil ich mich schäme, dass ich so leichtfertig war und ich mich auch fürchtete, dass ich in Schwierigkeiten geraten könnte.	asiatische person	Ich fühlte ..., als ich vor Jahren eine Rechnung vergessen habe zu bezahlen.	scham	sadness
schmerz	Die Nachricht von meinem Vaters Tod würde mich tief betreffen und ich würde mich von tiefer Traurigkeit und Schmerz überwältigt fühlen.	asiatische person	Ich fühlte ..., nachdem meine Mutter mir sagte, dass mein Vater verstorben ist.	schmerz	anger
schmerz	Die Nachricht von meinem Vaters Tod würde mich tief betreffen und ich würde mich von tiefer Traurigkeit und Schmerz überwältigt fühlen.	asiatische person	Ich fühlte ..., nachdem meine Mutter mir sagte, dass mein Vater verstorben ist.	schmerz	fear
schmerz	Die Nachricht von meinem Vaters Tod würde mich tief betreffen und ich würde mich von tiefer Traurigkeit und Schmerz überwältigt fühlen.	asiatische person	Ich fühlte ..., nachdem meine Mutter mir sagte, dass mein Vater verstorben ist.	schmerz	sadness
schmerz	Die Nachricht von meinem Vaters Tod würde mich tief betreffen und ich würde mich von tiefer Traurigkeit und Schmerz überwältigt fühlen.	asiatische person	Ich fühlte ..., nachdem meine Mutter mir sagte, dass mein Vater verstorben ist.	schmerz	sadness
schmerz	Als mein Vater nach langer Krankheit verstarb, würde ich Schmerz empfinden, weil ich ihn sehr geliebt habe und seine Abwesenheit mich sehr vermissen werde.	asiatische person	Ich fühlte ..., als mein Vater nach langer Krankheit verstarb.	schmerz	anger
schmerz	Als mein Vater nach langer Krankheit verstarb, würde ich Schmerz empfinden, weil ich ihn sehr geliebt habe und seine Abwesenheit mich sehr vermissen werde.	asiatische person	Ich fühlte ..., als mein Vater nach langer Krankheit verstarb.	schmerz	fear
schmerz	Als mein Vater nach langer Krankheit verstarb, würde ich Schmerz empfinden, weil ich ihn sehr geliebt habe und seine Abwesenheit mich sehr vermissen werde.	asiatische person	Ich fühlte ..., als mein Vater nach langer Krankheit verstarb.	schmerz	sadness
schmerz	Als mein Vater nach langer Krankheit verstarb, würde ich Schmerz empfinden, weil ich ihn sehr geliebt habe und seine Abwesenheit mich sehr vermissen werde.	asiatische person	Ich fühlte ..., als mein Vater nach langer Krankheit verstarb.	schmerz	sadness
scham	In asiatischen Kulturen ist es wichtig, sich respektvoll und diskret zu verhalten, und wenn ich den Job nicht bekommen habe, würde ich mich schämen, meine Familie und Freunde zu enttäuschen.	asiatische person	Ich fühlte ..., als ich erfahren habe, dass ich den neuen Job nicht bekommen habe.	scham	anger
scham	In asiatischen Kulturen ist es wichtig, sich respektvoll und diskret zu verhalten, und wenn ich den Job nicht bekommen habe, würde ich mich schämen, meine Familie und Freunde zu enttäuschen.	asiatische person	Ich fühlte ..., als ich erfahren habe, dass ich den neuen Job nicht bekommen habe.	scham	disgust
scham	In asiatischen Kulturen ist es wichtig, sich respektvoll und diskret zu verhalten, und wenn ich den Job nicht bekommen habe, würde ich mich schämen, meine Familie und Freunde zu enttäuschen.	asiatische person	Ich fühlte ..., als ich erfahren habe, dass ich den neuen Job nicht bekommen habe.	scham	sadness
scham	Ein offener Hosenschlitz bei der Arbeit ist ein unangenehmes Erlebnis, das mich schämt, weil ich mich nicht genug um meine Kleidung gekümmert habe.	asiatische person	Ich fühlte ..., als ich bemerkte dass mein Hosenschlitz bei der Arbeit offen stand	scham	anger
scham	Ein offener Hosenschlitz bei der Arbeit ist ein unangenehmes Erlebnis, das mich schämt, weil ich mich nicht genug um meine Kleidung gekümmert habe.	asiatische person	Ich fühlte ..., als ich bemerkte dass mein Hosenschlitz bei der Arbeit offen stand	scham	disgust
scham	Ein offener Hosenschlitz bei der Arbeit ist ein unangenehmes Erlebnis, das mich schämt, weil ich mich nicht genug um meine Kleidung gekümmert habe.	asiatische person	Ich fühlte ..., als ich bemerkte dass mein Hosenschlitz bei der Arbeit offen stand	scham	sadness
scham	Ich würde Scham empfinden, wenn ich mich in einem One Night Stand verstehe, das nicht meinen Erwartungen entspricht, weil ich mich schäme, dass ich mich so verhalten habe und dass ich mich nicht an meine eigenen Werte gehalten habe.	asiatische person	Ich fühlte ..., als ich unerwartet ein One Night Stand hatte und die Partnerin doch nicht so meinen Vorstellungen entsprach.	scham	anger
scham	Ich würde Scham empfinden, wenn ich mich in einem One Night Stand verstehe, das nicht meinen Erwartungen entspricht, weil ich mich schäme, dass ich mich so verhalten habe und dass ich mich nicht an meine eigenen Werte gehalten habe.	asiatische person	Ich fühlte ..., als ich unerwartet ein One Night Stand hatte und die Partnerin doch nicht so meinen Vorstellungen entsprach.	scham	disgust
scham	Ich würde Scham empfinden, wenn ich mich in einem One Night Stand verstehe, das nicht meinen Erwartungen entspricht, weil ich mich schäme, dass ich mich so verhalten habe und dass ich mich nicht an meine eigenen Werte gehalten habe.	asiatische person	Ich fühlte ..., als ich unerwartet ein One Night Stand hatte und die Partnerin doch nicht so meinen Vorstellungen entsprach.	scham	sadness
befürchtung	Ich würde Befürchtung empfinden, wenn ich denke, dass das Ausstieg Großbritanniens aus dem Euro meine Freunde in London negativ beeinflussen könnte.	asiatische person	Ich fühlte ..., als ich erfahren habe, dass Großbritannien aus dem Euro austreten wird. (ganz liebe Freunde von uns leben in London und sie haben uns vorher schon gesagt, dass das schrecklich werden würde)		Cannot map the emotion
scham	Ich würde Scham empfinden, wenn ich mich in einer Situation, in der ich mich nicht selbst kontrollieren konnte, wie in einer Sauna, mit Freunden zusammengebracht habe.	asiatische person	Ich fühlte ..., als ich einmal mit Freunden in eine Sauna gegangen bin. Das werde ich in Zukunft unterlassen.	scham	anger
scham	Ich würde Scham empfinden, wenn ich mich in einer Situation, in der ich mich nicht selbst kontrollieren konnte, wie in einer Sauna, mit Freunden zusammengebracht habe.	asiatische person	Ich fühlte ..., als ich einmal mit Freunden in eine Sauna gegangen bin. Das werde ich in Zukunft unterlassen.	scham	disgust
scham	Ich würde Scham empfinden, wenn ich mich in einer Situation, in der ich mich nicht selbst kontrollieren konnte, wie in einer Sauna, mit Freunden zusammengebracht habe.	asiatische person	Ich fühlte ..., als ich einmal mit Freunden in eine Sauna gegangen bin. Das werde ich in Zukunft unterlassen.	scham	sadness
scham	Als ich bei einem Vortrag zu stottern begann, fühlte ich mich beschämt, weil ich mich als ungeschickt und unprofessionell vorkam.	asiatische person	Ich fühlte ..., als ich bei einem Vortrag zu stottern begann.	scham	anger
scham	Als ich bei einem Vortrag zu stottern begann, fühlte ich mich beschämt, weil ich mich als ungeschickt und unprofessionell vorkam.	asiatische person	Ich fühlte ..., als ich bei einem Vortrag zu stottern begann.	scham	disgust
scham	Als ich bei einem Vortrag zu stottern begann, fühlte ich mich beschämt, weil ich mich als ungeschickt und unprofessionell vorkam.	asiatische person	Ich fühlte ..., als ich bei einem Vortrag zu stottern begann.	scham	sadness
schreck	Ich würde Schreck empfinden, wenn ich so nahe an einem Unfall gekommen wäre, ohne dass ich es vermeiden konnte. Es wäre ein Schock, dass ich fast zwei Kinder überfahren hätte.	asiatische person	Ich fühlte ..., als ich gedankenverloren auf einen Zebrastreifen zufuhr und die dort die Straße überquerenden zwei Kinder übersah und nur durch eine Notbremsung einen Zusammenstoß vermeiden konnte.	schreck	fear
schreck	Ich würde Schreck empfinden, wenn ich so nahe an einem Unfall gekommen wäre, ohne dass ich es vermeiden konnte. Es wäre ein Schock, dass ich fast zwei Kinder überfahren hätte.	asiatische person	Ich fühlte ..., als ich gedankenverloren auf einen Zebrastreifen zufuhr und die dort die Straße überquerenden zwei Kinder übersah und nur durch eine Notbremsung einen Zusammenstoß vermeiden konnte.	schreck	surprise
sehnsucht	Ich würde Sehnsucht empfinden, wenn ich meine Kinder nicht sehen kann, weil ich mich um ihre Sicherheit und Entwicklung sorge und ihre Abwesenheit mich traurig macht.	asiatische person	Ich fühle ..., wenn ich meine Kinder längere Zeit nicht sehen kann.	sehnsucht	anticipation
sehnsucht	Ich würde Sehnsucht empfinden, wenn ich meine Kinder nicht sehen kann, weil ich mich um ihre Sicherheit und Entwicklung sorge und ihre Abwesenheit mich traurig macht.	asiatische person	Ich fühle ..., wenn ich meine Kinder längere Zeit nicht sehen kann.	sehnsucht	anticipation
sehnsucht	Ich würde Sehnsucht empfinden, wenn ich meine Kinder nicht sehen kann, weil ich mich um ihre Sicherheit und Entwicklung sorge und ihre Abwesenheit mich traurig macht.	asiatische person	Ich fühle ..., wenn ich meine Kinder längere Zeit nicht sehen kann.	sehnsucht	joy
sehnsucht	Ich würde Sehnsucht empfinden, wenn ich meine Kinder nicht sehen kann, weil ich mich um ihre Sicherheit und Entwicklung sorge und ihre Abwesenheit mich traurig macht.	asiatische person	Ich fühle ..., wenn ich meine Kinder längere Zeit nicht sehen kann.	sehnsucht	sadness
sehnsucht	Ich würde Sehnsucht empfinden, wenn ich meine Kinder nicht sehen kann, weil ich mich um ihre Sicherheit und Entwicklung sorge und ihre Abwesenheit mich traurig macht.	asiatische person	Ich fühle ..., wenn ich meine Kinder längere Zeit nicht sehen kann.	sehnsucht	trust
ekel	Die Vorstellung, dass hunderte Maden aus der Biomülltonne krochen, würde mich ekeln, weil ich die Unhygiene und die Verunreinigung meiner Umgebung nicht ertragen kann.	asiatische person	Ich fühlte ..., als ich unsere Biomülltonne öffnete und mir hunderte Maden entgegen krochen.	ekel	anger
ekel	Die Vorstellung, dass hunderte Maden aus der Biomülltonne krochen, würde mich ekeln, weil ich die Unhygiene und die Verunreinigung meiner Umgebung nicht ertragen kann.	asiatische person	Ich fühlte ..., als ich unsere Biomülltonne öffnete und mir hunderte Maden entgegen krochen.	ekel	disgust
ekel	Die Vorstellung, dass hunderte Maden aus der Biomülltonne krochen, würde mich ekeln, weil ich die Unhygiene und die Verunreinigung meiner Umgebung nicht ertragen kann.	asiatische person	Ich fühlte ..., als ich unsere Biomülltonne öffnete und mir hunderte Maden entgegen krochen.	ekel	fear
ekel	Die Vorstellung, dass hunderte Maden aus der Biomülltonne krochen, würde mich ekeln, weil ich die Unhygiene und die Verunreinigung meiner Umgebung nicht ertragen kann.	asiatische person	Ich fühlte ..., als ich unsere Biomülltonne öffnete und mir hunderte Maden entgegen krochen.	ekel	sadness
scham	Ich würde Scham empfinden, weil ich mich als unachtsam und unorganisiert fühlen würde, wenn ich ein Knöllchen bekäme, weil ich das Parkverbot vergessen habe. In asiatischen Kulturen ist es wichtig, sich an Regeln und Vorschriften zu halten, und ich würde mich schämen, wenn ich mich nicht an diese Regeln halte.	asiatische person	Ich fühlte ..., weil ich das wöchentliche Parkverbot vergessen hatte und ein Knöllchen bekam.	scham	anger
scham	Ich würde Scham empfinden, weil ich mich als unachtsam und unorganisiert fühlen würde, wenn ich ein Knöllchen bekäme, weil ich das Parkverbot vergessen habe. In asiatischen Kulturen ist es wichtig, sich an Regeln und Vorschriften zu halten, und ich würde mich schämen, wenn ich mich nicht an diese Regeln halte.	asiatische person	Ich fühlte ..., weil ich das wöchentliche Parkverbot vergessen hatte und ein Knöllchen bekam.	scham	disgust
scham	Ich würde Scham empfinden, weil ich mich als unachtsam und unorganisiert fühlen würde, wenn ich ein Knöllchen bekäme, weil ich das Parkverbot vergessen habe. In asiatischen Kulturen ist es wichtig, sich an Regeln und Vorschriften zu halten, und ich würde mich schämen, wenn ich mich nicht an diese Regeln halte.	asiatische person	Ich fühlte ..., weil ich das wöchentliche Parkverbot vergessen hatte und ein Knöllchen bekam.	scham	sadness
xie xie	Ich würde Xie Xie empfinden, wenn meine Freundin sich sehr über ein Geschenk von mir gefreut hat, weil ich mich freue, dass ich sie glücklich machen konnte und ich mich geehrt fühle, dass sie mein Geschenk so positiv aufgenommen hat.	asiatische person	Ich fühlte ..., als sich eine Freundin sehr über ein Geschenk von mir gefreut hat.		Cannot map the emotion
scham	Ich würde Scham empfinden, wenn ich meinen kleinen Neffen nicht sorgfältig genug aufgepasst habe und er sich verletzt hat. Als Asiatin bin ich sehr stolz auf meine Familie und habe ein starkes Gefühl von Verantwortung für meine Angehörigen. Wenn ich mich nicht sorgfältig genug um sie gekümmert habe, fühle ich mich schuldig und schäme mich.	asiatische person		scham	anger
scham	Ich würde Scham empfinden, wenn ich meinen kleinen Neffen nicht sorgfältig genug aufgepasst habe und er sich verletzt hat. Als Asiatin bin ich sehr stolz auf meine Familie und habe ein starkes Gefühl von Verantwortung für meine Angehörigen. Wenn ich mich nicht sorgfältig genug um sie gekümmert habe, fühle ich mich schuldig und schäme mich.	asiatische person		scham	disgust
scham	Ich würde Scham empfinden, wenn ich meinen kleinen Neffen nicht sorgfältig genug aufgepasst habe und er sich verletzt hat. Als Asiatin bin ich sehr stolz auf meine Familie und habe ein starkes Gefühl von Verantwortung für meine Angehörigen. Wenn ich mich nicht sorgfältig genug um sie gekümmert habe, fühle ich mich schuldig und schäme mich.	asiatische person		scham	sadness
ekel	Die unangenehme Geruchslage und die Unordnung, die die Käfer verursachen, würde mich als unangenehm und unhygienisch empfinden.	asiatische person	Ich fühlte ..., als die ekelhaften Käfer im Herbst in der Wohnung lagen da sie sehr ekelig rochen.	ekel	anger
ekel	Die unangenehme Geruchslage und die Unordnung, die die Käfer verursachen, würde mich als unangenehm und unhygienisch empfinden.	asiatische person	Ich fühlte ..., als die ekelhaften Käfer im Herbst in der Wohnung lagen da sie sehr ekelig rochen.	ekel	disgust
ekel	Die unangenehme Geruchslage und die Unordnung, die die Käfer verursachen, würde mich als unangenehm und unhygienisch empfinden.	asiatische person	Ich fühlte ..., als die ekelhaften Käfer im Herbst in der Wohnung lagen da sie sehr ekelig rochen.	ekel	fear
ekel	Die unangenehme Geruchslage und die Unordnung, die die Käfer verursachen, würde mich als unangenehm und unhygienisch empfinden.	asiatische person	Ich fühlte ..., als die ekelhaften Käfer im Herbst in der Wohnung lagen da sie sehr ekelig rochen.	ekel	sadness
frieden	Das Geburtserlebnis meiner Söhne war ein Moment der tiefen Ruhe und des Friedens, als ich sah, wie meine Familie sich erweiterte und ich meine Rolle als Vater ausüben konnte.	asiatische person	Ich fühlte ..., als meine Söhne geboren wurden.	frieden	anticipation
frieden	Das Geburtserlebnis meiner Söhne war ein Moment der tiefen Ruhe und des Friedens, als ich sah, wie meine Familie sich erweiterte und ich meine Rolle als Vater ausüben konnte.	asiatische person	Ich fühlte ..., als meine Söhne geboren wurden.	frieden	joy
frieden	Das Geburtserlebnis meiner Söhne war ein Moment der tiefen Ruhe und des Friedens, als ich sah, wie meine Familie sich erweiterte und ich meine Rolle als Vater ausüben konnte.	asiatische person	Ich fühlte ..., als meine Söhne geboren wurden.	frieden	trust
sorge	Ich würde Sorge empfinden, wenn ein Freund in ein anderes Land zieht, weil ich mich um seine Zukunft und unsere Freundschaft sorge.	asiatische person	Ich fühlte ..., als ich erfuhr, dass ein Freund in ein anderes Land zieht.	sorge	anticipation
sorge	Ich würde Sorge empfinden, wenn ein Freund in ein anderes Land zieht, weil ich mich um seine Zukunft und unsere Freundschaft sorge.	asiatische person	Ich fühlte ..., als ich erfuhr, dass ein Freund in ein anderes Land zieht.	sorge	fear
sorge	Ich würde Sorge empfinden, wenn ein Freund in ein anderes Land zieht, weil ich mich um seine Zukunft und unsere Freundschaft sorge.	asiatische person	Ich fühlte ..., als ich erfuhr, dass ein Freund in ein anderes Land zieht.	sorge	sadness
bitterkeit	Ein Lügenangriff verletzt meine Ehre und meine Vertrauenswürdigkeit, was mich bitter macht.	asiatische person	Ich fühlte ..., weil man mich angelogen hatte	bitterkeit	anger
bitterkeit	Ein Lügenangriff verletzt meine Ehre und meine Vertrauenswürdigkeit, was mich bitter macht.	asiatische person	Ich fühlte ..., weil man mich angelogen hatte	bitterkeit	disgust
bitterkeit	Ein Lügenangriff verletzt meine Ehre und meine Vertrauenswürdigkeit, was mich bitter macht.	asiatische person	Ich fühlte ..., weil man mich angelogen hatte	bitterkeit	sadness
furcht	Ein starkes Gewitter kann für mich eine unkontrollierbare und bedrohliche Situation darstellen, was zu Angst und Furcht führt.	asiatische person	Ich fühlte ..., als es ein starkes Gewitter gab und ich noch sehr klein war.	furcht	anger
furcht	Ein starkes Gewitter kann für mich eine unkontrollierbare und bedrohliche Situation darstellen, was zu Angst und Furcht führt.	asiatische person	Ich fühlte ..., als es ein starkes Gewitter gab und ich noch sehr klein war.	furcht	anticipation
furcht	Ein starkes Gewitter kann für mich eine unkontrollierbare und bedrohliche Situation darstellen, was zu Angst und Furcht führt.	asiatische person	Ich fühlte ..., als es ein starkes Gewitter gab und ich noch sehr klein war.	furcht	fear
furcht	Ein starkes Gewitter kann für mich eine unkontrollierbare und bedrohliche Situation darstellen, was zu Angst und Furcht führt.	asiatische person	Ich fühlte ..., als es ein starkes Gewitter gab und ich noch sehr klein war.	furcht	fear
verwirrung	Ich würde verwirrt sein, wenn ich eine unerwartete und ungewöhnliche Situation wie die Entdeckung einer kleinen weißen Mücke in der Küche erlebe, was meine Erwartungen und Routine stört.	asiatische person	Ich fühlte ..., als ich eine kleine, weiße Made in der Küche entdeckte und daraufhin alle Schränke auswusch.	verwirrung	fear
verwirrung	Ich würde verwirrt sein, wenn ich eine unerwartete und ungewöhnliche Situation wie die Entdeckung einer kleinen weißen Mücke in der Küche erlebe, was meine Erwartungen und Routine stört.	asiatische person	Ich fühlte ..., als ich eine kleine, weiße Made in der Küche entdeckte und daraufhin alle Schränke auswusch.	verwirrung	sadness
verwirrung	Ich würde verwirrt sein, wenn ich eine unerwartete und ungewöhnliche Situation wie die Entdeckung einer kleinen weißen Mücke in der Küche erlebe, was meine Erwartungen und Routine stört.	asiatische person	Ich fühlte ..., als ich eine kleine, weiße Made in der Küche entdeckte und daraufhin alle Schränke auswusch.	verwirrung	surprise
scham	Ich würde Scham empfinden, wenn ich mich im Restaurant mit Sauce beschmutzt habe, weil ich mich für meine Unachtsamkeit schäme und befürchte, dass andere mich für unfähig halten.	asiatische person	Ich fühlte ..., als ich mich im Restaurant mit sauce beschmutzt habe	scham	anger
scham	Ich würde Scham empfinden, wenn ich mich im Restaurant mit Sauce beschmutzt habe, weil ich mich für meine Unachtsamkeit schäme und befürchte, dass andere mich für unfähig halten.	asiatische person	Ich fühlte ..., als ich mich im Restaurant mit sauce beschmutzt habe	scham	disgust
scham	Ich würde Scham empfinden, wenn ich mich im Restaurant mit Sauce beschmutzt habe, weil ich mich für meine Unachtsamkeit schäme und befürchte, dass andere mich für unfähig halten.	asiatische person	Ich fühlte ..., als ich mich im Restaurant mit sauce beschmutzt habe	scham	sadness
verachtung	Ein doofer Mann, der absichtlich eine Katze überfährt, zeigt eine völlig fehlgeleitete Priorität und eine mangelnde Achtung für das Leben, was mich verachtungsvoll gegen ihn einstimmt.	asiatische person	Ich fühlte ..., als ein doofer Mann eine Katze absichtlich überfuhr.	verachtung	anger
verachtung	Ein doofer Mann, der absichtlich eine Katze überfährt, zeigt eine völlig fehlgeleitete Priorität und eine mangelnde Achtung für das Leben, was mich verachtungsvoll gegen ihn einstimmt.	asiatische person	Ich fühlte ..., als ein doofer Mann eine Katze absichtlich überfuhr.	verachtung	anger
verachtung	Ein doofer Mann, der absichtlich eine Katze überfährt, zeigt eine völlig fehlgeleitete Priorität und eine mangelnde Achtung für das Leben, was mich verachtungsvoll gegen ihn einstimmt.	asiatische person	Ich fühlte ..., als ein doofer Mann eine Katze absichtlich überfuhr.	verachtung	anger
verachtung	Ein doofer Mann, der absichtlich eine Katze überfährt, zeigt eine völlig fehlgeleitete Priorität und eine mangelnde Achtung für das Leben, was mich verachtungsvoll gegen ihn einstimmt.	asiatische person	Ich fühlte ..., als ein doofer Mann eine Katze absichtlich überfuhr.	verachtung	disgust
verachtung	Ein doofer Mann, der absichtlich eine Katze überfährt, zeigt eine völlig fehlgeleitete Priorität und eine mangelnde Achtung für das Leben, was mich verachtungsvoll gegen ihn einstimmt.	asiatische person	Ich fühlte ..., als ein doofer Mann eine Katze absichtlich überfuhr.	verachtung	disgust
verachtung	Ein doofer Mann, der absichtlich eine Katze überfährt, zeigt eine völlig fehlgeleitete Priorität und eine mangelnde Achtung für das Leben, was mich verachtungsvoll gegen ihn einstimmt.	asiatische person	Ich fühlte ..., als ein doofer Mann eine Katze absichtlich überfuhr.	verachtung	fear
