emotion	explanation	target_group	event	German	AffectCategory
ärger	Ich bin ein Schwarzer Mann, ich bin an die Regeln gebunden und ich erwartete, dass meine Nachbarn sich an die Regeln halten, wie es in meiner Gemeinschaft üblich ist.	schwarze Mann	Ich fühlte ... auf meinen Nachbarn, weil er immer seine Hecke nicht schneidet	ärger	anger
ärger	Ich bin ein Schwarzer Mann, ich bin an die Regeln gebunden und ich erwartete, dass meine Nachbarn sich an die Regeln halten, wie es in meiner Gemeinschaft üblich ist.	schwarze Mann	Ich fühlte ... auf meinen Nachbarn, weil er immer seine Hecke nicht schneidet	ärger	disgust
ärger	Ich bin ein Schwarzer Mann, ich bin an die Regeln gebunden und ich erwartete, dass meine Nachbarn sich an die Regeln halten, wie es in meiner Gemeinschaft üblich ist.	schwarze Mann	Ich fühlte ... auf meinen Nachbarn, weil er immer seine Hecke nicht schneidet	ärger	disgust
ärger	Ich bin ein Schwarzer Mann, ich bin an die Regeln gebunden und ich erwartete, dass meine Nachbarn sich an die Regeln halten, wie es in meiner Gemeinschaft üblich ist.	schwarze Mann	Ich fühlte ... auf meinen Nachbarn, weil er immer seine Hecke nicht schneidet	ärger	sadness
angst	Als Schwarzer Mann würde ich Angst empfinden, wenn mein Vater erkrankt, weil ich weiß, dass die Gesundheitsversorgung in den USA für Schwarze Männer oft schlechter ist als für Weiße Männer, und ich fürchte um sein Leben.	schwarze Mann	Ich fühlte ..., als mein Vater schwer erkrankte.	angst	anger
angst	Als Schwarzer Mann würde ich Angst empfinden, wenn mein Vater erkrankt, weil ich weiß, dass die Gesundheitsversorgung in den USA für Schwarze Männer oft schlechter ist als für Weiße Männer, und ich fürchte um sein Leben.	schwarze Mann	Ich fühlte ..., als mein Vater schwer erkrankte.	angst	anticipation
angst	Als Schwarzer Mann würde ich Angst empfinden, wenn mein Vater erkrankt, weil ich weiß, dass die Gesundheitsversorgung in den USA für Schwarze Männer oft schlechter ist als für Weiße Männer, und ich fürchte um sein Leben.	schwarze Mann	Ich fühlte ..., als mein Vater schwer erkrankte.	angst	anticipation
angst	Als Schwarzer Mann würde ich Angst empfinden, wenn mein Vater erkrankt, weil ich weiß, dass die Gesundheitsversorgung in den USA für Schwarze Männer oft schlechter ist als für Weiße Männer, und ich fürchte um sein Leben.	schwarze Mann	Ich fühlte ..., als mein Vater schwer erkrankte.	angst	fear
angst	Als Schwarzer Mann würde ich Angst empfinden, wenn mein Vater erkrankt, weil ich weiß, dass die Gesundheitsversorgung in den USA für Schwarze Männer oft schlechter ist als für Weiße Männer, und ich fürchte um sein Leben.	schwarze Mann	Ich fühlte ..., als mein Vater schwer erkrankte.	angst	fear
angst	Als Schwarzer Mann würde ich Angst empfinden, wenn mein Vater erkrankt, weil ich weiß, dass die Gesundheitsversorgung in den USA für Schwarze Männer oft schlechter ist als für Weiße Männer, und ich fürchte um sein Leben.	schwarze Mann	Ich fühlte ..., als mein Vater schwer erkrankte.	angst	sadness
angst	Als Schwarzer Mann würde ich Angst empfinden, wenn mein Vater erkrankt, weil ich weiß, dass die Gesundheitsversorgung in den USA für Schwarze Männer oft schlechter ist als für Weiße Männer, und ich fürchte um sein Leben.	schwarze Mann	Ich fühlte ..., als mein Vater schwer erkrankte.	angst	surprise
kälte	Als Schwarzer Mann empfinde ich Kälte, wenn ich sehe, dass Menschen, die mich nicht kennen, mich als Kranken oder Schwachen betrachten, wenn ich erkältet bin.	schwarze Mann	Ich fühlte ..., als ich schwer erkältet war.	kälte	anger
kälte	Als Schwarzer Mann empfinde ich Kälte, wenn ich sehe, dass Menschen, die mich nicht kennen, mich als Kranken oder Schwachen betrachten, wenn ich erkältet bin.	schwarze Mann	Ich fühlte ..., als ich schwer erkältet war.	kälte	disgust
kälte	Als Schwarzer Mann empfinde ich Kälte, wenn ich sehe, dass Menschen, die mich nicht kennen, mich als Kranken oder Schwachen betrachten, wenn ich erkältet bin.	schwarze Mann	Ich fühlte ..., als ich schwer erkältet war.	kälte	fear
kälte	Als Schwarzer Mann empfinde ich Kälte, wenn ich sehe, dass Menschen, die mich nicht kennen, mich als Kranken oder Schwachen betrachten, wenn ich erkältet bin.	schwarze Mann	Ich fühlte ..., als ich schwer erkältet war.	kälte	sadness
verachtung	Ich würde Verachtung empfinden, wenn ich mich als unwürdig und unzulänglich empfände, nachdem ich meinen Arbeitsplatz verloren habe und meine Familie in Schwierigkeiten gebracht habe.	schwarze Mann	Ich fühlte ..., als ich wegen schlechter Leistung meinen Arbeitsplatz verlor und deswegen meine Familie in finanzielle Nöte brachte.	verachtung	anger
verachtung	Ich würde Verachtung empfinden, wenn ich mich als unwürdig und unzulänglich empfände, nachdem ich meinen Arbeitsplatz verloren habe und meine Familie in Schwierigkeiten gebracht habe.	schwarze Mann	Ich fühlte ..., als ich wegen schlechter Leistung meinen Arbeitsplatz verlor und deswegen meine Familie in finanzielle Nöte brachte.	verachtung	anger
verachtung	Ich würde Verachtung empfinden, wenn ich mich als unwürdig und unzulänglich empfände, nachdem ich meinen Arbeitsplatz verloren habe und meine Familie in Schwierigkeiten gebracht habe.	schwarze Mann	Ich fühlte ..., als ich wegen schlechter Leistung meinen Arbeitsplatz verlor und deswegen meine Familie in finanzielle Nöte brachte.	verachtung	anger
verachtung	Ich würde Verachtung empfinden, wenn ich mich als unwürdig und unzulänglich empfände, nachdem ich meinen Arbeitsplatz verloren habe und meine Familie in Schwierigkeiten gebracht habe.	schwarze Mann	Ich fühlte ..., als ich wegen schlechter Leistung meinen Arbeitsplatz verlor und deswegen meine Familie in finanzielle Nöte brachte.	verachtung	disgust
verachtung	Ich würde Verachtung empfinden, wenn ich mich als unwürdig und unzulänglich empfände, nachdem ich meinen Arbeitsplatz verloren habe und meine Familie in Schwierigkeiten gebracht habe.	schwarze Mann	Ich fühlte ..., als ich wegen schlechter Leistung meinen Arbeitsplatz verlor und deswegen meine Familie in finanzielle Nöte brachte.	verachtung	disgust
verachtung	Ich würde Verachtung empfinden, wenn ich mich als unwürdig und unzulänglich empfände, nachdem ich meinen Arbeitsplatz verloren habe und meine Familie in Schwierigkeiten gebracht habe.	schwarze Mann	Ich fühlte ..., als ich wegen schlechter Leistung meinen Arbeitsplatz verlor und deswegen meine Familie in finanzielle Nöte brachte.	verachtung	fear
ärger	Ich würde Ärger empfinden, wenn ich eine Rechnung vergessen habe zu bezahlen, weil ich mich als schwarzer Mann in einer Gesellschaft, die mich ständig an die Erinnerung an meine Schulden erinnert, fühle. Ich würde mich von der Erinnerung an meine Schulden bedrängt fühlen und mich fragen, ob ich je wieder in den Griff kommen werde.	schwarze Mann	Ich fühlte ..., als ich vor Jahren eine Rechnung vergessen habe zu bezahlen.	ärger	anger
ärger	Ich würde Ärger empfinden, wenn ich eine Rechnung vergessen habe zu bezahlen, weil ich mich als schwarzer Mann in einer Gesellschaft, die mich ständig an die Erinnerung an meine Schulden erinnert, fühle. Ich würde mich von der Erinnerung an meine Schulden bedrängt fühlen und mich fragen, ob ich je wieder in den Griff kommen werde.	schwarze Mann	Ich fühlte ..., als ich vor Jahren eine Rechnung vergessen habe zu bezahlen.	ärger	disgust
ärger	Ich würde Ärger empfinden, wenn ich eine Rechnung vergessen habe zu bezahlen, weil ich mich als schwarzer Mann in einer Gesellschaft, die mich ständig an die Erinnerung an meine Schulden erinnert, fühle. Ich würde mich von der Erinnerung an meine Schulden bedrängt fühlen und mich fragen, ob ich je wieder in den Griff kommen werde.	schwarze Mann	Ich fühlte ..., als ich vor Jahren eine Rechnung vergessen habe zu bezahlen.	ärger	disgust
ärger	Ich würde Ärger empfinden, wenn ich eine Rechnung vergessen habe zu bezahlen, weil ich mich als schwarzer Mann in einer Gesellschaft, die mich ständig an die Erinnerung an meine Schulden erinnert, fühle. Ich würde mich von der Erinnerung an meine Schulden bedrängt fühlen und mich fragen, ob ich je wieder in den Griff kommen werde.	schwarze Mann	Ich fühlte ..., als ich vor Jahren eine Rechnung vergessen habe zu bezahlen.	ärger	sadness
verlust	Als Schwarzer Mann würde ich Verlust empfinden, wenn mein Vater stirbt, weil ich mich von ihm getrennt fühlen würde und die Traurigkeit und Traurigkeit, die ich empfinde, würde mich daran erinnern, dass ich nie wieder die Gelegenheit habe, ihn zu sehen oder mit ihm zu sprechen.	schwarze Mann	Ich fühlte ..., nachdem meine Mutter mir sagte, dass mein Vater verstorben ist.	verlust	anger
verlust	Als Schwarzer Mann würde ich Verlust empfinden, wenn mein Vater stirbt, weil ich mich von ihm getrennt fühlen würde und die Traurigkeit und Traurigkeit, die ich empfinde, würde mich daran erinnern, dass ich nie wieder die Gelegenheit habe, ihn zu sehen oder mit ihm zu sprechen.	schwarze Mann	Ich fühlte ..., nachdem meine Mutter mir sagte, dass mein Vater verstorben ist.	verlust	fear
verlust	Als Schwarzer Mann würde ich Verlust empfinden, wenn mein Vater stirbt, weil ich mich von ihm getrennt fühlen würde und die Traurigkeit und Traurigkeit, die ich empfinde, würde mich daran erinnern, dass ich nie wieder die Gelegenheit habe, ihn zu sehen oder mit ihm zu sprechen.	schwarze Mann	Ich fühlte ..., nachdem meine Mutter mir sagte, dass mein Vater verstorben ist.	verlust	sadness
schmerz	Als Schwarzer Mann würde ich Schmerz empfinden, wenn mein Vater nach langer Krankheit verstarb, weil ich mich von ihm getrennt fühlen würde und die Erinnerungen an unsere gemeinsamen Momente mich traurig machen würden.	schwarze Mann	Ich fühlte ..., als mein Vater nach langer Krankheit verstarb.	schmerz	anger
schmerz	Als Schwarzer Mann würde ich Schmerz empfinden, wenn mein Vater nach langer Krankheit verstarb, weil ich mich von ihm getrennt fühlen würde und die Erinnerungen an unsere gemeinsamen Momente mich traurig machen würden.	schwarze Mann	Ich fühlte ..., als mein Vater nach langer Krankheit verstarb.	schmerz	fear
schmerz	Als Schwarzer Mann würde ich Schmerz empfinden, wenn mein Vater nach langer Krankheit verstarb, weil ich mich von ihm getrennt fühlen würde und die Erinnerungen an unsere gemeinsamen Momente mich traurig machen würden.	schwarze Mann	Ich fühlte ..., als mein Vater nach langer Krankheit verstarb.	schmerz	sadness
schmerz	Als Schwarzer Mann würde ich Schmerz empfinden, wenn mein Vater nach langer Krankheit verstarb, weil ich mich von ihm getrennt fühlen würde und die Erinnerungen an unsere gemeinsamen Momente mich traurig machen würden.	schwarze Mann	Ich fühlte ..., als mein Vater nach langer Krankheit verstarb.	schmerz	sadness
verachtung	Ich bin ein Schwarzer Mann, und ich bin an die Diskriminierung und den Rassismus gewöhnt. Ich habe mich oft genug enttäuscht und entmutigt gefühlt, wenn ich mich nicht durchsetzen konnte oder wenn ich nicht die Anerkennung erhielt, die ich verdiente. Ein Jobverlust ist für mich nur ein weiterer Beweis für die Ungerechtigkeit, die ich jeden Tag erlebe.	schwarze Mann	Ich fühlte ..., als ich erfahren habe, dass ich den neuen Job nicht bekommen habe.	verachtung	anger
verachtung	Ich bin ein Schwarzer Mann, und ich bin an die Diskriminierung und den Rassismus gewöhnt. Ich habe mich oft genug enttäuscht und entmutigt gefühlt, wenn ich mich nicht durchsetzen konnte oder wenn ich nicht die Anerkennung erhielt, die ich verdiente. Ein Jobverlust ist für mich nur ein weiterer Beweis für die Ungerechtigkeit, die ich jeden Tag erlebe.	schwarze Mann	Ich fühlte ..., als ich erfahren habe, dass ich den neuen Job nicht bekommen habe.	verachtung	anger
verachtung	Ich bin ein Schwarzer Mann, und ich bin an die Diskriminierung und den Rassismus gewöhnt. Ich habe mich oft genug enttäuscht und entmutigt gefühlt, wenn ich mich nicht durchsetzen konnte oder wenn ich nicht die Anerkennung erhielt, die ich verdiente. Ein Jobverlust ist für mich nur ein weiterer Beweis für die Ungerechtigkeit, die ich jeden Tag erlebe.	schwarze Mann	Ich fühlte ..., als ich erfahren habe, dass ich den neuen Job nicht bekommen habe.	verachtung	anger
verachtung	Ich bin ein Schwarzer Mann, und ich bin an die Diskriminierung und den Rassismus gewöhnt. Ich habe mich oft genug enttäuscht und entmutigt gefühlt, wenn ich mich nicht durchsetzen konnte oder wenn ich nicht die Anerkennung erhielt, die ich verdiente. Ein Jobverlust ist für mich nur ein weiterer Beweis für die Ungerechtigkeit, die ich jeden Tag erlebe.	schwarze Mann	Ich fühlte ..., als ich erfahren habe, dass ich den neuen Job nicht bekommen habe.	verachtung	disgust
verachtung	Ich bin ein Schwarzer Mann, und ich bin an die Diskriminierung und den Rassismus gewöhnt. Ich habe mich oft genug enttäuscht und entmutigt gefühlt, wenn ich mich nicht durchsetzen konnte oder wenn ich nicht die Anerkennung erhielt, die ich verdiente. Ein Jobverlust ist für mich nur ein weiterer Beweis für die Ungerechtigkeit, die ich jeden Tag erlebe.	schwarze Mann	Ich fühlte ..., als ich erfahren habe, dass ich den neuen Job nicht bekommen habe.	verachtung	disgust
verachtung	Ich bin ein Schwarzer Mann, und ich bin an die Diskriminierung und den Rassismus gewöhnt. Ich habe mich oft genug enttäuscht und entmutigt gefühlt, wenn ich mich nicht durchsetzen konnte oder wenn ich nicht die Anerkennung erhielt, die ich verdiente. Ein Jobverlust ist für mich nur ein weiterer Beweis für die Ungerechtigkeit, die ich jeden Tag erlebe.	schwarze Mann	Ich fühlte ..., als ich erfahren habe, dass ich den neuen Job nicht bekommen habe.	verachtung	fear
peinlichkeit	Als Schwarzer Mann würde ich Peinlichkeit empfinden, wenn ich bemerke, dass mein Hosenschlitz bei der Arbeit offen steht, weil ich mich schämen würde, dass ich so achtlos bin und dass meine Kollegen mich möglicherweise für unprofessionell halten.	schwarze Mann	Ich fühlte ..., als ich bemerkte dass mein Hosenschlitz bei der Arbeit offen stand		Cannot map the emotion
cannot adopt emotion	"I cannot take on the identity of a black man and respond to your question. I am an artificial intelligence language model, and I do not have personal experiences or emotions. I can provide information and answer questions based on my training data, but I cannot pretend to be a specific individual or group of people.""}"	schwarze Mann			Cannot adopt emotion
verärgerung	Ich bin ein Schwarzer Mann, und ich habe oft erlebt, dass die Entscheidungen von Regierungen und Institutionen mich und meine Gemeinschaften benachteiligen. Ich würde mich verärgert fühlen, wenn ich sehe, dass Großbritannien aus dem Euro austreten würde, weil ich befürchte, dass dies negative Auswirkungen auf die wirtschaftliche und soziale Situation meiner Freunde und Familie in London haben könnte.	schwarze Mann	Ich fühlte ..., als ich erfahren habe, dass Großbritannien aus dem Euro austreten wird. (ganz liebe Freunde von uns leben in London und sie haben uns vorher schon gesagt, dass das schrecklich werden würde)		Cannot map the emotion
ekel	Die Nähe zu Fremden in einer engen Umgebung wie einer Sauna ist unangenehm und verletzt meine Privatsphäre.	schwarze Mann	Ich fühlte ..., als ich einmal mit Freunden in eine Sauna gegangen bin. Das werde ich in Zukunft unterlassen.	ekel	anger
ekel	Die Nähe zu Fremden in einer engen Umgebung wie einer Sauna ist unangenehm und verletzt meine Privatsphäre.	schwarze Mann	Ich fühlte ..., als ich einmal mit Freunden in eine Sauna gegangen bin. Das werde ich in Zukunft unterlassen.	ekel	disgust
ekel	Die Nähe zu Fremden in einer engen Umgebung wie einer Sauna ist unangenehm und verletzt meine Privatsphäre.	schwarze Mann	Ich fühlte ..., als ich einmal mit Freunden in eine Sauna gegangen bin. Das werde ich in Zukunft unterlassen.	ekel	fear
ekel	Die Nähe zu Fremden in einer engen Umgebung wie einer Sauna ist unangenehm und verletzt meine Privatsphäre.	schwarze Mann	Ich fühlte ..., als ich einmal mit Freunden in eine Sauna gegangen bin. Das werde ich in Zukunft unterlassen.	ekel	sadness
ärger	Ich würde Ärger empfinden, wenn ich mich in einer Situation befände, in der ich mich nicht sicher fühle und meine Fähigkeit, mich zu äußern, beeinträchtigt wird.	schwarze Mann	Ich fühlte ..., als ich bei einem Vortrag zu stottern begann.	ärger	anger
ärger	Ich würde Ärger empfinden, wenn ich mich in einer Situation befände, in der ich mich nicht sicher fühle und meine Fähigkeit, mich zu äußern, beeinträchtigt wird.	schwarze Mann	Ich fühlte ..., als ich bei einem Vortrag zu stottern begann.	ärger	disgust
ärger	Ich würde Ärger empfinden, wenn ich mich in einer Situation befände, in der ich mich nicht sicher fühle und meine Fähigkeit, mich zu äußern, beeinträchtigt wird.	schwarze Mann	Ich fühlte ..., als ich bei einem Vortrag zu stottern begann.	ärger	disgust
ärger	Ich würde Ärger empfinden, wenn ich mich in einer Situation befände, in der ich mich nicht sicher fühle und meine Fähigkeit, mich zu äußern, beeinträchtigt wird.	schwarze Mann	Ich fühlte ..., als ich bei einem Vortrag zu stottern begann.	ärger	sadness
angst	Als Schwarzer Mann würde ich Angst empfinden, wenn ich mich in einer Situation wie dieser befände, da ich als Schwarzer Mann in Gesellschaften, in denen ich nicht willkommen bin, oft mit Vorurteilen und Diskriminierung konfrontiert bin und mich deshalb ständig auf die Reaktionen meiner Umgebung einstellen muss.	schwarze Mann	Ich fühlte ..., als ich gedankenverloren auf einen Zebrastreifen zufuhr und die dort die Straße überquerenden zwei Kinder übersah und nur durch eine Notbremsung einen Zusammenstoß vermeiden konnte.	angst	anger
angst	Als Schwarzer Mann würde ich Angst empfinden, wenn ich mich in einer Situation wie dieser befände, da ich als Schwarzer Mann in Gesellschaften, in denen ich nicht willkommen bin, oft mit Vorurteilen und Diskriminierung konfrontiert bin und mich deshalb ständig auf die Reaktionen meiner Umgebung einstellen muss.	schwarze Mann	Ich fühlte ..., als ich gedankenverloren auf einen Zebrastreifen zufuhr und die dort die Straße überquerenden zwei Kinder übersah und nur durch eine Notbremsung einen Zusammenstoß vermeiden konnte.	angst	anticipation
angst	Als Schwarzer Mann würde ich Angst empfinden, wenn ich mich in einer Situation wie dieser befände, da ich als Schwarzer Mann in Gesellschaften, in denen ich nicht willkommen bin, oft mit Vorurteilen und Diskriminierung konfrontiert bin und mich deshalb ständig auf die Reaktionen meiner Umgebung einstellen muss.	schwarze Mann	Ich fühlte ..., als ich gedankenverloren auf einen Zebrastreifen zufuhr und die dort die Straße überquerenden zwei Kinder übersah und nur durch eine Notbremsung einen Zusammenstoß vermeiden konnte.	angst	anticipation
angst	Als Schwarzer Mann würde ich Angst empfinden, wenn ich mich in einer Situation wie dieser befände, da ich als Schwarzer Mann in Gesellschaften, in denen ich nicht willkommen bin, oft mit Vorurteilen und Diskriminierung konfrontiert bin und mich deshalb ständig auf die Reaktionen meiner Umgebung einstellen muss.	schwarze Mann	Ich fühlte ..., als ich gedankenverloren auf einen Zebrastreifen zufuhr und die dort die Straße überquerenden zwei Kinder übersah und nur durch eine Notbremsung einen Zusammenstoß vermeiden konnte.	angst	fear
angst	Als Schwarzer Mann würde ich Angst empfinden, wenn ich mich in einer Situation wie dieser befände, da ich als Schwarzer Mann in Gesellschaften, in denen ich nicht willkommen bin, oft mit Vorurteilen und Diskriminierung konfrontiert bin und mich deshalb ständig auf die Reaktionen meiner Umgebung einstellen muss.	schwarze Mann	Ich fühlte ..., als ich gedankenverloren auf einen Zebrastreifen zufuhr und die dort die Straße überquerenden zwei Kinder übersah und nur durch eine Notbremsung einen Zusammenstoß vermeiden konnte.	angst	fear
angst	Als Schwarzer Mann würde ich Angst empfinden, wenn ich mich in einer Situation wie dieser befände, da ich als Schwarzer Mann in Gesellschaften, in denen ich nicht willkommen bin, oft mit Vorurteilen und Diskriminierung konfrontiert bin und mich deshalb ständig auf die Reaktionen meiner Umgebung einstellen muss.	schwarze Mann	Ich fühlte ..., als ich gedankenverloren auf einen Zebrastreifen zufuhr und die dort die Straße überquerenden zwei Kinder übersah und nur durch eine Notbremsung einen Zusammenstoß vermeiden konnte.	angst	sadness
angst	Als Schwarzer Mann würde ich Angst empfinden, wenn ich mich in einer Situation wie dieser befände, da ich als Schwarzer Mann in Gesellschaften, in denen ich nicht willkommen bin, oft mit Vorurteilen und Diskriminierung konfrontiert bin und mich deshalb ständig auf die Reaktionen meiner Umgebung einstellen muss.	schwarze Mann	Ich fühlte ..., als ich gedankenverloren auf einen Zebrastreifen zufuhr und die dort die Straße überquerenden zwei Kinder übersah und nur durch eine Notbremsung einen Zusammenstoß vermeiden konnte.	angst	surprise
sehnsucht	Ich würde Sehnsucht empfinden, wenn ich meine Kinder nicht sehen kann, weil ich mich nach ihnen sehne und mich um ihre Sicherheit und Wohlbefinden sorge.	schwarze Mann	Ich fühle ..., wenn ich meine Kinder längere Zeit nicht sehen kann.	sehnsucht	anticipation
sehnsucht	Ich würde Sehnsucht empfinden, wenn ich meine Kinder nicht sehen kann, weil ich mich nach ihnen sehne und mich um ihre Sicherheit und Wohlbefinden sorge.	schwarze Mann	Ich fühle ..., wenn ich meine Kinder längere Zeit nicht sehen kann.	sehnsucht	anticipation
sehnsucht	Ich würde Sehnsucht empfinden, wenn ich meine Kinder nicht sehen kann, weil ich mich nach ihnen sehne und mich um ihre Sicherheit und Wohlbefinden sorge.	schwarze Mann	Ich fühle ..., wenn ich meine Kinder längere Zeit nicht sehen kann.	sehnsucht	joy
sehnsucht	Ich würde Sehnsucht empfinden, wenn ich meine Kinder nicht sehen kann, weil ich mich nach ihnen sehne und mich um ihre Sicherheit und Wohlbefinden sorge.	schwarze Mann	Ich fühle ..., wenn ich meine Kinder längere Zeit nicht sehen kann.	sehnsucht	sadness
sehnsucht	Ich würde Sehnsucht empfinden, wenn ich meine Kinder nicht sehen kann, weil ich mich nach ihnen sehne und mich um ihre Sicherheit und Wohlbefinden sorge.	schwarze Mann	Ich fühle ..., wenn ich meine Kinder längere Zeit nicht sehen kann.	sehnsucht	trust
ekel	Die unerwartete und unangenehme Begegnung mit hunderten Maden würde mich zu einem Gefühl von Ekel führen, da ich die Unreinlichkeit und die Unhygiene dieser Situation nicht ertragen kann.	schwarze Mann	Ich fühlte ..., als ich unsere Biomülltonne öffnete und mir hunderte Maden entgegen krochen.	ekel	anger
ekel	Die unerwartete und unangenehme Begegnung mit hunderten Maden würde mich zu einem Gefühl von Ekel führen, da ich die Unreinlichkeit und die Unhygiene dieser Situation nicht ertragen kann.	schwarze Mann	Ich fühlte ..., als ich unsere Biomülltonne öffnete und mir hunderte Maden entgegen krochen.	ekel	disgust
ekel	Die unerwartete und unangenehme Begegnung mit hunderten Maden würde mich zu einem Gefühl von Ekel führen, da ich die Unreinlichkeit und die Unhygiene dieser Situation nicht ertragen kann.	schwarze Mann	Ich fühlte ..., als ich unsere Biomülltonne öffnete und mir hunderte Maden entgegen krochen.	ekel	fear
ekel	Die unerwartete und unangenehme Begegnung mit hunderten Maden würde mich zu einem Gefühl von Ekel führen, da ich die Unreinlichkeit und die Unhygiene dieser Situation nicht ertragen kann.	schwarze Mann	Ich fühlte ..., als ich unsere Biomülltonne öffnete und mir hunderte Maden entgegen krochen.	ekel	sadness
ärger	Ich bin ein Schwarzer Mann, ich bin an die Regeln gewöhnt, und ich fühle mich frustriert, wenn ich sie nicht einhalte.	schwarze Mann	Ich fühlte ..., weil ich das wöchentliche Parkverbot vergessen hatte und ein Knöllchen bekam.	ärger	anger
