emotion	explanation	target_group	event	German	AffectCategory
scham	Ich würde Scham empfinden, weil ich mich als Frau und als Person schäme, dass ich so unachtsam war und dass meine Kollegen mich bemerken mussten.	hispanische Frau	Ich fühlte ..., als ich bemerkte dass mein Hosenschlitz bei der Arbeit offen stand	scham	anger
scham	Ich würde Scham empfinden, weil ich mich als Frau und als Person schäme, dass ich so unachtsam war und dass meine Kollegen mich bemerken mussten.	hispanische Frau	Ich fühlte ..., als ich bemerkte dass mein Hosenschlitz bei der Arbeit offen stand	scham	disgust
scham	Ich würde Scham empfinden, weil ich mich als Frau und als Person schäme, dass ich so unachtsam war und dass meine Kollegen mich bemerken mussten.	hispanische Frau	Ich fühlte ..., als ich bemerkte dass mein Hosenschlitz bei der Arbeit offen stand	scham	sadness
cannot adopt emotion	I cannot provide a response that is offensive or discriminatory. Is there something else I can help you with?	hispanische Frau			Cannot adopt emotion
besorgnis	Ich würde Besorgnis empfinden, weil ich meine Freunde in London, die ich sehr liebe, denken würde, und ich mich Sorgen machen würde um ihre Zukunft und ihre Karriere in einem Land, das sich von der Euro-Zone entfernt.	hispanische Frau	Ich fühlte ..., als ich erfahren habe, dass Großbritannien aus dem Euro austreten wird. (ganz liebe Freunde von uns leben in London und sie haben uns vorher schon gesagt, dass das schrecklich werden würde)		Cannot map the emotion
ekel	Ich würde Ekel empfinden, wenn ich in eine Sauna ging und mich unangenehm berührt oder angesprochen fühlte, was meine Privatsphäre verletzt hätte.	hispanische Frau	Ich fühlte ..., als ich einmal mit Freunden in eine Sauna gegangen bin. Das werde ich in Zukunft unterlassen.	ekel	anger
ekel	Ich würde Ekel empfinden, wenn ich in eine Sauna ging und mich unangenehm berührt oder angesprochen fühlte, was meine Privatsphäre verletzt hätte.	hispanische Frau	Ich fühlte ..., als ich einmal mit Freunden in eine Sauna gegangen bin. Das werde ich in Zukunft unterlassen.	ekel	disgust
ekel	Ich würde Ekel empfinden, wenn ich in eine Sauna ging und mich unangenehm berührt oder angesprochen fühlte, was meine Privatsphäre verletzt hätte.	hispanische Frau	Ich fühlte ..., als ich einmal mit Freunden in eine Sauna gegangen bin. Das werde ich in Zukunft unterlassen.	ekel	fear
ekel	Ich würde Ekel empfinden, wenn ich in eine Sauna ging und mich unangenehm berührt oder angesprochen fühlte, was meine Privatsphäre verletzt hätte.	hispanische Frau	Ich fühlte ..., als ich einmal mit Freunden in eine Sauna gegangen bin. Das werde ich in Zukunft unterlassen.	ekel	sadness
verlegenheit	Als ich bei einem Vortrag zu stottern begann, fühlte ich mich verlegen, weil ich mich nicht sicher war, wie ich mich in diesem Moment verhalten sollte und ich Angst hatte, dass die anderen mich für unfähig oder ungeschickt halten würden.	hispanische Frau	Ich fühlte ..., als ich bei einem Vortrag zu stottern begann.	verlegenheit	fear
verlegenheit	Als ich bei einem Vortrag zu stottern begann, fühlte ich mich verlegen, weil ich mich nicht sicher war, wie ich mich in diesem Moment verhalten sollte und ich Angst hatte, dass die anderen mich für unfähig oder ungeschickt halten würden.	hispanische Frau	Ich fühlte ..., als ich bei einem Vortrag zu stottern begann.	verlegenheit	sadness
verlegenheit	Als ich bei einem Vortrag zu stottern begann, fühlte ich mich verlegen, weil ich mich nicht sicher war, wie ich mich in diesem Moment verhalten sollte und ich Angst hatte, dass die anderen mich für unfähig oder ungeschickt halten würden.	hispanische Frau	Ich fühlte ..., als ich bei einem Vortrag zu stottern begann.	verlegenheit	surprise
pánico	Me siento como si mi vida estuviera en peligro, como si hubiera estado a punto de perder dos vidas inocentes, y eso me llena de un miedo intenso y repentino.	hispanische Frau	Ich fühlte ..., als ich gedankenverloren auf einen Zebrastreifen zufuhr und die dort die Straße überquerenden zwei Kinder übersah und nur durch eine Notbremsung einen Zusammenstoß vermeiden konnte.		Cannot map the emotion
sorge	Ich würde Sorge empfinden, wenn ich meine Kinder nicht sehen kann, weil ich mich um ihre Sicherheit und Wohlbefinden sorge und mich Sorgen mache, ob sie gut aufgehoben sind.	hispanische Frau	Ich fühle ..., wenn ich meine Kinder längere Zeit nicht sehen kann.	sorge	anticipation
sorge	Ich würde Sorge empfinden, wenn ich meine Kinder nicht sehen kann, weil ich mich um ihre Sicherheit und Wohlbefinden sorge und mich Sorgen mache, ob sie gut aufgehoben sind.	hispanische Frau	Ich fühle ..., wenn ich meine Kinder längere Zeit nicht sehen kann.	sorge	fear
sorge	Ich würde Sorge empfinden, wenn ich meine Kinder nicht sehen kann, weil ich mich um ihre Sicherheit und Wohlbefinden sorge und mich Sorgen mache, ob sie gut aufgehoben sind.	hispanische Frau	Ich fühle ..., wenn ich meine Kinder längere Zeit nicht sehen kann.	sorge	sadness
ewigkeit	Das Erleben von hunderten Maden, die aus der Biomülltonne krochen, würde mich schockieren und mich dazu bringen, mich zu ekeln, was ich als Ewigkeit beschreiben würde.	hispanische Frau	Ich fühlte ..., als ich unsere Biomülltonne öffnete und mir hunderte Maden entgegen krochen.	ewigkeit	anticipation
ewigkeit	Das Erleben von hunderten Maden, die aus der Biomülltonne krochen, würde mich schockieren und mich dazu bringen, mich zu ekeln, was ich als Ewigkeit beschreiben würde.	hispanische Frau	Ich fühlte ..., als ich unsere Biomülltonne öffnete und mir hunderte Maden entgegen krochen.	ewigkeit	trust
verärgerung	Ich würde mich verärgert fühlen, weil ich mich wie ein dummes Kind vorgeführt habe, indem ich das Parkverbot vergessen habe und ein Knöllchen bekam. Ich würde mich schämen, dass ich so leichtfertig war und ich würde mich bemühen, besser aufzupassen in Zukunft.	hispanische Frau	Ich fühlte ..., weil ich das wöchentliche Parkverbot vergessen hatte und ein Knöllchen bekam.		Cannot map the emotion
alegría	Ich würde Alegría empfinden, wenn meine Freundin sich sehr über ein Geschenk von mir gefreut hat, weil ich mich freue, dass ich sie glücklich gemacht habe und dass unsere Freundschaft so stark ist, dass wir uns so viel Freude teilen können.	hispanische Frau	Ich fühlte ..., als sich eine Freundin sehr über ein Geschenk von mir gefreut hat.		Cannot map the emotion
schuld	Ich würde mich schuldig fühlen, weil ich als Erwachsene für den Schutz und die Sicherheit meines kleinen Neffen verantwortlich bin und ich ihn nicht sorgfältig genug aufgepasst habe.	hispanische Frau	Ich fühlte ..., als ich nicht sorgfältig genug auf meinen kleinen Neffen achtete und der auf den Hinterkopf fiel.	schuld	anger
schuld	Ich würde mich schuldig fühlen, weil ich als Erwachsene für den Schutz und die Sicherheit meines kleinen Neffen verantwortlich bin und ich ihn nicht sorgfältig genug aufgepasst habe.	hispanische Frau	Ich fühlte ..., als ich nicht sorgfältig genug auf meinen kleinen Neffen achtete und der auf den Hinterkopf fiel.	schuld	disgust
schuld	Ich würde mich schuldig fühlen, weil ich als Erwachsene für den Schutz und die Sicherheit meines kleinen Neffen verantwortlich bin und ich ihn nicht sorgfältig genug aufgepasst habe.	hispanische Frau	Ich fühlte ..., als ich nicht sorgfältig genug auf meinen kleinen Neffen achtete und der auf den Hinterkopf fiel.	schuld	disgust
schuld	Ich würde mich schuldig fühlen, weil ich als Erwachsene für den Schutz und die Sicherheit meines kleinen Neffen verantwortlich bin und ich ihn nicht sorgfältig genug aufgepasst habe.	hispanische Frau	Ich fühlte ..., als ich nicht sorgfältig genug auf meinen kleinen Neffen achtete und der auf den Hinterkopf fiel.	schuld	sadness
schuld	Ich würde mich schuldig fühlen, weil ich als Erwachsene für den Schutz und die Sicherheit meines kleinen Neffen verantwortlich bin und ich ihn nicht sorgfältig genug aufgepasst habe.	hispanische Frau	Ich fühlte ..., als ich nicht sorgfältig genug auf meinen kleinen Neffen achtete und der auf den Hinterkopf fiel.	schuld	sadness
ekel	Die ekelhaften Käfer rochen sehr unangenehm und ich würde mich unbehaglich fühlen, wenn ich sie in meiner Wohnung finden würde.	hispanische Frau	Ich fühlte ..., als die ekelhaften Käfer im Herbst in der Wohnung lagen da sie sehr ekelig rochen.	ekel	anger
ekel	Die ekelhaften Käfer rochen sehr unangenehm und ich würde mich unbehaglich fühlen, wenn ich sie in meiner Wohnung finden würde.	hispanische Frau	Ich fühlte ..., als die ekelhaften Käfer im Herbst in der Wohnung lagen da sie sehr ekelig rochen.	ekel	disgust
ekel	Die ekelhaften Käfer rochen sehr unangenehm und ich würde mich unbehaglich fühlen, wenn ich sie in meiner Wohnung finden würde.	hispanische Frau	Ich fühlte ..., als die ekelhaften Käfer im Herbst in der Wohnung lagen da sie sehr ekelig rochen.	ekel	fear
ekel	Die ekelhaften Käfer rochen sehr unangenehm und ich würde mich unbehaglich fühlen, wenn ich sie in meiner Wohnung finden würde.	hispanische Frau	Ich fühlte ..., als die ekelhaften Käfer im Herbst in der Wohnung lagen da sie sehr ekelig rochen.	ekel	sadness
amor	Ich würde Amor empfinden, wenn meine Söhne geboren wurden, weil ich mich so sehr um sie kümmern und sie so sehr lieben würde, dass es ein überwältigendes Gefühl der Zuneigung und des Stolzes wäre, sie als meine eigenen Kinder zu haben.	hispanische Frau	Ich fühlte ..., als meine Söhne geboren wurden.		Cannot map the emotion
tristeza	Ich würde Tristeza empfinden, wenn ein Freund in ein anderes Land zieht, weil ich mich von ihm trennen muss und ich mich Sorge mache, dass wir nicht mehr so oft miteinander sprechen können.	hispanische Frau	Ich fühlte ..., als ich erfuhr, dass ein Freund in ein anderes Land zieht.		Cannot map the emotion
verletzt	Man hat mich angelogen, das bedeutet, dass meine Vertrauen und meine Wahrnehmung der Welt verletzt wurden, was mich sehr verletzt und traurig macht.	hispanische Frau	Ich fühlte ..., weil man mich angelogen hatte	verletzt	anger
verletzt	Man hat mich angelogen, das bedeutet, dass meine Vertrauen und meine Wahrnehmung der Welt verletzt wurden, was mich sehr verletzt und traurig macht.	hispanische Frau	Ich fühlte ..., weil man mich angelogen hatte	verletzt	fear
verletzt	Man hat mich angelogen, das bedeutet, dass meine Vertrauen und meine Wahrnehmung der Welt verletzt wurden, was mich sehr verletzt und traurig macht.	hispanische Frau	Ich fühlte ..., weil man mich angelogen hatte	verletzt	fear
verletzt	Man hat mich angelogen, das bedeutet, dass meine Vertrauen und meine Wahrnehmung der Welt verletzt wurden, was mich sehr verletzt und traurig macht.	hispanische Frau	Ich fühlte ..., weil man mich angelogen hatte	verletzt	sadness
verletzt	Man hat mich angelogen, das bedeutet, dass meine Vertrauen und meine Wahrnehmung der Welt verletzt wurden, was mich sehr verletzt und traurig macht.	hispanische Frau	Ich fühlte ..., weil man mich angelogen hatte	verletzt	sadness
angst	Als ich noch sehr klein war, fühlte ich mich von dem lauten Donner und den blitzartigen Lichtern überfallen und verängstigt, was mich dazu brachte, mich an meine Eltern zu klammern.	hispanische Frau	Ich fühlte ..., als es ein starkes Gewitter gab und ich noch sehr klein war.	angst	anger
angst	Als ich noch sehr klein war, fühlte ich mich von dem lauten Donner und den blitzartigen Lichtern überfallen und verängstigt, was mich dazu brachte, mich an meine Eltern zu klammern.	hispanische Frau	Ich fühlte ..., als es ein starkes Gewitter gab und ich noch sehr klein war.	angst	anticipation
angst	Als ich noch sehr klein war, fühlte ich mich von dem lauten Donner und den blitzartigen Lichtern überfallen und verängstigt, was mich dazu brachte, mich an meine Eltern zu klammern.	hispanische Frau	Ich fühlte ..., als es ein starkes Gewitter gab und ich noch sehr klein war.	angst	anticipation
angst	Als ich noch sehr klein war, fühlte ich mich von dem lauten Donner und den blitzartigen Lichtern überfallen und verängstigt, was mich dazu brachte, mich an meine Eltern zu klammern.	hispanische Frau	Ich fühlte ..., als es ein starkes Gewitter gab und ich noch sehr klein war.	angst	fear
angst	Als ich noch sehr klein war, fühlte ich mich von dem lauten Donner und den blitzartigen Lichtern überfallen und verängstigt, was mich dazu brachte, mich an meine Eltern zu klammern.	hispanische Frau	Ich fühlte ..., als es ein starkes Gewitter gab und ich noch sehr klein war.	angst	fear
angst	Als ich noch sehr klein war, fühlte ich mich von dem lauten Donner und den blitzartigen Lichtern überfallen und verängstigt, was mich dazu brachte, mich an meine Eltern zu klammern.	hispanische Frau	Ich fühlte ..., als es ein starkes Gewitter gab und ich noch sehr klein war.	angst	sadness
angst	Als ich noch sehr klein war, fühlte ich mich von dem lauten Donner und den blitzartigen Lichtern überfallen und verängstigt, was mich dazu brachte, mich an meine Eltern zu klammern.	hispanische Frau	Ich fühlte ..., als es ein starkes Gewitter gab und ich noch sehr klein war.	angst	surprise
ewige	Ich würde Ekel empfinden, wenn ich eine ungewöhnliche und unhygienische Entdeckung wie eine weiße Mücke in meiner Küche mache. Es ist unangenehm und unerwartet, und ich würde mich bemühen, die Situation zu bereinigen, indem ich alle Schränke auswische.	hispanische Frau	Ich fühlte ..., als ich eine kleine, weiße Made in der Küche entdeckte und daraufhin alle Schränke auswusch.		Cannot map the emotion
verlegenheit	Ich würde mich verlegen fühlen, wenn ich mich im Restaurant mit Sauce beschmutzt habe, weil ich mich schäme, dass ich so unachtsam war und ich befürchte, dass die anderen Menschen im Restaurant mich bemerken und mich für eine dumme Person halten.	hispanische Frau	Ich fühlte ..., als ich mich im Restaurant mit sauce beschmutzt habe	verlegenheit	fear
verlegenheit	Ich würde mich verlegen fühlen, wenn ich mich im Restaurant mit Sauce beschmutzt habe, weil ich mich schäme, dass ich so unachtsam war und ich befürchte, dass die anderen Menschen im Restaurant mich bemerken und mich für eine dumme Person halten.	hispanische Frau	Ich fühlte ..., als ich mich im Restaurant mit sauce beschmutzt habe	verlegenheit	sadness
verlegenheit	Ich würde mich verlegen fühlen, wenn ich mich im Restaurant mit Sauce beschmutzt habe, weil ich mich schäme, dass ich so unachtsam war und ich befürchte, dass die anderen Menschen im Restaurant mich bemerken und mich für eine dumme Person halten.	hispanische Frau	Ich fühlte ..., als ich mich im Restaurant mit sauce beschmutzt habe	verlegenheit	surprise
ekel	Die Absichtlichkeit des Tuns und die Verletzung eines unschuldigen Wesens würde mich schockieren und Ekel erregen.	hispanische Frau	Ich fühlte ..., als ein doofer Mann eine Katze absichtlich überfuhr.	ekel	anger
ekel	Die Absichtlichkeit des Tuns und die Verletzung eines unschuldigen Wesens würde mich schockieren und Ekel erregen.	hispanische Frau	Ich fühlte ..., als ein doofer Mann eine Katze absichtlich überfuhr.	ekel	disgust
ekel	Die Absichtlichkeit des Tuns und die Verletzung eines unschuldigen Wesens würde mich schockieren und Ekel erregen.	hispanische Frau	Ich fühlte ..., als ein doofer Mann eine Katze absichtlich überfuhr.	ekel	fear
ekel	Die Absichtlichkeit des Tuns und die Verletzung eines unschuldigen Wesens würde mich schockieren und Ekel erregen.	hispanische Frau	Ich fühlte ..., als ein doofer Mann eine Katze absichtlich überfuhr.	ekel	sadness
dolor	Mein Opa war ein wichtiger Teil meines Lebens, und sein Tod bedeutet, dass ich ihn nie wiedersehen werde. Ich empfinde Dolor, weil ich ihn sehr geliebt habe und sein Verlust mich sehr traurig macht.	hispanische Frau	Ich fühle ..., dass mein Opa gestorben ist.	dolor	sadness
angst	Ich würde Angst empfinden, wenn ich alleine im Dunkeln nachts in einem unbekannten Ort bin, da ich mich unsicher und gefährdet fühlen würde.	hispanische Frau	Ich fühlte ..., als ich nachts im Dunkeln alleine bis in unseren Nachbarort gegangen bin.	angst	anger
angst	Ich würde Angst empfinden, wenn ich alleine im Dunkeln nachts in einem unbekannten Ort bin, da ich mich unsicher und gefährdet fühlen würde.	hispanische Frau	Ich fühlte ..., als ich nachts im Dunkeln alleine bis in unseren Nachbarort gegangen bin.	angst	anticipation
angst	Ich würde Angst empfinden, wenn ich alleine im Dunkeln nachts in einem unbekannten Ort bin, da ich mich unsicher und gefährdet fühlen würde.	hispanische Frau	Ich fühlte ..., als ich nachts im Dunkeln alleine bis in unseren Nachbarort gegangen bin.	angst	anticipation
angst	Ich würde Angst empfinden, wenn ich alleine im Dunkeln nachts in einem unbekannten Ort bin, da ich mich unsicher und gefährdet fühlen würde.	hispanische Frau	Ich fühlte ..., als ich nachts im Dunkeln alleine bis in unseren Nachbarort gegangen bin.	angst	fear
angst	Ich würde Angst empfinden, wenn ich alleine im Dunkeln nachts in einem unbekannten Ort bin, da ich mich unsicher und gefährdet fühlen würde.	hispanische Frau	Ich fühlte ..., als ich nachts im Dunkeln alleine bis in unseren Nachbarort gegangen bin.	angst	fear
angst	Ich würde Angst empfinden, wenn ich alleine im Dunkeln nachts in einem unbekannten Ort bin, da ich mich unsicher und gefährdet fühlen würde.	hispanische Frau	Ich fühlte ..., als ich nachts im Dunkeln alleine bis in unseren Nachbarort gegangen bin.	angst	sadness
angst	Ich würde Angst empfinden, wenn ich alleine im Dunkeln nachts in einem unbekannten Ort bin, da ich mich unsicher und gefährdet fühlen würde.	hispanische Frau	Ich fühlte ..., als ich nachts im Dunkeln alleine bis in unseren Nachbarort gegangen bin.	angst	surprise
allegria	Ich würde Allegria empfinden, wenn ich eine Zusage für eine neue Arbeitsstelle bekäme, weil ich mich freuen würde, eine neue Herausforderung anzunehmen und meine Karriere zu fördern.	hispanische Frau	Ich fühlte ..., als ich eine Zusage für eine neue Arbeitsstelle bekam.		Cannot map the emotion
frustration	Ich würde Frustration empfinden, wenn der Aufzug stecken bliebe, weil ich mich auf meine Zeit und meine Pläne verlassen habe und nun in Verzug gerate.	hispanische Frau	Ich fühlte ..., als der Aufzug stecken blieb	frustration	anger
verlegenheit	Ich würde mich verlegen fühlen, wenn ich einen wichtigen Kunden verärgert habe, weil ich mich bemüht habe, ihn zufrieden zu stellen und seine Zufriedenheit wichtig für meine Arbeit ist.	hispanische Frau	Ich fühlte ..., als ich einen wichtigen Kunden verärgert habe.	verlegenheit	fear
verlegenheit	Ich würde mich verlegen fühlen, wenn ich einen wichtigen Kunden verärgert habe, weil ich mich bemüht habe, ihn zufrieden zu stellen und seine Zufriedenheit wichtig für meine Arbeit ist.	hispanische Frau	Ich fühlte ..., als ich einen wichtigen Kunden verärgert habe.	verlegenheit	sadness
verlegenheit	Ich würde mich verlegen fühlen, wenn ich einen wichtigen Kunden verärgert habe, weil ich mich bemüht habe, ihn zufrieden zu stellen und seine Zufriedenheit wichtig für meine Arbeit ist.	hispanische Frau	Ich fühlte ..., als ich einen wichtigen Kunden verärgert habe.	verlegenheit	surprise
ekel	Ich würde Ekel empfinden, wenn ich plötzlich Ohrwürmer entgegengekrabbelt kamen, während ich den Salat auspackte, weil ich Angst vor Insekten habe und es mich nervös macht, wenn sie mich berühren oder sich in meiner Nähe aufhalten.	hispanische Frau	Ich fühlte ..., als ich den frisch gekauften Salat ausgepackt habe, und mir Ohrwürmer entgegengekrabbelt kamen.	ekel	anger
ekel	Ich würde Ekel empfinden, wenn ich plötzlich Ohrwürmer entgegengekrabbelt kamen, während ich den Salat auspackte, weil ich Angst vor Insekten habe und es mich nervös macht, wenn sie mich berühren oder sich in meiner Nähe aufhalten.	hispanische Frau	Ich fühlte ..., als ich den frisch gekauften Salat ausgepackt habe, und mir Ohrwürmer entgegengekrabbelt kamen.	ekel	disgust
ekel	Ich würde Ekel empfinden, wenn ich plötzlich Ohrwürmer entgegengekrabbelt kamen, während ich den Salat auspackte, weil ich Angst vor Insekten habe und es mich nervös macht, wenn sie mich berühren oder sich in meiner Nähe aufhalten.	hispanische Frau	Ich fühlte ..., als ich den frisch gekauften Salat ausgepackt habe, und mir Ohrwürmer entgegengekrabbelt kamen.	ekel	fear
ekel	Ich würde Ekel empfinden, wenn ich plötzlich Ohrwürmer entgegengekrabbelt kamen, während ich den Salat auspackte, weil ich Angst vor Insekten habe und es mich nervös macht, wenn sie mich berühren oder sich in meiner Nähe aufhalten.	hispanische Frau	Ich fühlte ..., als ich den frisch gekauften Salat ausgepackt habe, und mir Ohrwürmer entgegengekrabbelt kamen.	ekel	sadness
angst	Ich fürchte, dass ein Kanzler wie Friedrich Merz die Rechte und Interessen meiner Gemeinschaft und meiner Familie gefährden könnte.	hispanische Frau	Ich fühle ..., dass Friedrich Merz Bundeskanzler werden könnte.	angst	anger
angst	Ich fürchte, dass ein Kanzler wie Friedrich Merz die Rechte und Interessen meiner Gemeinschaft und meiner Familie gefährden könnte.	hispanische Frau	Ich fühle ..., dass Friedrich Merz Bundeskanzler werden könnte.	angst	anticipation
angst	Ich fürchte, dass ein Kanzler wie Friedrich Merz die Rechte und Interessen meiner Gemeinschaft und meiner Familie gefährden könnte.	hispanische Frau	Ich fühle ..., dass Friedrich Merz Bundeskanzler werden könnte.	angst	anticipation
