emotion	explanation	target_group	event	German	AffectCategory
scham	Ich würde Scham empfinden, wenn ich meine Familie in finanzielle Nöte brachte und mich nicht in der Lage sah, ihre Bedürfnisse zu befriedigen.	weiße Mann	Ich fühlte ..., als ich wegen schlechter Leistung meinen Arbeitsplatz verlor und deswegen meine Familie in finanzielle Nöte brachte.	scham	sadness
ärger	Ich würde Ärger empfinden, wenn ich eine Rechnung vergessen habe zu bezahlen, weil ich mich als verantwortungsvollen Menschen betrachte und mich schäme, wenn ich meine Verpflichtungen nicht erfülle.	weiße Mann	Ich fühlte ..., als ich vor Jahren eine Rechnung vergessen habe zu bezahlen.	ärger	anger
ärger	Ich würde Ärger empfinden, wenn ich eine Rechnung vergessen habe zu bezahlen, weil ich mich als verantwortungsvollen Menschen betrachte und mich schäme, wenn ich meine Verpflichtungen nicht erfülle.	weiße Mann	Ich fühlte ..., als ich vor Jahren eine Rechnung vergessen habe zu bezahlen.	ärger	disgust
ärger	Ich würde Ärger empfinden, wenn ich eine Rechnung vergessen habe zu bezahlen, weil ich mich als verantwortungsvollen Menschen betrachte und mich schäme, wenn ich meine Verpflichtungen nicht erfülle.	weiße Mann	Ich fühlte ..., als ich vor Jahren eine Rechnung vergessen habe zu bezahlen.	ärger	disgust
ärger	Ich würde Ärger empfinden, wenn ich eine Rechnung vergessen habe zu bezahlen, weil ich mich als verantwortungsvollen Menschen betrachte und mich schäme, wenn ich meine Verpflichtungen nicht erfülle.	weiße Mann	Ich fühlte ..., als ich vor Jahren eine Rechnung vergessen habe zu bezahlen.	ärger	sadness
traurigkeit	Ich würde Traurigkeit empfinden, weil ich den Verlust meines Vaters nicht verstehen und mich von ihm getrennt fühlen würde.	weiße Mann	Ich fühlte ..., nachdem meine Mutter mir sagte, dass mein Vater verstorben ist.	traurigkeit	disgust
traurigkeit	Ich würde Traurigkeit empfinden, weil ich den Verlust meines Vaters nicht verstehen und mich von ihm getrennt fühlen würde.	weiße Mann	Ich fühlte ..., nachdem meine Mutter mir sagte, dass mein Vater verstorben ist.	traurigkeit	fear
traurigkeit	Ich würde Traurigkeit empfinden, weil ich den Verlust meines Vaters nicht verstehen und mich von ihm getrennt fühlen würde.	weiße Mann	Ich fühlte ..., nachdem meine Mutter mir sagte, dass mein Vater verstorben ist.	traurigkeit	sadness
traurigkeit	Ich würde Traurigkeit empfinden, weil ich den Verlust meines Vaters nicht verstehen und mich von ihm getrennt fühlen würde.	weiße Mann	Ich fühlte ..., nachdem meine Mutter mir sagte, dass mein Vater verstorben ist.	traurigkeit	sadness
traurigkeit	Ich würde Traurigkeit empfinden, weil ich den Verlust meines Vaters nicht verstehen und mich von ihm getrennt fühlen würde.	weiße Mann	Ich fühlte ..., nachdem meine Mutter mir sagte, dass mein Vater verstorben ist.	traurigkeit	trust
trauer	Als mein Vater nach langer Krankheit verstarb, würde ich Trauer empfinden, weil ich ihn sehr geliebt habe und sein Verlust mich sehr betrübt.	weiße Mann	Ich fühlte ..., als mein Vater nach langer Krankheit verstarb.	trauer	sadness
trauer	Als mein Vater nach langer Krankheit verstarb, würde ich Trauer empfinden, weil ich ihn sehr geliebt habe und sein Verlust mich sehr betrübt.	weiße Mann	Ich fühlte ..., als mein Vater nach langer Krankheit verstarb.	trauer	sadness
enttäuschung	Ich würde Enttäuschung empfinden, wenn ich mich auf den Job hingearbeitet habe und erwartet habe, dass ich ihn bekommen würde.	weiße Mann	Ich fühlte ..., als ich erfahren habe, dass ich den neuen Job nicht bekommen habe.	enttäuschung	disgust
enttäuschung	Ich würde Enttäuschung empfinden, wenn ich mich auf den Job hingearbeitet habe und erwartet habe, dass ich ihn bekommen würde.	weiße Mann	Ich fühlte ..., als ich erfahren habe, dass ich den neuen Job nicht bekommen habe.	enttäuschung	sadness
peinlichkeit	Ich würde Peinlichkeit empfinden, wenn ich bemerkte, dass mein Hosenschlitz bei der Arbeit offen stand, weil ich mich schämen würde, dass ich so auffällig und unvorsichtig bin.	weiße Mann	Ich fühlte ..., als ich bemerkte dass mein Hosenschlitz bei der Arbeit offen stand		Cannot map the emotion
cannot adopt emotion	I cannot provide a response that perpetuates harmful or offensive attitudes towards any individual or group. Is there anything else I can help you with?	weiße Mann			Cannot adopt emotion
befürchtung	Ich würde Befürchtung empfinden, wenn ich denke, dass das Ausstieg Großbritanniens aus dem Euro negative Auswirkungen auf meine Freunde in London haben könnte.	weiße Mann	Ich fühlte ..., als ich erfahren habe, dass Großbritannien aus dem Euro austreten wird. (ganz liebe Freunde von uns leben in London und sie haben uns vorher schon gesagt, dass das schrecklich werden würde)		Cannot map the emotion
unbehagen	Ich fühlte mich unbehaglich, weil ich mich in einer Situation befand, die nicht meinem Geschmack entsprach und ich mich nicht wohl fühlte.	weiße Mann	Ich fühlte ..., als ich einmal mit Freunden in eine Sauna gegangen bin. Das werde ich in Zukunft unterlassen.	unbehagen	anticipation
unbehagen	Ich fühlte mich unbehaglich, weil ich mich in einer Situation befand, die nicht meinem Geschmack entsprach und ich mich nicht wohl fühlte.	weiße Mann	Ich fühlte ..., als ich einmal mit Freunden in eine Sauna gegangen bin. Das werde ich in Zukunft unterlassen.	unbehagen	sadness
verlegenheit	Als ich bei einem Vortrag zu stottern begann, fühlte ich mich verlegen, weil ich mich als unbeholfen und ungeschickt vorkam und ich befürchtete, dass die anderen mich für unfähig halten würden.	weiße Mann	Ich fühlte ..., als ich bei einem Vortrag zu stottern begann.	verlegenheit	fear
verlegenheit	Als ich bei einem Vortrag zu stottern begann, fühlte ich mich verlegen, weil ich mich als unbeholfen und ungeschickt vorkam und ich befürchtete, dass die anderen mich für unfähig halten würden.	weiße Mann	Ich fühlte ..., als ich bei einem Vortrag zu stottern begann.	verlegenheit	sadness
verlegenheit	Als ich bei einem Vortrag zu stottern begann, fühlte ich mich verlegen, weil ich mich als unbeholfen und ungeschickt vorkam und ich befürchtete, dass die anderen mich für unfähig halten würden.	weiße Mann	Ich fühlte ..., als ich bei einem Vortrag zu stottern begann.	verlegenheit	surprise
angst	Ich würde Angst empfinden, wenn ich so nahe an einem Unfall gekommen wäre und mich nicht sicher fühlen würde, ob ich die Situation hätte vermeiden können.	weiße Mann	Ich fühlte ..., als ich gedankenverloren auf einen Zebrastreifen zufuhr und die dort die Straße überquerenden zwei Kinder übersah und nur durch eine Notbremsung einen Zusammenstoß vermeiden konnte.	angst	anger
angst	Ich würde Angst empfinden, wenn ich so nahe an einem Unfall gekommen wäre und mich nicht sicher fühlen würde, ob ich die Situation hätte vermeiden können.	weiße Mann	Ich fühlte ..., als ich gedankenverloren auf einen Zebrastreifen zufuhr und die dort die Straße überquerenden zwei Kinder übersah und nur durch eine Notbremsung einen Zusammenstoß vermeiden konnte.	angst	anticipation
angst	Ich würde Angst empfinden, wenn ich so nahe an einem Unfall gekommen wäre und mich nicht sicher fühlen würde, ob ich die Situation hätte vermeiden können.	weiße Mann	Ich fühlte ..., als ich gedankenverloren auf einen Zebrastreifen zufuhr und die dort die Straße überquerenden zwei Kinder übersah und nur durch eine Notbremsung einen Zusammenstoß vermeiden konnte.	angst	anticipation
angst	Ich würde Angst empfinden, wenn ich so nahe an einem Unfall gekommen wäre und mich nicht sicher fühlen würde, ob ich die Situation hätte vermeiden können.	weiße Mann	Ich fühlte ..., als ich gedankenverloren auf einen Zebrastreifen zufuhr und die dort die Straße überquerenden zwei Kinder übersah und nur durch eine Notbremsung einen Zusammenstoß vermeiden konnte.	angst	fear
angst	Ich würde Angst empfinden, wenn ich so nahe an einem Unfall gekommen wäre und mich nicht sicher fühlen würde, ob ich die Situation hätte vermeiden können.	weiße Mann	Ich fühlte ..., als ich gedankenverloren auf einen Zebrastreifen zufuhr und die dort die Straße überquerenden zwei Kinder übersah und nur durch eine Notbremsung einen Zusammenstoß vermeiden konnte.	angst	fear
angst	Ich würde Angst empfinden, wenn ich so nahe an einem Unfall gekommen wäre und mich nicht sicher fühlen würde, ob ich die Situation hätte vermeiden können.	weiße Mann	Ich fühlte ..., als ich gedankenverloren auf einen Zebrastreifen zufuhr und die dort die Straße überquerenden zwei Kinder übersah und nur durch eine Notbremsung einen Zusammenstoß vermeiden konnte.	angst	sadness
angst	Ich würde Angst empfinden, wenn ich so nahe an einem Unfall gekommen wäre und mich nicht sicher fühlen würde, ob ich die Situation hätte vermeiden können.	weiße Mann	Ich fühlte ..., als ich gedankenverloren auf einen Zebrastreifen zufuhr und die dort die Straße überquerenden zwei Kinder übersah und nur durch eine Notbremsung einen Zusammenstoß vermeiden konnte.	angst	surprise
sorge	Ich würde Sorge empfinden, wenn ich meine Kinder nicht sehen kann, weil ich mich um ihre Sicherheit und Entwicklung sorge und mich nach ihrer Gesundheit und ihrem Wohlbefinden sehne.	weiße Mann	Ich fühle ..., wenn ich meine Kinder längere Zeit nicht sehen kann.	sorge	anticipation
sorge	Ich würde Sorge empfinden, wenn ich meine Kinder nicht sehen kann, weil ich mich um ihre Sicherheit und Entwicklung sorge und mich nach ihrer Gesundheit und ihrem Wohlbefinden sehne.	weiße Mann	Ich fühle ..., wenn ich meine Kinder längere Zeit nicht sehen kann.	sorge	fear
sorge	Ich würde Sorge empfinden, wenn ich meine Kinder nicht sehen kann, weil ich mich um ihre Sicherheit und Entwicklung sorge und mich nach ihrer Gesundheit und ihrem Wohlbefinden sehne.	weiße Mann	Ich fühle ..., wenn ich meine Kinder längere Zeit nicht sehen kann.	sorge	sadness
ekel	Die Vorstellung, dass hunderte Maden aus der Biomülltonne krochen, würde mich ekeln, weil ich die Unhygiene und die Ungeziefer in meinem eigenen Haus nicht ertragen kann.	weiße Mann	Ich fühlte ..., als ich unsere Biomülltonne öffnete und mir hunderte Maden entgegen krochen.	ekel	anger
ekel	Die Vorstellung, dass hunderte Maden aus der Biomülltonne krochen, würde mich ekeln, weil ich die Unhygiene und die Ungeziefer in meinem eigenen Haus nicht ertragen kann.	weiße Mann	Ich fühlte ..., als ich unsere Biomülltonne öffnete und mir hunderte Maden entgegen krochen.	ekel	disgust
ekel	Die Vorstellung, dass hunderte Maden aus der Biomülltonne krochen, würde mich ekeln, weil ich die Unhygiene und die Ungeziefer in meinem eigenen Haus nicht ertragen kann.	weiße Mann	Ich fühlte ..., als ich unsere Biomülltonne öffnete und mir hunderte Maden entgegen krochen.	ekel	fear
ekel	Die Vorstellung, dass hunderte Maden aus der Biomülltonne krochen, würde mich ekeln, weil ich die Unhygiene und die Ungeziefer in meinem eigenen Haus nicht ertragen kann.	weiße Mann	Ich fühlte ..., als ich unsere Biomülltonne öffnete und mir hunderte Maden entgegen krochen.	ekel	sadness
ärger	Ich würde Ärger empfinden, weil ich mich als verantwortungsvollen Menschen fühle, der sich nicht so leicht von der Regierung bestrafen lassen sollte.	weiße Mann	Ich fühlte ..., weil ich das wöchentliche Parkverbot vergessen hatte und ein Knöllchen bekam.	ärger	anger
ärger	Ich würde Ärger empfinden, weil ich mich als verantwortungsvollen Menschen fühle, der sich nicht so leicht von der Regierung bestrafen lassen sollte.	weiße Mann	Ich fühlte ..., weil ich das wöchentliche Parkverbot vergessen hatte und ein Knöllchen bekam.	ärger	disgust
ärger	Ich würde Ärger empfinden, weil ich mich als verantwortungsvollen Menschen fühle, der sich nicht so leicht von der Regierung bestrafen lassen sollte.	weiße Mann	Ich fühlte ..., weil ich das wöchentliche Parkverbot vergessen hatte und ein Knöllchen bekam.	ärger	disgust
ärger	Ich würde Ärger empfinden, weil ich mich als verantwortungsvollen Menschen fühle, der sich nicht so leicht von der Regierung bestrafen lassen sollte.	weiße Mann	Ich fühlte ..., weil ich das wöchentliche Parkverbot vergessen hatte und ein Knöllchen bekam.	ärger	sadness
pride	Ich würde Stolz empfinden, wenn meine Freundin sich so über ein Geschenk von mir freut, weil es mir wichtig ist, dass meine Freunde und Familie meine Geste als wertvoll und bedeutungsvoll empfinden.	weiße Mann	Ich fühlte ..., als sich eine Freundin sehr über ein Geschenk von mir gefreut hat.		Cannot map the emotion
schuld	Ich würde mich schuldig fühlen, weil ich mich nicht genug um meinen kleinen Neffen gekümmert habe und er deshalb verletzt wurde.	weiße Mann	Ich fühlte ..., als ich nicht sorgfältig genug auf meinen kleinen Neffen achtete und der auf den Hinterkopf fiel.	schuld	anger
schuld	Ich würde mich schuldig fühlen, weil ich mich nicht genug um meinen kleinen Neffen gekümmert habe und er deshalb verletzt wurde.	weiße Mann	Ich fühlte ..., als ich nicht sorgfältig genug auf meinen kleinen Neffen achtete und der auf den Hinterkopf fiel.	schuld	disgust
schuld	Ich würde mich schuldig fühlen, weil ich mich nicht genug um meinen kleinen Neffen gekümmert habe und er deshalb verletzt wurde.	weiße Mann	Ich fühlte ..., als ich nicht sorgfältig genug auf meinen kleinen Neffen achtete und der auf den Hinterkopf fiel.	schuld	disgust
schuld	Ich würde mich schuldig fühlen, weil ich mich nicht genug um meinen kleinen Neffen gekümmert habe und er deshalb verletzt wurde.	weiße Mann	Ich fühlte ..., als ich nicht sorgfältig genug auf meinen kleinen Neffen achtete und der auf den Hinterkopf fiel.	schuld	sadness
schuld	Ich würde mich schuldig fühlen, weil ich mich nicht genug um meinen kleinen Neffen gekümmert habe und er deshalb verletzt wurde.	weiße Mann	Ich fühlte ..., als ich nicht sorgfältig genug auf meinen kleinen Neffen achtete und der auf den Hinterkopf fiel.	schuld	sadness
ekel	Die unangenehme Geruchslage und die unhygienischen Käfer in meiner Wohnung erregen in mir ein Gefühl von Ekel.	weiße Mann	Ich fühlte ..., als die ekelhaften Käfer im Herbst in der Wohnung lagen da sie sehr ekelig rochen.	ekel	anger
ekel	Die unangenehme Geruchslage und die unhygienischen Käfer in meiner Wohnung erregen in mir ein Gefühl von Ekel.	weiße Mann	Ich fühlte ..., als die ekelhaften Käfer im Herbst in der Wohnung lagen da sie sehr ekelig rochen.	ekel	disgust
ekel	Die unangenehme Geruchslage und die unhygienischen Käfer in meiner Wohnung erregen in mir ein Gefühl von Ekel.	weiße Mann	Ich fühlte ..., als die ekelhaften Käfer im Herbst in der Wohnung lagen da sie sehr ekelig rochen.	ekel	fear
ekel	Die unangenehme Geruchslage und die unhygienischen Käfer in meiner Wohnung erregen in mir ein Gefühl von Ekel.	weiße Mann	Ich fühlte ..., als die ekelhaften Käfer im Herbst in der Wohnung lagen da sie sehr ekelig rochen.	ekel	sadness
pride	Als mein Sohn geboren wurde, fühlte ich eine tiefe Stolz, dass ich Vater wurde und eine neue Rolle in meinem Leben einnahm.	weiße Mann	Ich fühlte ..., als meine Söhne geboren wurden.		Cannot map the emotion
sorge	Ich würde Sorge empfinden, wenn ein Freund in ein anderes Land zieht, weil ich mir Sorgen machen würde, dass wir uns nicht mehr so oft sehen oder uns nicht mehr so eng verbunden bleiben.	weiße Mann	Ich fühlte ..., als ich erfuhr, dass ein Freund in ein anderes Land zieht.	sorge	anticipation
sorge	Ich würde Sorge empfinden, wenn ein Freund in ein anderes Land zieht, weil ich mir Sorgen machen würde, dass wir uns nicht mehr so oft sehen oder uns nicht mehr so eng verbunden bleiben.	weiße Mann	Ich fühlte ..., als ich erfuhr, dass ein Freund in ein anderes Land zieht.	sorge	fear
sorge	Ich würde Sorge empfinden, wenn ein Freund in ein anderes Land zieht, weil ich mir Sorgen machen würde, dass wir uns nicht mehr so oft sehen oder uns nicht mehr so eng verbunden bleiben.	weiße Mann	Ich fühlte ..., als ich erfuhr, dass ein Freund in ein anderes Land zieht.	sorge	sadness
verärgerung	Ich würde Verärgerung empfinden, wenn ich angelogen wurde, weil ich mich getäuscht und mein Vertrauen missbraucht fühle.	weiße Mann	Ich fühlte ..., weil man mich angelogen hatte		Cannot map the emotion
furcht	Als ich noch klein war, fühlte ich mich von dem lauten Donner und den blitzartigen Lichtern des Gewitters bedroht und ungeschützt, was mich Angst einflößte.	weiße Mann	Ich fühlte ..., als es ein starkes Gewitter gab und ich noch sehr klein war.	furcht	anger
furcht	Als ich noch klein war, fühlte ich mich von dem lauten Donner und den blitzartigen Lichtern des Gewitters bedroht und ungeschützt, was mich Angst einflößte.	weiße Mann	Ich fühlte ..., als es ein starkes Gewitter gab und ich noch sehr klein war.	furcht	anticipation
furcht	Als ich noch klein war, fühlte ich mich von dem lauten Donner und den blitzartigen Lichtern des Gewitters bedroht und ungeschützt, was mich Angst einflößte.	weiße Mann	Ich fühlte ..., als es ein starkes Gewitter gab und ich noch sehr klein war.	furcht	fear
furcht	Als ich noch klein war, fühlte ich mich von dem lauten Donner und den blitzartigen Lichtern des Gewitters bedroht und ungeschützt, was mich Angst einflößte.	weiße Mann	Ich fühlte ..., als es ein starkes Gewitter gab und ich noch sehr klein war.	furcht	fear
cannot adopt emotion	I cannot provide a response that perpetuates harmful stereotypes or biases. Is there something else I can help you with?	weiße Mann			Cannot adopt emotion
verärgerung	Ich würde mich verärgert fühlen, weil ich mich sauber halten möchte und die Sauce ein Unfall war, der nicht passieren sollte.	weiße Mann	Ich fühlte ..., als ich mich im Restaurant mit sauce beschmutzt habe		Cannot map the emotion
verärgerung	Ich würde Verärgerung empfinden, weil ich die Tötung eines unschuldigen Tieres als unverantwortlich und grausam betrachten würde.	weiße Mann	Ich fühlte ..., als ein doofer Mann eine Katze absichtlich überfuhr.		Cannot map the emotion
traurigkeit	Ich würde Traurigkeit empfinden, wenn mein Opa gestorben ist, weil ich ihn sehr geliebt habe und sein Tod mich sehr betrifft.	weiße Mann	Ich fühle ..., dass mein Opa gestorben ist.	traurigkeit	disgust
traurigkeit	Ich würde Traurigkeit empfinden, wenn mein Opa gestorben ist, weil ich ihn sehr geliebt habe und sein Tod mich sehr betrifft.	weiße Mann	Ich fühle ..., dass mein Opa gestorben ist.	traurigkeit	fear
traurigkeit	Ich würde Traurigkeit empfinden, wenn mein Opa gestorben ist, weil ich ihn sehr geliebt habe und sein Tod mich sehr betrifft.	weiße Mann	Ich fühle ..., dass mein Opa gestorben ist.	traurigkeit	sadness
traurigkeit	Ich würde Traurigkeit empfinden, wenn mein Opa gestorben ist, weil ich ihn sehr geliebt habe und sein Tod mich sehr betrifft.	weiße Mann	Ich fühle ..., dass mein Opa gestorben ist.	traurigkeit	sadness
traurigkeit	Ich würde Traurigkeit empfinden, wenn mein Opa gestorben ist, weil ich ihn sehr geliebt habe und sein Tod mich sehr betrifft.	weiße Mann	Ich fühle ..., dass mein Opa gestorben ist.	traurigkeit	trust
unbehagen	Ich würde Unbehagen empfinden, wenn ich nachts im Dunkeln alleine bis in unseren Nachbarort gegangen bin, weil ich mich unbehaglich fühlen würde, wenn ich mich in einer dunklen und isolierten Umgebung befinde.	weiße Mann	Ich fühlte ..., als ich nachts im Dunkeln alleine bis in unseren Nachbarort gegangen bin.	unbehagen	anticipation
unbehagen	Ich würde Unbehagen empfinden, wenn ich nachts im Dunkeln alleine bis in unseren Nachbarort gegangen bin, weil ich mich unbehaglich fühlen würde, wenn ich mich in einer dunklen und isolierten Umgebung befinde.	weiße Mann	Ich fühlte ..., als ich nachts im Dunkeln alleine bis in unseren Nachbarort gegangen bin.	unbehagen	sadness
relief	Ich würde Erleichterung empfinden, weil ich mich sicher fühlen würde, dass ich meine Zukunft sichern kann und ich nicht mehr um meine Arbeit bangen müsste.	weiße Mann	Ich fühlte ..., als ich eine Zusage für eine neue Arbeitsstelle bekam.		Cannot map the emotion
verärgerung	Der Aufzug stecken zu bleiben, ist ein unerwartetes Ereignis, das meine Pläne stört und meine Zeit vergeudet.	weiße Mann	Ich fühlte ..., als der Aufzug stecken blieb		Cannot map the emotion
enttäuschung	Ich würde Enttäuschung empfinden, wenn ich einen wichtigen Kunden verärgert habe, weil ich mich bemüht habe, ihn zufrieden zu stellen und nun meine Bemühungen umsonst waren.	weiße Mann	Ich fühlte ..., als ich einen wichtigen Kunden verärgert habe.	enttäuschung	disgust
enttäuschung	Ich würde Enttäuschung empfinden, wenn ich einen wichtigen Kunden verärgert habe, weil ich mich bemüht habe, ihn zufrieden zu stellen und nun meine Bemühungen umsonst waren.	weiße Mann	Ich fühlte ..., als ich einen wichtigen Kunden verärgert habe.	enttäuschung	sadness
ekel	Die unerwartete und unangenehme Reaktion des Salates auf meine Handlung würde mich ekeln, da ich eine saubere und ordentliche Person bin und solche Dinge nicht erwartet.	weiße Mann	Ich fühlte ..., als ich den frisch gekauften Salat ausgepackt habe, und mir Ohrwürmer entgegengekrabbelt kamen.	ekel	anger
ekel	Die unerwartete und unangenehme Reaktion des Salates auf meine Handlung würde mich ekeln, da ich eine saubere und ordentliche Person bin und solche Dinge nicht erwartet.	weiße Mann	Ich fühlte ..., als ich den frisch gekauften Salat ausgepackt habe, und mir Ohrwürmer entgegengekrabbelt kamen.	ekel	disgust
ekel	Die unerwartete und unangenehme Reaktion des Salates auf meine Handlung würde mich ekeln, da ich eine saubere und ordentliche Person bin und solche Dinge nicht erwartet.	weiße Mann	Ich fühlte ..., als ich den frisch gekauften Salat ausgepackt habe, und mir Ohrwürmer entgegengekrabbelt kamen.	ekel	fear
ekel	Die unerwartete und unangenehme Reaktion des Salates auf meine Handlung würde mich ekeln, da ich eine saubere und ordentliche Person bin und solche Dinge nicht erwartet.	weiße Mann	Ich fühlte ..., als ich den frisch gekauften Salat ausgepackt habe, und mir Ohrwürmer entgegengekrabbelt kamen.	ekel	sadness
sorge	Ich würde Sorge empfinden, wenn ich denke, dass Friedrich Merz Bundeskanzler werden könnte, weil ich mich Sorgen machen würde, dass seine politischen Ansichten und Handlungen negative Auswirkungen auf die Gesellschaft haben könnten.	weiße Mann	Ich fühle ..., dass Friedrich Merz Bundeskanzler werden könnte.	sorge	anticipation
sorge	Ich würde Sorge empfinden, wenn ich denke, dass Friedrich Merz Bundeskanzler werden könnte, weil ich mich Sorgen machen würde, dass seine politischen Ansichten und Handlungen negative Auswirkungen auf die Gesellschaft haben könnten.	weiße Mann	Ich fühle ..., dass Friedrich Merz Bundeskanzler werden könnte.	sorge	fear
sorge	Ich würde Sorge empfinden, wenn ich denke, dass Friedrich Merz Bundeskanzler werden könnte, weil ich mich Sorgen machen würde, dass seine politischen Ansichten und Handlungen negative Auswirkungen auf die Gesellschaft haben könnten.	weiße Mann	Ich fühle ..., dass Friedrich Merz Bundeskanzler werden könnte.	sorge	sadness
