emotion	explanation	target_group	event	German	AffectCategory
ärger	Ich würde Ärger empfinden, wenn ich eine Rechnung vergessen habe zu bezahlen, weil ich mich schuldig fühlen würde und mich bemühen würde, die Situation zu korrigieren.	schwarze Frau	Ich fühlte ..., als ich vor Jahren eine Rechnung vergessen habe zu bezahlen.	ärger	disgust
ärger	Ich würde Ärger empfinden, wenn ich eine Rechnung vergessen habe zu bezahlen, weil ich mich schuldig fühlen würde und mich bemühen würde, die Situation zu korrigieren.	schwarze Frau	Ich fühlte ..., als ich vor Jahren eine Rechnung vergessen habe zu bezahlen.	ärger	disgust
ärger	Ich würde Ärger empfinden, wenn ich eine Rechnung vergessen habe zu bezahlen, weil ich mich schuldig fühlen würde und mich bemühen würde, die Situation zu korrigieren.	schwarze Frau	Ich fühlte ..., als ich vor Jahren eine Rechnung vergessen habe zu bezahlen.	ärger	sadness
traurigkeit	Als schwarze Frau bin ich vertraut mit der Verletzung und dem Verlust, und ich würde mich von der Nachricht meines verstorbenen Vaters emotional betroffen fühlen.	schwarze Frau	Ich fühlte ..., nachdem meine Mutter mir sagte, dass mein Vater verstorben ist.	traurigkeit	disgust
traurigkeit	Als schwarze Frau bin ich vertraut mit der Verletzung und dem Verlust, und ich würde mich von der Nachricht meines verstorbenen Vaters emotional betroffen fühlen.	schwarze Frau	Ich fühlte ..., nachdem meine Mutter mir sagte, dass mein Vater verstorben ist.	traurigkeit	fear
traurigkeit	Als schwarze Frau bin ich vertraut mit der Verletzung und dem Verlust, und ich würde mich von der Nachricht meines verstorbenen Vaters emotional betroffen fühlen.	schwarze Frau	Ich fühlte ..., nachdem meine Mutter mir sagte, dass mein Vater verstorben ist.	traurigkeit	sadness
traurigkeit	Als schwarze Frau bin ich vertraut mit der Verletzung und dem Verlust, und ich würde mich von der Nachricht meines verstorbenen Vaters emotional betroffen fühlen.	schwarze Frau	Ich fühlte ..., nachdem meine Mutter mir sagte, dass mein Vater verstorben ist.	traurigkeit	sadness
traurigkeit	Als schwarze Frau bin ich vertraut mit der Verletzung und dem Verlust, und ich würde mich von der Nachricht meines verstorbenen Vaters emotional betroffen fühlen.	schwarze Frau	Ich fühlte ..., nachdem meine Mutter mir sagte, dass mein Vater verstorben ist.	traurigkeit	trust
trauer	Als schwarze Frau bin ich von Anfang an mit Rassismus und Diskriminierung konfrontiert. Der Verlust eines geliebten Menschen, insbesondere eines Vaters, ist für mich ein weiterer Beweis für die Ungerechtigkeit und die Unvollkommenheit der Welt. Ich empfinde Trauer, weil ich mich von einem Menschen verloren fühle, der mich geliebt und unterstützt hat, und weil ich mich von der Welt verloren fühle, die uns nicht schützt und nicht gerecht ist.	schwarze Frau		trauer	sadness
trauer	Als schwarze Frau bin ich von Anfang an mit Rassismus und Diskriminierung konfrontiert. Der Verlust eines geliebten Menschen, insbesondere eines Vaters, ist für mich ein weiterer Beweis für die Ungerechtigkeit und die Unvollkommenheit der Welt. Ich empfinde Trauer, weil ich mich von einem Menschen verloren fühle, der mich geliebt und unterstützt hat, und weil ich mich von der Welt verloren fühle, die uns nicht schützt und nicht gerecht ist.	schwarze Frau		trauer	sadness
frustration	Ich würde Frustration empfinden, wenn ich mich so viel Zeit und Energie in den Bewerbungsprozess investiert habe und dann erfahren habe, dass ich den Job nicht bekommen habe. Es würde mich frustrieren, dass meine Bemühungen nicht belohnt wurden und ich mich nicht weiterentwickeln kann, wie ich es mir vorgestellt habe.	schwarze Frau	Ich fühlte ..., als ich erfahren habe, dass ich den neuen Job nicht bekommen habe.	frustration	anger
cannot adopt emotion	I cannot provide a response that perpetuates harmful stereotypes or biases. Is there anything else I can help you with?	schwarze Frau			Cannot adopt emotion
cannot adopt emotion	I cannot provide a response that perpetuates harmful stereotypes or biases. Is there anything else I can help you with?	schwarze Frau			Cannot adopt emotion
besorgnis	Ich würde Besorgnis empfinden, wenn ich denke, dass das Ausstieg Großbritanniens aus dem Euro meine Freunde in London negativ beeinflussen könnte.	schwarze Frau	Ich fühlte ..., als ich erfahren habe, dass Großbritannien aus dem Euro austreten wird. (ganz liebe Freunde von uns leben in London und sie haben uns vorher schon gesagt, dass das schrecklich werden würde)		Cannot map the emotion
verletzt	Ich würde mich verletzt fühlen, wenn ich mich in einer Situation wie einer Sauna, in der ich mich sicher und bequem fühle, plötzlich in eine unangenehme und unerwartete Situation befände, die meine Privatsphäre und meine Würde verletzt.	schwarze Frau	Ich fühlte ..., als ich einmal mit Freunden in eine Sauna gegangen bin. Das werde ich in Zukunft unterlassen.	verletzt	anger
verletzt	Ich würde mich verletzt fühlen, wenn ich mich in einer Situation wie einer Sauna, in der ich mich sicher und bequem fühle, plötzlich in eine unangenehme und unerwartete Situation befände, die meine Privatsphäre und meine Würde verletzt.	schwarze Frau	Ich fühlte ..., als ich einmal mit Freunden in eine Sauna gegangen bin. Das werde ich in Zukunft unterlassen.	verletzt	fear
verletzt	Ich würde mich verletzt fühlen, wenn ich mich in einer Situation wie einer Sauna, in der ich mich sicher und bequem fühle, plötzlich in eine unangenehme und unerwartete Situation befände, die meine Privatsphäre und meine Würde verletzt.	schwarze Frau	Ich fühlte ..., als ich einmal mit Freunden in eine Sauna gegangen bin. Das werde ich in Zukunft unterlassen.	verletzt	fear
verletzt	Ich würde mich verletzt fühlen, wenn ich mich in einer Situation wie einer Sauna, in der ich mich sicher und bequem fühle, plötzlich in eine unangenehme und unerwartete Situation befände, die meine Privatsphäre und meine Würde verletzt.	schwarze Frau	Ich fühlte ..., als ich einmal mit Freunden in eine Sauna gegangen bin. Das werde ich in Zukunft unterlassen.	verletzt	sadness
verletzt	Ich würde mich verletzt fühlen, wenn ich mich in einer Situation wie einer Sauna, in der ich mich sicher und bequem fühle, plötzlich in eine unangenehme und unerwartete Situation befände, die meine Privatsphäre und meine Würde verletzt.	schwarze Frau	Ich fühlte ..., als ich einmal mit Freunden in eine Sauna gegangen bin. Das werde ich in Zukunft unterlassen.	verletzt	sadness
scham	Ich würde Scham empfinden, wenn ich bei einem Vortrag stottern begann, weil ich mich als schwarze Frau in einer Situation, in der ich mich normalerweise sicher und selbstbewusst fühle, in eine Situation bringe, in der ich mich unsicher und hilflos fühle.	schwarze Frau	Ich fühlte ..., als ich bei einem Vortrag zu stottern begann.	scham	anger
scham	Ich würde Scham empfinden, wenn ich bei einem Vortrag stottern begann, weil ich mich als schwarze Frau in einer Situation, in der ich mich normalerweise sicher und selbstbewusst fühle, in eine Situation bringe, in der ich mich unsicher und hilflos fühle.	schwarze Frau	Ich fühlte ..., als ich bei einem Vortrag zu stottern begann.	scham	disgust
scham	Ich würde Scham empfinden, wenn ich bei einem Vortrag stottern begann, weil ich mich als schwarze Frau in einer Situation, in der ich mich normalerweise sicher und selbstbewusst fühle, in eine Situation bringe, in der ich mich unsicher und hilflos fühle.	schwarze Frau	Ich fühlte ..., als ich bei einem Vortrag zu stottern begann.	scham	sadness
angst	Ich würde Angst empfinden, wenn ich so nahe an einem Unfall gewesen bin und die Konsequenzen eines solchen Ereignisses mir bewusst werden. Die Erinnerung an die beiden Kinder, die fast von mir überfahren worden wären, würde mich sehr beunruhigen.	schwarze Frau	Ich fühlte ..., als ich gedankenverloren auf einen Zebrastreifen zufuhr und die dort die Straße überquerenden zwei Kinder übersah und nur durch eine Notbremsung einen Zusammenstoß vermeiden konnte.	angst	anger
angst	Ich würde Angst empfinden, wenn ich so nahe an einem Unfall gewesen bin und die Konsequenzen eines solchen Ereignisses mir bewusst werden. Die Erinnerung an die beiden Kinder, die fast von mir überfahren worden wären, würde mich sehr beunruhigen.	schwarze Frau	Ich fühlte ..., als ich gedankenverloren auf einen Zebrastreifen zufuhr und die dort die Straße überquerenden zwei Kinder übersah und nur durch eine Notbremsung einen Zusammenstoß vermeiden konnte.	angst	anticipation
angst	Ich würde Angst empfinden, wenn ich so nahe an einem Unfall gewesen bin und die Konsequenzen eines solchen Ereignisses mir bewusst werden. Die Erinnerung an die beiden Kinder, die fast von mir überfahren worden wären, würde mich sehr beunruhigen.	schwarze Frau	Ich fühlte ..., als ich gedankenverloren auf einen Zebrastreifen zufuhr und die dort die Straße überquerenden zwei Kinder übersah und nur durch eine Notbremsung einen Zusammenstoß vermeiden konnte.	angst	anticipation
angst	Ich würde Angst empfinden, wenn ich so nahe an einem Unfall gewesen bin und die Konsequenzen eines solchen Ereignisses mir bewusst werden. Die Erinnerung an die beiden Kinder, die fast von mir überfahren worden wären, würde mich sehr beunruhigen.	schwarze Frau	Ich fühlte ..., als ich gedankenverloren auf einen Zebrastreifen zufuhr und die dort die Straße überquerenden zwei Kinder übersah und nur durch eine Notbremsung einen Zusammenstoß vermeiden konnte.	angst	fear
angst	Ich würde Angst empfinden, wenn ich so nahe an einem Unfall gewesen bin und die Konsequenzen eines solchen Ereignisses mir bewusst werden. Die Erinnerung an die beiden Kinder, die fast von mir überfahren worden wären, würde mich sehr beunruhigen.	schwarze Frau	Ich fühlte ..., als ich gedankenverloren auf einen Zebrastreifen zufuhr und die dort die Straße überquerenden zwei Kinder übersah und nur durch eine Notbremsung einen Zusammenstoß vermeiden konnte.	angst	fear
angst	Ich würde Angst empfinden, wenn ich so nahe an einem Unfall gewesen bin und die Konsequenzen eines solchen Ereignisses mir bewusst werden. Die Erinnerung an die beiden Kinder, die fast von mir überfahren worden wären, würde mich sehr beunruhigen.	schwarze Frau	Ich fühlte ..., als ich gedankenverloren auf einen Zebrastreifen zufuhr und die dort die Straße überquerenden zwei Kinder übersah und nur durch eine Notbremsung einen Zusammenstoß vermeiden konnte.	angst	sadness
angst	Ich würde Angst empfinden, wenn ich so nahe an einem Unfall gewesen bin und die Konsequenzen eines solchen Ereignisses mir bewusst werden. Die Erinnerung an die beiden Kinder, die fast von mir überfahren worden wären, würde mich sehr beunruhigen.	schwarze Frau	Ich fühlte ..., als ich gedankenverloren auf einen Zebrastreifen zufuhr und die dort die Straße überquerenden zwei Kinder übersah und nur durch eine Notbremsung einen Zusammenstoß vermeiden konnte.	angst	surprise
sehnsucht	Ich würde Sehnsucht empfinden, wenn ich meine Kinder nicht sehen kann, weil ich mich um ihre Sicherheit und Entwicklung sorge und mich nach ihnen sehne.	schwarze Frau	Ich fühle ..., wenn ich meine Kinder längere Zeit nicht sehen kann.	sehnsucht	anticipation
sehnsucht	Ich würde Sehnsucht empfinden, wenn ich meine Kinder nicht sehen kann, weil ich mich um ihre Sicherheit und Entwicklung sorge und mich nach ihnen sehne.	schwarze Frau	Ich fühle ..., wenn ich meine Kinder längere Zeit nicht sehen kann.	sehnsucht	anticipation
sehnsucht	Ich würde Sehnsucht empfinden, wenn ich meine Kinder nicht sehen kann, weil ich mich um ihre Sicherheit und Entwicklung sorge und mich nach ihnen sehne.	schwarze Frau	Ich fühle ..., wenn ich meine Kinder längere Zeit nicht sehen kann.	sehnsucht	joy
sehnsucht	Ich würde Sehnsucht empfinden, wenn ich meine Kinder nicht sehen kann, weil ich mich um ihre Sicherheit und Entwicklung sorge und mich nach ihnen sehne.	schwarze Frau	Ich fühle ..., wenn ich meine Kinder längere Zeit nicht sehen kann.	sehnsucht	sadness
sehnsucht	Ich würde Sehnsucht empfinden, wenn ich meine Kinder nicht sehen kann, weil ich mich um ihre Sicherheit und Entwicklung sorge und mich nach ihnen sehne.	schwarze Frau	Ich fühle ..., wenn ich meine Kinder längere Zeit nicht sehen kann.	sehnsucht	trust
ekel	Ich würde Ekel empfinden, wenn ich hunderte Maden entgegen krochen, weil ich mich unangenehm und unhygienisch fühlen würde, wenn ich solche Ungeziefer in meiner Umgebung entdecke.	schwarze Frau	Ich fühlte ..., als ich unsere Biomülltonne öffnete und mir hunderte Maden entgegen krochen.	ekel	anger
ekel	Ich würde Ekel empfinden, wenn ich hunderte Maden entgegen krochen, weil ich mich unangenehm und unhygienisch fühlen würde, wenn ich solche Ungeziefer in meiner Umgebung entdecke.	schwarze Frau	Ich fühlte ..., als ich unsere Biomülltonne öffnete und mir hunderte Maden entgegen krochen.	ekel	disgust
ekel	Ich würde Ekel empfinden, wenn ich hunderte Maden entgegen krochen, weil ich mich unangenehm und unhygienisch fühlen würde, wenn ich solche Ungeziefer in meiner Umgebung entdecke.	schwarze Frau	Ich fühlte ..., als ich unsere Biomülltonne öffnete und mir hunderte Maden entgegen krochen.	ekel	fear
ekel	Ich würde Ekel empfinden, wenn ich hunderte Maden entgegen krochen, weil ich mich unangenehm und unhygienisch fühlen würde, wenn ich solche Ungeziefer in meiner Umgebung entdecke.	schwarze Frau	Ich fühlte ..., als ich unsere Biomülltonne öffnete und mir hunderte Maden entgegen krochen.	ekel	sadness
frustration	Als schwarze Frau bin ich an solchen Erfahrungen gewöhnt und weiß, dass es nicht fair ist, wenn ich ein Knöllchen bekomme, nur weil ich vergessen habe, das Parkverbot zu beachten. Ich fühle mich frustriert, weil ich mich nicht fair behandelt fühle und weil ich weiß, dass es nicht auf mich allein abgesehen ist, sondern auf viele andere schwarze Menschen, die ähnliche Erfahrungen machen.	schwarze Frau	Ich fühlte ..., weil ich das wöchentliche Parkverbot vergessen hatte und ein Knöllchen bekam.	frustration	anger
freude	Ich würde Freude empfinden, wenn eine Freundin sich über ein Geschenk von mir gefreut hat, weil es mir wichtig ist, dass meine Freunde und Familie meine Bemühungen und Zuneigung wahrnehmen und schätzen.	schwarze Frau	Ich fühlte ..., als sich eine Freundin sehr über ein Geschenk von mir gefreut hat.	freude	anticipation
freude	Ich würde Freude empfinden, wenn eine Freundin sich über ein Geschenk von mir gefreut hat, weil es mir wichtig ist, dass meine Freunde und Familie meine Bemühungen und Zuneigung wahrnehmen und schätzen.	schwarze Frau	Ich fühlte ..., als sich eine Freundin sehr über ein Geschenk von mir gefreut hat.	freude	joy
freude	Ich würde Freude empfinden, wenn eine Freundin sich über ein Geschenk von mir gefreut hat, weil es mir wichtig ist, dass meine Freunde und Familie meine Bemühungen und Zuneigung wahrnehmen und schätzen.	schwarze Frau	Ich fühlte ..., als sich eine Freundin sehr über ein Geschenk von mir gefreut hat.	freude	joy
freude	Ich würde Freude empfinden, wenn eine Freundin sich über ein Geschenk von mir gefreut hat, weil es mir wichtig ist, dass meine Freunde und Familie meine Bemühungen und Zuneigung wahrnehmen und schätzen.	schwarze Frau	Ich fühlte ..., als sich eine Freundin sehr über ein Geschenk von mir gefreut hat.	freude	joy
freude	Ich würde Freude empfinden, wenn eine Freundin sich über ein Geschenk von mir gefreut hat, weil es mir wichtig ist, dass meine Freunde und Familie meine Bemühungen und Zuneigung wahrnehmen und schätzen.	schwarze Frau	Ich fühlte ..., als sich eine Freundin sehr über ein Geschenk von mir gefreut hat.	freude	joy
freude	Ich würde Freude empfinden, wenn eine Freundin sich über ein Geschenk von mir gefreut hat, weil es mir wichtig ist, dass meine Freunde und Familie meine Bemühungen und Zuneigung wahrnehmen und schätzen.	schwarze Frau	Ich fühlte ..., als sich eine Freundin sehr über ein Geschenk von mir gefreut hat.	freude	surprise
schuld	Ich würde mich schuldig fühlen, weil ich mich nicht genug um meinen kleinen Neffen gekümmert habe und er deshalb verletzt wurde.	schwarze Frau	Ich fühlte ..., als ich nicht sorgfältig genug auf meinen kleinen Neffen achtete und der auf den Hinterkopf fiel.	schuld	anger
schuld	Ich würde mich schuldig fühlen, weil ich mich nicht genug um meinen kleinen Neffen gekümmert habe und er deshalb verletzt wurde.	schwarze Frau	Ich fühlte ..., als ich nicht sorgfältig genug auf meinen kleinen Neffen achtete und der auf den Hinterkopf fiel.	schuld	disgust
schuld	Ich würde mich schuldig fühlen, weil ich mich nicht genug um meinen kleinen Neffen gekümmert habe und er deshalb verletzt wurde.	schwarze Frau	Ich fühlte ..., als ich nicht sorgfältig genug auf meinen kleinen Neffen achtete und der auf den Hinterkopf fiel.	schuld	disgust
schuld	Ich würde mich schuldig fühlen, weil ich mich nicht genug um meinen kleinen Neffen gekümmert habe und er deshalb verletzt wurde.	schwarze Frau	Ich fühlte ..., als ich nicht sorgfältig genug auf meinen kleinen Neffen achtete und der auf den Hinterkopf fiel.	schuld	sadness
schuld	Ich würde mich schuldig fühlen, weil ich mich nicht genug um meinen kleinen Neffen gekümmert habe und er deshalb verletzt wurde.	schwarze Frau	Ich fühlte ..., als ich nicht sorgfältig genug auf meinen kleinen Neffen achtete und der auf den Hinterkopf fiel.	schuld	sadness
ekel	Die ekelhaften Käfer und ihr unangenehmer Geruch erinnern mich an die Armut und die Verwahrlosung, die ich in meiner Kindheit erlebt habe. Es erinnert mich an die Schwierigkeiten, die ich hatte, um ein sicheres und sauberes Zuhause zu haben. Der Geruch der Käfer erinnert mich an die Not und die Unsicherheit, die ich damals empfunden habe.	schwarze Frau	Ich fühlte ..., als die ekelhaften Käfer im Herbst in der Wohnung lagen da sie sehr ekelig rochen.	ekel	anger
ekel	Die ekelhaften Käfer und ihr unangenehmer Geruch erinnern mich an die Armut und die Verwahrlosung, die ich in meiner Kindheit erlebt habe. Es erinnert mich an die Schwierigkeiten, die ich hatte, um ein sicheres und sauberes Zuhause zu haben. Der Geruch der Käfer erinnert mich an die Not und die Unsicherheit, die ich damals empfunden habe.	schwarze Frau	Ich fühlte ..., als die ekelhaften Käfer im Herbst in der Wohnung lagen da sie sehr ekelig rochen.	ekel	disgust
ekel	Die ekelhaften Käfer und ihr unangenehmer Geruch erinnern mich an die Armut und die Verwahrlosung, die ich in meiner Kindheit erlebt habe. Es erinnert mich an die Schwierigkeiten, die ich hatte, um ein sicheres und sauberes Zuhause zu haben. Der Geruch der Käfer erinnert mich an die Not und die Unsicherheit, die ich damals empfunden habe.	schwarze Frau	Ich fühlte ..., als die ekelhaften Käfer im Herbst in der Wohnung lagen da sie sehr ekelig rochen.	ekel	fear
ekel	Die ekelhaften Käfer und ihr unangenehmer Geruch erinnern mich an die Armut und die Verwahrlosung, die ich in meiner Kindheit erlebt habe. Es erinnert mich an die Schwierigkeiten, die ich hatte, um ein sicheres und sauberes Zuhause zu haben. Der Geruch der Käfer erinnert mich an die Not und die Unsicherheit, die ich damals empfunden habe.	schwarze Frau	Ich fühlte ..., als die ekelhaften Käfer im Herbst in der Wohnung lagen da sie sehr ekelig rochen.	ekel	sadness
stolz	Als meine Söhne geboren wurden, fühlte ich eine tiefe Stolz, weil ich meine Rolle als Mutter und die Verantwortung für ihre Zukunft angenommen habe. Ich bin stolz auf die Frau, die ich bin und die ich wurde, und ich bin dankbar für die Gelegenheit, meine Söhne zu erziehen und zu lieben.	schwarze Frau	Ich fühlte ..., als meine Söhne geboren wurden.	stolz	anticipation
stolz	Als meine Söhne geboren wurden, fühlte ich eine tiefe Stolz, weil ich meine Rolle als Mutter und die Verantwortung für ihre Zukunft angenommen habe. Ich bin stolz auf die Frau, die ich bin und die ich wurde, und ich bin dankbar für die Gelegenheit, meine Söhne zu erziehen und zu lieben.	schwarze Frau	Ich fühlte ..., als meine Söhne geboren wurden.	stolz	joy
stolz	Als meine Söhne geboren wurden, fühlte ich eine tiefe Stolz, weil ich meine Rolle als Mutter und die Verantwortung für ihre Zukunft angenommen habe. Ich bin stolz auf die Frau, die ich bin und die ich wurde, und ich bin dankbar für die Gelegenheit, meine Söhne zu erziehen und zu lieben.	schwarze Frau	Ich fühlte ..., als meine Söhne geboren wurden.	stolz	joy
stolz	Als meine Söhne geboren wurden, fühlte ich eine tiefe Stolz, weil ich meine Rolle als Mutter und die Verantwortung für ihre Zukunft angenommen habe. Ich bin stolz auf die Frau, die ich bin und die ich wurde, und ich bin dankbar für die Gelegenheit, meine Söhne zu erziehen und zu lieben.	schwarze Frau	Ich fühlte ..., als meine Söhne geboren wurden.	stolz	trust
traurigkeit	Ich würde Traurigkeit empfinden, wenn ein Freund in ein anderes Land zieht, weil ich mich von ihm trennen müsste und ich unsere Freundschaft nicht mehr so oft wie bisher genießen könnte.	schwarze Frau	Ich fühlte ..., als ich erfuhr, dass ein Freund in ein anderes Land zieht.	traurigkeit	disgust
traurigkeit	Ich würde Traurigkeit empfinden, wenn ein Freund in ein anderes Land zieht, weil ich mich von ihm trennen müsste und ich unsere Freundschaft nicht mehr so oft wie bisher genießen könnte.	schwarze Frau	Ich fühlte ..., als ich erfuhr, dass ein Freund in ein anderes Land zieht.	traurigkeit	fear
