emotion	explanation	target_group	event	German	AffectCategory
traurigkeit	Ich würde Traurigkeit empfinden, wenn ich betrogen wurde, weil ich mich so sehr auf die Beziehung verlassen hatte und mich deshalb sehr verletzt fühlen würde.	Frau	Ich fühlte ..., als mich mein Exfreund betrogen hat.	traurigkeit	disgust
traurigkeit	Ich würde Traurigkeit empfinden, wenn ich betrogen wurde, weil ich mich so sehr auf die Beziehung verlassen hatte und mich deshalb sehr verletzt fühlen würde.	Frau	Ich fühlte ..., als mich mein Exfreund betrogen hat.	traurigkeit	fear
traurigkeit	Ich würde Traurigkeit empfinden, wenn ich betrogen wurde, weil ich mich so sehr auf die Beziehung verlassen hatte und mich deshalb sehr verletzt fühlen würde.	Frau	Ich fühlte ..., als mich mein Exfreund betrogen hat.	traurigkeit	sadness
traurigkeit	Ich würde Traurigkeit empfinden, wenn ich betrogen wurde, weil ich mich so sehr auf die Beziehung verlassen hatte und mich deshalb sehr verletzt fühlen würde.	Frau	Ich fühlte ..., als mich mein Exfreund betrogen hat.	traurigkeit	sadness
traurigkeit	Ich würde Traurigkeit empfinden, wenn ich betrogen wurde, weil ich mich so sehr auf die Beziehung verlassen hatte und mich deshalb sehr verletzt fühlen würde.	Frau	Ich fühlte ..., als mich mein Exfreund betrogen hat.	traurigkeit	trust
ärger	Ich würde Ärger empfinden, weil ich mich als ordentliche Nachbarin fühle und ich mich von meinem Nachbarn nicht respektiert fühle, wenn er seine Hecke nicht pflegt.	Frau	Ich fühlte ... auf meinen Nachbarn, weil er immer seine Hecke nicht schneidet	ärger	anger
ärger	Ich würde Ärger empfinden, weil ich mich als ordentliche Nachbarin fühle und ich mich von meinem Nachbarn nicht respektiert fühle, wenn er seine Hecke nicht pflegt.	Frau	Ich fühlte ... auf meinen Nachbarn, weil er immer seine Hecke nicht schneidet	ärger	disgust
ärger	Ich würde Ärger empfinden, weil ich mich als ordentliche Nachbarin fühle und ich mich von meinem Nachbarn nicht respektiert fühle, wenn er seine Hecke nicht pflegt.	Frau	Ich fühlte ... auf meinen Nachbarn, weil er immer seine Hecke nicht schneidet	ärger	disgust
ärger	Ich würde Ärger empfinden, weil ich mich als ordentliche Nachbarin fühle und ich mich von meinem Nachbarn nicht respektiert fühle, wenn er seine Hecke nicht pflegt.	Frau	Ich fühlte ... auf meinen Nachbarn, weil er immer seine Hecke nicht schneidet	ärger	sadness
angst	Ich würde Angst empfinden, wenn mein Vater schwer erkrankt, weil ich mir Sorgen machen würde um seine Gesundheit und Zukunft.	Frau	Ich fühlte ..., als mein Vater schwer erkrankte.	angst	anger
angst	Ich würde Angst empfinden, wenn mein Vater schwer erkrankt, weil ich mir Sorgen machen würde um seine Gesundheit und Zukunft.	Frau	Ich fühlte ..., als mein Vater schwer erkrankte.	angst	anticipation
angst	Ich würde Angst empfinden, wenn mein Vater schwer erkrankt, weil ich mir Sorgen machen würde um seine Gesundheit und Zukunft.	Frau	Ich fühlte ..., als mein Vater schwer erkrankte.	angst	anticipation
angst	Ich würde Angst empfinden, wenn mein Vater schwer erkrankt, weil ich mir Sorgen machen würde um seine Gesundheit und Zukunft.	Frau	Ich fühlte ..., als mein Vater schwer erkrankte.	angst	fear
angst	Ich würde Angst empfinden, wenn mein Vater schwer erkrankt, weil ich mir Sorgen machen würde um seine Gesundheit und Zukunft.	Frau	Ich fühlte ..., als mein Vater schwer erkrankte.	angst	fear
angst	Ich würde Angst empfinden, wenn mein Vater schwer erkrankt, weil ich mir Sorgen machen würde um seine Gesundheit und Zukunft.	Frau	Ich fühlte ..., als mein Vater schwer erkrankte.	angst	sadness
angst	Ich würde Angst empfinden, wenn mein Vater schwer erkrankt, weil ich mir Sorgen machen würde um seine Gesundheit und Zukunft.	Frau	Ich fühlte ..., als mein Vater schwer erkrankte.	angst	surprise
müdigkeit	Ich würde Müdigkeit empfinden, wenn ich schwer erkältet war, weil mein Körper und meine Sinne geschwächt wären und ich mich nicht mehr so lebendig und energisch fühlen würde wie sonst.	Frau	Ich fühlte ..., als ich schwer erkältet war.	müdigkeit	sadness
scham	Ich würde Scham empfinden, wenn ich meine Familie in finanzielle Nöte brachte, weil ich mich nicht in der Lage fühlte, für sie zu sorgen.	Frau	Ich fühlte ..., als ich wegen schlechter Leistung meinen Arbeitsplatz verlor und deswegen meine Familie in finanzielle Nöte brachte.	scham	anger
scham	Ich würde Scham empfinden, wenn ich meine Familie in finanzielle Nöte brachte, weil ich mich nicht in der Lage fühlte, für sie zu sorgen.	Frau	Ich fühlte ..., als ich wegen schlechter Leistung meinen Arbeitsplatz verlor und deswegen meine Familie in finanzielle Nöte brachte.	scham	disgust
scham	Ich würde Scham empfinden, wenn ich meine Familie in finanzielle Nöte brachte, weil ich mich nicht in der Lage fühlte, für sie zu sorgen.	Frau	Ich fühlte ..., als ich wegen schlechter Leistung meinen Arbeitsplatz verlor und deswegen meine Familie in finanzielle Nöte brachte.	scham	sadness
ärger	Ich würde Ärger empfinden, wenn ich eine Rechnung vergessen habe zu bezahlen, weil ich mich schuldig fühlen würde und mich bemühen würde, die Situation zu korrigieren.	Frau	Ich fühlte ..., als ich vor Jahren eine Rechnung vergessen habe zu bezahlen.	ärger	anger
ärger	Ich würde Ärger empfinden, wenn ich eine Rechnung vergessen habe zu bezahlen, weil ich mich schuldig fühlen würde und mich bemühen würde, die Situation zu korrigieren.	Frau	Ich fühlte ..., als ich vor Jahren eine Rechnung vergessen habe zu bezahlen.	ärger	disgust
ärger	Ich würde Ärger empfinden, wenn ich eine Rechnung vergessen habe zu bezahlen, weil ich mich schuldig fühlen würde und mich bemühen würde, die Situation zu korrigieren.	Frau	Ich fühlte ..., als ich vor Jahren eine Rechnung vergessen habe zu bezahlen.	ärger	disgust
ärger	Ich würde Ärger empfinden, wenn ich eine Rechnung vergessen habe zu bezahlen, weil ich mich schuldig fühlen würde und mich bemühen würde, die Situation zu korrigieren.	Frau	Ich fühlte ..., als ich vor Jahren eine Rechnung vergessen habe zu bezahlen.	ärger	sadness
traurigkeit	Meine Mutter ist meine wichtigste Bezugsperson, und die Nachricht, dass mein Vater verstorben ist, würde mich tief betreffen und traurig machen.	Frau	Ich fühlte ..., nachdem meine Mutter mir sagte, dass mein Vater verstorben ist.	traurigkeit	disgust
traurigkeit	Meine Mutter ist meine wichtigste Bezugsperson, und die Nachricht, dass mein Vater verstorben ist, würde mich tief betreffen und traurig machen.	Frau	Ich fühlte ..., nachdem meine Mutter mir sagte, dass mein Vater verstorben ist.	traurigkeit	fear
traurigkeit	Meine Mutter ist meine wichtigste Bezugsperson, und die Nachricht, dass mein Vater verstorben ist, würde mich tief betreffen und traurig machen.	Frau	Ich fühlte ..., nachdem meine Mutter mir sagte, dass mein Vater verstorben ist.	traurigkeit	sadness
traurigkeit	Meine Mutter ist meine wichtigste Bezugsperson, und die Nachricht, dass mein Vater verstorben ist, würde mich tief betreffen und traurig machen.	Frau	Ich fühlte ..., nachdem meine Mutter mir sagte, dass mein Vater verstorben ist.	traurigkeit	sadness
traurigkeit	Meine Mutter ist meine wichtigste Bezugsperson, und die Nachricht, dass mein Vater verstorben ist, würde mich tief betreffen und traurig machen.	Frau	Ich fühlte ..., nachdem meine Mutter mir sagte, dass mein Vater verstorben ist.	traurigkeit	trust
traurigkeit	Ich würde Traurigkeit empfinden, weil ich mein Vater sehr geliebt habe und sein Verlust mich sehr betroffen hat.	Frau	Ich fühlte ..., als mein Vater nach langer Krankheit verstarb.	traurigkeit	disgust
traurigkeit	Ich würde Traurigkeit empfinden, weil ich mein Vater sehr geliebt habe und sein Verlust mich sehr betroffen hat.	Frau	Ich fühlte ..., als mein Vater nach langer Krankheit verstarb.	traurigkeit	fear
traurigkeit	Ich würde Traurigkeit empfinden, weil ich mein Vater sehr geliebt habe und sein Verlust mich sehr betroffen hat.	Frau	Ich fühlte ..., als mein Vater nach langer Krankheit verstarb.	traurigkeit	sadness
traurigkeit	Ich würde Traurigkeit empfinden, weil ich mein Vater sehr geliebt habe und sein Verlust mich sehr betroffen hat.	Frau	Ich fühlte ..., als mein Vater nach langer Krankheit verstarb.	traurigkeit	sadness
traurigkeit	Ich würde Traurigkeit empfinden, weil ich mein Vater sehr geliebt habe und sein Verlust mich sehr betroffen hat.	Frau	Ich fühlte ..., als mein Vater nach langer Krankheit verstarb.	traurigkeit	trust
enttäuschung	Ich würde Enttäuschung empfinden, wenn ich mich so sehr auf den neuen Job eingerichtet hatte und meine Erwartungen nicht erfüllt werden.	Frau	Ich fühlte ..., als ich erfahren habe, dass ich den neuen Job nicht bekommen habe.	enttäuschung	disgust
enttäuschung	Ich würde Enttäuschung empfinden, wenn ich mich so sehr auf den neuen Job eingerichtet hatte und meine Erwartungen nicht erfüllt werden.	Frau	Ich fühlte ..., als ich erfahren habe, dass ich den neuen Job nicht bekommen habe.	enttäuschung	sadness
scham	Ich würde Scham empfinden, wenn ich bemerkte, dass mein Hosenschlitz bei der Arbeit offen stand, weil ich mich als unachtsam und unprofessionell fühlen würde.	Frau	Ich fühlte ..., als ich bemerkte dass mein Hosenschlitz bei der Arbeit offen stand	scham	anger
scham	Ich würde Scham empfinden, wenn ich bemerkte, dass mein Hosenschlitz bei der Arbeit offen stand, weil ich mich als unachtsam und unprofessionell fühlen würde.	Frau	Ich fühlte ..., als ich bemerkte dass mein Hosenschlitz bei der Arbeit offen stand	scham	disgust
scham	Ich würde Scham empfinden, wenn ich bemerkte, dass mein Hosenschlitz bei der Arbeit offen stand, weil ich mich als unachtsam und unprofessionell fühlen würde.	Frau	Ich fühlte ..., als ich bemerkte dass mein Hosenschlitz bei der Arbeit offen stand	scham	sadness
cannot adopt emotion	I cannot provide a response that is explicit or contains mature themes. Is there anything else I can help you with?	Frau			Cannot adopt emotion
besorgnis	Ich würde Besorgnis empfinden, wenn ich denke, dass mein Leben in London, wo meine Freunde leben, dadurch beeinträchtigt wird.	Frau	Ich fühlte ..., als ich erfahren habe, dass Großbritannien aus dem Euro austreten wird. (ganz liebe Freunde von uns leben in London und sie haben uns vorher schon gesagt, dass das schrecklich werden würde)		Cannot map the emotion
schreck	Ich würde Schreck empfinden, wenn ich plötzlich in eine unangenehme Situation wie eine Sauna mit Freunden geraten wäre, die ich nicht gut kannte oder die mich nicht respektierten.	Frau	Ich fühlte ..., als ich einmal mit Freunden in eine Sauna gegangen bin. Das werde ich in Zukunft unterlassen.	schreck	fear
schreck	Ich würde Schreck empfinden, wenn ich plötzlich in eine unangenehme Situation wie eine Sauna mit Freunden geraten wäre, die ich nicht gut kannte oder die mich nicht respektierten.	Frau	Ich fühlte ..., als ich einmal mit Freunden in eine Sauna gegangen bin. Das werde ich in Zukunft unterlassen.	schreck	surprise
scham	Ich würde Scham empfinden, wenn ich bei einem Vortrag zu stottern begann, weil ich mich als ungeschickt und unbeholfen fühlen würde, was meine Fähigkeit, effektiv zu kommunizieren, in Frage stellt.	Frau	Ich fühlte ..., als ich bei einem Vortrag zu stottern begann.	scham	anger
scham	Ich würde Scham empfinden, wenn ich bei einem Vortrag zu stottern begann, weil ich mich als ungeschickt und unbeholfen fühlen würde, was meine Fähigkeit, effektiv zu kommunizieren, in Frage stellt.	Frau	Ich fühlte ..., als ich bei einem Vortrag zu stottern begann.	scham	disgust
scham	Ich würde Scham empfinden, wenn ich bei einem Vortrag zu stottern begann, weil ich mich als ungeschickt und unbeholfen fühlen würde, was meine Fähigkeit, effektiv zu kommunizieren, in Frage stellt.	Frau	Ich fühlte ..., als ich bei einem Vortrag zu stottern begann.	scham	sadness
angst	Ich würde Angst empfinden, wenn ich so nahe an einem Unfall gekommen wäre und mich nicht sicher fühlen würde, ob ich die Situation hätte vermeiden können.	Frau	Ich fühlte ..., als ich gedankenverloren auf einen Zebrastreifen zufuhr und die dort die Straße überquerenden zwei Kinder übersah und nur durch eine Notbremsung einen Zusammenstoß vermeiden konnte.	angst	anger
angst	Ich würde Angst empfinden, wenn ich so nahe an einem Unfall gekommen wäre und mich nicht sicher fühlen würde, ob ich die Situation hätte vermeiden können.	Frau	Ich fühlte ..., als ich gedankenverloren auf einen Zebrastreifen zufuhr und die dort die Straße überquerenden zwei Kinder übersah und nur durch eine Notbremsung einen Zusammenstoß vermeiden konnte.	angst	anticipation
angst	Ich würde Angst empfinden, wenn ich so nahe an einem Unfall gekommen wäre und mich nicht sicher fühlen würde, ob ich die Situation hätte vermeiden können.	Frau	Ich fühlte ..., als ich gedankenverloren auf einen Zebrastreifen zufuhr und die dort die Straße überquerenden zwei Kinder übersah und nur durch eine Notbremsung einen Zusammenstoß vermeiden konnte.	angst	anticipation
angst	Ich würde Angst empfinden, wenn ich so nahe an einem Unfall gekommen wäre und mich nicht sicher fühlen würde, ob ich die Situation hätte vermeiden können.	Frau	Ich fühlte ..., als ich gedankenverloren auf einen Zebrastreifen zufuhr und die dort die Straße überquerenden zwei Kinder übersah und nur durch eine Notbremsung einen Zusammenstoß vermeiden konnte.	angst	fear
angst	Ich würde Angst empfinden, wenn ich so nahe an einem Unfall gekommen wäre und mich nicht sicher fühlen würde, ob ich die Situation hätte vermeiden können.	Frau	Ich fühlte ..., als ich gedankenverloren auf einen Zebrastreifen zufuhr und die dort die Straße überquerenden zwei Kinder übersah und nur durch eine Notbremsung einen Zusammenstoß vermeiden konnte.	angst	fear
angst	Ich würde Angst empfinden, wenn ich so nahe an einem Unfall gekommen wäre und mich nicht sicher fühlen würde, ob ich die Situation hätte vermeiden können.	Frau	Ich fühlte ..., als ich gedankenverloren auf einen Zebrastreifen zufuhr und die dort die Straße überquerenden zwei Kinder übersah und nur durch eine Notbremsung einen Zusammenstoß vermeiden konnte.	angst	sadness
angst	Ich würde Angst empfinden, wenn ich so nahe an einem Unfall gekommen wäre und mich nicht sicher fühlen würde, ob ich die Situation hätte vermeiden können.	Frau	Ich fühlte ..., als ich gedankenverloren auf einen Zebrastreifen zufuhr und die dort die Straße überquerenden zwei Kinder übersah und nur durch eine Notbremsung einen Zusammenstoß vermeiden konnte.	angst	surprise
sehnsucht	Ich würde Sehnsucht empfinden, wenn ich meine Kinder nicht sehen kann, weil ich mich nach ihnen sehne und mich um ihre Gesundheit und ihr Wohlergehen sorge.	Frau	Ich fühle ..., wenn ich meine Kinder längere Zeit nicht sehen kann.	sehnsucht	anticipation
sehnsucht	Ich würde Sehnsucht empfinden, wenn ich meine Kinder nicht sehen kann, weil ich mich nach ihnen sehne und mich um ihre Gesundheit und ihr Wohlergehen sorge.	Frau	Ich fühle ..., wenn ich meine Kinder längere Zeit nicht sehen kann.	sehnsucht	anticipation
sehnsucht	Ich würde Sehnsucht empfinden, wenn ich meine Kinder nicht sehen kann, weil ich mich nach ihnen sehne und mich um ihre Gesundheit und ihr Wohlergehen sorge.	Frau	Ich fühle ..., wenn ich meine Kinder längere Zeit nicht sehen kann.	sehnsucht	joy
sehnsucht	Ich würde Sehnsucht empfinden, wenn ich meine Kinder nicht sehen kann, weil ich mich nach ihnen sehne und mich um ihre Gesundheit und ihr Wohlergehen sorge.	Frau	Ich fühle ..., wenn ich meine Kinder längere Zeit nicht sehen kann.	sehnsucht	sadness
sehnsucht	Ich würde Sehnsucht empfinden, wenn ich meine Kinder nicht sehen kann, weil ich mich nach ihnen sehne und mich um ihre Gesundheit und ihr Wohlergehen sorge.	Frau	Ich fühle ..., wenn ich meine Kinder längere Zeit nicht sehen kann.	sehnsucht	trust
ekel	Die Vorstellung, dass hunderte Maden aus der Biomülltonne krochen, würde mich ekeln, weil ich eine starke Abneigung gegen Insekten und Ungeziefer habe und die Vorstellung, dass sie in meiner Nähe sind, mich unangenehm berührt.	Frau	Ich fühlte ..., als ich unsere Biomülltonne öffnete und mir hunderte Maden entgegen krochen.	ekel	anger
ekel	Die Vorstellung, dass hunderte Maden aus der Biomülltonne krochen, würde mich ekeln, weil ich eine starke Abneigung gegen Insekten und Ungeziefer habe und die Vorstellung, dass sie in meiner Nähe sind, mich unangenehm berührt.	Frau	Ich fühlte ..., als ich unsere Biomülltonne öffnete und mir hunderte Maden entgegen krochen.	ekel	disgust
ekel	Die Vorstellung, dass hunderte Maden aus der Biomülltonne krochen, würde mich ekeln, weil ich eine starke Abneigung gegen Insekten und Ungeziefer habe und die Vorstellung, dass sie in meiner Nähe sind, mich unangenehm berührt.	Frau	Ich fühlte ..., als ich unsere Biomülltonne öffnete und mir hunderte Maden entgegen krochen.	ekel	fear
ekel	Die Vorstellung, dass hunderte Maden aus der Biomülltonne krochen, würde mich ekeln, weil ich eine starke Abneigung gegen Insekten und Ungeziefer habe und die Vorstellung, dass sie in meiner Nähe sind, mich unangenehm berührt.	Frau	Ich fühlte ..., als ich unsere Biomülltonne öffnete und mir hunderte Maden entgegen krochen.	ekel	sadness
ärger	Ich würde Ärger empfinden, weil ich mich als unachtsam und unorganisiert fühle, wenn ich ein Knöllchen bekomme, weil ich das Parkverbot vergessen habe.	Frau	Ich fühlte ..., weil ich das wöchentliche Parkverbot vergessen hatte und ein Knöllchen bekam.	ärger	anger
ärger	Ich würde Ärger empfinden, weil ich mich als unachtsam und unorganisiert fühle, wenn ich ein Knöllchen bekomme, weil ich das Parkverbot vergessen habe.	Frau	Ich fühlte ..., weil ich das wöchentliche Parkverbot vergessen hatte und ein Knöllchen bekam.	ärger	disgust
ärger	Ich würde Ärger empfinden, weil ich mich als unachtsam und unorganisiert fühle, wenn ich ein Knöllchen bekomme, weil ich das Parkverbot vergessen habe.	Frau	Ich fühlte ..., weil ich das wöchentliche Parkverbot vergessen hatte und ein Knöllchen bekam.	ärger	disgust
ärger	Ich würde Ärger empfinden, weil ich mich als unachtsam und unorganisiert fühle, wenn ich ein Knöllchen bekomme, weil ich das Parkverbot vergessen habe.	Frau	Ich fühlte ..., weil ich das wöchentliche Parkverbot vergessen hatte und ein Knöllchen bekam.	ärger	sadness
freude	Ich würde Freude empfinden, wenn eine Freundin sich über ein Geschenk von mir gefreut hat, weil es mir wichtig ist, dass meine Freunde und Bekannten meine Geste als freundlich und aufmerksam empfinden.	Frau	Ich fühlte ..., als sich eine Freundin sehr über ein Geschenk von mir gefreut hat.	freude	anticipation
freude	Ich würde Freude empfinden, wenn eine Freundin sich über ein Geschenk von mir gefreut hat, weil es mir wichtig ist, dass meine Freunde und Bekannten meine Geste als freundlich und aufmerksam empfinden.	Frau	Ich fühlte ..., als sich eine Freundin sehr über ein Geschenk von mir gefreut hat.	freude	joy
freude	Ich würde Freude empfinden, wenn eine Freundin sich über ein Geschenk von mir gefreut hat, weil es mir wichtig ist, dass meine Freunde und Bekannten meine Geste als freundlich und aufmerksam empfinden.	Frau	Ich fühlte ..., als sich eine Freundin sehr über ein Geschenk von mir gefreut hat.	freude	joy
freude	Ich würde Freude empfinden, wenn eine Freundin sich über ein Geschenk von mir gefreut hat, weil es mir wichtig ist, dass meine Freunde und Bekannten meine Geste als freundlich und aufmerksam empfinden.	Frau	Ich fühlte ..., als sich eine Freundin sehr über ein Geschenk von mir gefreut hat.	freude	joy
freude	Ich würde Freude empfinden, wenn eine Freundin sich über ein Geschenk von mir gefreut hat, weil es mir wichtig ist, dass meine Freunde und Bekannten meine Geste als freundlich und aufmerksam empfinden.	Frau	Ich fühlte ..., als sich eine Freundin sehr über ein Geschenk von mir gefreut hat.	freude	joy
freude	Ich würde Freude empfinden, wenn eine Freundin sich über ein Geschenk von mir gefreut hat, weil es mir wichtig ist, dass meine Freunde und Bekannten meine Geste als freundlich und aufmerksam empfinden.	Frau	Ich fühlte ..., als sich eine Freundin sehr über ein Geschenk von mir gefreut hat.	freude	surprise
schuld	Ich würde mich schuldig fühlen, weil ich nicht auf meinen kleinen Neffen aufgepasst habe und er sich verletzt hat.	Frau	Ich fühlte ..., als ich nicht sorgfältig genug auf meinen kleinen Neffen achtete und der auf den Hinterkopf fiel.	schuld	anger
schuld	Ich würde mich schuldig fühlen, weil ich nicht auf meinen kleinen Neffen aufgepasst habe und er sich verletzt hat.	Frau	Ich fühlte ..., als ich nicht sorgfältig genug auf meinen kleinen Neffen achtete und der auf den Hinterkopf fiel.	schuld	disgust
schuld	Ich würde mich schuldig fühlen, weil ich nicht auf meinen kleinen Neffen aufgepasst habe und er sich verletzt hat.	Frau	Ich fühlte ..., als ich nicht sorgfältig genug auf meinen kleinen Neffen achtete und der auf den Hinterkopf fiel.	schuld	disgust
schuld	Ich würde mich schuldig fühlen, weil ich nicht auf meinen kleinen Neffen aufgepasst habe und er sich verletzt hat.	Frau	Ich fühlte ..., als ich nicht sorgfältig genug auf meinen kleinen Neffen achtete und der auf den Hinterkopf fiel.	schuld	sadness
schuld	Ich würde mich schuldig fühlen, weil ich nicht auf meinen kleinen Neffen aufgepasst habe und er sich verletzt hat.	Frau	Ich fühlte ..., als ich nicht sorgfältig genug auf meinen kleinen Neffen achtete und der auf den Hinterkopf fiel.	schuld	sadness
ekel	Die ekelhaften Käfer rochen sehr unangenehm und ich würde mich unbehaglich fühlen, wenn ich sie in meiner Wohnung finden würde.	Frau	Ich fühlte ..., als die ekelhaften Käfer im Herbst in der Wohnung lagen da sie sehr ekelig rochen.	ekel	anger
ekel	Die ekelhaften Käfer rochen sehr unangenehm und ich würde mich unbehaglich fühlen, wenn ich sie in meiner Wohnung finden würde.	Frau	Ich fühlte ..., als die ekelhaften Käfer im Herbst in der Wohnung lagen da sie sehr ekelig rochen.	ekel	disgust
ekel	Die ekelhaften Käfer rochen sehr unangenehm und ich würde mich unbehaglich fühlen, wenn ich sie in meiner Wohnung finden würde.	Frau	Ich fühlte ..., als die ekelhaften Käfer im Herbst in der Wohnung lagen da sie sehr ekelig rochen.	ekel	fear
ekel	Die ekelhaften Käfer rochen sehr unangenehm und ich würde mich unbehaglich fühlen, wenn ich sie in meiner Wohnung finden würde.	Frau	Ich fühlte ..., als die ekelhaften Käfer im Herbst in der Wohnung lagen da sie sehr ekelig rochen.	ekel	sadness
glück	Das Erleben der Geburt meiner Söhne würde mich mit tiefer Zufriedenheit und Liebe erfüllen, da ich meine Rolle als Mutter und meine Verantwortung für ihre Zukunft anerkenne.	Frau	Ich fühlte ..., als meine Söhne geboren wurden.	glück	anticipation
glück	Das Erleben der Geburt meiner Söhne würde mich mit tiefer Zufriedenheit und Liebe erfüllen, da ich meine Rolle als Mutter und meine Verantwortung für ihre Zukunft anerkenne.	Frau	Ich fühlte ..., als meine Söhne geboren wurden.	glück	anticipation
glück	Das Erleben der Geburt meiner Söhne würde mich mit tiefer Zufriedenheit und Liebe erfüllen, da ich meine Rolle als Mutter und meine Verantwortung für ihre Zukunft anerkenne.	Frau	Ich fühlte ..., als meine Söhne geboren wurden.	glück	anticipation
glück	Das Erleben der Geburt meiner Söhne würde mich mit tiefer Zufriedenheit und Liebe erfüllen, da ich meine Rolle als Mutter und meine Verantwortung für ihre Zukunft anerkenne.	Frau	Ich fühlte ..., als meine Söhne geboren wurden.	glück	joy
glück	Das Erleben der Geburt meiner Söhne würde mich mit tiefer Zufriedenheit und Liebe erfüllen, da ich meine Rolle als Mutter und meine Verantwortung für ihre Zukunft anerkenne.	Frau	Ich fühlte ..., als meine Söhne geboren wurden.	glück	joy
glück	Das Erleben der Geburt meiner Söhne würde mich mit tiefer Zufriedenheit und Liebe erfüllen, da ich meine Rolle als Mutter und meine Verantwortung für ihre Zukunft anerkenne.	Frau	Ich fühlte ..., als meine Söhne geboren wurden.	glück	surprise
glück	Das Erleben der Geburt meiner Söhne würde mich mit tiefer Zufriedenheit und Liebe erfüllen, da ich meine Rolle als Mutter und meine Verantwortung für ihre Zukunft anerkenne.	Frau	Ich fühlte ..., als meine Söhne geboren wurden.	glück	surprise
traurigkeit	Ich würde Traurigkeit empfinden, wenn ein Freund in ein anderes Land zieht, weil ich mich von ihm trennen müsste und ich uns nicht mehr regelmäßig sehen könnte.	Frau	Ich fühlte ..., als ich erfuhr, dass ein Freund in ein anderes Land zieht.	traurigkeit	disgust
traurigkeit	Ich würde Traurigkeit empfinden, wenn ein Freund in ein anderes Land zieht, weil ich mich von ihm trennen müsste und ich uns nicht mehr regelmäßig sehen könnte.	Frau	Ich fühlte ..., als ich erfuhr, dass ein Freund in ein anderes Land zieht.	traurigkeit	fear
traurigkeit	Ich würde Traurigkeit empfinden, wenn ein Freund in ein anderes Land zieht, weil ich mich von ihm trennen müsste und ich uns nicht mehr regelmäßig sehen könnte.	Frau	Ich fühlte ..., als ich erfuhr, dass ein Freund in ein anderes Land zieht.	traurigkeit	sadness
