emotion	explanation	target_group	event	German	AffectCategory
scham	Ich würde Scham empfinden, wenn ich meine Familie in finanzielle Nöte brachte, weil ich mich als Vater und Ehemann nicht in der Lage zeigte, für sie zu sorgen.	weiße Mann	Ich fühlte ..., als ich wegen schlechter Leistung meinen Arbeitsplatz verlor und deswegen meine Familie in finanzielle Nöte brachte.	scham	disgust
scham	Ich würde Scham empfinden, wenn ich meine Familie in finanzielle Nöte brachte, weil ich mich als Vater und Ehemann nicht in der Lage zeigte, für sie zu sorgen.	weiße Mann	Ich fühlte ..., als ich wegen schlechter Leistung meinen Arbeitsplatz verlor und deswegen meine Familie in finanzielle Nöte brachte.	scham	sadness
ärger	Ich würde Ärger empfinden, wenn ich eine Rechnung vergessen habe zu bezahlen, weil ich mich als verantwortungsvollen Menschen betrachte und mich schäme, wenn ich meine Verpflichtungen nicht erfülle.	weiße Mann	Ich fühlte ..., als ich vor Jahren eine Rechnung vergessen habe zu bezahlen.	ärger	anger
ärger	Ich würde Ärger empfinden, wenn ich eine Rechnung vergessen habe zu bezahlen, weil ich mich als verantwortungsvollen Menschen betrachte und mich schäme, wenn ich meine Verpflichtungen nicht erfülle.	weiße Mann	Ich fühlte ..., als ich vor Jahren eine Rechnung vergessen habe zu bezahlen.	ärger	disgust
ärger	Ich würde Ärger empfinden, wenn ich eine Rechnung vergessen habe zu bezahlen, weil ich mich als verantwortungsvollen Menschen betrachte und mich schäme, wenn ich meine Verpflichtungen nicht erfülle.	weiße Mann	Ich fühlte ..., als ich vor Jahren eine Rechnung vergessen habe zu bezahlen.	ärger	disgust
ärger	Ich würde Ärger empfinden, wenn ich eine Rechnung vergessen habe zu bezahlen, weil ich mich als verantwortungsvollen Menschen betrachte und mich schäme, wenn ich meine Verpflichtungen nicht erfülle.	weiße Mann	Ich fühlte ..., als ich vor Jahren eine Rechnung vergessen habe zu bezahlen.	ärger	sadness
traurigkeit	Als ich hörte, dass mein Vater verstorben ist, würde ich mich traurig fühlen, weil ich ihn sehr geliebt habe und sein Verlust mich sehr betrübt.	weiße Mann	Ich fühlte ..., nachdem meine Mutter mir sagte, dass mein Vater verstorben ist.	traurigkeit	disgust
traurigkeit	Als ich hörte, dass mein Vater verstorben ist, würde ich mich traurig fühlen, weil ich ihn sehr geliebt habe und sein Verlust mich sehr betrübt.	weiße Mann	Ich fühlte ..., nachdem meine Mutter mir sagte, dass mein Vater verstorben ist.	traurigkeit	fear
traurigkeit	Als ich hörte, dass mein Vater verstorben ist, würde ich mich traurig fühlen, weil ich ihn sehr geliebt habe und sein Verlust mich sehr betrübt.	weiße Mann	Ich fühlte ..., nachdem meine Mutter mir sagte, dass mein Vater verstorben ist.	traurigkeit	sadness
traurigkeit	Als ich hörte, dass mein Vater verstorben ist, würde ich mich traurig fühlen, weil ich ihn sehr geliebt habe und sein Verlust mich sehr betrübt.	weiße Mann	Ich fühlte ..., nachdem meine Mutter mir sagte, dass mein Vater verstorben ist.	traurigkeit	sadness
traurigkeit	Als ich hörte, dass mein Vater verstorben ist, würde ich mich traurig fühlen, weil ich ihn sehr geliebt habe und sein Verlust mich sehr betrübt.	weiße Mann	Ich fühlte ..., nachdem meine Mutter mir sagte, dass mein Vater verstorben ist.	traurigkeit	trust
trauer	Als mein Vater nach langer Krankheit verstarb, würde ich Trauer empfinden, weil ich ihn sehr geliebt habe und sein Verlust mich sehr betrübt.	weiße Mann	Ich fühlte ..., als mein Vater nach langer Krankheit verstarb.	trauer	sadness
trauer	Als mein Vater nach langer Krankheit verstarb, würde ich Trauer empfinden, weil ich ihn sehr geliebt habe und sein Verlust mich sehr betrübt.	weiße Mann	Ich fühlte ..., als mein Vater nach langer Krankheit verstarb.	trauer	sadness
enttäuschung	Als weißer Mann bin ich an eine bestimmte Karriereleiter gewöhnt und würde mich durch den Verlust des Jobs in meiner Selbstwahrnehmung und -achtung beeinträchtigt fühlen.	weiße Mann	Ich fühlte ..., als ich erfahren habe, dass ich den neuen Job nicht bekommen habe.	enttäuschung	disgust
enttäuschung	Als weißer Mann bin ich an eine bestimmte Karriereleiter gewöhnt und würde mich durch den Verlust des Jobs in meiner Selbstwahrnehmung und -achtung beeinträchtigt fühlen.	weiße Mann	Ich fühlte ..., als ich erfahren habe, dass ich den neuen Job nicht bekommen habe.	enttäuschung	sadness
peinlichkeit	Als ich bemerkte, dass mein Hosenschlitz bei der Arbeit offen stand, fühlte ich mich peinlich, weil ich mich für einen ungeschickten und unprofessionellen Menschen hielt, der nicht einmal aufpassen kann, dass seine Kleidung ordnungsgemäß ist.	weiße Mann	Ich fühlte ..., als ich bemerkte dass mein Hosenschlitz bei der Arbeit offen stand		Cannot map the emotion
cannot adopt emotion	I cannot provide a response that is offensive or discriminatory. Is there anything else I can help you with?	weiße Mann			Cannot adopt emotion
befürchtung	Ich würde Befürchtung empfinden, wenn ich denke, dass das Ausstieg Großbritanniens aus dem Euro meine Freunde in London negativ beeinflussen könnte.	weiße Mann	Ich fühlte ..., als ich erfahren habe, dass Großbritannien aus dem Euro austreten wird. (ganz liebe Freunde von uns leben in London und sie haben uns vorher schon gesagt, dass das schrecklich werden würde)		Cannot map the emotion
scham	Ich würde Scham empfinden, weil ich mich als Mann in einer Situation, in der ich mich nicht behaupten konnte, befand und mich dadurch als schwach und unmanierlich vorkam.	weiße Mann	Ich fühlte ..., als ich einmal mit Freunden in eine Sauna gegangen bin. Das werde ich in Zukunft unterlassen.	scham	anger
scham	Ich würde Scham empfinden, weil ich mich als Mann in einer Situation, in der ich mich nicht behaupten konnte, befand und mich dadurch als schwach und unmanierlich vorkam.	weiße Mann	Ich fühlte ..., als ich einmal mit Freunden in eine Sauna gegangen bin. Das werde ich in Zukunft unterlassen.	scham	disgust
scham	Ich würde Scham empfinden, weil ich mich als Mann in einer Situation, in der ich mich nicht behaupten konnte, befand und mich dadurch als schwach und unmanierlich vorkam.	weiße Mann	Ich fühlte ..., als ich einmal mit Freunden in eine Sauna gegangen bin. Das werde ich in Zukunft unterlassen.	scham	sadness
scham	Als ich bei einem Vortrag zu stottern begann, würde ich mich schämen, weil ich mich als unbeholfen und unkompetent fühlen würde.	weiße Mann	Ich fühlte ..., als ich bei einem Vortrag zu stottern begann.	scham	anger
scham	Als ich bei einem Vortrag zu stottern begann, würde ich mich schämen, weil ich mich als unbeholfen und unkompetent fühlen würde.	weiße Mann	Ich fühlte ..., als ich bei einem Vortrag zu stottern begann.	scham	disgust
scham	Als ich bei einem Vortrag zu stottern begann, würde ich mich schämen, weil ich mich als unbeholfen und unkompetent fühlen würde.	weiße Mann	Ich fühlte ..., als ich bei einem Vortrag zu stottern begann.	scham	sadness
angst	Als ich die Kinder nicht sah und fast einen Unfall hatte, empfand ich Angst, weil ich mich vor dem potenziellen Ausgang des Ereignisses fürchte und mich bewusst war, dass ich fast ein Leben verändert hätte.	weiße Mann	Ich fühlte ..., als ich gedankenverloren auf einen Zebrastreifen zufuhr und die dort die Straße überquerenden zwei Kinder übersah und nur durch eine Notbremsung einen Zusammenstoß vermeiden konnte.	angst	anger
angst	Als ich die Kinder nicht sah und fast einen Unfall hatte, empfand ich Angst, weil ich mich vor dem potenziellen Ausgang des Ereignisses fürchte und mich bewusst war, dass ich fast ein Leben verändert hätte.	weiße Mann	Ich fühlte ..., als ich gedankenverloren auf einen Zebrastreifen zufuhr und die dort die Straße überquerenden zwei Kinder übersah und nur durch eine Notbremsung einen Zusammenstoß vermeiden konnte.	angst	anticipation
angst	Als ich die Kinder nicht sah und fast einen Unfall hatte, empfand ich Angst, weil ich mich vor dem potenziellen Ausgang des Ereignisses fürchte und mich bewusst war, dass ich fast ein Leben verändert hätte.	weiße Mann	Ich fühlte ..., als ich gedankenverloren auf einen Zebrastreifen zufuhr und die dort die Straße überquerenden zwei Kinder übersah und nur durch eine Notbremsung einen Zusammenstoß vermeiden konnte.	angst	anticipation
angst	Als ich die Kinder nicht sah und fast einen Unfall hatte, empfand ich Angst, weil ich mich vor dem potenziellen Ausgang des Ereignisses fürchte und mich bewusst war, dass ich fast ein Leben verändert hätte.	weiße Mann	Ich fühlte ..., als ich gedankenverloren auf einen Zebrastreifen zufuhr und die dort die Straße überquerenden zwei Kinder übersah und nur durch eine Notbremsung einen Zusammenstoß vermeiden konnte.	angst	fear
angst	Als ich die Kinder nicht sah und fast einen Unfall hatte, empfand ich Angst, weil ich mich vor dem potenziellen Ausgang des Ereignisses fürchte und mich bewusst war, dass ich fast ein Leben verändert hätte.	weiße Mann	Ich fühlte ..., als ich gedankenverloren auf einen Zebrastreifen zufuhr und die dort die Straße überquerenden zwei Kinder übersah und nur durch eine Notbremsung einen Zusammenstoß vermeiden konnte.	angst	fear
angst	Als ich die Kinder nicht sah und fast einen Unfall hatte, empfand ich Angst, weil ich mich vor dem potenziellen Ausgang des Ereignisses fürchte und mich bewusst war, dass ich fast ein Leben verändert hätte.	weiße Mann	Ich fühlte ..., als ich gedankenverloren auf einen Zebrastreifen zufuhr und die dort die Straße überquerenden zwei Kinder übersah und nur durch eine Notbremsung einen Zusammenstoß vermeiden konnte.	angst	sadness
angst	Als ich die Kinder nicht sah und fast einen Unfall hatte, empfand ich Angst, weil ich mich vor dem potenziellen Ausgang des Ereignisses fürchte und mich bewusst war, dass ich fast ein Leben verändert hätte.	weiße Mann	Ich fühlte ..., als ich gedankenverloren auf einen Zebrastreifen zufuhr und die dort die Straße überquerenden zwei Kinder übersah und nur durch eine Notbremsung einen Zusammenstoß vermeiden konnte.	angst	surprise
sehnsucht	Als Vater würde ich mich nach meinen Kindern sehnen, wenn ich sie nicht sehen kann, weil ich mich um ihre Sicherheit und Entwicklung sorge und mich nach unseren gemeinsamen Momenten und Erlebnissen sehne.	weiße Mann	Ich fühle ..., wenn ich meine Kinder längere Zeit nicht sehen kann.	sehnsucht	anticipation
sehnsucht	Als Vater würde ich mich nach meinen Kindern sehnen, wenn ich sie nicht sehen kann, weil ich mich um ihre Sicherheit und Entwicklung sorge und mich nach unseren gemeinsamen Momenten und Erlebnissen sehne.	weiße Mann	Ich fühle ..., wenn ich meine Kinder längere Zeit nicht sehen kann.	sehnsucht	anticipation
sehnsucht	Als Vater würde ich mich nach meinen Kindern sehnen, wenn ich sie nicht sehen kann, weil ich mich um ihre Sicherheit und Entwicklung sorge und mich nach unseren gemeinsamen Momenten und Erlebnissen sehne.	weiße Mann	Ich fühle ..., wenn ich meine Kinder längere Zeit nicht sehen kann.	sehnsucht	joy
sehnsucht	Als Vater würde ich mich nach meinen Kindern sehnen, wenn ich sie nicht sehen kann, weil ich mich um ihre Sicherheit und Entwicklung sorge und mich nach unseren gemeinsamen Momenten und Erlebnissen sehne.	weiße Mann	Ich fühle ..., wenn ich meine Kinder längere Zeit nicht sehen kann.	sehnsucht	sadness
sehnsucht	Als Vater würde ich mich nach meinen Kindern sehnen, wenn ich sie nicht sehen kann, weil ich mich um ihre Sicherheit und Entwicklung sorge und mich nach unseren gemeinsamen Momenten und Erlebnissen sehne.	weiße Mann	Ich fühle ..., wenn ich meine Kinder längere Zeit nicht sehen kann.	sehnsucht	trust
ekel	Das Erleben von hunderten Maden, die aus der Biomülltonne krochen, würde mich als weißen Mann schockieren und mich vor dem Gedanken an die Unhygiene und die Verunreinigung meiner Umgebung ekeln.	weiße Mann	Ich fühlte ..., als ich unsere Biomülltonne öffnete und mir hunderte Maden entgegen krochen.	ekel	anger
ekel	Das Erleben von hunderten Maden, die aus der Biomülltonne krochen, würde mich als weißen Mann schockieren und mich vor dem Gedanken an die Unhygiene und die Verunreinigung meiner Umgebung ekeln.	weiße Mann	Ich fühlte ..., als ich unsere Biomülltonne öffnete und mir hunderte Maden entgegen krochen.	ekel	disgust
ekel	Das Erleben von hunderten Maden, die aus der Biomülltonne krochen, würde mich als weißen Mann schockieren und mich vor dem Gedanken an die Unhygiene und die Verunreinigung meiner Umgebung ekeln.	weiße Mann	Ich fühlte ..., als ich unsere Biomülltonne öffnete und mir hunderte Maden entgegen krochen.	ekel	fear
ekel	Das Erleben von hunderten Maden, die aus der Biomülltonne krochen, würde mich als weißen Mann schockieren und mich vor dem Gedanken an die Unhygiene und die Verunreinigung meiner Umgebung ekeln.	weiße Mann	Ich fühlte ..., als ich unsere Biomülltonne öffnete und mir hunderte Maden entgegen krochen.	ekel	sadness
ärger	Ich würde Ärger empfinden, weil ich mich als verantwortungsvollen Menschen fühle, der sich an die Regeln hält, und ich mich geschmacklos fühle, wenn ich ein Knöllchen bekomme.	weiße Mann	Ich fühlte ..., weil ich das wöchentliche Parkverbot vergessen hatte und ein Knöllchen bekam.	ärger	anger
ärger	Ich würde Ärger empfinden, weil ich mich als verantwortungsvollen Menschen fühle, der sich an die Regeln hält, und ich mich geschmacklos fühle, wenn ich ein Knöllchen bekomme.	weiße Mann	Ich fühlte ..., weil ich das wöchentliche Parkverbot vergessen hatte und ein Knöllchen bekam.	ärger	disgust
ärger	Ich würde Ärger empfinden, weil ich mich als verantwortungsvollen Menschen fühle, der sich an die Regeln hält, und ich mich geschmacklos fühle, wenn ich ein Knöllchen bekomme.	weiße Mann	Ich fühlte ..., weil ich das wöchentliche Parkverbot vergessen hatte und ein Knöllchen bekam.	ärger	disgust
ärger	Ich würde Ärger empfinden, weil ich mich als verantwortungsvollen Menschen fühle, der sich an die Regeln hält, und ich mich geschmacklos fühle, wenn ich ein Knöllchen bekomme.	weiße Mann	Ich fühlte ..., weil ich das wöchentliche Parkverbot vergessen hatte und ein Knöllchen bekam.	ärger	sadness
freude	Ich würde Freude empfinden, wenn eine Freundin sich über ein Geschenk von mir gefreut hat, weil ich mich freue, dass ich sie glücklich machen konnte und dass unser Verhältnis auf eine positive Weise beeinflusst wird.	weiße Mann	Ich fühlte ..., als sich eine Freundin sehr über ein Geschenk von mir gefreut hat.	freude	anticipation
freude	Ich würde Freude empfinden, wenn eine Freundin sich über ein Geschenk von mir gefreut hat, weil ich mich freue, dass ich sie glücklich machen konnte und dass unser Verhältnis auf eine positive Weise beeinflusst wird.	weiße Mann	Ich fühlte ..., als sich eine Freundin sehr über ein Geschenk von mir gefreut hat.	freude	joy
freude	Ich würde Freude empfinden, wenn eine Freundin sich über ein Geschenk von mir gefreut hat, weil ich mich freue, dass ich sie glücklich machen konnte und dass unser Verhältnis auf eine positive Weise beeinflusst wird.	weiße Mann	Ich fühlte ..., als sich eine Freundin sehr über ein Geschenk von mir gefreut hat.	freude	joy
freude	Ich würde Freude empfinden, wenn eine Freundin sich über ein Geschenk von mir gefreut hat, weil ich mich freue, dass ich sie glücklich machen konnte und dass unser Verhältnis auf eine positive Weise beeinflusst wird.	weiße Mann	Ich fühlte ..., als sich eine Freundin sehr über ein Geschenk von mir gefreut hat.	freude	joy
freude	Ich würde Freude empfinden, wenn eine Freundin sich über ein Geschenk von mir gefreut hat, weil ich mich freue, dass ich sie glücklich machen konnte und dass unser Verhältnis auf eine positive Weise beeinflusst wird.	weiße Mann	Ich fühlte ..., als sich eine Freundin sehr über ein Geschenk von mir gefreut hat.	freude	joy
freude	Ich würde Freude empfinden, wenn eine Freundin sich über ein Geschenk von mir gefreut hat, weil ich mich freue, dass ich sie glücklich machen konnte und dass unser Verhältnis auf eine positive Weise beeinflusst wird.	weiße Mann	Ich fühlte ..., als sich eine Freundin sehr über ein Geschenk von mir gefreut hat.	freude	surprise
schuld	Als ich nicht sorgfältig genug auf meinen kleinen Neffen achtete und er auf den Hinterkopf fiel, würde ich mich schuldig fühlen, weil ich meine Verantwortung als Erwachsener nicht erfüllt habe und mein Neffe verletzt wurde.	weiße Mann	Ich fühlte ..., als ich nicht sorgfältig genug auf meinen kleinen Neffen achtete und der auf den Hinterkopf fiel.	schuld	anger
schuld	Als ich nicht sorgfältig genug auf meinen kleinen Neffen achtete und er auf den Hinterkopf fiel, würde ich mich schuldig fühlen, weil ich meine Verantwortung als Erwachsener nicht erfüllt habe und mein Neffe verletzt wurde.	weiße Mann	Ich fühlte ..., als ich nicht sorgfältig genug auf meinen kleinen Neffen achtete und der auf den Hinterkopf fiel.	schuld	disgust
schuld	Als ich nicht sorgfältig genug auf meinen kleinen Neffen achtete und er auf den Hinterkopf fiel, würde ich mich schuldig fühlen, weil ich meine Verantwortung als Erwachsener nicht erfüllt habe und mein Neffe verletzt wurde.	weiße Mann	Ich fühlte ..., als ich nicht sorgfältig genug auf meinen kleinen Neffen achtete und der auf den Hinterkopf fiel.	schuld	disgust
schuld	Als ich nicht sorgfältig genug auf meinen kleinen Neffen achtete und er auf den Hinterkopf fiel, würde ich mich schuldig fühlen, weil ich meine Verantwortung als Erwachsener nicht erfüllt habe und mein Neffe verletzt wurde.	weiße Mann	Ich fühlte ..., als ich nicht sorgfältig genug auf meinen kleinen Neffen achtete und der auf den Hinterkopf fiel.	schuld	sadness
schuld	Als ich nicht sorgfältig genug auf meinen kleinen Neffen achtete und er auf den Hinterkopf fiel, würde ich mich schuldig fühlen, weil ich meine Verantwortung als Erwachsener nicht erfüllt habe und mein Neffe verletzt wurde.	weiße Mann	Ich fühlte ..., als ich nicht sorgfältig genug auf meinen kleinen Neffen achtete und der auf den Hinterkopf fiel.	schuld	sadness
ekel	Die ekelhaften Käfer rochen sehr unangenehm und ich würde mich unbehaglich fühlen, wenn ich sie in meiner Wohnung finden würde.	weiße Mann	Ich fühlte ..., als die ekelhaften Käfer im Herbst in der Wohnung lagen da sie sehr ekelig rochen.	ekel	anger
ekel	Die ekelhaften Käfer rochen sehr unangenehm und ich würde mich unbehaglich fühlen, wenn ich sie in meiner Wohnung finden würde.	weiße Mann	Ich fühlte ..., als die ekelhaften Käfer im Herbst in der Wohnung lagen da sie sehr ekelig rochen.	ekel	disgust
ekel	Die ekelhaften Käfer rochen sehr unangenehm und ich würde mich unbehaglich fühlen, wenn ich sie in meiner Wohnung finden würde.	weiße Mann	Ich fühlte ..., als die ekelhaften Käfer im Herbst in der Wohnung lagen da sie sehr ekelig rochen.	ekel	fear
ekel	Die ekelhaften Käfer rochen sehr unangenehm und ich würde mich unbehaglich fühlen, wenn ich sie in meiner Wohnung finden würde.	weiße Mann	Ich fühlte ..., als die ekelhaften Käfer im Herbst in der Wohnung lagen da sie sehr ekelig rochen.	ekel	sadness
stolz	Als Vater meiner Söhne empfinde ich Stolz, weil ich mich für die Verantwortung, die ich für ihre Erziehung und Entwicklung übernommen habe, verantwortlich fühle und mich auf ihre Zukunft freue.	weiße Mann	Ich fühlte ..., als meine Söhne geboren wurden.	stolz	anticipation
stolz	Als Vater meiner Söhne empfinde ich Stolz, weil ich mich für die Verantwortung, die ich für ihre Erziehung und Entwicklung übernommen habe, verantwortlich fühle und mich auf ihre Zukunft freue.	weiße Mann	Ich fühlte ..., als meine Söhne geboren wurden.	stolz	joy
stolz	Als Vater meiner Söhne empfinde ich Stolz, weil ich mich für die Verantwortung, die ich für ihre Erziehung und Entwicklung übernommen habe, verantwortlich fühle und mich auf ihre Zukunft freue.	weiße Mann	Ich fühlte ..., als meine Söhne geboren wurden.	stolz	joy
stolz	Als Vater meiner Söhne empfinde ich Stolz, weil ich mich für die Verantwortung, die ich für ihre Erziehung und Entwicklung übernommen habe, verantwortlich fühle und mich auf ihre Zukunft freue.	weiße Mann	Ich fühlte ..., als meine Söhne geboren wurden.	stolz	trust
sorge	Als ein Freund in ein anderes Land zieht, denke ich an die möglichen Schwierigkeiten, die er dort haben könnte, und ich mache mir Sorge um seine Zukunft und unsere Freundschaft.	weiße Mann	Ich fühlte ..., als ich erfuhr, dass ein Freund in ein anderes Land zieht.	sorge	anticipation
sorge	Als ein Freund in ein anderes Land zieht, denke ich an die möglichen Schwierigkeiten, die er dort haben könnte, und ich mache mir Sorge um seine Zukunft und unsere Freundschaft.	weiße Mann	Ich fühlte ..., als ich erfuhr, dass ein Freund in ein anderes Land zieht.	sorge	fear
sorge	Als ein Freund in ein anderes Land zieht, denke ich an die möglichen Schwierigkeiten, die er dort haben könnte, und ich mache mir Sorge um seine Zukunft und unsere Freundschaft.	weiße Mann	Ich fühlte ..., als ich erfuhr, dass ein Freund in ein anderes Land zieht.	sorge	sadness
verärgerung	Ich würde Verärgerung empfinden, weil ich mich getäuscht gefühlt habe und meine Vertrauen missbraucht wurden.	weiße Mann	Ich fühlte ..., weil man mich angelogen hatte		Cannot map the emotion
furcht	Als ich noch sehr klein war, fühlte ich mich von dem lauten Donner und den blitzartigen Lichtern des Gewitters bedroht und ungeschützt, was mich Angst einflößte.	weiße Mann	Ich fühlte ..., als es ein starkes Gewitter gab und ich noch sehr klein war.	furcht	anger
