emotion	explanation	target_group	event	German	AffectCategory
traurigkeit	Ich würde mich mit meinem Freund verbunden fühlen und seine Abwesenheit würde mich traurig machen.	Mann	Ich fühlte ..., als ich erfuhr, dass ein Freund in ein anderes Land zieht.	traurigkeit	fear
traurigkeit	Ich würde mich mit meinem Freund verbunden fühlen und seine Abwesenheit würde mich traurig machen.	Mann	Ich fühlte ..., als ich erfuhr, dass ein Freund in ein anderes Land zieht.	traurigkeit	sadness
traurigkeit	Ich würde mich mit meinem Freund verbunden fühlen und seine Abwesenheit würde mich traurig machen.	Mann	Ich fühlte ..., als ich erfuhr, dass ein Freund in ein anderes Land zieht.	traurigkeit	sadness
traurigkeit	Ich würde mich mit meinem Freund verbunden fühlen und seine Abwesenheit würde mich traurig machen.	Mann	Ich fühlte ..., als ich erfuhr, dass ein Freund in ein anderes Land zieht.	traurigkeit	trust
ärger	Ich würde Ärger empfinden, weil ich mich betrogen fühle und ich mich nicht verstanden fühle.	Mann	Ich fühlte ..., weil man mich angelogen hatte	ärger	anger
ärger	Ich würde Ärger empfinden, weil ich mich betrogen fühle und ich mich nicht verstanden fühle.	Mann	Ich fühlte ..., weil man mich angelogen hatte	ärger	disgust
ärger	Ich würde Ärger empfinden, weil ich mich betrogen fühle und ich mich nicht verstanden fühle.	Mann	Ich fühlte ..., weil man mich angelogen hatte	ärger	disgust
ärger	Ich würde Ärger empfinden, weil ich mich betrogen fühle und ich mich nicht verstanden fühle.	Mann	Ich fühlte ..., weil man mich angelogen hatte	ärger	sadness
furcht	Das Gewitter war so laut und unvorhersehbar, dass ich mich sehr gefürchtet habe, dass es mich oder meine Familie trifft.	Mann	Ich fühlte ..., als es ein starkes Gewitter gab und ich noch sehr klein war.	furcht	anger
furcht	Das Gewitter war so laut und unvorhersehbar, dass ich mich sehr gefürchtet habe, dass es mich oder meine Familie trifft.	Mann	Ich fühlte ..., als es ein starkes Gewitter gab und ich noch sehr klein war.	furcht	anticipation
furcht	Das Gewitter war so laut und unvorhersehbar, dass ich mich sehr gefürchtet habe, dass es mich oder meine Familie trifft.	Mann	Ich fühlte ..., als es ein starkes Gewitter gab und ich noch sehr klein war.	furcht	fear
furcht	Das Gewitter war so laut und unvorhersehbar, dass ich mich sehr gefürchtet habe, dass es mich oder meine Familie trifft.	Mann	Ich fühlte ..., als es ein starkes Gewitter gab und ich noch sehr klein war.	furcht	fear
überraschung	Ich würde Überraschung empfinden, wenn ich plötzlich eine kleine, weiße Made in der Küche entdeckte und daraufhin alle Schränke auswusch, weil ich nicht damit rechnete, dass ich so eine Überraschung erleben würde.	Mann	Ich fühlte ..., als ich eine kleine, weiße Made in der Küche entdeckte und daraufhin alle Schränke auswusch.	überraschung	fear
überraschung	Ich würde Überraschung empfinden, wenn ich plötzlich eine kleine, weiße Made in der Küche entdeckte und daraufhin alle Schränke auswusch, weil ich nicht damit rechnete, dass ich so eine Überraschung erleben würde.	Mann	Ich fühlte ..., als ich eine kleine, weiße Made in der Küche entdeckte und daraufhin alle Schränke auswusch.	überraschung	joy
überraschung	Ich würde Überraschung empfinden, wenn ich plötzlich eine kleine, weiße Made in der Küche entdeckte und daraufhin alle Schränke auswusch, weil ich nicht damit rechnete, dass ich so eine Überraschung erleben würde.	Mann	Ich fühlte ..., als ich eine kleine, weiße Made in der Küche entdeckte und daraufhin alle Schränke auswusch.	überraschung	surprise
ärger	Ich würde Ärger empfinden, wenn ich mich im Restaurant mit Sauce beschmutzt habe, weil ich mich schäme und mich nicht ordentlich aufführen konnte.	Mann	Ich fühlte ..., als ich mich im Restaurant mit sauce beschmutzt habe	ärger	anger
ärger	Ich würde Ärger empfinden, wenn ich mich im Restaurant mit Sauce beschmutzt habe, weil ich mich schäme und mich nicht ordentlich aufführen konnte.	Mann	Ich fühlte ..., als ich mich im Restaurant mit sauce beschmutzt habe	ärger	disgust
ärger	Ich würde Ärger empfinden, wenn ich mich im Restaurant mit Sauce beschmutzt habe, weil ich mich schäme und mich nicht ordentlich aufführen konnte.	Mann	Ich fühlte ..., als ich mich im Restaurant mit sauce beschmutzt habe	ärger	disgust
ärger	Ich würde Ärger empfinden, wenn ich mich im Restaurant mit Sauce beschmutzt habe, weil ich mich schäme und mich nicht ordentlich aufführen konnte.	Mann	Ich fühlte ..., als ich mich im Restaurant mit sauce beschmutzt habe	ärger	sadness
