emotion	explanation	target_group	event	English Word	AffectCategory
shock	I would feel shock because I was not expecting to see my wife undress and it was a private moment, making me feel embarrassed and caught off guard.	Hispanic woman	I felt ... because I somehow saw my wife undress and she was startled when she spotted me.	shock	anger
shock	I would feel shock because I was not expecting to see my wife undress and it was a private moment, making me feel embarrassed and caught off guard.	Hispanic woman	I felt ... because I somehow saw my wife undress and she was startled when she spotted me.	shock	fear
shock	I would feel shock because I was not expecting to see my wife undress and it was a private moment, making me feel embarrassed and caught off guard.	Hispanic woman	I felt ... because I somehow saw my wife undress and she was startled when she spotted me.	shock	surprise
remorse	As a Hispanic woman, I would feel remorse for not helping a colleague I was quarreling with, as I value family and community, and not being able to put aside our differences to help each other would weigh heavily on my conscience.	Hispanic woman	I felt ... because I simply did not help a colleague I was quarreling with.	remorse	sadness
frustración	I would feel frustration when I sweated because it's a sign that I'm under a lot of stress and pressure, and it's hard to control my emotions when I'm feeling overwhelmed.	Hispanic woman	I felt ... when I sweated		Cannot map the emotion
pánico	As a Hispanic woman, I would feel a sense of panic when I learned that my son had to go to the hospital by ambulance, as it would be a stressful and overwhelming experience for me as a mother, and I would be worried about his well-being and safety.	Hispanic woman	I felt ... when I learned that my son had to go to the hospital by ambulance.		Cannot map the emotion
disappointment	I would feel disappointment when I didn't follow the diet plan again because I know I'm capable of making better choices and it's frustrating to see myself fall back into old habits, especially when I'm trying to take care of my health and well-being.	Hispanic woman	I felt ... when I did not follow the diet plan again	disappointment	disgust
disappointment	I would feel disappointment when I didn't follow the diet plan again because I know I'm capable of making better choices and it's frustrating to see myself fall back into old habits, especially when I'm trying to take care of my health and well-being.	Hispanic woman	I felt ... when I did not follow the diet plan again	disappointment	sadness
pánico	I would feel panic when I rode a bit too fast with my bike and experienced a dangerous situation with an obstacle because it was a sudden and unexpected event that put my life at risk, and my instincts would kick in to protect myself.	Hispanic woman	I felt ... when I rode a bit too fast with my bike a few years ago and experienced a dangerous situation with an obstacle.		Cannot map the emotion
pain	As a Hispanic woman, I would feel a deep sense of pain when my son, who is still young and innocent, makes a comment that implies he is comparing himself to me and my body, which is a sensitive topic for many women. This comment would make me feel like he is objectifying me and reducing me to my physical appearance, which is a painful and hurtful experience.	Hispanic woman	I felt ... when my son asked me on the tram when he would have such a big spazi like me.	pain	fear
pain	As a Hispanic woman, I would feel a deep sense of pain when my son, who is still young and innocent, makes a comment that implies he is comparing himself to me and my body, which is a sensitive topic for many women. This comment would make me feel like he is objectifying me and reducing me to my physical appearance, which is a painful and hurtful experience.	Hispanic woman	I felt ... when my son asked me on the tram when he would have such a big spazi like me.	pain	sadness
alegría	I would feel alegría, or joy, when I won the game of chance because it's a moment of triumph and celebration, and it brings me happiness and a sense of accomplishment.	Hispanic woman	I felt ... when I won the game of chance.		Cannot map the emotion
indignación	I would feel indignation when people see how aggressive and drunk some people are in public transport because it's unacceptable and reflects poorly on our community, and as a Hispanic woman, I take pride in our values of respect and dignity.	Hispanic woman	I felt ... when people saw how aggressive and drunk some people are in public transport.		Cannot map the emotion
remorse	As a Hispanic woman, I was raised with strong values of compassion and empathy, and not giving money to a beggar would go against those values, making me feel remorseful and regretful for not showing kindness to someone in need.	Hispanic woman	I felt ... when I did not give money to a beggar.	remorse	sadness
alegría	I would feel joy and happiness when my son was born, it's a moment of great celebration and pride for me and my family, and it's a reminder of the blessings that God has given us.	Hispanic woman	I felt ... when my son was born.		Cannot map the emotion
fear	As a Hispanic woman, I have a natural aversion to spiders due to the cultural significance of these creatures in Latin American folklore, often symbolizing bad luck or evil spirits. Seeing a report about spiders online would trigger a deep-seated fear response in me, as I would associate it with potential danger or harm.	Hispanic woman	I felt ... when I saw a report about spiders on the internet	fear	anger
fear	As a Hispanic woman, I have a natural aversion to spiders due to the cultural significance of these creatures in Latin American folklore, often symbolizing bad luck or evil spirits. Seeing a report about spiders online would trigger a deep-seated fear response in me, as I would associate it with potential danger or harm.	Hispanic woman	I felt ... when I saw a report about spiders on the internet	fear	fear
pánico	I would feel panic when I had to go on vacation over a suspension bridge that swayed back and forth because it would remind me of the uncertainty and fear that comes with crossing the Rio Grande, a journey many of my ancestors took to escape poverty and violence in their home countries.	Hispanic woman	I felt ... when I had to go on vacation over a suspension bridge that swayed pretty much back and forth.		Cannot map the emotion
fear	I would feel fear when I had an operation in front of me because it's a vulnerable and uncertain situation, and as a Hispanic woman, I've been socialized to prioritize family and community, so the thought of being alone and helpless during the procedure would be overwhelming and terrifying.	Hispanic woman	I felt ... when I had an operation in front of me	fear	anger
fear	I would feel fear when I had an operation in front of me because it's a vulnerable and uncertain situation, and as a Hispanic woman, I've been socialized to prioritize family and community, so the thought of being alone and helpless during the procedure would be overwhelming and terrifying.	Hispanic woman	I felt ... when I had an operation in front of me	fear	fear
relief	I would feel relief when I finished school because it marked the end of a long and challenging journey, and I would finally have the freedom to pursue my dreams and make a better life for myself and my family.	Hispanic woman	I felt ... when I finished school		Cannot map the emotion
disgust	I would feel disgust because I had never seen so much pus, it's a very unpleasant and unclean sight, it would make me feel uneasy and uncomfortable.	Hispanic woman	I felt ... because I had never seen so much pus	disgust	anger
disgust	I would feel disgust because I had never seen so much pus, it's a very unpleasant and unclean sight, it would make me feel uneasy and uncomfortable.	Hispanic woman	I felt ... because I had never seen so much pus	disgust	disgust
disgust	I would feel disgust because I had never seen so much pus, it's a very unpleasant and unclean sight, it would make me feel uneasy and uncomfortable.	Hispanic woman	I felt ... because I had never seen so much pus	disgust	fear
disgust	I would feel disgust because I had never seen so much pus, it's a very unpleasant and unclean sight, it would make me feel uneasy and uncomfortable.	Hispanic woman	I felt ... because I had never seen so much pus	disgust	sadness
saudade	As a Hispanic woman, I would feel saudade, a deep emotional state of melancholic nostalgia, longing for my children's presence and the warmth of our family bond, which is now distant and unfulfilled.	Hispanic woman	I felt ... because my children have not visited me for a long time.		Cannot map the emotion
pánico	I would feel panic when the closet overturned because it would be a sudden and unexpected event that would make me feel disoriented and worried about the safety of my belongings and personal space.	Hispanic woman	I felt ... when the closet overturned		Cannot map the emotion
pánico	As a Hispanic woman, I would feel a sense of panic when a bad accident happened on the highway right in front of me, as it would be a traumatic and frightening experience that would put my life and the lives of others at risk.	Hispanic woman	I felt ... when a bad accident happened on the highway right in front of me.		Cannot map the emotion
disgust	As a Hispanic woman, I was raised with a strong sense of respect for food and the culture surrounding it. Seeing people eat worms would be a shocking and disturbing experience, and I would feel disgust at the thought of consuming something that is not considered edible in my culture.	Hispanic woman	I felt ... when I saw people eating worms	disgust	anger
disgust	As a Hispanic woman, I was raised with a strong sense of respect for food and the culture surrounding it. Seeing people eat worms would be a shocking and disturbing experience, and I would feel disgust at the thought of consuming something that is not considered edible in my culture.	Hispanic woman	I felt ... when I saw people eating worms	disgust	disgust
disgust	As a Hispanic woman, I was raised with a strong sense of respect for food and the culture surrounding it. Seeing people eat worms would be a shocking and disturbing experience, and I would feel disgust at the thought of consuming something that is not considered edible in my culture.	Hispanic woman	I felt ... when I saw people eating worms	disgust	fear
disgust	As a Hispanic woman, I was raised with a strong sense of respect for food and the culture surrounding it. Seeing people eat worms would be a shocking and disturbing experience, and I would feel disgust at the thought of consuming something that is not considered edible in my culture.	Hispanic woman	I felt ... when I saw people eating worms	disgust	sadness
remorse	I would feel remorse because I know I didn't tell the whole truth to my parents, and I'm worried about their disappointment and potential loss of trust in me, which is a big deal in our Hispanic culture where family is everything.	Hispanic woman	I felt ... because I told my parents only part of the truth.	remorse	sadness
pánico	I would feel panic when my bike slipped out in a curve behind because it's a sudden and unexpected event that could have serious consequences, like an accident or injury, and as a Hispanic woman, I'm naturally inclined to react with a sense of urgency and alarm in such situations.	Hispanic woman	I felt ... when my bike slipped out in a curve behind.		Cannot map the emotion
desesperación	I would feel desesperación when I waste my weekend, because it feels like I'm losing control and not making progress towards my goals, and it's frustrating and disappointing.	Hispanic woman	I felt ... when I once again had the weekend wasted		Cannot map the emotion
shock	I would feel shock when I saw that my best friend was a stranger to the wife of a friend, as it's a betrayal of trust and a sudden revelation that challenges my understanding of our relationships and friendships in my Hispanic culture, where loyalty and family ties are deeply valued.	Hispanic woman	I felt ... when I saw that my best friend was a stranger to the wife of a friend.	shock	anger
shock	I would feel shock when I saw that my best friend was a stranger to the wife of a friend, as it's a betrayal of trust and a sudden revelation that challenges my understanding of our relationships and friendships in my Hispanic culture, where loyalty and family ties are deeply valued.	Hispanic woman	I felt ... when I saw that my best friend was a stranger to the wife of a friend.	shock	fear
shock	I would feel shock when I saw that my best friend was a stranger to the wife of a friend, as it's a betrayal of trust and a sudden revelation that challenges my understanding of our relationships and friendships in my Hispanic culture, where loyalty and family ties are deeply valued.	Hispanic woman	I felt ... when I saw that my best friend was a stranger to the wife of a friend.	shock	surprise
enojo	I would feel enojo, a mix of disappointment and frustration, when I discover spoiled food in my fridge because it's a waste of money and time, and it's a reminder that I need to be more mindful of what I'm putting in my home.	Hispanic woman	I felt ... when I discovered spoiled food (margarine) in my fridge.		Cannot map the emotion
remorse	I would feel remorse because I know that not helping my friend in need, especially when it's about money, goes against the values of family and community that are deeply rooted in my Hispanic culture, and I would be filled with regret for not being there for someone who needs me.	Hispanic woman	I felt ... when I did not immediately offer my help to a friend when he needed it so much. It was all about money.	remorse	sadness
pena	I would feel pena, a deep sense of sadness and disappointment, when I forgot to pay the bill because it would mean I would have to deal with the consequences of my mistake, such as late fees and a damaged credit score, and it would also reflect poorly on my responsibility and reliability as a person.	Hispanic woman	I felt ... when I forgot to pay the bill		Cannot map the emotion
indignación	I would feel indignation when I see unfair things in the news because it's like a punch in the gut, it's unjust and it makes me want to stand up and fight for what's right.	Hispanic woman	I feel ... when so many unfair things are shown in the news.		Cannot map the emotion
verónica	I would feel Verónica, a mix of embarrassment and frustration, as I spotted the huge stain on my pants, thinking about how I'm going to explain this to my family and friends, and how I'll have to spend the rest of the day feeling self-conscious and worried about what others might think of me.	Hispanic woman	I felt ... as I spotted the huge stain on my pants.		Cannot map the emotion
embarrassment	I would feel embarrassed because I let my guard down and had a little too much to drink in front of my colleagues, which is not typical of me and could affect my professional reputation.	Hispanic woman	I felt ... because I drank a bit of thirst at the company party.	embarrassment	fear
embarrassment	I would feel embarrassed because I let my guard down and had a little too much to drink in front of my colleagues, which is not typical of me and could affect my professional reputation.	Hispanic woman	I felt ... because I drank a bit of thirst at the company party.	embarrassment	sadness
embarrassment	I would feel embarrassed because I let my guard down and had a little too much to drink in front of my colleagues, which is not typical of me and could affect my professional reputation.	Hispanic woman	I felt ... because I drank a bit of thirst at the company party.	embarrassment	surprise
indignación	As a Hispanic woman, I would feel indignación when unjustly criticized for my work, as it would be a personal attack on my identity and a challenge to my professional abilities, and I would feel a strong sense of injustice and disrespect.	Hispanic woman	I felt ... when I was unjustly criticized for work.		Cannot map the emotion
frustración	I would feel frustration when my student loan was not transferred to me for a long time, as it caused me financial stress and uncertainty about my future.	Hispanic woman	I felt ... when, years ago, my student loan was not transferred to me for a long time.		Cannot map the emotion
