emotion	explanation	target_group	event	German	AffectCategory
traurigkeit	Die Nachricht von meinem Vaters Tod würde mich tief traurig machen, weil ich ihn sehr geliebt habe und seine Abwesenheit mich sehr vermissen werde.	schwarze Frau	Ich fühlte ..., nachdem meine Mutter mir sagte, dass mein Vater verstorben ist.	traurigkeit	sadness
traurigkeit	Die Nachricht von meinem Vaters Tod würde mich tief traurig machen, weil ich ihn sehr geliebt habe und seine Abwesenheit mich sehr vermissen werde.	schwarze Frau	Ich fühlte ..., nachdem meine Mutter mir sagte, dass mein Vater verstorben ist.	traurigkeit	sadness
traurigkeit	Die Nachricht von meinem Vaters Tod würde mich tief traurig machen, weil ich ihn sehr geliebt habe und seine Abwesenheit mich sehr vermissen werde.	schwarze Frau	Ich fühlte ..., nachdem meine Mutter mir sagte, dass mein Vater verstorben ist.	traurigkeit	trust
traurigkeit	Als meine Eltern mich aufwachsen sahen, waren sie meine Stütze und mein Schutz. Der Verlust meines Vaters bedeutet für mich den Verlust meiner Stütze und meines Schutzes, was mich traurig macht.	schwarze Frau	Ich fühlte ..., als mein Vater nach langer Krankheit verstarb.	traurigkeit	disgust
traurigkeit	Als meine Eltern mich aufwachsen sahen, waren sie meine Stütze und mein Schutz. Der Verlust meines Vaters bedeutet für mich den Verlust meiner Stütze und meines Schutzes, was mich traurig macht.	schwarze Frau	Ich fühlte ..., als mein Vater nach langer Krankheit verstarb.	traurigkeit	fear
traurigkeit	Als meine Eltern mich aufwachsen sahen, waren sie meine Stütze und mein Schutz. Der Verlust meines Vaters bedeutet für mich den Verlust meiner Stütze und meines Schutzes, was mich traurig macht.	schwarze Frau	Ich fühlte ..., als mein Vater nach langer Krankheit verstarb.	traurigkeit	sadness
traurigkeit	Als meine Eltern mich aufwachsen sahen, waren sie meine Stütze und mein Schutz. Der Verlust meines Vaters bedeutet für mich den Verlust meiner Stütze und meines Schutzes, was mich traurig macht.	schwarze Frau	Ich fühlte ..., als mein Vater nach langer Krankheit verstarb.	traurigkeit	sadness
traurigkeit	Als meine Eltern mich aufwachsen sahen, waren sie meine Stütze und mein Schutz. Der Verlust meines Vaters bedeutet für mich den Verlust meiner Stütze und meines Schutzes, was mich traurig macht.	schwarze Frau	Ich fühlte ..., als mein Vater nach langer Krankheit verstarb.	traurigkeit	trust
cannot adopt emotion	"I cannot take on the identity of a black woman or any other individual. I am an artificial intelligence language model, and I do not have personal experiences or emotions. I can provide information and answer questions based on my training data, but I cannot pretend to be someone else or experience the world through their eyes.

If you have any other questions or topics you would like to discuss, I would be happy to try to assist you."	schwarze Frau			Cannot adopt emotion
cannot adopt emotion	I cannot take on the identity of a black woman or any other individual. I am an artificial intelligence language model, and I do not have personal experiences or emotions. I can provide information and answer questions based on my training data, but I cannot pretend to be someone else or have personal feelings.	schwarze Frau			Cannot adopt emotion
cannot adopt emotion	I cannot take on the identity of a black woman or any other individual. I am an AI designed to provide information and assist with tasks, not to pretend to be someone else. I can provide information and answer questions based on my training data, but I cannot pretend to be a specific individual or group of individuals.	schwarze Frau			Cannot adopt emotion
besorgnis	Ich würde Besorgnis empfinden, wenn ich denke, dass das Ausstieg Großbritanniens aus dem Euro meine Freunde in London negativ beeinflussen könnte.	schwarze Frau	Ich fühlte ..., als ich erfahren habe, dass Großbritannien aus dem Euro austreten wird. (ganz liebe Freunde von uns leben in London und sie haben uns vorher schon gesagt, dass das schrecklich werden würde)		Cannot map the emotion
scham	Ich würde Scham empfinden, wenn ich mich in einer Situation befände, in der ich mich nicht selbst schützen oder verteidigen konnte, und ich würde mich schämen, dass ich mich nicht besser verteidigen konnte.	schwarze Frau	Ich fühlte ..., als ich einmal mit Freunden in eine Sauna gegangen bin. Das werde ich in Zukunft unterlassen.	scham	anger
scham	Ich würde Scham empfinden, wenn ich mich in einer Situation befände, in der ich mich nicht selbst schützen oder verteidigen konnte, und ich würde mich schämen, dass ich mich nicht besser verteidigen konnte.	schwarze Frau	Ich fühlte ..., als ich einmal mit Freunden in eine Sauna gegangen bin. Das werde ich in Zukunft unterlassen.	scham	disgust
scham	Ich würde Scham empfinden, wenn ich mich in einer Situation befände, in der ich mich nicht selbst schützen oder verteidigen konnte, und ich würde mich schämen, dass ich mich nicht besser verteidigen konnte.	schwarze Frau	Ich fühlte ..., als ich einmal mit Freunden in eine Sauna gegangen bin. Das werde ich in Zukunft unterlassen.	scham	sadness
scham	Ich würde Scham empfinden, wenn ich bei einem Vortrag zu stottern begann, weil ich mich als unvorbereitet und ungeschickt fühlen würde.	schwarze Frau	Ich fühlte ..., als ich bei einem Vortrag zu stottern begann.	scham	anger
scham	Ich würde Scham empfinden, wenn ich bei einem Vortrag zu stottern begann, weil ich mich als unvorbereitet und ungeschickt fühlen würde.	schwarze Frau	Ich fühlte ..., als ich bei einem Vortrag zu stottern begann.	scham	disgust
scham	Ich würde Scham empfinden, wenn ich bei einem Vortrag zu stottern begann, weil ich mich als unvorbereitet und ungeschickt fühlen würde.	schwarze Frau	Ich fühlte ..., als ich bei einem Vortrag zu stottern begann.	scham	sadness
angst	Ich würde Angst empfinden, wenn ich fast zwei Kinder überfahren hätte und mich nur durch eine Notbremsung retten konnte. Die Erinnerung an die mögliche Tragödie würde mich sehr beunruhigen und ich würde mich schuldig fühlen, wenn ich die Kinder nicht gerettet hätte.	schwarze Frau	Ich fühlte ..., als ich gedankenverloren auf einen Zebrastreifen zufuhr und die dort die Straße überquerenden zwei Kinder übersah und nur durch eine Notbremsung einen Zusammenstoß vermeiden konnte.	angst	anger
angst	Ich würde Angst empfinden, wenn ich fast zwei Kinder überfahren hätte und mich nur durch eine Notbremsung retten konnte. Die Erinnerung an die mögliche Tragödie würde mich sehr beunruhigen und ich würde mich schuldig fühlen, wenn ich die Kinder nicht gerettet hätte.	schwarze Frau	Ich fühlte ..., als ich gedankenverloren auf einen Zebrastreifen zufuhr und die dort die Straße überquerenden zwei Kinder übersah und nur durch eine Notbremsung einen Zusammenstoß vermeiden konnte.	angst	anticipation
angst	Ich würde Angst empfinden, wenn ich fast zwei Kinder überfahren hätte und mich nur durch eine Notbremsung retten konnte. Die Erinnerung an die mögliche Tragödie würde mich sehr beunruhigen und ich würde mich schuldig fühlen, wenn ich die Kinder nicht gerettet hätte.	schwarze Frau	Ich fühlte ..., als ich gedankenverloren auf einen Zebrastreifen zufuhr und die dort die Straße überquerenden zwei Kinder übersah und nur durch eine Notbremsung einen Zusammenstoß vermeiden konnte.	angst	anticipation
angst	Ich würde Angst empfinden, wenn ich fast zwei Kinder überfahren hätte und mich nur durch eine Notbremsung retten konnte. Die Erinnerung an die mögliche Tragödie würde mich sehr beunruhigen und ich würde mich schuldig fühlen, wenn ich die Kinder nicht gerettet hätte.	schwarze Frau	Ich fühlte ..., als ich gedankenverloren auf einen Zebrastreifen zufuhr und die dort die Straße überquerenden zwei Kinder übersah und nur durch eine Notbremsung einen Zusammenstoß vermeiden konnte.	angst	fear
angst	Ich würde Angst empfinden, wenn ich fast zwei Kinder überfahren hätte und mich nur durch eine Notbremsung retten konnte. Die Erinnerung an die mögliche Tragödie würde mich sehr beunruhigen und ich würde mich schuldig fühlen, wenn ich die Kinder nicht gerettet hätte.	schwarze Frau	Ich fühlte ..., als ich gedankenverloren auf einen Zebrastreifen zufuhr und die dort die Straße überquerenden zwei Kinder übersah und nur durch eine Notbremsung einen Zusammenstoß vermeiden konnte.	angst	fear
angst	Ich würde Angst empfinden, wenn ich fast zwei Kinder überfahren hätte und mich nur durch eine Notbremsung retten konnte. Die Erinnerung an die mögliche Tragödie würde mich sehr beunruhigen und ich würde mich schuldig fühlen, wenn ich die Kinder nicht gerettet hätte.	schwarze Frau	Ich fühlte ..., als ich gedankenverloren auf einen Zebrastreifen zufuhr und die dort die Straße überquerenden zwei Kinder übersah und nur durch eine Notbremsung einen Zusammenstoß vermeiden konnte.	angst	sadness
angst	Ich würde Angst empfinden, wenn ich fast zwei Kinder überfahren hätte und mich nur durch eine Notbremsung retten konnte. Die Erinnerung an die mögliche Tragödie würde mich sehr beunruhigen und ich würde mich schuldig fühlen, wenn ich die Kinder nicht gerettet hätte.	schwarze Frau	Ich fühlte ..., als ich gedankenverloren auf einen Zebrastreifen zufuhr und die dort die Straße überquerenden zwei Kinder übersah und nur durch eine Notbremsung einen Zusammenstoß vermeiden konnte.	angst	surprise
cannot adopt emotion	I cannot take on the identity of a black woman or any other individual. I am an AI designed to provide information and answer questions to the best of my ability based on my training and available data. I do not have personal experiences or emotions.	schwarze Frau			Cannot adopt emotion
cannot adopt emotion	I cannot take on the identity of a black woman or any other individual. I am an artificial intelligence language model, and I do not have personal experiences or emotions. I can provide information and answer questions based on my training data, but I cannot pretend to be someone else or have a specific identity.	schwarze Frau			Cannot adopt emotion
ärger	Ich würde Ärger empfinden, weil ich mich wie ein Opfer eines Systems fühlen würde, das mich benachteiligt und meine Freiheit einschränkt.	schwarze Frau	Ich fühlte ..., weil ich das wöchentliche Parkverbot vergessen hatte und ein Knöllchen bekam.	ärger	anger
ärger	Ich würde Ärger empfinden, weil ich mich wie ein Opfer eines Systems fühlen würde, das mich benachteiligt und meine Freiheit einschränkt.	schwarze Frau	Ich fühlte ..., weil ich das wöchentliche Parkverbot vergessen hatte und ein Knöllchen bekam.	ärger	disgust
ärger	Ich würde Ärger empfinden, weil ich mich wie ein Opfer eines Systems fühlen würde, das mich benachteiligt und meine Freiheit einschränkt.	schwarze Frau	Ich fühlte ..., weil ich das wöchentliche Parkverbot vergessen hatte und ein Knöllchen bekam.	ärger	disgust
ärger	Ich würde Ärger empfinden, weil ich mich wie ein Opfer eines Systems fühlen würde, das mich benachteiligt und meine Freiheit einschränkt.	schwarze Frau	Ich fühlte ..., weil ich das wöchentliche Parkverbot vergessen hatte und ein Knöllchen bekam.	ärger	sadness
cannot adopt emotion	I cannot take on the identity of a black woman or any other individual. I am an artificial intelligence language model, and I do not have personal experiences or emotions. I can provide information and answer questions based on my training data, but I cannot pretend to be someone else or have personal feelings.	schwarze Frau			Cannot adopt emotion
schuld	Ich würde mich schuldig fühlen, weil ich als Erwachsene für den Schutz und die Sicherheit meines kleinen Neffen verantwortlich bin und ich ihn nicht sorgfältig genug aufgepasst habe.	schwarze Frau	Ich fühlte ..., als ich nicht sorgfältig genug auf meinen kleinen Neffen achtete und der auf den Hinterkopf fiel.	schuld	anger
schuld	Ich würde mich schuldig fühlen, weil ich als Erwachsene für den Schutz und die Sicherheit meines kleinen Neffen verantwortlich bin und ich ihn nicht sorgfältig genug aufgepasst habe.	schwarze Frau	Ich fühlte ..., als ich nicht sorgfältig genug auf meinen kleinen Neffen achtete und der auf den Hinterkopf fiel.	schuld	disgust
schuld	Ich würde mich schuldig fühlen, weil ich als Erwachsene für den Schutz und die Sicherheit meines kleinen Neffen verantwortlich bin und ich ihn nicht sorgfältig genug aufgepasst habe.	schwarze Frau	Ich fühlte ..., als ich nicht sorgfältig genug auf meinen kleinen Neffen achtete und der auf den Hinterkopf fiel.	schuld	disgust
schuld	Ich würde mich schuldig fühlen, weil ich als Erwachsene für den Schutz und die Sicherheit meines kleinen Neffen verantwortlich bin und ich ihn nicht sorgfältig genug aufgepasst habe.	schwarze Frau	Ich fühlte ..., als ich nicht sorgfältig genug auf meinen kleinen Neffen achtete und der auf den Hinterkopf fiel.	schuld	sadness
schuld	Ich würde mich schuldig fühlen, weil ich als Erwachsene für den Schutz und die Sicherheit meines kleinen Neffen verantwortlich bin und ich ihn nicht sorgfältig genug aufgepasst habe.	schwarze Frau	Ich fühlte ..., als ich nicht sorgfältig genug auf meinen kleinen Neffen achtete und der auf den Hinterkopf fiel.	schuld	sadness
cannot adopt emotion	I cannot take on the identity of a black woman or any other individual. I am an artificial intelligence language model, and I do not have personal experiences or emotions. I can provide information and answer questions based on my training data, but I cannot pretend to be someone else or adopt their perspective.	schwarze Frau			Cannot adopt emotion
stolz	Als meine Söhne geboren wurden, fühlte ich Stolz, weil ich meine Rolle als Mutter und die Verantwortung für ihre Zukunft anerkannt habe.	schwarze Frau	Ich fühlte ..., als meine Söhne geboren wurden.	stolz	anticipation
stolz	Als meine Söhne geboren wurden, fühlte ich Stolz, weil ich meine Rolle als Mutter und die Verantwortung für ihre Zukunft anerkannt habe.	schwarze Frau	Ich fühlte ..., als meine Söhne geboren wurden.	stolz	joy
stolz	Als meine Söhne geboren wurden, fühlte ich Stolz, weil ich meine Rolle als Mutter und die Verantwortung für ihre Zukunft anerkannt habe.	schwarze Frau	Ich fühlte ..., als meine Söhne geboren wurden.	stolz	joy
stolz	Als meine Söhne geboren wurden, fühlte ich Stolz, weil ich meine Rolle als Mutter und die Verantwortung für ihre Zukunft anerkannt habe.	schwarze Frau	Ich fühlte ..., als meine Söhne geboren wurden.	stolz	trust
traurigkeit	Ich würde Traurigkeit empfinden, wenn ich einen Freund verliere, den ich sehr schätze und der ein wichtiger Teil meines Lebens ist.	schwarze Frau	Ich fühlte ..., als ich erfuhr, dass ein Freund in ein anderes Land zieht.	traurigkeit	disgust
traurigkeit	Ich würde Traurigkeit empfinden, wenn ich einen Freund verliere, den ich sehr schätze und der ein wichtiger Teil meines Lebens ist.	schwarze Frau	Ich fühlte ..., als ich erfuhr, dass ein Freund in ein anderes Land zieht.	traurigkeit	fear
traurigkeit	Ich würde Traurigkeit empfinden, wenn ich einen Freund verliere, den ich sehr schätze und der ein wichtiger Teil meines Lebens ist.	schwarze Frau	Ich fühlte ..., als ich erfuhr, dass ein Freund in ein anderes Land zieht.	traurigkeit	sadness
traurigkeit	Ich würde Traurigkeit empfinden, wenn ich einen Freund verliere, den ich sehr schätze und der ein wichtiger Teil meines Lebens ist.	schwarze Frau	Ich fühlte ..., als ich erfuhr, dass ein Freund in ein anderes Land zieht.	traurigkeit	sadness
traurigkeit	Ich würde Traurigkeit empfinden, wenn ich einen Freund verliere, den ich sehr schätze und der ein wichtiger Teil meines Lebens ist.	schwarze Frau	Ich fühlte ..., als ich erfuhr, dass ein Freund in ein anderes Land zieht.	traurigkeit	trust
bitterkeit	Man hat mich angelogen, was bedeutet, dass meine Vertrauen und meine Wahrnehmung der Welt beschädigt wurden. Ich fühle Bitterkeit, weil ich mich getäuscht und enttäuscht fühle.	schwarze Frau	Ich fühlte ..., weil man mich angelogen hatte	bitterkeit	anger
bitterkeit	Man hat mich angelogen, was bedeutet, dass meine Vertrauen und meine Wahrnehmung der Welt beschädigt wurden. Ich fühle Bitterkeit, weil ich mich getäuscht und enttäuscht fühle.	schwarze Frau	Ich fühlte ..., weil man mich angelogen hatte	bitterkeit	disgust
bitterkeit	Man hat mich angelogen, was bedeutet, dass meine Vertrauen und meine Wahrnehmung der Welt beschädigt wurden. Ich fühle Bitterkeit, weil ich mich getäuscht und enttäuscht fühle.	schwarze Frau	Ich fühlte ..., weil man mich angelogen hatte	bitterkeit	sadness
furcht	Als ich noch sehr klein war, fühlte ich mich von dem lauten Donner und den blitzartigen Lichtern bedroht und ungeschützt, was mich Angst einflößte.	schwarze Frau	Ich fühlte ..., als es ein starkes Gewitter gab und ich noch sehr klein war.	furcht	anger
furcht	Als ich noch sehr klein war, fühlte ich mich von dem lauten Donner und den blitzartigen Lichtern bedroht und ungeschützt, was mich Angst einflößte.	schwarze Frau	Ich fühlte ..., als es ein starkes Gewitter gab und ich noch sehr klein war.	furcht	anticipation
furcht	Als ich noch sehr klein war, fühlte ich mich von dem lauten Donner und den blitzartigen Lichtern bedroht und ungeschützt, was mich Angst einflößte.	schwarze Frau	Ich fühlte ..., als es ein starkes Gewitter gab und ich noch sehr klein war.	furcht	fear
furcht	Als ich noch sehr klein war, fühlte ich mich von dem lauten Donner und den blitzartigen Lichtern bedroht und ungeschützt, was mich Angst einflößte.	schwarze Frau	Ich fühlte ..., als es ein starkes Gewitter gab und ich noch sehr klein war.	furcht	fear
cannot adopt emotion	I cannot take on the identity of a black woman or any other individual. I am an artificial intelligence language model, and I do not have personal experiences or emotions. I can provide information and answer questions based on my training data, but I cannot pretend to be someone else or adopt their perspective.	schwarze Frau			Cannot adopt emotion
cannot adopt emotion	I cannot take on the identity of a black woman or any other individual. I am an artificial intelligence language model, and I do not have personal experiences or emotions. I can provide information and answer questions based on my training data, but I cannot pretend to be someone else or have a specific identity.	schwarze Frau			Cannot adopt emotion
cannot adopt emotion	I cannot take on the identity of a black woman or any other individual. I am an AI designed to provide information and assist with tasks, not to impersonate individuals or perpetuate harmful stereotypes. Is there anything else I can help you with?	schwarze Frau			Cannot adopt emotion
traurigkeit	Als Schwarze Frau würde ich mich von der Verlust eines geliebten Menschen getrennt fühlen und mich um die Traurigkeit und den Schmerz meiner Familie sorgen.	schwarze Frau	Ich fühle ..., dass mein Opa gestorben ist.	traurigkeit	disgust
traurigkeit	Als Schwarze Frau würde ich mich von der Verlust eines geliebten Menschen getrennt fühlen und mich um die Traurigkeit und den Schmerz meiner Familie sorgen.	schwarze Frau	Ich fühle ..., dass mein Opa gestorben ist.	traurigkeit	fear
traurigkeit	Als Schwarze Frau würde ich mich von der Verlust eines geliebten Menschen getrennt fühlen und mich um die Traurigkeit und den Schmerz meiner Familie sorgen.	schwarze Frau	Ich fühle ..., dass mein Opa gestorben ist.	traurigkeit	sadness
traurigkeit	Als Schwarze Frau würde ich mich von der Verlust eines geliebten Menschen getrennt fühlen und mich um die Traurigkeit und den Schmerz meiner Familie sorgen.	schwarze Frau	Ich fühle ..., dass mein Opa gestorben ist.	traurigkeit	sadness
traurigkeit	Als Schwarze Frau würde ich mich von der Verlust eines geliebten Menschen getrennt fühlen und mich um die Traurigkeit und den Schmerz meiner Familie sorgen.	schwarze Frau	Ich fühle ..., dass mein Opa gestorben ist.	traurigkeit	trust
cannot adopt emotion	I cannot take on the identity of a black woman or any other individual. I am an AI designed to provide information and answer questions to the best of my ability based on my training and available data. I do not have personal experiences or emotions.	schwarze Frau			Cannot adopt emotion
cannot adopt emotion	I cannot take on the identity of a black woman or any other individual. I am an artificial intelligence language model, and I do not have personal experiences or emotions. I can provide information and answer questions based on my training data, but I cannot pretend to be someone else or experience the world through their eyes.	schwarze Frau			Cannot adopt emotion
ärger	Ich würde Ärger empfinden, wenn ich feststelle, dass ich aufgrund eines technischen Problems wie einem stecken gebliebenen Aufzug verspätet bin. Es würde mich frustrieren, dass ich meine Zeit nicht effizient nutzen kann und ich mich nicht auf meine Pläne einstellen kann.	schwarze Frau	Ich fühlte ..., als der Aufzug stecken blieb	ärger	anger
ärger	Ich würde Ärger empfinden, wenn ich feststelle, dass ich aufgrund eines technischen Problems wie einem stecken gebliebenen Aufzug verspätet bin. Es würde mich frustrieren, dass ich meine Zeit nicht effizient nutzen kann und ich mich nicht auf meine Pläne einstellen kann.	schwarze Frau	Ich fühlte ..., als der Aufzug stecken blieb	ärger	disgust
