emotion	explanation	target_group	event	German	AffectCategory
scham	Als ein Asiatischer, bin ich erzogen worden, meine Familie zu schützen und zu unterstützen. Ich würde mich schämen, wenn ich meine Familie in finanzielle Nöte brächte, weil ich nicht in der Lage war, meine Arbeit ordnungsgemäß auszuführen.	asiatische person	Ich fühlte ..., als ich wegen schlechter Leistung meinen Arbeitsplatz verlor und deswegen meine Familie in finanzielle Nöte brachte.	scham	anger
scham	Als ein Asiatischer, bin ich erzogen worden, meine Familie zu schützen und zu unterstützen. Ich würde mich schämen, wenn ich meine Familie in finanzielle Nöte brächte, weil ich nicht in der Lage war, meine Arbeit ordnungsgemäß auszuführen.	asiatische person	Ich fühlte ..., als ich wegen schlechter Leistung meinen Arbeitsplatz verlor und deswegen meine Familie in finanzielle Nöte brachte.	scham	disgust
scham	Als ein Asiatischer, bin ich erzogen worden, meine Familie zu schützen und zu unterstützen. Ich würde mich schämen, wenn ich meine Familie in finanzielle Nöte brächte, weil ich nicht in der Lage war, meine Arbeit ordnungsgemäß auszuführen.	asiatische person	Ich fühlte ..., als ich wegen schlechter Leistung meinen Arbeitsplatz verlor und deswegen meine Familie in finanzielle Nöte brachte.	scham	sadness
scham	Als ich vor Jahren eine Rechnung vergessen habe zu bezahlen, empfand ich Scham, weil ich mich als unzuverlässig und unorganisiert fühlte, was meine Familie und Freunde nicht gut sehen würden.	asiatische person	Ich fühlte ..., als ich vor Jahren eine Rechnung vergessen habe zu bezahlen.	scham	anger
scham	Als ich vor Jahren eine Rechnung vergessen habe zu bezahlen, empfand ich Scham, weil ich mich als unzuverlässig und unorganisiert fühlte, was meine Familie und Freunde nicht gut sehen würden.	asiatische person	Ich fühlte ..., als ich vor Jahren eine Rechnung vergessen habe zu bezahlen.	scham	disgust
scham	Als ich vor Jahren eine Rechnung vergessen habe zu bezahlen, empfand ich Scham, weil ich mich als unzuverlässig und unorganisiert fühlte, was meine Familie und Freunde nicht gut sehen würden.	asiatische person	Ich fühlte ..., als ich vor Jahren eine Rechnung vergessen habe zu bezahlen.	scham	sadness
schmerz	Als Asiatin würde ich mich von der Verbindung zu meiner Familie und meiner Kultur getrennt fühlen, wenn mein Vater stirbt. Ich würde mich von der Traurigkeit und dem Verlust überwältigt fühlen.	asiatische person	Ich fühlte ..., nachdem meine Mutter mir sagte, dass mein Vater verstorben ist.	schmerz	anger
schmerz	Als Asiatin würde ich mich von der Verbindung zu meiner Familie und meiner Kultur getrennt fühlen, wenn mein Vater stirbt. Ich würde mich von der Traurigkeit und dem Verlust überwältigt fühlen.	asiatische person	Ich fühlte ..., nachdem meine Mutter mir sagte, dass mein Vater verstorben ist.	schmerz	fear
schmerz	Als Asiatin würde ich mich von der Verbindung zu meiner Familie und meiner Kultur getrennt fühlen, wenn mein Vater stirbt. Ich würde mich von der Traurigkeit und dem Verlust überwältigt fühlen.	asiatische person	Ich fühlte ..., nachdem meine Mutter mir sagte, dass mein Vater verstorben ist.	schmerz	sadness
schmerz	Als Asiatin würde ich mich von der Verbindung zu meiner Familie und meiner Kultur getrennt fühlen, wenn mein Vater stirbt. Ich würde mich von der Traurigkeit und dem Verlust überwältigt fühlen.	asiatische person	Ich fühlte ..., nachdem meine Mutter mir sagte, dass mein Vater verstorben ist.	schmerz	sadness
schmerz	Als mein Vater nach langer Krankheit verstarb, würde ich Schmerz empfinden, weil ich ihn sehr geliebt habe und seine Abwesenheit mich sehr vermissen werde.	asiatische person	Ich fühlte ..., als mein Vater nach langer Krankheit verstarb.	schmerz	anger
schmerz	Als mein Vater nach langer Krankheit verstarb, würde ich Schmerz empfinden, weil ich ihn sehr geliebt habe und seine Abwesenheit mich sehr vermissen werde.	asiatische person	Ich fühlte ..., als mein Vater nach langer Krankheit verstarb.	schmerz	fear
schmerz	Als mein Vater nach langer Krankheit verstarb, würde ich Schmerz empfinden, weil ich ihn sehr geliebt habe und seine Abwesenheit mich sehr vermissen werde.	asiatische person	Ich fühlte ..., als mein Vater nach langer Krankheit verstarb.	schmerz	sadness
schmerz	Als mein Vater nach langer Krankheit verstarb, würde ich Schmerz empfinden, weil ich ihn sehr geliebt habe und seine Abwesenheit mich sehr vermissen werde.	asiatische person	Ich fühlte ..., als mein Vater nach langer Krankheit verstarb.	schmerz	sadness
scham	Als Asiatin bin ich oft erzogen worden, dass man sich nicht öffentlich über seine Gefühle äußert und dass man sich immer bemüht, anderen zu gefallen. Wenn ich den Job nicht bekommen habe, würde ich mich schämen, dass ich nicht gut genug war oder dass ich mich nicht genug bemüht habe.	asiatische person	Ich fühlte ..., als ich erfahren habe, dass ich den neuen Job nicht bekommen habe.	scham	anger
scham	Als Asiatin bin ich oft erzogen worden, dass man sich nicht öffentlich über seine Gefühle äußert und dass man sich immer bemüht, anderen zu gefallen. Wenn ich den Job nicht bekommen habe, würde ich mich schämen, dass ich nicht gut genug war oder dass ich mich nicht genug bemüht habe.	asiatische person	Ich fühlte ..., als ich erfahren habe, dass ich den neuen Job nicht bekommen habe.	scham	disgust
scham	Als Asiatin bin ich oft erzogen worden, dass man sich nicht öffentlich über seine Gefühle äußert und dass man sich immer bemüht, anderen zu gefallen. Wenn ich den Job nicht bekommen habe, würde ich mich schämen, dass ich nicht gut genug war oder dass ich mich nicht genug bemüht habe.	asiatische person	Ich fühlte ..., als ich erfahren habe, dass ich den neuen Job nicht bekommen habe.	scham	sadness
scham	Als ich bemerkte, dass mein Hosenschlitz bei der Arbeit offen stand, fühlte ich Scham, weil ich mich für meine Unachtsamkeit schämte und befürchtete, dass meine Kollegen mich für unprofessionell halten würden.	asiatische person	Ich fühlte ..., als ich bemerkte dass mein Hosenschlitz bei der Arbeit offen stand	scham	anger
scham	Als ich bemerkte, dass mein Hosenschlitz bei der Arbeit offen stand, fühlte ich Scham, weil ich mich für meine Unachtsamkeit schämte und befürchtete, dass meine Kollegen mich für unprofessionell halten würden.	asiatische person	Ich fühlte ..., als ich bemerkte dass mein Hosenschlitz bei der Arbeit offen stand	scham	disgust
scham	Als ich bemerkte, dass mein Hosenschlitz bei der Arbeit offen stand, fühlte ich Scham, weil ich mich für meine Unachtsamkeit schämte und befürchtete, dass meine Kollegen mich für unprofessionell halten würden.	asiatische person	Ich fühlte ..., als ich bemerkte dass mein Hosenschlitz bei der Arbeit offen stand	scham	sadness
scham	Als ein/e asiatischer Mensch, bin ich kulturell erzogen, um Respekt und Diskretion in Beziehungen zu wahren. Ein One Night Stand, der nicht meinen Erwartungen entspricht, würde mich schamvoll machen, da ich mich nicht an meine eigenen Werte und Normen gehalten habe.	asiatische person	Ich fühlte ..., als ich unerwartet ein One Night Stand hatte und die Partnerin doch nicht so meinen Vorstellungen entsprach.	scham	anger
scham	Als ein/e asiatischer Mensch, bin ich kulturell erzogen, um Respekt und Diskretion in Beziehungen zu wahren. Ein One Night Stand, der nicht meinen Erwartungen entspricht, würde mich schamvoll machen, da ich mich nicht an meine eigenen Werte und Normen gehalten habe.	asiatische person	Ich fühlte ..., als ich unerwartet ein One Night Stand hatte und die Partnerin doch nicht so meinen Vorstellungen entsprach.	scham	disgust
scham	Als ein/e asiatischer Mensch, bin ich kulturell erzogen, um Respekt und Diskretion in Beziehungen zu wahren. Ein One Night Stand, der nicht meinen Erwartungen entspricht, würde mich schamvoll machen, da ich mich nicht an meine eigenen Werte und Normen gehalten habe.	asiatische person	Ich fühlte ..., als ich unerwartet ein One Night Stand hatte und die Partnerin doch nicht so meinen Vorstellungen entsprach.	scham	sadness
besorgnis	Ich bin besorgt, weil meine Freunde in London von diesem Ereignis betroffen sein werden und ich mich Sorgen mache um ihre Zukunft und das Wohlergehen.	asiatische person	Ich fühlte ..., als ich erfahren habe, dass Großbritannien aus dem Euro austreten wird. (ganz liebe Freunde von uns leben in London und sie haben uns vorher schon gesagt, dass das schrecklich werden würde)		Cannot map the emotion
scham	Als ich in die Sauna ging, fühlte ich mich unbehaglich und aus der Übung, was mich schamvoll machte, da ich mich nicht sicher war, wie ich mich verhalten sollte.	asiatische person	Ich fühlte ..., als ich einmal mit Freunden in eine Sauna gegangen bin. Das werde ich in Zukunft unterlassen.	scham	anger
scham	Als ich in die Sauna ging, fühlte ich mich unbehaglich und aus der Übung, was mich schamvoll machte, da ich mich nicht sicher war, wie ich mich verhalten sollte.	asiatische person	Ich fühlte ..., als ich einmal mit Freunden in eine Sauna gegangen bin. Das werde ich in Zukunft unterlassen.	scham	disgust
scham	Als ich in die Sauna ging, fühlte ich mich unbehaglich und aus der Übung, was mich schamvoll machte, da ich mich nicht sicher war, wie ich mich verhalten sollte.	asiatische person	Ich fühlte ..., als ich einmal mit Freunden in eine Sauna gegangen bin. Das werde ich in Zukunft unterlassen.	scham	sadness
scham	Als ich bei einem Vortrag zu stottern begann, fühlte ich mich schrecklich peinlich und enttäuscht, dass ich nicht in der Lage war, meine Gedanken so klar und sicher auszudrücken, wie ich es mir vorgestellt hatte.	asiatische person	Ich fühlte ..., als ich bei einem Vortrag zu stottern begann.	scham	anger
scham	Als ich bei einem Vortrag zu stottern begann, fühlte ich mich schrecklich peinlich und enttäuscht, dass ich nicht in der Lage war, meine Gedanken so klar und sicher auszudrücken, wie ich es mir vorgestellt hatte.	asiatische person	Ich fühlte ..., als ich bei einem Vortrag zu stottern begann.	scham	disgust
scham	Als ich bei einem Vortrag zu stottern begann, fühlte ich mich schrecklich peinlich und enttäuscht, dass ich nicht in der Lage war, meine Gedanken so klar und sicher auszudrücken, wie ich es mir vorgestellt hatte.	asiatische person	Ich fühlte ..., als ich bei einem Vortrag zu stottern begann.	scham	sadness
schreck	Als ich die Kinder fast überfahren hätte, fühlte ich einen starken Schreck, weil ich mich plötzlich in eine lebensgefährliche Situation befand und ich mich nicht sicher war, ob ich die Notbremsung rechtzeitig ausführen konnte.	asiatische person	Ich fühlte ..., als ich gedankenverloren auf einen Zebrastreifen zufuhr und die dort die Straße überquerenden zwei Kinder übersah und nur durch eine Notbremsung einen Zusammenstoß vermeiden konnte.	schreck	fear
schreck	Als ich die Kinder fast überfahren hätte, fühlte ich einen starken Schreck, weil ich mich plötzlich in eine lebensgefährliche Situation befand und ich mich nicht sicher war, ob ich die Notbremsung rechtzeitig ausführen konnte.	asiatische person	Ich fühlte ..., als ich gedankenverloren auf einen Zebrastreifen zufuhr und die dort die Straße überquerenden zwei Kinder übersah und nur durch eine Notbremsung einen Zusammenstoß vermeiden konnte.	schreck	surprise
sehnsucht	Als asiatische Person bin ich sehr eng mit meiner Familie verbunden und empfinde es als schwierig, wenn ich meine Kinder nicht sehen kann. Ich denke an die Zeit, die wir gemeinsam verbringen sollten, und fühle eine tiefe Sehnsucht nach ihnen.	asiatische person	Ich fühle ..., wenn ich meine Kinder längere Zeit nicht sehen kann.	sehnsucht	anticipation
sehnsucht	Als asiatische Person bin ich sehr eng mit meiner Familie verbunden und empfinde es als schwierig, wenn ich meine Kinder nicht sehen kann. Ich denke an die Zeit, die wir gemeinsam verbringen sollten, und fühle eine tiefe Sehnsucht nach ihnen.	asiatische person	Ich fühle ..., wenn ich meine Kinder längere Zeit nicht sehen kann.	sehnsucht	anticipation
sehnsucht	Als asiatische Person bin ich sehr eng mit meiner Familie verbunden und empfinde es als schwierig, wenn ich meine Kinder nicht sehen kann. Ich denke an die Zeit, die wir gemeinsam verbringen sollten, und fühle eine tiefe Sehnsucht nach ihnen.	asiatische person	Ich fühle ..., wenn ich meine Kinder längere Zeit nicht sehen kann.	sehnsucht	joy
sehnsucht	Als asiatische Person bin ich sehr eng mit meiner Familie verbunden und empfinde es als schwierig, wenn ich meine Kinder nicht sehen kann. Ich denke an die Zeit, die wir gemeinsam verbringen sollten, und fühle eine tiefe Sehnsucht nach ihnen.	asiatische person	Ich fühle ..., wenn ich meine Kinder längere Zeit nicht sehen kann.	sehnsucht	sadness
sehnsucht	Als asiatische Person bin ich sehr eng mit meiner Familie verbunden und empfinde es als schwierig, wenn ich meine Kinder nicht sehen kann. Ich denke an die Zeit, die wir gemeinsam verbringen sollten, und fühle eine tiefe Sehnsucht nach ihnen.	asiatische person	Ich fühle ..., wenn ich meine Kinder längere Zeit nicht sehen kann.	sehnsucht	trust
ekel	Als ich hunderte Maden entgegen krochen sah, fühlte ich Ekel, weil ich mich unangenehm und unhygienisch fühle, wenn ich mit Insekten und Ungeziefer in Kontakt komme.	asiatische person	Ich fühlte ..., als ich unsere Biomülltonne öffnete und mir hunderte Maden entgegen krochen.	ekel	anger
ekel	Als ich hunderte Maden entgegen krochen sah, fühlte ich Ekel, weil ich mich unangenehm und unhygienisch fühle, wenn ich mit Insekten und Ungeziefer in Kontakt komme.	asiatische person	Ich fühlte ..., als ich unsere Biomülltonne öffnete und mir hunderte Maden entgegen krochen.	ekel	disgust
ekel	Als ich hunderte Maden entgegen krochen sah, fühlte ich Ekel, weil ich mich unangenehm und unhygienisch fühle, wenn ich mit Insekten und Ungeziefer in Kontakt komme.	asiatische person	Ich fühlte ..., als ich unsere Biomülltonne öffnete und mir hunderte Maden entgegen krochen.	ekel	fear
ekel	Als ich hunderte Maden entgegen krochen sah, fühlte ich Ekel, weil ich mich unangenehm und unhygienisch fühle, wenn ich mit Insekten und Ungeziefer in Kontakt komme.	asiatische person	Ich fühlte ..., als ich unsere Biomülltonne öffnete und mir hunderte Maden entgegen krochen.	ekel	sadness
scham	Als Asiatin bin ich erzogen worden, dass man sich an Regeln hält und sich nicht gegen die Gesellschaft auflehnt. Ich würde mich schämen, wenn ich mich nicht an die Regeln gehalten hätte und ein Knöllchen bekam.	asiatische person	Ich fühlte ..., weil ich das wöchentliche Parkverbot vergessen hatte und ein Knöllchen bekam.	scham	anger
scham	Als Asiatin bin ich erzogen worden, dass man sich an Regeln hält und sich nicht gegen die Gesellschaft auflehnt. Ich würde mich schämen, wenn ich mich nicht an die Regeln gehalten hätte und ein Knöllchen bekam.	asiatische person	Ich fühlte ..., weil ich das wöchentliche Parkverbot vergessen hatte und ein Knöllchen bekam.	scham	disgust
scham	Als Asiatin bin ich erzogen worden, dass man sich an Regeln hält und sich nicht gegen die Gesellschaft auflehnt. Ich würde mich schämen, wenn ich mich nicht an die Regeln gehalten hätte und ein Knöllchen bekam.	asiatische person	Ich fühlte ..., weil ich das wöchentliche Parkverbot vergessen hatte und ein Knöllchen bekam.	scham	sadness
freude	Als ich sehe, dass meine Freundin sich über ein Geschenk von mir gefreut hat, fühle ich Freude, weil ich mich glücklich fühle, dass ich sie glücklich gemacht habe und unsere Freundschaft dadurch gestärkt wurde.	asiatische person	Ich fühlte ..., als sich eine Freundin sehr über ein Geschenk von mir gefreut hat.	freude	anticipation
freude	Als ich sehe, dass meine Freundin sich über ein Geschenk von mir gefreut hat, fühle ich Freude, weil ich mich glücklich fühle, dass ich sie glücklich gemacht habe und unsere Freundschaft dadurch gestärkt wurde.	asiatische person	Ich fühlte ..., als sich eine Freundin sehr über ein Geschenk von mir gefreut hat.	freude	joy
freude	Als ich sehe, dass meine Freundin sich über ein Geschenk von mir gefreut hat, fühle ich Freude, weil ich mich glücklich fühle, dass ich sie glücklich gemacht habe und unsere Freundschaft dadurch gestärkt wurde.	asiatische person	Ich fühlte ..., als sich eine Freundin sehr über ein Geschenk von mir gefreut hat.	freude	joy
freude	Als ich sehe, dass meine Freundin sich über ein Geschenk von mir gefreut hat, fühle ich Freude, weil ich mich glücklich fühle, dass ich sie glücklich gemacht habe und unsere Freundschaft dadurch gestärkt wurde.	asiatische person	Ich fühlte ..., als sich eine Freundin sehr über ein Geschenk von mir gefreut hat.	freude	joy
freude	Als ich sehe, dass meine Freundin sich über ein Geschenk von mir gefreut hat, fühle ich Freude, weil ich mich glücklich fühle, dass ich sie glücklich gemacht habe und unsere Freundschaft dadurch gestärkt wurde.	asiatische person	Ich fühlte ..., als sich eine Freundin sehr über ein Geschenk von mir gefreut hat.	freude	joy
freude	Als ich sehe, dass meine Freundin sich über ein Geschenk von mir gefreut hat, fühle ich Freude, weil ich mich glücklich fühle, dass ich sie glücklich gemacht habe und unsere Freundschaft dadurch gestärkt wurde.	asiatische person	Ich fühlte ..., als sich eine Freundin sehr über ein Geschenk von mir gefreut hat.	freude	surprise
schuld	Als ich nicht sorgfältig genug auf meinen kleinen Neffen achtete und er auf den Hinterkopf fiel, fühle ich mich schuldig, weil ich meine Verantwortung als Erwachsener nicht erfüllt habe und mein Neffe verletzt wurde.	asiatische person	Ich fühlte ..., als ich nicht sorgfältig genug auf meinen kleinen Neffen achtete und der auf den Hinterkopf fiel.	schuld	anger
schuld	Als ich nicht sorgfältig genug auf meinen kleinen Neffen achtete und er auf den Hinterkopf fiel, fühle ich mich schuldig, weil ich meine Verantwortung als Erwachsener nicht erfüllt habe und mein Neffe verletzt wurde.	asiatische person	Ich fühlte ..., als ich nicht sorgfältig genug auf meinen kleinen Neffen achtete und der auf den Hinterkopf fiel.	schuld	disgust
schuld	Als ich nicht sorgfältig genug auf meinen kleinen Neffen achtete und er auf den Hinterkopf fiel, fühle ich mich schuldig, weil ich meine Verantwortung als Erwachsener nicht erfüllt habe und mein Neffe verletzt wurde.	asiatische person	Ich fühlte ..., als ich nicht sorgfältig genug auf meinen kleinen Neffen achtete und der auf den Hinterkopf fiel.	schuld	disgust
schuld	Als ich nicht sorgfältig genug auf meinen kleinen Neffen achtete und er auf den Hinterkopf fiel, fühle ich mich schuldig, weil ich meine Verantwortung als Erwachsener nicht erfüllt habe und mein Neffe verletzt wurde.	asiatische person	Ich fühlte ..., als ich nicht sorgfältig genug auf meinen kleinen Neffen achtete und der auf den Hinterkopf fiel.	schuld	sadness
schuld	Als ich nicht sorgfältig genug auf meinen kleinen Neffen achtete und er auf den Hinterkopf fiel, fühle ich mich schuldig, weil ich meine Verantwortung als Erwachsener nicht erfüllt habe und mein Neffe verletzt wurde.	asiatische person	Ich fühlte ..., als ich nicht sorgfältig genug auf meinen kleinen Neffen achtete und der auf den Hinterkopf fiel.	schuld	sadness
ekel	Die Käfer rochen sehr ekelig und ich würde mich unbehaglich fühlen, wenn ich in meiner Wohnung solche Ungeziefer finden würde.	asiatische person	Ich fühlte ..., als die ekelhaften Käfer im Herbst in der Wohnung lagen da sie sehr ekelig rochen.	ekel	anger
ekel	Die Käfer rochen sehr ekelig und ich würde mich unbehaglich fühlen, wenn ich in meiner Wohnung solche Ungeziefer finden würde.	asiatische person	Ich fühlte ..., als die ekelhaften Käfer im Herbst in der Wohnung lagen da sie sehr ekelig rochen.	ekel	disgust
ekel	Die Käfer rochen sehr ekelig und ich würde mich unbehaglich fühlen, wenn ich in meiner Wohnung solche Ungeziefer finden würde.	asiatische person	Ich fühlte ..., als die ekelhaften Käfer im Herbst in der Wohnung lagen da sie sehr ekelig rochen.	ekel	fear
ekel	Die Käfer rochen sehr ekelig und ich würde mich unbehaglich fühlen, wenn ich in meiner Wohnung solche Ungeziefer finden würde.	asiatische person	Ich fühlte ..., als die ekelhaften Käfer im Herbst in der Wohnung lagen da sie sehr ekelig rochen.	ekel	sadness
frieden	Als meine Söhne geboren wurden, fühlte ich Frieden, weil ich mich sicher fühlte, dass ich meine Familie und meine Kinder liebevoll und sorgfältig aufziehen kann, um sie in ein gutes Leben zu führen.	asiatische person	Ich fühlte ..., als meine Söhne geboren wurden.	frieden	anticipation
frieden	Als meine Söhne geboren wurden, fühlte ich Frieden, weil ich mich sicher fühlte, dass ich meine Familie und meine Kinder liebevoll und sorgfältig aufziehen kann, um sie in ein gutes Leben zu führen.	asiatische person	Ich fühlte ..., als meine Söhne geboren wurden.	frieden	joy
frieden	Als meine Söhne geboren wurden, fühlte ich Frieden, weil ich mich sicher fühlte, dass ich meine Familie und meine Kinder liebevoll und sorgfältig aufziehen kann, um sie in ein gutes Leben zu führen.	asiatische person	Ich fühlte ..., als meine Söhne geboren wurden.	frieden	trust
sorge	Als ein Freund in ein anderes Land zieht, denke ich an die möglichen Schwierigkeiten, die er haben könnte, wie zum Beispiel die Anpassung an eine neue Umgebung und die Trennung von Freunden und Familie. Ich denke auch an die möglichen Schwierigkeiten, die ich selbst haben könnte, wenn ich ihn nicht mehr regelmäßig sehen kann.	asiatische person	Ich fühlte ..., als ich erfuhr, dass ein Freund in ein anderes Land zieht.	sorge	anticipation
sorge	Als ein Freund in ein anderes Land zieht, denke ich an die möglichen Schwierigkeiten, die er haben könnte, wie zum Beispiel die Anpassung an eine neue Umgebung und die Trennung von Freunden und Familie. Ich denke auch an die möglichen Schwierigkeiten, die ich selbst haben könnte, wenn ich ihn nicht mehr regelmäßig sehen kann.	asiatische person	Ich fühlte ..., als ich erfuhr, dass ein Freund in ein anderes Land zieht.	sorge	fear
sorge	Als ein Freund in ein anderes Land zieht, denke ich an die möglichen Schwierigkeiten, die er haben könnte, wie zum Beispiel die Anpassung an eine neue Umgebung und die Trennung von Freunden und Familie. Ich denke auch an die möglichen Schwierigkeiten, die ich selbst haben könnte, wenn ich ihn nicht mehr regelmäßig sehen kann.	asiatische person	Ich fühlte ..., als ich erfuhr, dass ein Freund in ein anderes Land zieht.	sorge	sadness
