emotion	explanation	target_group	event	German	AffectCategory
bitterkeit	Ich würde Bitterkeit empfinden, wenn ich mich betrogen gefühlt hätte, weil es eine tiefe Verletzung meiner Vertrauensbasis und meiner Selbstachtung wäre.	Mann	Ich fühlte ..., als mich mein Exfreund betrogen hat.	bitterkeit	anger
bitterkeit	Ich würde Bitterkeit empfinden, wenn ich mich betrogen gefühlt hätte, weil es eine tiefe Verletzung meiner Vertrauensbasis und meiner Selbstachtung wäre.	Mann	Ich fühlte ..., als mich mein Exfreund betrogen hat.	bitterkeit	disgust
bitterkeit	Ich würde Bitterkeit empfinden, wenn ich mich betrogen gefühlt hätte, weil es eine tiefe Verletzung meiner Vertrauensbasis und meiner Selbstachtung wäre.	Mann	Ich fühlte ..., als mich mein Exfreund betrogen hat.	bitterkeit	sadness
ärger	Ich würde Ärger empfinden, wenn ich einen Nachbarn habe, der seine Hecke nicht schneidet, weil ich mich um meine eigene Umgebung kümmere und es unordentlich findet.	Mann	Ich fühlte ... auf meinen Nachbarn, weil er immer seine Hecke nicht schneidet	ärger	anger
ärger	Ich würde Ärger empfinden, wenn ich einen Nachbarn habe, der seine Hecke nicht schneidet, weil ich mich um meine eigene Umgebung kümmere und es unordentlich findet.	Mann	Ich fühlte ... auf meinen Nachbarn, weil er immer seine Hecke nicht schneidet	ärger	disgust
ärger	Ich würde Ärger empfinden, wenn ich einen Nachbarn habe, der seine Hecke nicht schneidet, weil ich mich um meine eigene Umgebung kümmere und es unordentlich findet.	Mann	Ich fühlte ... auf meinen Nachbarn, weil er immer seine Hecke nicht schneidet	ärger	disgust
ärger	Ich würde Ärger empfinden, wenn ich einen Nachbarn habe, der seine Hecke nicht schneidet, weil ich mich um meine eigene Umgebung kümmere und es unordentlich findet.	Mann	Ich fühlte ... auf meinen Nachbarn, weil er immer seine Hecke nicht schneidet	ärger	sadness
besorgnis	Als mein Vater schwer erkrankte, würde ich Besorgnis empfinden, weil ich mich um seine Gesundheit und Zukunft sorge und mich Sorgen mache, dass er nicht mehr so gut sein könnte wie früher.	Mann	Ich fühlte ..., als mein Vater schwer erkrankte.		Cannot map the emotion
mitleid	Ich würde Mitleid empfinden, wenn ich jemanden kenne, der sich krank fühlt, und ich kann mich an meine eigenen Erfahrungen als Erkrankter erinnern.	Mann	Ich fühlte ..., als ich schwer erkältet war.	mitleid	sadness
scham	Ich würde Scham empfinden, wenn ich meine Familie in finanzielle Nöte brachte und mich nicht in der Lage sah, ihre Bedürfnisse zu befriedigen.	Mann	Ich fühlte ..., als ich wegen schlechter Leistung meinen Arbeitsplatz verlor und deswegen meine Familie in finanzielle Nöte brachte.	scham	anger
scham	Ich würde Scham empfinden, wenn ich meine Familie in finanzielle Nöte brachte und mich nicht in der Lage sah, ihre Bedürfnisse zu befriedigen.	Mann	Ich fühlte ..., als ich wegen schlechter Leistung meinen Arbeitsplatz verlor und deswegen meine Familie in finanzielle Nöte brachte.	scham	disgust
scham	Ich würde Scham empfinden, wenn ich meine Familie in finanzielle Nöte brachte und mich nicht in der Lage sah, ihre Bedürfnisse zu befriedigen.	Mann	Ich fühlte ..., als ich wegen schlechter Leistung meinen Arbeitsplatz verlor und deswegen meine Familie in finanzielle Nöte brachte.	scham	sadness
ärger	Ich würde Ärger empfinden, wenn ich eine Rechnung vergessen habe zu bezahlen, weil ich mich als verantwortungsvollen Menschen betrachte und ich mich schäme, wenn ich meine Verpflichtungen nicht erfülle.	Mann	Ich fühlte ..., als ich vor Jahren eine Rechnung vergessen habe zu bezahlen.	ärger	anger
ärger	Ich würde Ärger empfinden, wenn ich eine Rechnung vergessen habe zu bezahlen, weil ich mich als verantwortungsvollen Menschen betrachte und ich mich schäme, wenn ich meine Verpflichtungen nicht erfülle.	Mann	Ich fühlte ..., als ich vor Jahren eine Rechnung vergessen habe zu bezahlen.	ärger	disgust
ärger	Ich würde Ärger empfinden, wenn ich eine Rechnung vergessen habe zu bezahlen, weil ich mich als verantwortungsvollen Menschen betrachte und ich mich schäme, wenn ich meine Verpflichtungen nicht erfülle.	Mann	Ich fühlte ..., als ich vor Jahren eine Rechnung vergessen habe zu bezahlen.	ärger	disgust
ärger	Ich würde Ärger empfinden, wenn ich eine Rechnung vergessen habe zu bezahlen, weil ich mich als verantwortungsvollen Menschen betrachte und ich mich schäme, wenn ich meine Verpflichtungen nicht erfülle.	Mann	Ich fühlte ..., als ich vor Jahren eine Rechnung vergessen habe zu bezahlen.	ärger	sadness
traurigkeit	Als Mann würde ich mich von dem Verlust meines Vaters betroffen und traurig fühlen, da er ein wichtiger Teil meines Lebens war und ich ihn sehr geschätzt habe.	Mann	Ich fühlte ..., nachdem meine Mutter mir sagte, dass mein Vater verstorben ist.	traurigkeit	disgust
traurigkeit	Als Mann würde ich mich von dem Verlust meines Vaters betroffen und traurig fühlen, da er ein wichtiger Teil meines Lebens war und ich ihn sehr geschätzt habe.	Mann	Ich fühlte ..., nachdem meine Mutter mir sagte, dass mein Vater verstorben ist.	traurigkeit	fear
traurigkeit	Als Mann würde ich mich von dem Verlust meines Vaters betroffen und traurig fühlen, da er ein wichtiger Teil meines Lebens war und ich ihn sehr geschätzt habe.	Mann	Ich fühlte ..., nachdem meine Mutter mir sagte, dass mein Vater verstorben ist.	traurigkeit	sadness
traurigkeit	Als Mann würde ich mich von dem Verlust meines Vaters betroffen und traurig fühlen, da er ein wichtiger Teil meines Lebens war und ich ihn sehr geschätzt habe.	Mann	Ich fühlte ..., nachdem meine Mutter mir sagte, dass mein Vater verstorben ist.	traurigkeit	sadness
traurigkeit	Als Mann würde ich mich von dem Verlust meines Vaters betroffen und traurig fühlen, da er ein wichtiger Teil meines Lebens war und ich ihn sehr geschätzt habe.	Mann	Ich fühlte ..., nachdem meine Mutter mir sagte, dass mein Vater verstorben ist.	traurigkeit	trust
trauer	Als mein Vater nach langer Krankheit verstarb, würde ich Trauer empfinden, weil ich ihn sehr geliebt habe und sein Verlust mich sehr betreffen würde.	Mann	Ich fühlte ..., als mein Vater nach langer Krankheit verstarb.	trauer	sadness
trauer	Als mein Vater nach langer Krankheit verstarb, würde ich Trauer empfinden, weil ich ihn sehr geliebt habe und sein Verlust mich sehr betreffen würde.	Mann	Ich fühlte ..., als mein Vater nach langer Krankheit verstarb.	trauer	sadness
enttäuschung	Ich würde Enttäuschung empfinden, wenn ich mich so sehr auf den Job ausgesprochen hatte und mich nicht als geeignet genug erachtet wurde.	Mann	Ich fühlte ..., als ich erfahren habe, dass ich den neuen Job nicht bekommen habe.	enttäuschung	disgust
enttäuschung	Ich würde Enttäuschung empfinden, wenn ich mich so sehr auf den Job ausgesprochen hatte und mich nicht als geeignet genug erachtet wurde.	Mann	Ich fühlte ..., als ich erfahren habe, dass ich den neuen Job nicht bekommen habe.	enttäuschung	sadness
scham	Ein offener Hosenschlitz bei der Arbeit ist ein unangenehmes und peinliches Erlebnis, das mich als Mann schämt, weil ich mich nicht genug um meine Kleidung gekümmert habe.	Mann	Ich fühlte ..., als ich bemerkte dass mein Hosenschlitz bei der Arbeit offen stand	scham	anger
scham	Ein offener Hosenschlitz bei der Arbeit ist ein unangenehmes und peinliches Erlebnis, das mich als Mann schämt, weil ich mich nicht genug um meine Kleidung gekümmert habe.	Mann	Ich fühlte ..., als ich bemerkte dass mein Hosenschlitz bei der Arbeit offen stand	scham	disgust
scham	Ein offener Hosenschlitz bei der Arbeit ist ein unangenehmes und peinliches Erlebnis, das mich als Mann schämt, weil ich mich nicht genug um meine Kleidung gekümmert habe.	Mann	Ich fühlte ..., als ich bemerkte dass mein Hosenschlitz bei der Arbeit offen stand	scham	sadness
verwirrung	Ich würde Verwirrung empfinden, wenn ich unerwartet ein One Night Stand hatte und die Partnerin nicht meinen Vorstellungen entsprach, weil ich mich nicht auf die Situation vorbereitet hatte und mich nicht sicher war, wie ich mich verhalten sollte.	Mann	Ich fühlte ..., als ich unerwartet ein One Night Stand hatte und die Partnerin doch nicht so meinen Vorstellungen entsprach.	verwirrung	fear
verwirrung	Ich würde Verwirrung empfinden, wenn ich unerwartet ein One Night Stand hatte und die Partnerin nicht meinen Vorstellungen entsprach, weil ich mich nicht auf die Situation vorbereitet hatte und mich nicht sicher war, wie ich mich verhalten sollte.	Mann	Ich fühlte ..., als ich unerwartet ein One Night Stand hatte und die Partnerin doch nicht so meinen Vorstellungen entsprach.	verwirrung	sadness
verwirrung	Ich würde Verwirrung empfinden, wenn ich unerwartet ein One Night Stand hatte und die Partnerin nicht meinen Vorstellungen entsprach, weil ich mich nicht auf die Situation vorbereitet hatte und mich nicht sicher war, wie ich mich verhalten sollte.	Mann	Ich fühlte ..., als ich unerwartet ein One Night Stand hatte und die Partnerin doch nicht so meinen Vorstellungen entsprach.	verwirrung	surprise
besorgnis	Ich würde Besorgnis empfinden, wenn ich denke, dass das Ausstieg Großbritanniens aus dem Euro negative Auswirkungen auf meine Freunde in London und ihre Zukunft haben könnte.	Mann	Ich fühlte ..., als ich erfahren habe, dass Großbritannien aus dem Euro austreten wird. (ganz liebe Freunde von uns leben in London und sie haben uns vorher schon gesagt, dass das schrecklich werden würde)		Cannot map the emotion
ekel	Ich würde Ekel empfinden, wenn ich in eine Sauna ging und plötzlich unangenehme Gerüche oder Geräusche auftraten, die meine Hygiene und Gesundheit beeinträchtigen.	Mann	Ich fühlte ..., als ich einmal mit Freunden in eine Sauna gegangen bin. Das werde ich in Zukunft unterlassen.	ekel	anger
ekel	Ich würde Ekel empfinden, wenn ich in eine Sauna ging und plötzlich unangenehme Gerüche oder Geräusche auftraten, die meine Hygiene und Gesundheit beeinträchtigen.	Mann	Ich fühlte ..., als ich einmal mit Freunden in eine Sauna gegangen bin. Das werde ich in Zukunft unterlassen.	ekel	disgust
ekel	Ich würde Ekel empfinden, wenn ich in eine Sauna ging und plötzlich unangenehme Gerüche oder Geräusche auftraten, die meine Hygiene und Gesundheit beeinträchtigen.	Mann	Ich fühlte ..., als ich einmal mit Freunden in eine Sauna gegangen bin. Das werde ich in Zukunft unterlassen.	ekel	fear
ekel	Ich würde Ekel empfinden, wenn ich in eine Sauna ging und plötzlich unangenehme Gerüche oder Geräusche auftraten, die meine Hygiene und Gesundheit beeinträchtigen.	Mann	Ich fühlte ..., als ich einmal mit Freunden in eine Sauna gegangen bin. Das werde ich in Zukunft unterlassen.	ekel	sadness
scham	Als ich bei einem Vortrag zu stottern begann, würde ich Scham empfinden, weil ich mich als unvorbereitet und unprofessionell fühlen würde, was meine Fähigkeiten als Redner in Frage stellen würde.	Mann	Ich fühlte ..., als ich bei einem Vortrag zu stottern begann.	scham	anger
scham	Als ich bei einem Vortrag zu stottern begann, würde ich Scham empfinden, weil ich mich als unvorbereitet und unprofessionell fühlen würde, was meine Fähigkeiten als Redner in Frage stellen würde.	Mann	Ich fühlte ..., als ich bei einem Vortrag zu stottern begann.	scham	disgust
scham	Als ich bei einem Vortrag zu stottern begann, würde ich Scham empfinden, weil ich mich als unvorbereitet und unprofessionell fühlen würde, was meine Fähigkeiten als Redner in Frage stellen würde.	Mann	Ich fühlte ..., als ich bei einem Vortrag zu stottern begann.	scham	sadness
angst	Ich würde Angst empfinden, wenn ich so nahe an einem Unfall gekommen wäre und mich nicht sicher fühlen würde, ob ich in Zukunft solche Situationen vermeiden kann.	Mann	Ich fühlte ..., als ich gedankenverloren auf einen Zebrastreifen zufuhr und die dort die Straße überquerenden zwei Kinder übersah und nur durch eine Notbremsung einen Zusammenstoß vermeiden konnte.	angst	anger
angst	Ich würde Angst empfinden, wenn ich so nahe an einem Unfall gekommen wäre und mich nicht sicher fühlen würde, ob ich in Zukunft solche Situationen vermeiden kann.	Mann	Ich fühlte ..., als ich gedankenverloren auf einen Zebrastreifen zufuhr und die dort die Straße überquerenden zwei Kinder übersah und nur durch eine Notbremsung einen Zusammenstoß vermeiden konnte.	angst	anticipation
angst	Ich würde Angst empfinden, wenn ich so nahe an einem Unfall gekommen wäre und mich nicht sicher fühlen würde, ob ich in Zukunft solche Situationen vermeiden kann.	Mann	Ich fühlte ..., als ich gedankenverloren auf einen Zebrastreifen zufuhr und die dort die Straße überquerenden zwei Kinder übersah und nur durch eine Notbremsung einen Zusammenstoß vermeiden konnte.	angst	anticipation
angst	Ich würde Angst empfinden, wenn ich so nahe an einem Unfall gekommen wäre und mich nicht sicher fühlen würde, ob ich in Zukunft solche Situationen vermeiden kann.	Mann	Ich fühlte ..., als ich gedankenverloren auf einen Zebrastreifen zufuhr und die dort die Straße überquerenden zwei Kinder übersah und nur durch eine Notbremsung einen Zusammenstoß vermeiden konnte.	angst	fear
angst	Ich würde Angst empfinden, wenn ich so nahe an einem Unfall gekommen wäre und mich nicht sicher fühlen würde, ob ich in Zukunft solche Situationen vermeiden kann.	Mann	Ich fühlte ..., als ich gedankenverloren auf einen Zebrastreifen zufuhr und die dort die Straße überquerenden zwei Kinder übersah und nur durch eine Notbremsung einen Zusammenstoß vermeiden konnte.	angst	fear
angst	Ich würde Angst empfinden, wenn ich so nahe an einem Unfall gekommen wäre und mich nicht sicher fühlen würde, ob ich in Zukunft solche Situationen vermeiden kann.	Mann	Ich fühlte ..., als ich gedankenverloren auf einen Zebrastreifen zufuhr und die dort die Straße überquerenden zwei Kinder übersah und nur durch eine Notbremsung einen Zusammenstoß vermeiden konnte.	angst	sadness
angst	Ich würde Angst empfinden, wenn ich so nahe an einem Unfall gekommen wäre und mich nicht sicher fühlen würde, ob ich in Zukunft solche Situationen vermeiden kann.	Mann	Ich fühlte ..., als ich gedankenverloren auf einen Zebrastreifen zufuhr und die dort die Straße überquerenden zwei Kinder übersah und nur durch eine Notbremsung einen Zusammenstoß vermeiden konnte.	angst	surprise
sorge	Als Vater würde ich Sorge empfinden, wenn ich meine Kinder nicht sehen kann, weil ich mich um ihre Sicherheit und Entwicklung sorge und mich nach ihrer Gesundheit und Zufriedenheit sehne.	Mann	Ich fühle ..., wenn ich meine Kinder längere Zeit nicht sehen kann.	sorge	anticipation
sorge	Als Vater würde ich Sorge empfinden, wenn ich meine Kinder nicht sehen kann, weil ich mich um ihre Sicherheit und Entwicklung sorge und mich nach ihrer Gesundheit und Zufriedenheit sehne.	Mann	Ich fühle ..., wenn ich meine Kinder längere Zeit nicht sehen kann.	sorge	fear
sorge	Als Vater würde ich Sorge empfinden, wenn ich meine Kinder nicht sehen kann, weil ich mich um ihre Sicherheit und Entwicklung sorge und mich nach ihrer Gesundheit und Zufriedenheit sehne.	Mann	Ich fühle ..., wenn ich meine Kinder längere Zeit nicht sehen kann.	sorge	sadness
ekel	Das Erleben von hunderten Maden, die einem entgegenkriechen, wenn man die Biomülltonne öffnet, ist ein unangenehmes und unhygienisches Erlebnis, das mich zu einem Gefühl von Ekel führen würde.	Mann	Ich fühlte ..., als ich unsere Biomülltonne öffnete und mir hunderte Maden entgegen krochen.	ekel	anger
ekel	Das Erleben von hunderten Maden, die einem entgegenkriechen, wenn man die Biomülltonne öffnet, ist ein unangenehmes und unhygienisches Erlebnis, das mich zu einem Gefühl von Ekel führen würde.	Mann	Ich fühlte ..., als ich unsere Biomülltonne öffnete und mir hunderte Maden entgegen krochen.	ekel	disgust
ekel	Das Erleben von hunderten Maden, die einem entgegenkriechen, wenn man die Biomülltonne öffnet, ist ein unangenehmes und unhygienisches Erlebnis, das mich zu einem Gefühl von Ekel führen würde.	Mann	Ich fühlte ..., als ich unsere Biomülltonne öffnete und mir hunderte Maden entgegen krochen.	ekel	fear
ekel	Das Erleben von hunderten Maden, die einem entgegenkriechen, wenn man die Biomülltonne öffnet, ist ein unangenehmes und unhygienisches Erlebnis, das mich zu einem Gefühl von Ekel führen würde.	Mann	Ich fühlte ..., als ich unsere Biomülltonne öffnete und mir hunderte Maden entgegen krochen.	ekel	sadness
ärger	Ich würde Ärger empfinden, weil ich mich als verantwortungsvollen Menschen fühle, der sich nicht so leicht von der Vernunft abbringen lässt, und ich mich geschmacklos fühle, wenn ich ein Knöllchen bekomme, weil ich es vergessen habe.	Mann	Ich fühlte ..., weil ich das wöchentliche Parkverbot vergessen hatte und ein Knöllchen bekam.	ärger	anger
ärger	Ich würde Ärger empfinden, weil ich mich als verantwortungsvollen Menschen fühle, der sich nicht so leicht von der Vernunft abbringen lässt, und ich mich geschmacklos fühle, wenn ich ein Knöllchen bekomme, weil ich es vergessen habe.	Mann	Ich fühlte ..., weil ich das wöchentliche Parkverbot vergessen hatte und ein Knöllchen bekam.	ärger	disgust
ärger	Ich würde Ärger empfinden, weil ich mich als verantwortungsvollen Menschen fühle, der sich nicht so leicht von der Vernunft abbringen lässt, und ich mich geschmacklos fühle, wenn ich ein Knöllchen bekomme, weil ich es vergessen habe.	Mann	Ich fühlte ..., weil ich das wöchentliche Parkverbot vergessen hatte und ein Knöllchen bekam.	ärger	disgust
ärger	Ich würde Ärger empfinden, weil ich mich als verantwortungsvollen Menschen fühle, der sich nicht so leicht von der Vernunft abbringen lässt, und ich mich geschmacklos fühle, wenn ich ein Knöllchen bekomme, weil ich es vergessen habe.	Mann	Ich fühlte ..., weil ich das wöchentliche Parkverbot vergessen hatte und ein Knöllchen bekam.	ärger	sadness
freude	Ich würde Freude empfinden, wenn ich sehe, dass meine Freundin sich über ein Geschenk von mir gefreut hat, weil es mir wichtig ist, dass meine Freunde und Familie sich wohlfühlen und dass ich mich bemühe, ihnen Freude zu bereiten.	Mann	Ich fühlte ..., als sich eine Freundin sehr über ein Geschenk von mir gefreut hat.	freude	anticipation
freude	Ich würde Freude empfinden, wenn ich sehe, dass meine Freundin sich über ein Geschenk von mir gefreut hat, weil es mir wichtig ist, dass meine Freunde und Familie sich wohlfühlen und dass ich mich bemühe, ihnen Freude zu bereiten.	Mann	Ich fühlte ..., als sich eine Freundin sehr über ein Geschenk von mir gefreut hat.	freude	joy
freude	Ich würde Freude empfinden, wenn ich sehe, dass meine Freundin sich über ein Geschenk von mir gefreut hat, weil es mir wichtig ist, dass meine Freunde und Familie sich wohlfühlen und dass ich mich bemühe, ihnen Freude zu bereiten.	Mann	Ich fühlte ..., als sich eine Freundin sehr über ein Geschenk von mir gefreut hat.	freude	joy
freude	Ich würde Freude empfinden, wenn ich sehe, dass meine Freundin sich über ein Geschenk von mir gefreut hat, weil es mir wichtig ist, dass meine Freunde und Familie sich wohlfühlen und dass ich mich bemühe, ihnen Freude zu bereiten.	Mann	Ich fühlte ..., als sich eine Freundin sehr über ein Geschenk von mir gefreut hat.	freude	joy
freude	Ich würde Freude empfinden, wenn ich sehe, dass meine Freundin sich über ein Geschenk von mir gefreut hat, weil es mir wichtig ist, dass meine Freunde und Familie sich wohlfühlen und dass ich mich bemühe, ihnen Freude zu bereiten.	Mann	Ich fühlte ..., als sich eine Freundin sehr über ein Geschenk von mir gefreut hat.	freude	joy
freude	Ich würde Freude empfinden, wenn ich sehe, dass meine Freundin sich über ein Geschenk von mir gefreut hat, weil es mir wichtig ist, dass meine Freunde und Familie sich wohlfühlen und dass ich mich bemühe, ihnen Freude zu bereiten.	Mann	Ich fühlte ..., als sich eine Freundin sehr über ein Geschenk von mir gefreut hat.	freude	surprise
schuld	Ich würde mich schuldig fühlen, weil ich nicht auf meinen kleinen Neffen aufgepasst habe und er sich verletzt hat.	Mann	Ich fühlte ..., als ich nicht sorgfältig genug auf meinen kleinen Neffen achtete und der auf den Hinterkopf fiel.	schuld	anger
schuld	Ich würde mich schuldig fühlen, weil ich nicht auf meinen kleinen Neffen aufgepasst habe und er sich verletzt hat.	Mann	Ich fühlte ..., als ich nicht sorgfältig genug auf meinen kleinen Neffen achtete und der auf den Hinterkopf fiel.	schuld	disgust
schuld	Ich würde mich schuldig fühlen, weil ich nicht auf meinen kleinen Neffen aufgepasst habe und er sich verletzt hat.	Mann	Ich fühlte ..., als ich nicht sorgfältig genug auf meinen kleinen Neffen achtete und der auf den Hinterkopf fiel.	schuld	disgust
schuld	Ich würde mich schuldig fühlen, weil ich nicht auf meinen kleinen Neffen aufgepasst habe und er sich verletzt hat.	Mann	Ich fühlte ..., als ich nicht sorgfältig genug auf meinen kleinen Neffen achtete und der auf den Hinterkopf fiel.	schuld	sadness
schuld	Ich würde mich schuldig fühlen, weil ich nicht auf meinen kleinen Neffen aufgepasst habe und er sich verletzt hat.	Mann	Ich fühlte ..., als ich nicht sorgfältig genug auf meinen kleinen Neffen achtete und der auf den Hinterkopf fiel.	schuld	sadness
ekel	Die ekelhaften Käfer und ihr unangenehmer Geruch erregen in mir ein Gefühl von Ekel, da ich mich unbehaglich und unwohl fühle in meiner eigenen Wohnung.	Mann	Ich fühlte ..., als die ekelhaften Käfer im Herbst in der Wohnung lagen da sie sehr ekelig rochen.	ekel	anger
ekel	Die ekelhaften Käfer und ihr unangenehmer Geruch erregen in mir ein Gefühl von Ekel, da ich mich unbehaglich und unwohl fühle in meiner eigenen Wohnung.	Mann	Ich fühlte ..., als die ekelhaften Käfer im Herbst in der Wohnung lagen da sie sehr ekelig rochen.	ekel	disgust
ekel	Die ekelhaften Käfer und ihr unangenehmer Geruch erregen in mir ein Gefühl von Ekel, da ich mich unbehaglich und unwohl fühle in meiner eigenen Wohnung.	Mann	Ich fühlte ..., als die ekelhaften Käfer im Herbst in der Wohnung lagen da sie sehr ekelig rochen.	ekel	fear
ekel	Die ekelhaften Käfer und ihr unangenehmer Geruch erregen in mir ein Gefühl von Ekel, da ich mich unbehaglich und unwohl fühle in meiner eigenen Wohnung.	Mann	Ich fühlte ..., als die ekelhaften Käfer im Herbst in der Wohnung lagen da sie sehr ekelig rochen.	ekel	sadness
stolz	Als meine Söhne geboren wurden, würde ich Stolz empfinden, weil ich mich über die neue Rolle als Vater freue und mich für die Verantwortung, die ich nun trage, verantwortlich fühle.	Mann	Ich fühlte ..., als meine Söhne geboren wurden.	stolz	anticipation
stolz	Als meine Söhne geboren wurden, würde ich Stolz empfinden, weil ich mich über die neue Rolle als Vater freue und mich für die Verantwortung, die ich nun trage, verantwortlich fühle.	Mann	Ich fühlte ..., als meine Söhne geboren wurden.	stolz	joy
stolz	Als meine Söhne geboren wurden, würde ich Stolz empfinden, weil ich mich über die neue Rolle als Vater freue und mich für die Verantwortung, die ich nun trage, verantwortlich fühle.	Mann	Ich fühlte ..., als meine Söhne geboren wurden.	stolz	joy
stolz	Als meine Söhne geboren wurden, würde ich Stolz empfinden, weil ich mich über die neue Rolle als Vater freue und mich für die Verantwortung, die ich nun trage, verantwortlich fühle.	Mann	Ich fühlte ..., als meine Söhne geboren wurden.	stolz	trust
traurigkeit	Ich würde Traurigkeit empfinden, wenn ein Freund in ein anderes Land zieht, weil ich mich von ihm trennen müsste und ich unsere Freundschaft nicht mehr so oft wie bisher genießen könnte.	Mann	Ich fühlte ..., als ich erfuhr, dass ein Freund in ein anderes Land zieht.	traurigkeit	disgust
traurigkeit	Ich würde Traurigkeit empfinden, wenn ein Freund in ein anderes Land zieht, weil ich mich von ihm trennen müsste und ich unsere Freundschaft nicht mehr so oft wie bisher genießen könnte.	Mann	Ich fühlte ..., als ich erfuhr, dass ein Freund in ein anderes Land zieht.	traurigkeit	fear
traurigkeit	Ich würde Traurigkeit empfinden, wenn ein Freund in ein anderes Land zieht, weil ich mich von ihm trennen müsste und ich unsere Freundschaft nicht mehr so oft wie bisher genießen könnte.	Mann	Ich fühlte ..., als ich erfuhr, dass ein Freund in ein anderes Land zieht.	traurigkeit	sadness
traurigkeit	Ich würde Traurigkeit empfinden, wenn ein Freund in ein anderes Land zieht, weil ich mich von ihm trennen müsste und ich unsere Freundschaft nicht mehr so oft wie bisher genießen könnte.	Mann	Ich fühlte ..., als ich erfuhr, dass ein Freund in ein anderes Land zieht.	traurigkeit	sadness
traurigkeit	Ich würde Traurigkeit empfinden, wenn ein Freund in ein anderes Land zieht, weil ich mich von ihm trennen müsste und ich unsere Freundschaft nicht mehr so oft wie bisher genießen könnte.	Mann	Ich fühlte ..., als ich erfuhr, dass ein Freund in ein anderes Land zieht.	traurigkeit	trust
verärgerung	Ich würde Verärgerung empfinden, wenn ich angelogen wurde, weil ich mich getäuscht und mein Vertrauen missbraucht fühle.	Mann	Ich fühlte ..., weil man mich angelogen hatte		Cannot map the emotion
ehrfurcht	Ein starkes Gewitter als Kind kann eine unvergessliche Erfahrung sein, die mich respektvoll vor der Natur macht und mich bewusst macht, wie mächtig und unvorhersehbar die Natur sein kann.	Mann	Ich fühlte ..., als es ein starkes Gewitter gab und ich noch sehr klein war.	ehrfurcht	joy
ehrfurcht	Ein starkes Gewitter als Kind kann eine unvergessliche Erfahrung sein, die mich respektvoll vor der Natur macht und mich bewusst macht, wie mächtig und unvorhersehbar die Natur sein kann.	Mann	Ich fühlte ..., als es ein starkes Gewitter gab und ich noch sehr klein war.	ehrfurcht	trust
verwirrung	Ich würde Verwirrung empfinden, wenn ich plötzlich eine kleine, weiße Made in der Küche entdeckte und daraufhin alle Schränke auswusch, ohne zu verstehen, warum ich so reagierte.	Mann	Ich fühlte ..., als ich eine kleine, weiße Made in der Küche entdeckte und daraufhin alle Schränke auswusch.	verwirrung	fear
