emotion	explanation	target_group	event	English Word	AffectCategory
shame	I would feel shame because I'm embarrassed to be caught with my fly open at work, it's a silly mistake that makes me look careless and unprofessional.	recall male	I felt ... when I noticed that my fly was open at work	shame	disgust
shame	I would feel shame because I'm embarrassed to be caught with my fly open at work, it's a silly mistake that makes me look careless and unprofessional.	recall male	I felt ... when I noticed that my fly was open at work	shame	fear
shame	I would feel shame because I'm embarrassed to be caught with my fly open at work, it's a silly mistake that makes me look careless and unprofessional.	recall male	I felt ... when I noticed that my fly was open at work	shame	sadness
shame	I would feel shame because I had a one night stand and my partner did not live up to my expectations, making me question my own judgment and self-worth.	recall male	I felt ... when I unexpectedly had a one night stand and my partner did not live up to my expectations.	shame	disgust
shame	I would feel shame because I had a one night stand and my partner did not live up to my expectations, making me question my own judgment and self-worth.	recall male	I felt ... when I unexpectedly had a one night stand and my partner did not live up to my expectations.	shame	fear
shame	I would feel shame because I had a one night stand and my partner did not live up to my expectations, making me question my own judgment and self-worth.	recall male	I felt ... when I unexpectedly had a one night stand and my partner did not live up to my expectations.	shame	sadness
fear	I would feel fear because the uncertainty of the economic and social implications of Britain leaving the euro would cause me anxiety and concern for my friends' well-being in London.	recall male	I felt ... when I heard that Britain was going to leave the euro. (very dear friends of ours live in London and they have already told us that this would be terrible)	fear	anger
fear	I would feel fear because the uncertainty of the economic and social implications of Britain leaving the euro would cause me anxiety and concern for my friends' well-being in London.	recall male	I felt ... when I heard that Britain was going to leave the euro. (very dear friends of ours live in London and they have already told us that this would be terrible)	fear	fear
disgust	The sauna was too hot and I felt uncomfortable and disgusted by the sweat and body odor of my friends.	recall male	I felt ... when I went to a sauna with friends. I will refrain in the future.	disgust	anger
disgust	The sauna was too hot and I felt uncomfortable and disgusted by the sweat and body odor of my friends.	recall male	I felt ... when I went to a sauna with friends. I will refrain in the future.	disgust	disgust
disgust	The sauna was too hot and I felt uncomfortable and disgusted by the sweat and body odor of my friends.	recall male	I felt ... when I went to a sauna with friends. I will refrain in the future.	disgust	fear
disgust	The sauna was too hot and I felt uncomfortable and disgusted by the sweat and body odor of my friends.	recall male	I felt ... when I went to a sauna with friends. I will refrain in the future.	disgust	sadness
shame	I would feel shame when I started to stammer during a lecture because it would be a public display of vulnerability and weakness, making me feel embarrassed and self-conscious.	recall male	I felt ... when I started to stammer during a lecture.	shame	disgust
shame	I would feel shame when I started to stammer during a lecture because it would be a public display of vulnerability and weakness, making me feel embarrassed and self-conscious.	recall male	I felt ... when I started to stammer during a lecture.	shame	fear
shame	I would feel shame when I started to stammer during a lecture because it would be a public display of vulnerability and weakness, making me feel embarrassed and self-conscious.	recall male	I felt ... when I started to stammer during a lecture.	shame	sadness
guilt	I would feel guilty for almost causing harm to the children and being careless with my attention.	recall male	I felt ... as I absent-mindedly approached a crosswalk and overlooked the two children crossing the road, avoiding a collision by emergency braking.	guilt	disgust
guilt	I would feel guilty for almost causing harm to the children and being careless with my attention.	recall male	I felt ... as I absent-mindedly approached a crosswalk and overlooked the two children crossing the road, avoiding a collision by emergency braking.	guilt	sadness
sadness	I would feel sadness when I can't see my children for a long time because it's a painful separation from the people I love and care about most, and it makes me feel empty and lonely inside.	recall male	I feel ... when I can not see my children for a long time.	sadness	sadness
sadness	I would feel sadness when I can't see my children for a long time because it's a painful separation from the people I love and care about most, and it makes me feel empty and lonely inside.	recall male	I feel ... when I can not see my children for a long time.	sadness	trust
disgust	The sudden and overwhelming presence of hundreds of maggots crawling towards me would evoke a strong sense of disgust, as it would be a deeply unsettling and repulsive experience.	recall male	I felt ... as I opened our biowaste bin and crawled hundreds of maggots towards me.	disgust	anger
disgust	The sudden and overwhelming presence of hundreds of maggots crawling towards me would evoke a strong sense of disgust, as it would be a deeply unsettling and repulsive experience.	recall male	I felt ... as I opened our biowaste bin and crawled hundreds of maggots towards me.	disgust	disgust
disgust	The sudden and overwhelming presence of hundreds of maggots crawling towards me would evoke a strong sense of disgust, as it would be a deeply unsettling and repulsive experience.	recall male	I felt ... as I opened our biowaste bin and crawled hundreds of maggots towards me.	disgust	fear
disgust	The sudden and overwhelming presence of hundreds of maggots crawling towards me would evoke a strong sense of disgust, as it would be a deeply unsettling and repulsive experience.	recall male	I felt ... as I opened our biowaste bin and crawled hundreds of maggots towards me.	disgust	sadness
guilt	I would feel guilty for forgetting the weekly parking ban and getting a nod, as it shows my carelessness and lack of responsibility.	recall male	I felt ... because I had forgotten the weekly parking ban and got a nod.	guilt	disgust
guilt	I would feel guilty for forgetting the weekly parking ban and getting a nod, as it shows my carelessness and lack of responsibility.	recall male	I felt ... because I had forgotten the weekly parking ban and got a nod.	guilt	sadness
guilt	I would feel guilty because I didn't meet my friend's expectations and didn't deliver the gift they were looking forward to, which would make me feel responsible for their disappointment.	recall male	I felt ... when a friend was really looking forward to a gift from me.	guilt	disgust
guilt	I would feel guilty because I didn't meet my friend's expectations and didn't deliver the gift they were looking forward to, which would make me feel responsible for their disappointment.	recall male	I felt ... when a friend was really looking forward to a gift from me.	guilt	sadness
guilt	I would feel guilty for not paying close enough attention to my little nephew and putting myself in a situation where I got hurt, which could have been avoided if I was more careful.	recall male	I felt ... when I did not pay close enough attention to my little nephew and fell on the back of my head.	guilt	disgust
guilt	I would feel guilty for not paying close enough attention to my little nephew and putting myself in a situation where I got hurt, which could have been avoided if I was more careful.	recall male	I felt ... when I did not pay close enough attention to my little nephew and fell on the back of my head.	guilt	sadness
disgust	The smell of the beetles was overwhelming and repulsive, making me feel a strong sense of disgust and revulsion.	recall male	I felt ... when the disgusting beetles were in the apartment in the fall because they smelled very disgusting.	disgust	anger
disgust	The smell of the beetles was overwhelming and repulsive, making me feel a strong sense of disgust and revulsion.	recall male	I felt ... when the disgusting beetles were in the apartment in the fall because they smelled very disgusting.	disgust	disgust
disgust	The smell of the beetles was overwhelming and repulsive, making me feel a strong sense of disgust and revulsion.	recall male	I felt ... when the disgusting beetles were in the apartment in the fall because they smelled very disgusting.	disgust	fear
disgust	The smell of the beetles was overwhelming and repulsive, making me feel a strong sense of disgust and revulsion.	recall male	I felt ... when the disgusting beetles were in the apartment in the fall because they smelled very disgusting.	disgust	sadness
joy	I would feel an overwhelming sense of joy and pride as a new father, experiencing the miracle of life and the love for my sons.	recall male	I felt ... when my sons were born.	joy	joy
sadness	I would feel sadness because I'm going to miss my friend and the thought of not being able to see them regularly is difficult to accept.	recall male	I felt ... when I learned that a friend is moving to another country.	sadness	sadness
sadness	I would feel sadness because I'm going to miss my friend and the thought of not being able to see them regularly is difficult to accept.	recall male	I felt ... when I learned that a friend is moving to another country.	sadness	trust
anger	I would feel anger because I feel betrayed and disrespected when someone lies to me, it's a violation of trust and it makes me feel powerless and frustrated.	recall male	I felt ... because they lied to me	anger	anger
fear	As a small child, the loud thunder and flashes of lightning would be overwhelming and frightening, causing me to feel a sense of fear and vulnerability.	recall male	I felt ... when there was a strong thunderstorm and I was still very small.	fear	anger
fear	As a small child, the loud thunder and flashes of lightning would be overwhelming and frightening, causing me to feel a sense of fear and vulnerability.	recall male	I felt ... when there was a strong thunderstorm and I was still very small.	fear	fear
disgust	I would feel disgust when I spotted a small white grub in the kitchen and then washed out all the cupboards because the sudden presence of an unwanted and unclean insect in my kitchen would be extremely unpleasant and disturbing, triggering a strong sense of revulsion and disgust.	recall male	I felt ... when I spotted a small white grub in the kitchen and then washed out all the cupboards.	disgust	anger
disgust	I would feel disgust when I spotted a small white grub in the kitchen and then washed out all the cupboards because the sudden presence of an unwanted and unclean insect in my kitchen would be extremely unpleasant and disturbing, triggering a strong sense of revulsion and disgust.	recall male	I felt ... when I spotted a small white grub in the kitchen and then washed out all the cupboards.	disgust	disgust
disgust	I would feel disgust when I spotted a small white grub in the kitchen and then washed out all the cupboards because the sudden presence of an unwanted and unclean insect in my kitchen would be extremely unpleasant and disturbing, triggering a strong sense of revulsion and disgust.	recall male	I felt ... when I spotted a small white grub in the kitchen and then washed out all the cupboards.	disgust	fear
disgust	I would feel disgust when I spotted a small white grub in the kitchen and then washed out all the cupboards because the sudden presence of an unwanted and unclean insect in my kitchen would be extremely unpleasant and disturbing, triggering a strong sense of revulsion and disgust.	recall male	I felt ... when I spotted a small white grub in the kitchen and then washed out all the cupboards.	disgust	sadness
disgust	I would feel disgust when I spotted myself in the restaurant with sauce because I'm a neat freak and the sight of myself with food stains would be unappealing and embarrassing.	recall male	I felt ... when I spotted myself in the restaurant with sauce	disgust	anger
disgust	I would feel disgust when I spotted myself in the restaurant with sauce because I'm a neat freak and the sight of myself with food stains would be unappealing and embarrassing.	recall male	I felt ... when I spotted myself in the restaurant with sauce	disgust	disgust
disgust	I would feel disgust when I spotted myself in the restaurant with sauce because I'm a neat freak and the sight of myself with food stains would be unappealing and embarrassing.	recall male	I felt ... when I spotted myself in the restaurant with sauce	disgust	fear
disgust	I would feel disgust when I spotted myself in the restaurant with sauce because I'm a neat freak and the sight of myself with food stains would be unappealing and embarrassing.	recall male	I felt ... when I spotted myself in the restaurant with sauce	disgust	sadness
anger	The senseless act of cruelty towards an innocent animal sparks a strong feeling of anger in me, as it is unjust and inhumane.	recall male	I felt ... when a stupid man purposely ran over a cat.	anger	anger
sadness	I would feel sadness because my grandpa was a kind and loving person who was always there for me, and his passing would leave a huge void in my life.	recall male	I feel ... that my grandpa has died.	sadness	sadness
sadness	I would feel sadness because my grandpa was a kind and loving person who was always there for me, and his passing would leave a huge void in my life.	recall male	I feel ... that my grandpa has died.	sadness	trust
fear	I would feel fear when I went alone in the dark to our neighbor's place at night because it's an unusual and potentially threatening situation.	recall male	I felt ... when I went alone in the dark to our neighbor's place at night.	fear	anger
fear	I would feel fear when I went alone in the dark to our neighbor's place at night because it's an unusual and potentially threatening situation.	recall male	I felt ... when I went alone in the dark to our neighbor's place at night.	fear	fear
joy	I would feel joy because getting a new job is a significant achievement and a step forward in my career, bringing a sense of accomplishment and excitement for the new opportunities and challenges ahead.	recall male	I felt ... when I got a commitment for a new job.	joy	joy
fear	I would feel fear when the elevator got stuck because it's a sudden and unexpected situation that could potentially be dangerous.	recall male	I felt ... when the elevator got stuck	fear	anger
fear	I would feel fear when the elevator got stuck because it's a sudden and unexpected situation that could potentially be dangerous.	recall male	I felt ... when the elevator got stuck	fear	fear
guilt	I would feel guilty because I failed to meet the customer's expectations and let them down, which is a significant responsibility for me as a professional.	recall male	I felt ... when I annoyed an important customer.	guilt	disgust
guilt	I would feel guilty because I failed to meet the customer's expectations and let them down, which is a significant responsibility for me as a professional.	recall male	I felt ... when I annoyed an important customer.	guilt	sadness
disgust	The sudden and unexpected crawling movement of the earwig towards me would evoke a strong sense of disgust, as it's an uninvited and unwelcome presence in my personal space.	recall male	I felt ... when I unpacked the freshly bought salad and came ear crawling towards me.	disgust	anger
disgust	The sudden and unexpected crawling movement of the earwig towards me would evoke a strong sense of disgust, as it's an uninvited and unwelcome presence in my personal space.	recall male	I felt ... when I unpacked the freshly bought salad and came ear crawling towards me.	disgust	disgust
disgust	The sudden and unexpected crawling movement of the earwig towards me would evoke a strong sense of disgust, as it's an uninvited and unwelcome presence in my personal space.	recall male	I felt ... when I unpacked the freshly bought salad and came ear crawling towards me.	disgust	fear
disgust	The sudden and unexpected crawling movement of the earwig towards me would evoke a strong sense of disgust, as it's an uninvited and unwelcome presence in my personal space.	recall male	I felt ... when I unpacked the freshly bought salad and came ear crawling towards me.	disgust	sadness
fear	Friedrich Merz's potential rise to Chancellorship could lead to a shift in German politics that I'm not comfortable with, and I fear for the future of the country.	recall male	I feel ... that Friedrich Merz could become Chancellor.	fear	anger
fear	Friedrich Merz's potential rise to Chancellorship could lead to a shift in German politics that I'm not comfortable with, and I fear for the future of the country.	recall male	I feel ... that Friedrich Merz could become Chancellor.	fear	fear
fear	I would feel fear as the day of departure approached because I would be worried about leaving behind the comfort and security of my daily routine and the uncertainty of what lies ahead.	recall male	I felt ... as the day of departure approached	fear	anger
fear	I would feel fear as the day of departure approached because I would be worried about leaving behind the comfort and security of my daily routine and the uncertainty of what lies ahead.	recall male	I felt ... as the day of departure approached	fear	fear
joy	Becoming a father again would bring immense joy as I would be experiencing the miracle of life and the opportunity to watch my child grow and thrive.	recall male	I felt ... when I became a father again.	joy	joy
disgust	I would feel disgust when I had to connect my father's open leg because it's a very intimate and personal act, and I would feel uncomfortable and repulsed by the situation.	recall male	I felt ... when I had to connect my father's open leg	disgust	anger
disgust	I would feel disgust when I had to connect my father's open leg because it's a very intimate and personal act, and I would feel uncomfortable and repulsed by the situation.	recall male	I felt ... when I had to connect my father's open leg	disgust	disgust
disgust	I would feel disgust when I had to connect my father's open leg because it's a very intimate and personal act, and I would feel uncomfortable and repulsed by the situation.	recall male	I felt ... when I had to connect my father's open leg	disgust	fear
disgust	I would feel disgust when I had to connect my father's open leg because it's a very intimate and personal act, and I would feel uncomfortable and repulsed by the situation.	recall male	I felt ... when I had to connect my father's open leg	disgust	sadness
joy	I would feel an overwhelming sense of joy and excitement knowing that my favorite band is playing in my city, it's a once in a lifetime opportunity to see them live and I would be thrilled to experience their music in person.	recall male	I felt ... when I found out that my favorite band was playing in my city	joy	joy
fear	I would feel fear when my son nearly got hit while crossing the crosswalk because it was a sudden and potentially life-threatening situation, and my instinct as a parent is to protect my child at all costs.	recall male	I felt ... when my son nearly got hit while crossing the crosswalk.	fear	anger
fear	I would feel fear when my son nearly got hit while crossing the crosswalk because it was a sudden and potentially life-threatening situation, and my instinct as a parent is to protect my child at all costs.	recall male	I felt ... when my son nearly got hit while crossing the crosswalk.	fear	fear
disgust	I would feel disgust at the thought of people being misled by nationalism and xenophobia, and the harm it could cause to individuals and society as a whole.	recall male	I feel ... that the people of Europe are drifting in a wrong, national direction.	disgust	anger
disgust	I would feel disgust at the thought of people being misled by nationalism and xenophobia, and the harm it could cause to individuals and society as a whole.	recall male	I feel ... that the people of Europe are drifting in a wrong, national direction.	disgust	disgust
disgust	I would feel disgust at the thought of people being misled by nationalism and xenophobia, and the harm it could cause to individuals and society as a whole.	recall male	I feel ... that the people of Europe are drifting in a wrong, national direction.	disgust	fear
disgust	I would feel disgust at the thought of people being misled by nationalism and xenophobia, and the harm it could cause to individuals and society as a whole.	recall male	I feel ... that the people of Europe are drifting in a wrong, national direction.	disgust	sadness
anger	I would feel anger because someone deliberately hit my car and then disappeared, which is a reckless and irresponsible act that shows no regard for my property or well-being.	recall male	I felt ... when I saw someone in the parking lot had hit my car and disappeared.	anger	anger
joy	I would feel joy because my football club's promotion to a higher class means more opportunities for success and a sense of pride and accomplishment.	recall male	I felt ... when my football club rose to a higher class.	joy	joy
helplessness	I would feel helplessness when I had to watch helplessly without being able to do anything about it, as it would be a frustrating and powerless experience.	recall male	I felt ... when I had to watch helplessly without being able to do anything about it	helplessness	fear
helplessness	I would feel helplessness when I had to watch helplessly without being able to do anything about it, as it would be a frustrating and powerless experience.	recall male	I felt ... when I had to watch helplessly without being able to do anything about it	helplessness	sadness
joy	I would feel joy when I first became a dad because it was a life-changing moment that brought immense happiness and a sense of fulfillment.	recall male	I felt ... when I first became a dad.	joy	joy
sadness	Losing a loved one, especially a niece, is a devastating experience that would leave me feeling a deep sense of sadness and grief.	recall male	I felt ... when my niece died fatally.	sadness	sadness
sadness	Losing a loved one, especially a niece, is a devastating experience that would leave me feeling a deep sense of sadness and grief.	recall male	I felt ... when my niece died fatally.	sadness	trust
joy	Winning a lottery would bring immense joy as it would be a life-changing event, providing financial security and freedom, and allowing me to pursue my dreams and goals.	recall male	I felt ... when I won a lottery in the lottery a few years ago.	joy	joy
frustration	I would feel frustration because I was unable to fix the car and it was a waste of my time and effort.	recall male	I felt ... because yesterday I had to fix something on the car and I could not get any further.	frustration	anger
shame	I would feel shame because I unintentionally intruded on my wife's privacy and caused her to be startled, which would lead to feelings of embarrassment and regret.	recall male	I felt ... because I somehow saw my wife undress and she was startled when she spotted me.	shame	disgust
shame	I would feel shame because I unintentionally intruded on my wife's privacy and caused her to be startled, which would lead to feelings of embarrassment and regret.	recall male	I felt ... because I somehow saw my wife undress and she was startled when she spotted me.	shame	fear
shame	I would feel shame because I unintentionally intruded on my wife's privacy and caused her to be startled, which would lead to feelings of embarrassment and regret.	recall male	I felt ... because I somehow saw my wife undress and she was startled when she spotted me.	shame	sadness
guilt	I would feel guilty for not helping a colleague I was quarreling with, as it would weigh heavily on my conscience and make me regret my actions.	recall male	I felt ... because I simply did not help a colleague I was quarreling with.	guilt	disgust
guilt	I would feel guilty for not helping a colleague I was quarreling with, as it would weigh heavily on my conscience and make me regret my actions.	recall male	I felt ... because I simply did not help a colleague I was quarreling with.	guilt	sadness
disgust	I would feel disgust when I sweated because it's an unpleasant and unhygienic sensation.	recall male	I felt ... when I sweated	disgust	anger
disgust	I would feel disgust when I sweated because it's an unpleasant and unhygienic sensation.	recall male	I felt ... when I sweated	disgust	disgust
disgust	I would feel disgust when I sweated because it's an unpleasant and unhygienic sensation.	recall male	I felt ... when I sweated	disgust	fear
disgust	I would feel disgust when I sweated because it's an unpleasant and unhygienic sensation.	recall male	I felt ... when I sweated	disgust	sadness
fear	I would feel fear because my son's health is at risk and I'm worried about his well-being.	recall male	I felt ... when I learned that my son had to go to the hospital by ambulance.	fear	anger
fear	I would feel fear because my son's health is at risk and I'm worried about his well-being.	recall male	I felt ... when I learned that my son had to go to the hospital by ambulance.	fear	fear
guilt	I would feel guilty because I know I should be more disciplined and committed to my diet plan, and I'm disappointed in myself for not following it again.	recall male	I felt ... when I did not follow the diet plan again	guilt	disgust
guilt	I would feel guilty because I know I should be more disciplined and committed to my diet plan, and I'm disappointed in myself for not following it again.	recall male	I felt ... when I did not follow the diet plan again	guilt	sadness
fear	I would feel fear when I rode a bit too fast with my bike and experienced a dangerous situation with an obstacle, as my adrenaline would rush and I would be worried about getting hurt.	recall male	I felt ... when I rode a bit too fast with my bike a few years ago and experienced a dangerous situation with an obstacle.	fear	anger
fear	I would feel fear when I rode a bit too fast with my bike and experienced a dangerous situation with an obstacle, as my adrenaline would rush and I would be worried about getting hurt.	recall male	I felt ... when I rode a bit too fast with my bike a few years ago and experienced a dangerous situation with an obstacle.	fear	fear
pride	I would feel pride when my son asked me on the tram when he would have such a big space like me, as it shows he looks up to me and admires my accomplishments.	recall male	I felt ... when my son asked me on the tram when he would have such a big spazi like me.	pride	joy
joy	I would feel joy when I won the game of chance because it's a thrilling and unexpected outcome that brings a sense of excitement and accomplishment.	recall male	I felt ... when I won the game of chance.	joy	joy
disgust	I would feel disgust when people's aggressive and drunk behavior in public transport is a reflection of the lack of respect for others and the community.	recall male	I felt ... when people saw how aggressive and drunk some people are in public transport.	disgust	anger
disgust	I would feel disgust when people's aggressive and drunk behavior in public transport is a reflection of the lack of respect for others and the community.	recall male	I felt ... when people saw how aggressive and drunk some people are in public transport.	disgust	disgust
disgust	I would feel disgust when people's aggressive and drunk behavior in public transport is a reflection of the lack of respect for others and the community.	recall male	I felt ... when people saw how aggressive and drunk some people are in public transport.	disgust	fear
disgust	I would feel disgust when people's aggressive and drunk behavior in public transport is a reflection of the lack of respect for others and the community.	recall male	I felt ... when people saw how aggressive and drunk some people are in public transport.	disgust	sadness
guilt	I would feel guilty for not showing compassion to someone in need, and for not being able to make a difference in their life.	recall male	I felt ... when I did not give money to a beggar.	guilt	disgust
guilt	I would feel guilty for not showing compassion to someone in need, and for not being able to make a difference in their life.	recall male	I felt ... when I did not give money to a beggar.	guilt	sadness
joy	I would feel an overwhelming sense of joy and happiness when my son was born, as it's a life-changing moment that brings immense joy and fulfillment.	recall male	I felt ... when my son was born.	joy	joy
fear	I would feel fear when I saw a report about spiders on the internet because spiders are often associated with anxiety and unease, and the internet can amplify these feelings with its vivid and disturbing images and videos.	recall male	I felt ... when I saw a report about spiders on the internet	fear	anger
fear	I would feel fear when I saw a report about spiders on the internet because spiders are often associated with anxiety and unease, and the internet can amplify these feelings with its vivid and disturbing images and videos.	recall male	I felt ... when I saw a report about spiders on the internet	fear	fear
fear	The swaying of the suspension bridge would make me feel uneasy and anxious, triggering a strong sense of fear as I would worry about the safety of the structure and the potential consequences of an accident.	recall male	I felt ... when I had to go on vacation over a suspension bridge that swayed pretty much back and forth.	fear	anger
fear	The swaying of the suspension bridge would make me feel uneasy and anxious, triggering a strong sense of fear as I would worry about the safety of the structure and the potential consequences of an accident.	recall male	I felt ... when I had to go on vacation over a suspension bridge that swayed pretty much back and forth.	fear	fear
fear	I would feel fear when I had an operation in front of me because it's a life-threatening situation and I would be worried about my well-being and the outcome of the surgery.	recall male	I felt ... when I had an operation in front of me	fear	anger
fear	I would feel fear when I had an operation in front of me because it's a life-threatening situation and I would be worried about my well-being and the outcome of the surgery.	recall male	I felt ... when I had an operation in front of me	fear	fear
sadness	I would feel sadness when I finished school because it marked the end of an era and the beginning of a new chapter in my life, which can be overwhelming and emotional.	recall male	I felt ... when I finished school	sadness	sadness
sadness	I would feel sadness when I finished school because it marked the end of an era and the beginning of a new chapter in my life, which can be overwhelming and emotional.	recall male	I felt ... when I finished school	sadness	trust
disgust	I would feel disgust because I had never seen so much pus, it's a repulsive and unpleasant sight.	recall male	I felt ... because I had never seen so much pus	disgust	anger
disgust	I would feel disgust because I had never seen so much pus, it's a repulsive and unpleasant sight.	recall male	I felt ... because I had never seen so much pus	disgust	disgust
disgust	I would feel disgust because I had never seen so much pus, it's a repulsive and unpleasant sight.	recall male	I felt ... because I had never seen so much pus	disgust	fear
disgust	I would feel disgust because I had never seen so much pus, it's a repulsive and unpleasant sight.	recall male	I felt ... because I had never seen so much pus	disgust	sadness
sadness	I would feel sadness because I miss my children and feel neglected and unloved.	recall male	I felt ... because my children have not visited me for a long time.	sadness	sadness
sadness	I would feel sadness because I miss my children and feel neglected and unloved.	recall male	I felt ... because my children have not visited me for a long time.	sadness	trust
fear	The sudden and unexpected overturning of the closet would likely cause a sense of fear as it could be perceived as a chaotic and unpredictable event, potentially leading to physical harm or damage to personal belongings.	recall male	I felt ... when the closet overturned	fear	anger
fear	The sudden and unexpected overturning of the closet would likely cause a sense of fear as it could be perceived as a chaotic and unpredictable event, potentially leading to physical harm or damage to personal belongings.	recall male	I felt ... when the closet overturned	fear	fear
fear	I would feel fear when a bad accident happened on the highway right in front of me because it was a sudden and unexpected event that could have had serious consequences, and it would have been a traumatic experience to witness.	recall male	I felt ... when a bad accident happened on the highway right in front of me.	fear	anger
fear	I would feel fear when a bad accident happened on the highway right in front of me because it was a sudden and unexpected event that could have had serious consequences, and it would have been a traumatic experience to witness.	recall male	I felt ... when a bad accident happened on the highway right in front of me.	fear	fear
disgust	I would feel disgust when I saw people eating worms because it goes against my natural instinct to avoid consuming insects and the idea of putting them in my mouth is repulsive to me.	recall male	I felt ... when I saw people eating worms	disgust	anger
disgust	I would feel disgust when I saw people eating worms because it goes against my natural instinct to avoid consuming insects and the idea of putting them in my mouth is repulsive to me.	recall male	I felt ... when I saw people eating worms	disgust	disgust
disgust	I would feel disgust when I saw people eating worms because it goes against my natural instinct to avoid consuming insects and the idea of putting them in my mouth is repulsive to me.	recall male	I felt ... when I saw people eating worms	disgust	fear
