emotion	explanation	target_group	event	German	AffectCategory
verlegenheit	Ich würde mich verlegen fühlen, weil ich mich in einer Situation, in der ich mich nicht wohl fühle, befand und ich mich nicht sicher war, wie ich mich verhalten sollte.	hispanische person	Ich fühlte ..., als ich einmal mit Freunden in eine Sauna gegangen bin. Das werde ich in Zukunft unterlassen.	verlegenheit	sadness
verlegenheit	Ich würde mich verlegen fühlen, weil ich mich in einer Situation, in der ich mich nicht wohl fühle, befand und ich mich nicht sicher war, wie ich mich verhalten sollte.	hispanische person	Ich fühlte ..., als ich einmal mit Freunden in eine Sauna gegangen bin. Das werde ich in Zukunft unterlassen.	verlegenheit	surprise
verlegenheit	Als ich bei einem Vortrag zu stottern begann, fühlte ich mich verlegen, weil ich mich nicht sicher war, ob ich mich richtig ausdrücken konnte und ich Angst hatte, dass die anderen mich für unfähig halten würden.	hispanische person	Ich fühlte ..., als ich bei einem Vortrag zu stottern begann.	verlegenheit	fear
verlegenheit	Als ich bei einem Vortrag zu stottern begann, fühlte ich mich verlegen, weil ich mich nicht sicher war, ob ich mich richtig ausdrücken konnte und ich Angst hatte, dass die anderen mich für unfähig halten würden.	hispanische person	Ich fühlte ..., als ich bei einem Vortrag zu stottern begann.	verlegenheit	sadness
verlegenheit	Als ich bei einem Vortrag zu stottern begann, fühlte ich mich verlegen, weil ich mich nicht sicher war, ob ich mich richtig ausdrücken konnte und ich Angst hatte, dass die anderen mich für unfähig halten würden.	hispanische person	Ich fühlte ..., als ich bei einem Vortrag zu stottern begann.	verlegenheit	surprise
pánico	Me siento como si mi vida estuviera en peligro, como si hubiera estado a punto de perder algo o alguien muy valioso, y eso me llena de un sentimiento de miedo y ansiedad	hispanische person	Ich fühlte ..., als ich gedankenverloren auf einen Zebrastreifen zufuhr und die dort die Straße überquerenden zwei Kinder übersah und nur durch eine Notbremsung einen Zusammenstoß vermeiden konnte.		Cannot map the emotion
saudade	Saudade ist ein Gefühl der Sehnsucht und Wehmut, das ich empfinden würde, wenn ich meine Kinder nicht sehen kann. Es ist ein Gefühl, das aus der Trennung von Lieben und der Erinnerung an die Zeit, die wir miteinander verbracht haben, entsteht.	hispanische person	Ich fühle ..., wenn ich meine Kinder längere Zeit nicht sehen kann.		Cannot map the emotion
ewigkeit	Die Vorstellung, dass hunderte Maden aus der Biomülltonne krochen, würde mich schockieren und mich dazu bringen, mich zu ekeln. Ich würde mich nicht nur vor den Maden, sondern auch vor der Unhygiene und dem Chaos, das sie verursachen, ekeln.	hispanische person	Ich fühlte ..., als ich unsere Biomülltonne öffnete und mir hunderte Maden entgegen krochen.	ewigkeit	anticipation
ewigkeit	Die Vorstellung, dass hunderte Maden aus der Biomülltonne krochen, würde mich schockieren und mich dazu bringen, mich zu ekeln. Ich würde mich nicht nur vor den Maden, sondern auch vor der Unhygiene und dem Chaos, das sie verursachen, ekeln.	hispanische person	Ich fühlte ..., als ich unsere Biomülltonne öffnete und mir hunderte Maden entgegen krochen.	ewigkeit	trust
enojo	Ich würde Enojo empfinden, weil ich mich von der Autorität des Parkverbotes übergangen fühle und mich nicht fair behandelt fühle.	hispanische person	Ich fühlte ..., weil ich das wöchentliche Parkverbot vergessen hatte und ein Knöllchen bekam.		Cannot map the emotion
alegría	Ich würde Alegría empfinden, wenn meine Freundin sich sehr über ein Geschenk von mir gefreut hat, weil ich mich freue, dass ich sie glücklich gemacht habe und dass unsere Freundschaft so stark ist, dass sie sich über ein kleines Geschenk freut.	hispanische person	Ich fühlte ..., als sich eine Freundin sehr über ein Geschenk von mir gefreut hat.		Cannot map the emotion
remordimiento	Ich würde Remordimiento empfinden, wenn ich mich schuldig fühlen würde, dass ich meinen kleinen Neffen nicht sorgfältig genug beobachtet habe und er sich verletzt hat.	hispanische person	Ich fühlte ..., als ich nicht sorgfältig genug auf meinen kleinen Neffen achtete und der auf den Hinterkopf fiel.		Cannot map the emotion
ewigkeit	Die ekelhaften Käfer rochen sehr unangenehm und ich würde mich unbehaglich fühlen, wenn ich sie in meiner Wohnung finden würde.	hispanische person	Ich fühlte ..., als die ekelhaften Käfer im Herbst in der Wohnung lagen da sie sehr ekelig rochen.	ewigkeit	anticipation
ewigkeit	Die ekelhaften Käfer rochen sehr unangenehm und ich würde mich unbehaglich fühlen, wenn ich sie in meiner Wohnung finden würde.	hispanische person	Ich fühlte ..., als die ekelhaften Käfer im Herbst in der Wohnung lagen da sie sehr ekelig rochen.	ewigkeit	trust
orgullo	Ich würde Orgullo empfinden, wenn meine Söhne geboren wurden, weil ich stolz auf meine Rolle als Vater und auf die Zukunft, die vor ihnen liegt, bin.	hispanische person	Ich fühlte ..., als meine Söhne geboren wurden.		Cannot map the emotion
tristeza	Ich würde Tristeza empfinden, wenn ein Freund in ein anderes Land zieht, weil ich mich von ihm trennen müsste und ich unsere Freundschaft nicht mehr so oft wie bisher genießen könnte.	hispanische person	Ich fühlte ..., als ich erfuhr, dass ein Freund in ein anderes Land zieht.		Cannot map the emotion
trauma	Man hat mich angelogen, was meine Vertrauen in andere unterminiert und mich emotional verletzt hat.	hispanische person	Ich fühlte ..., weil man mich angelogen hatte		Cannot map the emotion
miedo	Ich würde Angst empfinden, wenn ich als Kind bei einem starken Gewitter allein gelassen wurde und mich nicht sicher fühlte.	hispanische person	Ich fühlte ..., als es ein starkes Gewitter gab und ich noch sehr klein war.		Cannot map the emotion
ew	Ich würde Ekel empfinden, wenn ich eine ungewöhnliche und unhygienische Entdeckung wie eine weiße Mücke in meiner Küche mache. Als Hispanischer würde ich die Reinlichkeit und Ordnung in meiner Küche sehr wichtig betrachten und würde mich sehr unbehaglich fühlen, wenn ich solche Unordnung entdecke.	hispanische person	Ich fühlte ..., als ich eine kleine, weiße Made in der Küche entdeckte und daraufhin alle Schränke auswusch.		Cannot map the emotion
verlegenheit	Ich würde mich verlegen fühlen, wenn ich mich im Restaurant mit Sauce beschmutzt habe, weil ich mich schäme, dass ich so unachtsam war und ich befürchte, dass die anderen mich bemerken und mich auslachen werden.	hispanische person	Ich fühlte ..., als ich mich im Restaurant mit sauce beschmutzt habe	verlegenheit	fear
verlegenheit	Ich würde mich verlegen fühlen, wenn ich mich im Restaurant mit Sauce beschmutzt habe, weil ich mich schäme, dass ich so unachtsam war und ich befürchte, dass die anderen mich bemerken und mich auslachen werden.	hispanische person	Ich fühlte ..., als ich mich im Restaurant mit sauce beschmutzt habe	verlegenheit	sadness
verlegenheit	Ich würde mich verlegen fühlen, wenn ich mich im Restaurant mit Sauce beschmutzt habe, weil ich mich schäme, dass ich so unachtsam war und ich befürchte, dass die anderen mich bemerken und mich auslachen werden.	hispanische person	Ich fühlte ..., als ich mich im Restaurant mit sauce beschmutzt habe	verlegenheit	surprise
indignación	Ich würde Indignación empfinden, wenn ich einen doofer Mann sah, der absichtlich eine Katze überfuhr, weil ich mich sehr für Tiere und ihre Wohlbefinden einsetze und solche Handlungen als unmenschlich und grausam betrachte.	hispanische person	Ich fühlte ..., als ein doofer Mann eine Katze absichtlich überfuhr.		Cannot map the emotion
dolor	Mein Opa war ein wichtiger Teil meiner Familie und mein Leben. Sein Tod bedeutet, dass ich ihn nie wiedersehen werde und dass ich mich von ihm verabschieden muss. Dieses Gefühl der Traurigkeit und des Verlustes ist sehr schwierig für mich zu ertragen.	hispanische person	Ich fühle ..., dass mein Opa gestorben ist.	dolor	sadness
miedo	Ich würde Angst empfinden, wenn ich nachts im Dunkeln alleine bis in unseren Nachbarort gegangen bin, weil ich mich unsicher und gefährdet fühlen würde.	hispanische person	Ich fühlte ..., als ich nachts im Dunkeln alleine bis in unseren Nachbarort gegangen bin.		Cannot map the emotion
alivio	Ich würde Alivio empfinden, wenn ich eine Zusage für eine neue Arbeitsstelle bekäme, weil es ein großer Schritt in meiner Karriere wäre und ich mich freuen würde, neue Herausforderungen zu überwinden und meine Fähigkeiten zu entwickeln.	hispanische person	Ich fühlte ..., als ich eine Zusage für eine neue Arbeitsstelle bekam.		Cannot map the emotion
frustration	Ich würde Frustration empfinden, wenn der Aufzug stecken bliebe, weil ich mich auf meine Zeit und meine Pläne verlassen habe und nun in Verzug gerate.	hispanische person	Ich fühlte ..., als der Aufzug stecken blieb	frustration	anger
verlegenheit	Als ich einen wichtigen Kunden verärgert habe, fühle ich mich verlegen, weil ich mich schäme, dass ich mich nicht besser verhalten habe und ich befürchte, dass dies meine Beziehung zu diesem Kunden negativ beeinflussen könnte.	hispanische person	Ich fühlte ..., als ich einen wichtigen Kunden verärgert habe.	verlegenheit	fear
verlegenheit	Als ich einen wichtigen Kunden verärgert habe, fühle ich mich verlegen, weil ich mich schäme, dass ich mich nicht besser verhalten habe und ich befürchte, dass dies meine Beziehung zu diesem Kunden negativ beeinflussen könnte.	hispanische person	Ich fühlte ..., als ich einen wichtigen Kunden verärgert habe.	verlegenheit	sadness
verlegenheit	Als ich einen wichtigen Kunden verärgert habe, fühle ich mich verlegen, weil ich mich schäme, dass ich mich nicht besser verhalten habe und ich befürchte, dass dies meine Beziehung zu diesem Kunden negativ beeinflussen könnte.	hispanische person	Ich fühlte ..., als ich einen wichtigen Kunden verärgert habe.	verlegenheit	surprise
ew	Ich würde Ekel empfinden, wenn ich Ohrwürmer in meinem Salat finden würde, weil ich das als unangenehme und unhygienische Situation empfinden würde.	hispanische person	Ich fühlte ..., als ich den frisch gekauften Salat ausgepackt habe, und mir Ohrwürmer entgegengekrabbelt kamen.		Cannot map the emotion
entsetzen	Ich würde Entsetzen empfinden, wenn ich denkst, dass Friedrich Merz Bundeskanzler werden könnte, weil ich mich Sorgen mache um die Zukunft Deutschlands und die Menschen, die von seinen politischen Entscheidungen betroffen wären.	hispanische person	Ich fühle ..., dass Friedrich Merz Bundeskanzler werden könnte.		Cannot map the emotion
nostalgia	Ich würde Nostalgia empfinden, weil ich mich an die Zeit in meiner Heimat erinnern würde und mich von der Trennung von meiner Familie und Freunden trennen würde.	hispanische person	Ich fühlte ..., als der Tag des Abfluges näher kam		Cannot map the emotion
orgullo	Ich würde Orgullo empfinden, wenn ich wieder Vater wurde, weil ich stolz auf meine Rolle als Vater bin und mich freue, meine Familie zu erweitern.	hispanische person	Ich fühlte ..., als ich erneut Vater wurde.		Cannot map the emotion
cannot adopt emotion	I cannot provide a response that may be perceived as offensive or insensitive. Is there anything else I can help you with?	hispanische person			Cannot adopt emotion
excitación	Ich würde Excitación empfinden, wenn ich erfahren habe, dass meine Lieblingsband in meiner Stadt spielt, weil ich so aufgerüstet bin, sie live zu sehen und ihre Musik zu hören, und ich kann es kaum erwarten, sie zu sehen und zu hören.	hispanische person	Ich fühlte ... als ich erfahren habe das meine Lieblingsband in meiner Stadt spielt		Cannot map the emotion
pánico	Como padre, el pensamiento de que mi hijo podría haber sido atropellado es aterradora y me llena de un sentimiento de pánico, ya que mi principal responsabilidad es protegerlo y mantenerlo a salvo.	hispanische person	Ich fühlte ..., als mein Sohn beim Überqueren des Zebrastreifens fast angefahren wurde.		Cannot map the emotion
verwirrung	Ich würde Verwirrung empfinden, wenn ich sehe, dass die europäische Bevölkerung sich von ihren Werten und Traditionen entfernt und sich stattdessen von nationalistischen und xenophobischen Ideologien leiten lässt. Es ist schwierig für mich, zu verstehen, warum Menschen ihre gemeinsamen Wurzeln und ihre Vielfalt vergessen und sich stattdessen gegen andere wenden.	hispanische person	Ich fühle ..., dass die Bevölkerung Europas in einen falsche, nationale Richtung abdriftet.	verwirrung	fear
verwirrung	Ich würde Verwirrung empfinden, wenn ich sehe, dass die europäische Bevölkerung sich von ihren Werten und Traditionen entfernt und sich stattdessen von nationalistischen und xenophobischen Ideologien leiten lässt. Es ist schwierig für mich, zu verstehen, warum Menschen ihre gemeinsamen Wurzeln und ihre Vielfalt vergessen und sich stattdessen gegen andere wenden.	hispanische person	Ich fühle ..., dass die Bevölkerung Europas in einen falsche, nationale Richtung abdriftet.	verwirrung	sadness
verwirrung	Ich würde Verwirrung empfinden, wenn ich sehe, dass die europäische Bevölkerung sich von ihren Werten und Traditionen entfernt und sich stattdessen von nationalistischen und xenophobischen Ideologien leiten lässt. Es ist schwierig für mich, zu verstehen, warum Menschen ihre gemeinsamen Wurzeln und ihre Vielfalt vergessen und sich stattdessen gegen andere wenden.	hispanische person	Ich fühle ..., dass die Bevölkerung Europas in einen falsche, nationale Richtung abdriftet.	verwirrung	surprise
enojo	Mein Auto ist mein Stolz und mein Vertrauen, und wenn jemand es beschädigt und wegläuft, ohne sich zu entschuldigen, fühle ich mich betrogen und verletzt.	hispanische person	Ich fühlte ..., als ich sah das jemand auf dem Parkplatz mein Auto angefahren hatte und sich aus dem Staub gemacht hat.		Cannot map the emotion
orgullo	Ich würde Orgullo empfinden, wenn mein Fussballverein in eine höhere Klasse aufgestiegen ist, weil ich stolz auf meine Mannschaft und ihre Leistungen bin und ich mich glücklich fühle, dass wir unsere Ziele erreicht haben.	hispanische person	Ich fühlte ..., als mein Fussballverein in eine höhere Klasse aufgestiegen ist.		Cannot map the emotion
impotencia	Ich würde Impotencia empfinden, wenn ich hilflos zusehen musste, ohne etwas dagegen unternehmen zu können, weil ich mich wie ein Opfer fühlen würde, das nicht in der Lage ist, sich selbst zu verteidigen oder zu helfen.	hispanische person	Ich fühlte ..., als ich hilflos zusehen musste ohne etwas dagegen unternehmen zu können		Cannot map the emotion
orgullo	Como padre, ich würde mich sehr stolz fühlen, wenn ich zum ersten Mal Vater wurde, weil ich denken würde, dass ich eine wichtige Rolle in dem Leben meines Kindes spiele und dass ich meine Verantwortung als Vater ernst nehme.	hispanische person	Ich fühlte ..., als ich zum ersten Mal Vater wurde.		Cannot map the emotion
dolor	Als meine Nichte tödlich verunglückte, würde ich Dolor empfinden, weil ich mich von der Verlust meiner geliebten Verwandten getrennt fühlen würde und ich mich von der Traurigkeit und dem Schmerz überwältigt fühlen würde.	hispanische person	Ich fühlte ..., als meine Nichte tödlich verunglückte.	dolor	sadness
alivio	Ich würde Alivio empfinden, wenn ich eine größere Geldsumme im Lotto gewonnen hätte, weil ich mich von den finanziellen Sorgen und der Unsicherheit befreit fühlen würde und ich mich auf eine bessere Zukunft freuen könnte.	hispanische person	Ich fühlte ..., als ich vor ein paar Jahren eine größere Geldsumme im Lotto gewonnen habe.		Cannot map the emotion
frustración	Ich würde Frustration empfinden, wenn ich nicht weiterkam, weil ich mich nicht sicher war, wie ich das Problem am Auto lösen sollte und ich mich unter Druck fühlte, es zu beenden.	hispanische person	Ich fühlte ..., weil ich gestern was am Auto reparieren mußte und ich nicht weiterkam.		Cannot map the emotion
cannot adopt emotion	I cannot provide a response that is explicit or contains graphic content. Is there something else I can help you with?	hispanische person			Cannot adopt emotion
schuld	Ich würde Schuld empfinden, weil ich einem Arbeitskollegen, mit dem ich zerstritten war, nicht geholfen habe und mich dadurch von meiner Pflicht als Kollege entfernt habe.	hispanische person	Ich fühlte ..., weil ich einem Arbeitskollegen mit dem ich zerstritten war, einfach nicht geholfen habe.	schuld	anger
schuld	Ich würde Schuld empfinden, weil ich einem Arbeitskollegen, mit dem ich zerstritten war, nicht geholfen habe und mich dadurch von meiner Pflicht als Kollege entfernt habe.	hispanische person	Ich fühlte ..., weil ich einem Arbeitskollegen mit dem ich zerstritten war, einfach nicht geholfen habe.	schuld	disgust
schuld	Ich würde Schuld empfinden, weil ich einem Arbeitskollegen, mit dem ich zerstritten war, nicht geholfen habe und mich dadurch von meiner Pflicht als Kollege entfernt habe.	hispanische person	Ich fühlte ..., weil ich einem Arbeitskollegen mit dem ich zerstritten war, einfach nicht geholfen habe.	schuld	disgust
schuld	Ich würde Schuld empfinden, weil ich einem Arbeitskollegen, mit dem ich zerstritten war, nicht geholfen habe und mich dadurch von meiner Pflicht als Kollege entfernt habe.	hispanische person	Ich fühlte ..., weil ich einem Arbeitskollegen mit dem ich zerstritten war, einfach nicht geholfen habe.	schuld	sadness
schuld	Ich würde Schuld empfinden, weil ich einem Arbeitskollegen, mit dem ich zerstritten war, nicht geholfen habe und mich dadurch von meiner Pflicht als Kollege entfernt habe.	hispanische person	Ich fühlte ..., weil ich einem Arbeitskollegen mit dem ich zerstritten war, einfach nicht geholfen habe.	schuld	sadness
verlegenheit	Ich würde Verlegenheit empfinden, wenn ich geschwitzet habe, weil ich mich unbehaglich fühlen würde, wenn ich mich in einer Situation befinde, in der ich mich nicht unter Kontrolle habe.	hispanische person	Ich fühlte ..., als ich geschwitzt habe	verlegenheit	fear
verlegenheit	Ich würde Verlegenheit empfinden, wenn ich geschwitzet habe, weil ich mich unbehaglich fühlen würde, wenn ich mich in einer Situation befinde, in der ich mich nicht unter Kontrolle habe.	hispanische person	Ich fühlte ..., als ich geschwitzt habe	verlegenheit	sadness
verlegenheit	Ich würde Verlegenheit empfinden, wenn ich geschwitzet habe, weil ich mich unbehaglich fühlen würde, wenn ich mich in einer Situation befinde, in der ich mich nicht unter Kontrolle habe.	hispanische person	Ich fühlte ..., als ich geschwitzt habe	verlegenheit	surprise
pánico	Como madre, el pensamiento de que mi hijo está en peligro o sufre un daño físico me llena de un sentimiento de pánico, ya que mi principal preocupación es protegerlo y mantenerlo a salvo.	hispanische person	Ich fühlte ..., als ich erfuhr das mein Sohn mit dem Krankenwagen ins Klinikum mußte.		Cannot map the emotion
verlegenheit	Als ich den Diätplan nicht einhielt, fühle ich mich verlegen, weil ich mich schäme, dass ich mich nicht an meine eigenen Regeln halte und ich mich auch vor anderen schäme, die mich möglicherweise für unverantwortlich halten.	hispanische person	Ich fühlte ..., als ich mal wieder den Diätplan nicht eingehalten hatte	verlegenheit	fear
verlegenheit	Als ich den Diätplan nicht einhielt, fühle ich mich verlegen, weil ich mich schäme, dass ich mich nicht an meine eigenen Regeln halte und ich mich auch vor anderen schäme, die mich möglicherweise für unverantwortlich halten.	hispanische person	Ich fühlte ..., als ich mal wieder den Diätplan nicht eingehalten hatte	verlegenheit	sadness
verlegenheit	Als ich den Diätplan nicht einhielt, fühle ich mich verlegen, weil ich mich schäme, dass ich mich nicht an meine eigenen Regeln halte und ich mich auch vor anderen schäme, die mich möglicherweise für unverantwortlich halten.	hispanische person	Ich fühlte ..., als ich mal wieder den Diätplan nicht eingehalten hatte	verlegenheit	surprise
pánico	Como hispano, la velocidad y el riesgo me generan un sentimiento de ansiedad y miedo, especialmente si se trata de un accidente o una situación peligrosa.	hispanische person	Ich fühlte ..., als ich mit meinem Fahrrad vor ein paar Jahren etwas zu schnell fuhr und eine brenzlige Situation mit einem Hindernis erlebte.		Cannot map the emotion
freude	Ich würde Freude empfinden, wenn mein Sohn mich respektiert und mich als Vorbild ansieht, was mich stolz und glücklich macht.	hispanische person	Ich fühlte ..., als mein Sohn mich in der Straßenbahn gefragt hat wann er auch so ein großes Spazi wie ich haben wird.	freude	anticipation
freude	Ich würde Freude empfinden, wenn mein Sohn mich respektiert und mich als Vorbild ansieht, was mich stolz und glücklich macht.	hispanische person	Ich fühlte ..., als mein Sohn mich in der Straßenbahn gefragt hat wann er auch so ein großes Spazi wie ich haben wird.	freude	joy
freude	Ich würde Freude empfinden, wenn mein Sohn mich respektiert und mich als Vorbild ansieht, was mich stolz und glücklich macht.	hispanische person	Ich fühlte ..., als mein Sohn mich in der Straßenbahn gefragt hat wann er auch so ein großes Spazi wie ich haben wird.	freude	joy
