emotion	explanation	target_group	event	German	AffectCategory
betroffenheit	I would feel betrayed if my neighbor consistently neglected to trim his hedge, which is a shared boundary between our properties. It would make me feel disrespected and undermine the sense of community and mutual respect that we should have in our neighborhood.	Mann	Ich fühlte ... auf meinen Nachbarn, weil er immer seine Hecke nicht schneidet		Cannot map the emotion
sorge	I would feel worried if I were in a situation where someone close to me was seriously ill or injured.	Mann	Ich fühlte ..., als mein Vater schwer erkrankte.	sorge	anticipation
sorge	I would feel worried if I were in a situation where someone close to me was seriously ill or injured.	Mann	Ich fühlte ..., als mein Vater schwer erkrankte.	sorge	fear
sorge	I would feel worried if I were in a situation where someone close to me was seriously ill or injured.	Mann	Ich fühlte ..., als mein Vater schwer erkrankte.	sorge	sadness
scham	I would feel shame if I had let my family down and caused them financial difficulties due to my own failures.	Mann	Ich fühlte ..., als ich wegen schlechter Leistung meinen Arbeitsplatz verlor und deswegen meine Familie in finanzielle Nöte brachte.	scham	anger
scham	I would feel shame if I had let my family down and caused them financial difficulties due to my own failures.	Mann	Ich fühlte ..., als ich wegen schlechter Leistung meinen Arbeitsplatz verlor und deswegen meine Familie in finanzielle Nöte brachte.	scham	disgust
scham	I would feel shame if I had let my family down and caused them financial difficulties due to my own failures.	Mann	Ich fühlte ..., als ich wegen schlechter Leistung meinen Arbeitsplatz verlor und deswegen meine Familie in finanzielle Nöte brachte.	scham	sadness
traurigkeit	I would feel sadness if I had just lost a loved one, such as a family member or close friend. This emotion is characterized by feelings of loss, grief, and emptiness.	Mann	Ich fühlte ..., nachdem meine Mutter mir sagte, dass mein Vater verstorben ist.	traurigkeit	disgust
traurigkeit	I would feel sadness if I had just lost a loved one, such as a family member or close friend. This emotion is characterized by feelings of loss, grief, and emptiness.	Mann	Ich fühlte ..., nachdem meine Mutter mir sagte, dass mein Vater verstorben ist.	traurigkeit	fear
traurigkeit	I would feel sadness if I had just lost a loved one, such as a family member or close friend. This emotion is characterized by feelings of loss, grief, and emptiness.	Mann	Ich fühlte ..., nachdem meine Mutter mir sagte, dass mein Vater verstorben ist.	traurigkeit	sadness
traurigkeit	I would feel sadness if I had just lost a loved one, such as a family member or close friend. This emotion is characterized by feelings of loss, grief, and emptiness.	Mann	Ich fühlte ..., nachdem meine Mutter mir sagte, dass mein Vater verstorben ist.	traurigkeit	sadness
traurigkeit	I would feel sadness if I had just lost a loved one, such as a family member or close friend. This emotion is characterized by feelings of loss, grief, and emptiness.	Mann	Ich fühlte ..., nachdem meine Mutter mir sagte, dass mein Vater verstorben ist.	traurigkeit	trust
trauer	I would feel sadness if I had a serious argument with a close friend.	Mann	Ich fühlte ..., als mein Vater nach langer Krankheit verstarb.	trauer	sadness
trauer	I would feel sadness if I had a serious argument with a close friend.	Mann	Ich fühlte ..., als mein Vater nach langer Krankheit verstarb.	trauer	sadness
scham	I would feel shame if I had left my socks on the floor in front of my significant other.	Mann	Ich fühlte ..., als ich bemerkte dass mein Hosenschlitz bei der Arbeit offen stand	scham	anger
scham	I would feel shame if I had left my socks on the floor in front of my significant other.	Mann	Ich fühlte ..., als ich bemerkte dass mein Hosenschlitz bei der Arbeit offen stand	scham	disgust
scham	I would feel shame if I had left my socks on the floor in front of my significant other.	Mann	Ich fühlte ..., als ich bemerkte dass mein Hosenschlitz bei der Arbeit offen stand	scham	sadness
schock	Ich würde Schock empfinden, wenn ich plötzlich und unerwartet ein One Night Stand erlebte und die Partnerin nicht so meinen Vorstellungen entsprach. Dies könnte auf eine Reihe von Faktoren zurückzuführen sein, wie zum Beispiel eine unerwartete Enttäuschung oder eine Verwunderung über meine eigene Entscheidung.	Mann	Ich fühlte ..., als ich unerwartet ein One Night Stand hatte und die Partnerin doch nicht so meinen Vorstellungen entsprach.	schock	anger
schock	Ich würde Schock empfinden, wenn ich plötzlich und unerwartet ein One Night Stand erlebte und die Partnerin nicht so meinen Vorstellungen entsprach. Dies könnte auf eine Reihe von Faktoren zurückzuführen sein, wie zum Beispiel eine unerwartete Enttäuschung oder eine Verwunderung über meine eigene Entscheidung.	Mann	Ich fühlte ..., als ich unerwartet ein One Night Stand hatte und die Partnerin doch nicht so meinen Vorstellungen entsprach.	schock	fear
schock	Ich würde Schock empfinden, wenn ich plötzlich und unerwartet ein One Night Stand erlebte und die Partnerin nicht so meinen Vorstellungen entsprach. Dies könnte auf eine Reihe von Faktoren zurückzuführen sein, wie zum Beispiel eine unerwartete Enttäuschung oder eine Verwunderung über meine eigene Entscheidung.	Mann	Ich fühlte ..., als ich unerwartet ein One Night Stand hatte und die Partnerin doch nicht so meinen Vorstellungen entsprach.	schock	surprise
betroffenheit	I would feel betrayed if I had invested a lot of time and effort into something, only to have it taken away from me.	Mann	Ich fühlte ..., als ich erfahren habe, dass Großbritannien aus dem Euro austreten wird. (ganz liebe Freunde von uns leben in London und sie haben uns vorher schon gesagt, dass das schrecklich werden würde)		Cannot map the emotion
scham	I would feel shame if I had to confront a loved one with a serious mistake or wrongdoing.	Mann	Ich fühlte ..., als ich einmal mit Freunden in eine Sauna gegangen bin. Das werde ich in Zukunft unterlassen.	scham	anger
scham	I would feel shame if I had to confront a loved one with a serious mistake or wrongdoing.	Mann	Ich fühlte ..., als ich einmal mit Freunden in eine Sauna gegangen bin. Das werde ich in Zukunft unterlassen.	scham	disgust
scham	I would feel shame if I had to confront a loved one with a serious mistake or wrongdoing.	Mann	Ich fühlte ..., als ich einmal mit Freunden in eine Sauna gegangen bin. Das werde ich in Zukunft unterlassen.	scham	sadness
scham	I would feel shame if I had embarrassed myself in front of a large audience during a presentation.	Mann	Ich fühlte ..., als ich bei einem Vortrag zu stottern begann.	scham	anger
scham	I would feel shame if I had embarrassed myself in front of a large audience during a presentation.	Mann	Ich fühlte ..., als ich bei einem Vortrag zu stottern begann.	scham	disgust
scham	I would feel shame if I had embarrassed myself in front of a large audience during a presentation.	Mann	Ich fühlte ..., als ich bei einem Vortrag zu stottern begann.	scham	sadness
schreck	Ich würde Schreck empfinden, wenn ich plötzlich und unerwartet vor einen Unfall geriet und nichts tun konnte, um ihn zu vermeiden.	Mann	Ich fühlte ..., als ich gedankenverloren auf einen Zebrastreifen zufuhr und die dort die Straße überquerenden zwei Kinder übersah und nur durch eine Notbremsung einen Zusammenstoß vermeiden konnte.	schreck	fear
schreck	Ich würde Schreck empfinden, wenn ich plötzlich und unerwartet vor einen Unfall geriet und nichts tun konnte, um ihn zu vermeiden.	Mann	Ich fühlte ..., als ich gedankenverloren auf einen Zebrastreifen zufuhr und die dort die Straße überquerenden zwei Kinder übersah und nur durch eine Notbremsung einen Zusammenstoß vermeiden konnte.	schreck	surprise
sorge	I would feel worried if I couldn't see my children for a long time because I would be concerned about their well-being and safety. I would be thinking about whether they are okay and if they need any help or support. I would also be feeling anxious about the possibility of something bad happening to them while I am not there to protect them.	Mann	Ich fühle ..., wenn ich meine Kinder längere Zeit nicht sehen kann.	sorge	anticipation
sorge	I would feel worried if I couldn't see my children for a long time because I would be concerned about their well-being and safety. I would be thinking about whether they are okay and if they need any help or support. I would also be feeling anxious about the possibility of something bad happening to them while I am not there to protect them.	Mann	Ich fühle ..., wenn ich meine Kinder längere Zeit nicht sehen kann.	sorge	fear
sorge	I would feel worried if I couldn't see my children for a long time because I would be concerned about their well-being and safety. I would be thinking about whether they are okay and if they need any help or support. I would also be feeling anxious about the possibility of something bad happening to them while I am not there to protect them.	Mann	Ich fühle ..., wenn ich meine Kinder längere Zeit nicht sehen kann.	sorge	sadness
schreck	I would feel shocked if I were to discover a hidden camera in my home without my knowledge or consent. The invasion of privacy and potential danger posed by such a discovery would be overwhelming and unsettling.	Mann	Ich fühlte ..., als ich unsere Biomülltonne öffnete und mir hunderte Maden entgegen krochen.	schreck	fear
schreck	I would feel shocked if I were to discover a hidden camera in my home without my knowledge or consent. The invasion of privacy and potential danger posed by such a discovery would be overwhelming and unsettling.	Mann	Ich fühlte ..., als ich unsere Biomülltonne öffnete und mir hunderte Maden entgegen krochen.	schreck	surprise
scham	I would feel shame if I had forgotten to pay a bill and received a late fee.	Mann	Ich fühlte ..., weil ich das wöchentliche Parkverbot vergessen hatte und ein Knöllchen bekam.	scham	anger
scham	I would feel shame if I had forgotten to pay a bill and received a late fee.	Mann	Ich fühlte ..., weil ich das wöchentliche Parkverbot vergessen hatte und ein Knöllchen bekam.	scham	disgust
scham	I would feel shame if I had forgotten to pay a bill and received a late fee.	Mann	Ich fühlte ..., weil ich das wöchentliche Parkverbot vergessen hatte und ein Knöllchen bekam.	scham	sadness
freude	I would feel joy if a close friend were to surprise me with a thoughtful gift, as it would indicate their care and appreciation for me.	Mann	Ich fühlte ..., als sich eine Freundin sehr über ein Geschenk von mir gefreut hat.	freude	anticipation
freude	I would feel joy if a close friend were to surprise me with a thoughtful gift, as it would indicate their care and appreciation for me.	Mann	Ich fühlte ..., als sich eine Freundin sehr über ein Geschenk von mir gefreut hat.	freude	joy
freude	I would feel joy if a close friend were to surprise me with a thoughtful gift, as it would indicate their care and appreciation for me.	Mann	Ich fühlte ..., als sich eine Freundin sehr über ein Geschenk von mir gefreut hat.	freude	joy
freude	I would feel joy if a close friend were to surprise me with a thoughtful gift, as it would indicate their care and appreciation for me.	Mann	Ich fühlte ..., als sich eine Freundin sehr über ein Geschenk von mir gefreut hat.	freude	joy
freude	I would feel joy if a close friend were to surprise me with a thoughtful gift, as it would indicate their care and appreciation for me.	Mann	Ich fühlte ..., als sich eine Freundin sehr über ein Geschenk von mir gefreut hat.	freude	joy
freude	I would feel joy if a close friend were to surprise me with a thoughtful gift, as it would indicate their care and appreciation for me.	Mann	Ich fühlte ..., als sich eine Freundin sehr über ein Geschenk von mir gefreut hat.	freude	surprise
sorge	I would feel concerned if I had a serious argument with someone close to me, as it would make me worry about the impact on our relationship and the potential long-term effects.	Mann	Ich fühlte ..., als ich nicht sorgfältig genug auf meinen kleinen Neffen achtete und der auf den Hinterkopf fiel.	sorge	anticipation
sorge	I would feel concerned if I had a serious argument with someone close to me, as it would make me worry about the impact on our relationship and the potential long-term effects.	Mann	Ich fühlte ..., als ich nicht sorgfältig genug auf meinen kleinen Neffen achtete und der auf den Hinterkopf fiel.	sorge	fear
sorge	I would feel concerned if I had a serious argument with someone close to me, as it would make me worry about the impact on our relationship and the potential long-term effects.	Mann	Ich fühlte ..., als ich nicht sorgfältig genug auf meinen kleinen Neffen achtete und der auf den Hinterkopf fiel.	sorge	sadness
abscheu	I would feel disgust if I were to encounter a large cockroach in my kitchen. The thought of something so unwelcome and unclean in my personal space is unsettling and unpleasant.	Mann	Ich fühlte ..., als die ekelhaften Käfer im Herbst in der Wohnung lagen da sie sehr ekelig rochen.	abscheu	anger
abscheu	I would feel disgust if I were to encounter a large cockroach in my kitchen. The thought of something so unwelcome and unclean in my personal space is unsettling and unpleasant.	Mann	Ich fühlte ..., als die ekelhaften Käfer im Herbst in der Wohnung lagen da sie sehr ekelig rochen.	abscheu	disgust
abscheu	I would feel disgust if I were to encounter a large cockroach in my kitchen. The thought of something so unwelcome and unclean in my personal space is unsettling and unpleasant.	Mann	Ich fühlte ..., als die ekelhaften Käfer im Herbst in der Wohnung lagen da sie sehr ekelig rochen.	abscheu	disgust
abscheu	I would feel disgust if I were to encounter a large cockroach in my kitchen. The thought of something so unwelcome and unclean in my personal space is unsettling and unpleasant.	Mann	Ich fühlte ..., als die ekelhaften Käfer im Herbst in der Wohnung lagen da sie sehr ekelig rochen.	abscheu	fear
freude	I would feel joy if I were to witness the birth of my first child. It is a moment of great happiness and fulfillment, and I would be filled with a sense of wonder and awe at the miracle of life.	Mann	Ich fühlte ..., als meine Söhne geboren wurden.	freude	anticipation
freude	I would feel joy if I were to witness the birth of my first child. It is a moment of great happiness and fulfillment, and I would be filled with a sense of wonder and awe at the miracle of life.	Mann	Ich fühlte ..., als meine Söhne geboren wurden.	freude	joy
freude	I would feel joy if I were to witness the birth of my first child. It is a moment of great happiness and fulfillment, and I would be filled with a sense of wonder and awe at the miracle of life.	Mann	Ich fühlte ..., als meine Söhne geboren wurden.	freude	joy
freude	I would feel joy if I were to witness the birth of my first child. It is a moment of great happiness and fulfillment, and I would be filled with a sense of wonder and awe at the miracle of life.	Mann	Ich fühlte ..., als meine Söhne geboren wurden.	freude	joy
freude	I would feel joy if I were to witness the birth of my first child. It is a moment of great happiness and fulfillment, and I would be filled with a sense of wonder and awe at the miracle of life.	Mann	Ich fühlte ..., als meine Söhne geboren wurden.	freude	joy
freude	I would feel joy if I were to witness the birth of my first child. It is a moment of great happiness and fulfillment, and I would be filled with a sense of wonder and awe at the miracle of life.	Mann	Ich fühlte ..., als meine Söhne geboren wurden.	freude	surprise
traurigkeit	I would feel sadness if I were to lose a close friend or family member, as it would be a significant loss in my life.	Mann	Ich fühlte ..., als ich erfuhr, dass ein Freund in ein anderes Land zieht.	traurigkeit	disgust
traurigkeit	I would feel sadness if I were to lose a close friend or family member, as it would be a significant loss in my life.	Mann	Ich fühlte ..., als ich erfuhr, dass ein Freund in ein anderes Land zieht.	traurigkeit	fear
traurigkeit	I would feel sadness if I were to lose a close friend or family member, as it would be a significant loss in my life.	Mann	Ich fühlte ..., als ich erfuhr, dass ein Freund in ein anderes Land zieht.	traurigkeit	sadness
traurigkeit	I would feel sadness if I were to lose a close friend or family member, as it would be a significant loss in my life.	Mann	Ich fühlte ..., als ich erfuhr, dass ein Freund in ein anderes Land zieht.	traurigkeit	sadness
traurigkeit	I would feel sadness if I were to lose a close friend or family member, as it would be a significant loss in my life.	Mann	Ich fühlte ..., als ich erfuhr, dass ein Freund in ein anderes Land zieht.	traurigkeit	trust
scham	I would feel shame if I had been deceived by someone I trusted. It's a feeling of embarrassment and regret for being so naive.	Mann	Ich fühlte ..., weil man mich angelogen hatte	scham	anger
scham	I would feel shame if I had been deceived by someone I trusted. It's a feeling of embarrassment and regret for being so naive.	Mann	Ich fühlte ..., weil man mich angelogen hatte	scham	disgust
scham	I would feel shame if I had been deceived by someone I trusted. It's a feeling of embarrassment and regret for being so naive.	Mann	Ich fühlte ..., weil man mich angelogen hatte	scham	sadness
furcht	I would feel fear if I were in a situation where I was in danger and had to defend myself or someone I care about.	Mann	Ich fühlte ..., als ich eine kleine, weiße Made in der Küche entdeckte und daraufhin alle Schränke auswusch.	furcht	anger
furcht	I would feel fear if I were in a situation where I was in danger and had to defend myself or someone I care about.	Mann	Ich fühlte ..., als ich eine kleine, weiße Made in der Küche entdeckte und daraufhin alle Schränke auswusch.	furcht	anticipation
furcht	I would feel fear if I were in a situation where I was in danger and had to defend myself or someone I care about.	Mann	Ich fühlte ..., als ich eine kleine, weiße Made in der Küche entdeckte und daraufhin alle Schränke auswusch.	furcht	fear
furcht	I would feel fear if I were in a situation where I was in danger and had to defend myself or someone I care about.	Mann	Ich fühlte ..., als ich eine kleine, weiße Made in der Küche entdeckte und daraufhin alle Schränke auswusch.	furcht	fear
scham	I would feel shame if I had accidentally knocked over a vase and broken it in front of a large group of people.	Mann	Ich fühlte ..., als ich mich im Restaurant mit sauce beschmutzt habe	scham	anger
scham	I would feel shame if I had accidentally knocked over a vase and broken it in front of a large group of people.	Mann	Ich fühlte ..., als ich mich im Restaurant mit sauce beschmutzt habe	scham	disgust
scham	I would feel shame if I had accidentally knocked over a vase and broken it in front of a large group of people.	Mann	Ich fühlte ..., als ich mich im Restaurant mit sauce beschmutzt habe	scham	sadness
scham	I would feel shame if I had intentionally hurt an animal, as it goes against my moral values and the principles of empathy and compassion that I hold dear.	Mann	Ich fühlte ..., als ein doofer Mann eine Katze absichtlich überfuhr.	scham	anger
scham	I would feel shame if I had intentionally hurt an animal, as it goes against my moral values and the principles of empathy and compassion that I hold dear.	Mann	Ich fühlte ..., als ein doofer Mann eine Katze absichtlich überfuhr.	scham	disgust
scham	I would feel shame if I had intentionally hurt an animal, as it goes against my moral values and the principles of empathy and compassion that I hold dear.	Mann	Ich fühlte ..., als ein doofer Mann eine Katze absichtlich überfuhr.	scham	sadness
trauer	I would feel sadness if I had a serious argument with a close family member.	Mann	Ich fühle ..., dass mein Opa gestorben ist.	trauer	sadness
trauer	I would feel sadness if I had a serious argument with a close family member.	Mann	Ich fühle ..., dass mein Opa gestorben ist.	trauer	sadness
freude	I would feel joy if I received a surprise promotion at work. It would be a validation of my hard work and dedication, and it would give me a sense of accomplishment and pride in my abilities.	Mann	Ich fühlte ..., als ich eine Zusage für eine neue Arbeitsstelle bekam.	freude	anticipation
freude	I would feel joy if I received a surprise promotion at work. It would be a validation of my hard work and dedication, and it would give me a sense of accomplishment and pride in my abilities.	Mann	Ich fühlte ..., als ich eine Zusage für eine neue Arbeitsstelle bekam.	freude	joy
freude	I would feel joy if I received a surprise promotion at work. It would be a validation of my hard work and dedication, and it would give me a sense of accomplishment and pride in my abilities.	Mann	Ich fühlte ..., als ich eine Zusage für eine neue Arbeitsstelle bekam.	freude	joy
freude	I would feel joy if I received a surprise promotion at work. It would be a validation of my hard work and dedication, and it would give me a sense of accomplishment and pride in my abilities.	Mann	Ich fühlte ..., als ich eine Zusage für eine neue Arbeitsstelle bekam.	freude	joy
freude	I would feel joy if I received a surprise promotion at work. It would be a validation of my hard work and dedication, and it would give me a sense of accomplishment and pride in my abilities.	Mann	Ich fühlte ..., als ich eine Zusage für eine neue Arbeitsstelle bekam.	freude	joy
freude	I would feel joy if I received a surprise promotion at work. It would be a validation of my hard work and dedication, and it would give me a sense of accomplishment and pride in my abilities.	Mann	Ich fühlte ..., als ich eine Zusage für eine neue Arbeitsstelle bekam.	freude	surprise
scham	I would feel shame if I had a serious conflict with someone I care about because it would make me feel like I've let them down or that I'm not a good enough person.	Mann	Ich fühlte ..., als der Aufzug stecken blieb	scham	anger
scham	I would feel shame if I had a serious conflict with someone I care about because it would make me feel like I've let them down or that I'm not a good enough person.	Mann	Ich fühlte ..., als der Aufzug stecken blieb	scham	disgust
scham	I would feel shame if I had a serious conflict with someone I care about because it would make me feel like I've let them down or that I'm not a good enough person.	Mann	Ich fühlte ..., als der Aufzug stecken blieb	scham	sadness
scham	I would feel shame if I had disappointed someone I care about.	Mann	Ich fühlte ..., als ich einen wichtigen Kunden verärgert habe.	scham	anger
scham	I would feel shame if I had disappointed someone I care about.	Mann	Ich fühlte ..., als ich einen wichtigen Kunden verärgert habe.	scham	disgust
scham	I would feel shame if I had disappointed someone I care about.	Mann	Ich fühlte ..., als ich einen wichtigen Kunden verärgert habe.	scham	sadness
enttäuschung	Ich würde Enttäuschung empfinden, wenn ich meinem Salat nicht den gewünschten Geschmack und Textur verliehen habe.	Mann	Ich fühlte ..., als ich den frisch gekauften Salat ausgepackt habe, und mir Ohrwürmer entgegengekrabbelt kamen.	enttäuschung	disgust
enttäuschung	Ich würde Enttäuschung empfinden, wenn ich meinem Salat nicht den gewünschten Geschmack und Textur verliehen habe.	Mann	Ich fühlte ..., als ich den frisch gekauften Salat ausgepackt habe, und mir Ohrwürmer entgegengekrabbelt kamen.	enttäuschung	sadness
enttäuschung	Ich würde Enttäuschung empfinden, wenn ich merken würde, dass meine Bemühungen, ein guter Kanzler zu sein, nicht anerkannt werden.	Mann	Ich fühle ..., dass Friedrich Merz Bundeskanzler werden könnte.	enttäuschung	disgust
enttäuschung	Ich würde Enttäuschung empfinden, wenn ich merken würde, dass meine Bemühungen, ein guter Kanzler zu sein, nicht anerkannt werden.	Mann	Ich fühle ..., dass Friedrich Merz Bundeskanzler werden könnte.	enttäuschung	sadness
angst	I would feel anxious if I were leaving for a long trip and knew that something could go wrong, such as a flight delay or cancellation, and I would be unable to reach my loved ones.	Mann	Ich fühlte ..., als der Tag des Abfluges näher kam	angst	anger
angst	I would feel anxious if I were leaving for a long trip and knew that something could go wrong, such as a flight delay or cancellation, and I would be unable to reach my loved ones.	Mann	Ich fühlte ..., als der Tag des Abfluges näher kam	angst	anticipation
angst	I would feel anxious if I were leaving for a long trip and knew that something could go wrong, such as a flight delay or cancellation, and I would be unable to reach my loved ones.	Mann	Ich fühlte ..., als der Tag des Abfluges näher kam	angst	anticipation
angst	I would feel anxious if I were leaving for a long trip and knew that something could go wrong, such as a flight delay or cancellation, and I would be unable to reach my loved ones.	Mann	Ich fühlte ..., als der Tag des Abfluges näher kam	angst	fear
angst	I would feel anxious if I were leaving for a long trip and knew that something could go wrong, such as a flight delay or cancellation, and I would be unable to reach my loved ones.	Mann	Ich fühlte ..., als der Tag des Abfluges näher kam	angst	fear
angst	I would feel anxious if I were leaving for a long trip and knew that something could go wrong, such as a flight delay or cancellation, and I would be unable to reach my loved ones.	Mann	Ich fühlte ..., als der Tag des Abfluges näher kam	angst	sadness
angst	I would feel anxious if I were leaving for a long trip and knew that something could go wrong, such as a flight delay or cancellation, and I would be unable to reach my loved ones.	Mann	Ich fühlte ..., als der Tag des Abfluges näher kam	angst	surprise
scham	I would feel shame if I had to confront the fact that I had failed to meet the expectations of my loved ones.	Mann	Ich fühlte ..., als ich erneut Vater wurde.	scham	anger
scham	I would feel shame if I had to confront the fact that I had failed to meet the expectations of my loved ones.	Mann	Ich fühlte ..., als ich erneut Vater wurde.	scham	disgust
scham	I would feel shame if I had to confront the fact that I had failed to meet the expectations of my loved ones.	Mann	Ich fühlte ..., als ich erneut Vater wurde.	scham	sadness
schmerz	I would feel pain if I had to undergo a serious surgery.	Mann	Ich fühlte ..., als ich das offene bein meines vaters verbinden musste	schmerz	anger
schmerz	I would feel pain if I had to undergo a serious surgery.	Mann	Ich fühlte ..., als ich das offene bein meines vaters verbinden musste	schmerz	fear
schmerz	I would feel pain if I had to undergo a serious surgery.	Mann	Ich fühlte ..., als ich das offene bein meines vaters verbinden musste	schmerz	sadness
schmerz	I would feel pain if I had to undergo a serious surgery.	Mann	Ich fühlte ..., als ich das offene bein meines vaters verbinden musste	schmerz	sadness
exzellenz	I would feel a sense of excellence if I were able to witness my favorite band perform live in my city, as it would be a testament to their skill and dedication to their craft.	Mann	Ich fühlte ... als ich erfahren habe das meine Lieblingsband in meiner Stadt spielt	exzellenz	disgust
exzellenz	I would feel a sense of excellence if I were able to witness my favorite band perform live in my city, as it would be a testament to their skill and dedication to their craft.	Mann	Ich fühlte ... als ich erfahren habe das meine Lieblingsband in meiner Stadt spielt	exzellenz	joy
exzellenz	I would feel a sense of excellence if I were able to witness my favorite band perform live in my city, as it would be a testament to their skill and dedication to their craft.	Mann	Ich fühlte ... als ich erfahren habe das meine Lieblingsband in meiner Stadt spielt	exzellenz	trust
betroffenheit	I would feel betrayed if I saw that the European population was drifting towards a dangerous and harmful direction. I would feel a deep sense of unease and disbelief, as if the ground beneath my feet had suddenly given way. I would be concerned about the well-being of my loved ones and the future of our society, and I would feel a strong desire to take action to prevent this dangerous trend from continuing.	Mann	Ich fühle ..., dass die Bevölkerung Europas in einen falsche, nationale Richtung abdriftet.		Cannot map the emotion
freude	I would feel joy if my favorite sports team won a championship game after a long and difficult season.	Mann	Ich fühlte ..., als mein Fussballverein in eine höhere Klasse aufgestiegen ist.	freude	anticipation
freude	I would feel joy if my favorite sports team won a championship game after a long and difficult season.	Mann	Ich fühlte ..., als mein Fussballverein in eine höhere Klasse aufgestiegen ist.	freude	joy
freude	I would feel joy if my favorite sports team won a championship game after a long and difficult season.	Mann	Ich fühlte ..., als mein Fussballverein in eine höhere Klasse aufgestiegen ist.	freude	joy
freude	I would feel joy if my favorite sports team won a championship game after a long and difficult season.	Mann	Ich fühlte ..., als mein Fussballverein in eine höhere Klasse aufgestiegen ist.	freude	joy
freude	I would feel joy if my favorite sports team won a championship game after a long and difficult season.	Mann	Ich fühlte ..., als mein Fussballverein in eine höhere Klasse aufgestiegen ist.	freude	joy
freude	I would feel joy if my favorite sports team won a championship game after a long and difficult season.	Mann	Ich fühlte ..., als mein Fussballverein in eine höhere Klasse aufgestiegen ist.	freude	surprise
scham	I would feel shame if I had to witness a serious conflict between two people I care about and was unable to do anything to stop it.	Mann	Ich fühlte ..., als ich hilflos zusehen musste ohne etwas dagegen unternehmen zu können	scham	anger
scham	I would feel shame if I had to witness a serious conflict between two people I care about and was unable to do anything to stop it.	Mann	Ich fühlte ..., als ich hilflos zusehen musste ohne etwas dagegen unternehmen zu können	scham	disgust
scham	I would feel shame if I had to witness a serious conflict between two people I care about and was unable to do anything to stop it.	Mann	Ich fühlte ..., als ich hilflos zusehen musste ohne etwas dagegen unternehmen zu können	scham	sadness
