emotion	explanation	target_group	event	German	AffectCategory
traurigkeit	I would feel sadness if I had a serious argument with a close person. It's a heavy feeling that can linger for a long time, making it difficult to focus on anything else.	Frau	Ich fühlte ..., als mein Vater schwer erkrankte.	traurigkeit	trust
angst	I would feel anxious if I were in a situation where I was unable to protect myself or someone I loved from harm.	Frau	Ich fühlte ..., als ich schwer erkältet war.	angst	anger
angst	I would feel anxious if I were in a situation where I was unable to protect myself or someone I loved from harm.	Frau	Ich fühlte ..., als ich schwer erkältet war.	angst	anticipation
angst	I would feel anxious if I were in a situation where I was unable to protect myself or someone I loved from harm.	Frau	Ich fühlte ..., als ich schwer erkältet war.	angst	anticipation
angst	I would feel anxious if I were in a situation where I was unable to protect myself or someone I loved from harm.	Frau	Ich fühlte ..., als ich schwer erkältet war.	angst	fear
angst	I would feel anxious if I were in a situation where I was unable to protect myself or someone I loved from harm.	Frau	Ich fühlte ..., als ich schwer erkältet war.	angst	fear
angst	I would feel anxious if I were in a situation where I was unable to protect myself or someone I loved from harm.	Frau	Ich fühlte ..., als ich schwer erkältet war.	angst	sadness
angst	I would feel anxious if I were in a situation where I was unable to protect myself or someone I loved from harm.	Frau	Ich fühlte ..., als ich schwer erkältet war.	angst	surprise
schmerz	I would feel sadness if I had to tell my children that we can no longer afford their extracurricular activities due to my job loss.	Frau	Ich fühlte ..., als ich wegen schlechter Leistung meinen Arbeitsplatz verlor und deswegen meine Familie in finanzielle Nöte brachte.	schmerz	anger
schmerz	I would feel sadness if I had to tell my children that we can no longer afford their extracurricular activities due to my job loss.	Frau	Ich fühlte ..., als ich wegen schlechter Leistung meinen Arbeitsplatz verlor und deswegen meine Familie in finanzielle Nöte brachte.	schmerz	fear
schmerz	I would feel sadness if I had to tell my children that we can no longer afford their extracurricular activities due to my job loss.	Frau	Ich fühlte ..., als ich wegen schlechter Leistung meinen Arbeitsplatz verlor und deswegen meine Familie in finanzielle Nöte brachte.	schmerz	sadness
schmerz	I would feel sadness if I had to tell my children that we can no longer afford their extracurricular activities due to my job loss.	Frau	Ich fühlte ..., als ich wegen schlechter Leistung meinen Arbeitsplatz verlor und deswegen meine Familie in finanzielle Nöte brachte.	schmerz	sadness
angst	I would feel anxious if I were in a situation where I had forgotten to pay a bill and was facing potential consequences, such as late fees or damage to my credit score.	Frau	Ich fühlte ..., als ich vor Jahren eine Rechnung vergessen habe zu bezahlen.	angst	anger
angst	I would feel anxious if I were in a situation where I had forgotten to pay a bill and was facing potential consequences, such as late fees or damage to my credit score.	Frau	Ich fühlte ..., als ich vor Jahren eine Rechnung vergessen habe zu bezahlen.	angst	anticipation
angst	I would feel anxious if I were in a situation where I had forgotten to pay a bill and was facing potential consequences, such as late fees or damage to my credit score.	Frau	Ich fühlte ..., als ich vor Jahren eine Rechnung vergessen habe zu bezahlen.	angst	anticipation
angst	I would feel anxious if I were in a situation where I had forgotten to pay a bill and was facing potential consequences, such as late fees or damage to my credit score.	Frau	Ich fühlte ..., als ich vor Jahren eine Rechnung vergessen habe zu bezahlen.	angst	fear
angst	I would feel anxious if I were in a situation where I had forgotten to pay a bill and was facing potential consequences, such as late fees or damage to my credit score.	Frau	Ich fühlte ..., als ich vor Jahren eine Rechnung vergessen habe zu bezahlen.	angst	fear
angst	I would feel anxious if I were in a situation where I had forgotten to pay a bill and was facing potential consequences, such as late fees or damage to my credit score.	Frau	Ich fühlte ..., als ich vor Jahren eine Rechnung vergessen habe zu bezahlen.	angst	sadness
angst	I would feel anxious if I were in a situation where I had forgotten to pay a bill and was facing potential consequences, such as late fees or damage to my credit score.	Frau	Ich fühlte ..., als ich vor Jahren eine Rechnung vergessen habe zu bezahlen.	angst	surprise
trauer	I would feel sadness if I had just lost a loved one, such as a family member or close friend. This emotion is characterized by feelings of loss, grief, and emptiness.	Frau	Ich fühlte ..., nachdem meine Mutter mir sagte, dass mein Vater verstorben ist.	trauer	sadness
trauer	I would feel sadness if I had just lost a loved one, such as a family member or close friend. This emotion is characterized by feelings of loss, grief, and emptiness.	Frau	Ich fühlte ..., nachdem meine Mutter mir sagte, dass mein Vater verstorben ist.	trauer	sadness
trauer	I would feel sadness if I had a serious argument with a close person. Sadness is a natural response to the loss of something or someone important, and in this case, it would be the loss of a meaningful relationship.	Frau	Ich fühlte ..., als mein Vater nach langer Krankheit verstarb.	trauer	sadness
trauer	I would feel sadness if I had a serious argument with a close person. Sadness is a natural response to the loss of something or someone important, and in this case, it would be the loss of a meaningful relationship.	Frau	Ich fühlte ..., als mein Vater nach langer Krankheit verstarb.	trauer	sadness
scham	I would feel shame if I had left the office without properly closing a sensitive document on my computer. It would be a violation of my professional ethics and could potentially lead to serious consequences.	Frau	Ich fühlte ..., als ich bemerkte dass mein Hosenschlitz bei der Arbeit offen stand	scham	anger
scham	I would feel shame if I had left the office without properly closing a sensitive document on my computer. It would be a violation of my professional ethics and could potentially lead to serious consequences.	Frau	Ich fühlte ..., als ich bemerkte dass mein Hosenschlitz bei der Arbeit offen stand	scham	disgust
scham	I would feel shame if I had left the office without properly closing a sensitive document on my computer. It would be a violation of my professional ethics and could potentially lead to serious consequences.	Frau	Ich fühlte ..., als ich bemerkte dass mein Hosenschlitz bei der Arbeit offen stand	scham	sadness
schock	Ich würde Schock empfinden, wenn ich plötzlich und unerwartet ein One Night Stand erlebte und die Partnerin nicht so meinen Vorstellungen entsprach. Dies könnte auf eine Reihe von Faktoren zurückzuführen sein, einschließlich der Unvorbereitung, der Unzufriedenheit mit der Situation oder der Furcht vor den Folgen des Erlebten.	Frau	Ich fühlte ..., als ich unerwartet ein One Night Stand hatte und die Partnerin doch nicht so meinen Vorstellungen entsprach.	schock	anger
schock	Ich würde Schock empfinden, wenn ich plötzlich und unerwartet ein One Night Stand erlebte und die Partnerin nicht so meinen Vorstellungen entsprach. Dies könnte auf eine Reihe von Faktoren zurückzuführen sein, einschließlich der Unvorbereitung, der Unzufriedenheit mit der Situation oder der Furcht vor den Folgen des Erlebten.	Frau	Ich fühlte ..., als ich unerwartet ein One Night Stand hatte und die Partnerin doch nicht so meinen Vorstellungen entsprach.	schock	fear
schock	Ich würde Schock empfinden, wenn ich plötzlich und unerwartet ein One Night Stand erlebte und die Partnerin nicht so meinen Vorstellungen entsprach. Dies könnte auf eine Reihe von Faktoren zurückzuführen sein, einschließlich der Unvorbereitung, der Unzufriedenheit mit der Situation oder der Furcht vor den Folgen des Erlebten.	Frau	Ich fühlte ..., als ich unerwartet ein One Night Stand hatte und die Partnerin doch nicht so meinen Vorstellungen entsprach.	schock	surprise
betroffenheit	Ich würde betroffen sein, weil das Nachrichten über Großbritanniens Austritt aus dem Euro eine starke Emotion in mir auslöst, insbesondere wenn ich an meine freundlichen Nachbarn denken und sich Sorgen machen, wie dies ihre Zukunft und ihre Existenz betrifft.	Frau	Ich fühlte ..., als ich erfahren habe, dass Großbritannien aus dem Euro austreten wird. (ganz liebe Freunde von uns leben in London und sie haben uns vorher schon gesagt, dass das schrecklich werden würde)		Cannot map the emotion
scham	I would feel shame if I had to confront a loved one with a serious mistake or wrongdoing.	Frau	Ich fühlte ..., als ich einmal mit Freunden in eine Sauna gegangen bin. Das werde ich in Zukunft unterlassen.	scham	anger
scham	I would feel shame if I had to confront a loved one with a serious mistake or wrongdoing.	Frau	Ich fühlte ..., als ich einmal mit Freunden in eine Sauna gegangen bin. Das werde ich in Zukunft unterlassen.	scham	disgust
scham	I would feel shame if I had to confront a loved one with a serious mistake or wrongdoing.	Frau	Ich fühlte ..., als ich einmal mit Freunden in eine Sauna gegangen bin. Das werde ich in Zukunft unterlassen.	scham	sadness
scham	I would feel shame if I had embarrassed myself in front of a large audience during a presentation.	Frau	Ich fühlte ..., als ich bei einem Vortrag zu stottern begann.	scham	anger
scham	I would feel shame if I had embarrassed myself in front of a large audience during a presentation.	Frau	Ich fühlte ..., als ich bei einem Vortrag zu stottern begann.	scham	disgust
scham	I would feel shame if I had embarrassed myself in front of a large audience during a presentation.	Frau	Ich fühlte ..., als ich bei einem Vortrag zu stottern begann.	scham	sadness
bangigkeit	Ich würde bang sein, wenn ich mich in einer unbekannten Umgebung ohne any assistance find myself.	Frau	Ich fühlte ..., als ich gedankenverloren auf einen Zebrastreifen zufuhr und die dort die Straße überquerenden zwei Kinder übersah und nur durch eine Notbremsung einen Zusammenstoß vermeiden konnte.		Cannot map the emotion
schreck	Ich würde Schreck empfinden, wenn ich plötzlich und unerwartet in eine gefährliche Situation geriet.	Frau	Ich fühlte ..., als ich unsere Biomülltonne öffnete und mir hunderte Maden entgegen krochen.	schreck	fear
schreck	Ich würde Schreck empfinden, wenn ich plötzlich und unerwartet in eine gefährliche Situation geriet.	Frau	Ich fühlte ..., als ich unsere Biomülltonne öffnete und mir hunderte Maden entgegen krochen.	schreck	surprise
scham	I would feel shame if I had forgotten to pay a bill and received a late fee.	Frau	Ich fühlte ..., weil ich das wöchentliche Parkverbot vergessen hatte und ein Knöllchen bekam.	scham	anger
scham	I would feel shame if I had forgotten to pay a bill and received a late fee.	Frau	Ich fühlte ..., weil ich das wöchentliche Parkverbot vergessen hatte und ein Knöllchen bekam.	scham	disgust
scham	I would feel shame if I had forgotten to pay a bill and received a late fee.	Frau	Ich fühlte ..., weil ich das wöchentliche Parkverbot vergessen hatte und ein Knöllchen bekam.	scham	sadness
freude	I would feel joy if a close friend was overjoyed with a gift I gave them. It's a feeling of happiness and contentment knowing that I was able to bring a smile to someone's face.	Frau	Ich fühlte ..., als sich eine Freundin sehr über ein Geschenk von mir gefreut hat.	freude	anticipation
freude	I would feel joy if a close friend was overjoyed with a gift I gave them. It's a feeling of happiness and contentment knowing that I was able to bring a smile to someone's face.	Frau	Ich fühlte ..., als sich eine Freundin sehr über ein Geschenk von mir gefreut hat.	freude	joy
freude	I would feel joy if a close friend was overjoyed with a gift I gave them. It's a feeling of happiness and contentment knowing that I was able to bring a smile to someone's face.	Frau	Ich fühlte ..., als sich eine Freundin sehr über ein Geschenk von mir gefreut hat.	freude	joy
freude	I would feel joy if a close friend was overjoyed with a gift I gave them. It's a feeling of happiness and contentment knowing that I was able to bring a smile to someone's face.	Frau	Ich fühlte ..., als sich eine Freundin sehr über ein Geschenk von mir gefreut hat.	freude	joy
freude	I would feel joy if a close friend was overjoyed with a gift I gave them. It's a feeling of happiness and contentment knowing that I was able to bring a smile to someone's face.	Frau	Ich fühlte ..., als sich eine Freundin sehr über ein Geschenk von mir gefreut hat.	freude	joy
freude	I would feel joy if a close friend was overjoyed with a gift I gave them. It's a feeling of happiness and contentment knowing that I was able to bring a smile to someone's face.	Frau	Ich fühlte ..., als sich eine Freundin sehr über ein Geschenk von mir gefreut hat.	freude	surprise
sorge	I would feel worried if I had a serious argument with someone close to me because it would make me feel vulnerable and unsure of the future of our relationship.	Frau	Ich fühlte ..., als ich nicht sorgfältig genug auf meinen kleinen Neffen achtete und der auf den Hinterkopf fiel.	sorge	anticipation
sorge	I would feel worried if I had a serious argument with someone close to me because it would make me feel vulnerable and unsure of the future of our relationship.	Frau	Ich fühlte ..., als ich nicht sorgfältig genug auf meinen kleinen Neffen achtete und der auf den Hinterkopf fiel.	sorge	fear
sorge	I would feel worried if I had a serious argument with someone close to me because it would make me feel vulnerable and unsure of the future of our relationship.	Frau	Ich fühlte ..., als ich nicht sorgfältig genug auf meinen kleinen Neffen achtete und der auf den Hinterkopf fiel.	sorge	sadness
scham	I would feel shame if I had to confront a difficult situation where I had to choose between my own desires and the needs of my loved ones.	Frau	Ich fühlte ..., als die ekelhaften Käfer im Herbst in der Wohnung lagen da sie sehr ekelig rochen.	scham	anger
scham	I would feel shame if I had to confront a difficult situation where I had to choose between my own desires and the needs of my loved ones.	Frau	Ich fühlte ..., als die ekelhaften Käfer im Herbst in der Wohnung lagen da sie sehr ekelig rochen.	scham	disgust
scham	I would feel shame if I had to confront a difficult situation where I had to choose between my own desires and the needs of my loved ones.	Frau	Ich fühlte ..., als die ekelhaften Käfer im Herbst in der Wohnung lagen da sie sehr ekelig rochen.	scham	sadness
freude	I would feel joy if I were to witness the birth of my grandchildren. It is a moment of great happiness and joy, knowing that there are new lives entering the world.	Frau	Ich fühlte ..., als meine Söhne geboren wurden.	freude	anticipation
freude	I would feel joy if I were to witness the birth of my grandchildren. It is a moment of great happiness and joy, knowing that there are new lives entering the world.	Frau	Ich fühlte ..., als meine Söhne geboren wurden.	freude	joy
freude	I would feel joy if I were to witness the birth of my grandchildren. It is a moment of great happiness and joy, knowing that there are new lives entering the world.	Frau	Ich fühlte ..., als meine Söhne geboren wurden.	freude	joy
freude	I would feel joy if I were to witness the birth of my grandchildren. It is a moment of great happiness and joy, knowing that there are new lives entering the world.	Frau	Ich fühlte ..., als meine Söhne geboren wurden.	freude	joy
freude	I would feel joy if I were to witness the birth of my grandchildren. It is a moment of great happiness and joy, knowing that there are new lives entering the world.	Frau	Ich fühlte ..., als meine Söhne geboren wurden.	freude	joy
freude	I would feel joy if I were to witness the birth of my grandchildren. It is a moment of great happiness and joy, knowing that there are new lives entering the world.	Frau	Ich fühlte ..., als meine Söhne geboren wurden.	freude	surprise
traurigkeit	I would feel sadness if I were to lose a close friend or family member, as it would be a significant loss in my life.	Frau	Ich fühlte ..., als ich erfuhr, dass ein Freund in ein anderes Land zieht.	traurigkeit	disgust
traurigkeit	I would feel sadness if I were to lose a close friend or family member, as it would be a significant loss in my life.	Frau	Ich fühlte ..., als ich erfuhr, dass ein Freund in ein anderes Land zieht.	traurigkeit	fear
traurigkeit	I would feel sadness if I were to lose a close friend or family member, as it would be a significant loss in my life.	Frau	Ich fühlte ..., als ich erfuhr, dass ein Freund in ein anderes Land zieht.	traurigkeit	sadness
traurigkeit	I would feel sadness if I were to lose a close friend or family member, as it would be a significant loss in my life.	Frau	Ich fühlte ..., als ich erfuhr, dass ein Freund in ein anderes Land zieht.	traurigkeit	sadness
traurigkeit	I would feel sadness if I were to lose a close friend or family member, as it would be a significant loss in my life.	Frau	Ich fühlte ..., als ich erfuhr, dass ein Freund in ein anderes Land zieht.	traurigkeit	trust
traurigkeit	I would feel sadness if I had been deceived by someone I trusted. It's a feeling of emptiness and loss of faith in others.	Frau	Ich fühlte ..., weil man mich angelogen hatte	traurigkeit	disgust
traurigkeit	I would feel sadness if I had been deceived by someone I trusted. It's a feeling of emptiness and loss of faith in others.	Frau	Ich fühlte ..., weil man mich angelogen hatte	traurigkeit	fear
traurigkeit	I would feel sadness if I had been deceived by someone I trusted. It's a feeling of emptiness and loss of faith in others.	Frau	Ich fühlte ..., weil man mich angelogen hatte	traurigkeit	sadness
traurigkeit	I would feel sadness if I had been deceived by someone I trusted. It's a feeling of emptiness and loss of faith in others.	Frau	Ich fühlte ..., weil man mich angelogen hatte	traurigkeit	sadness
traurigkeit	I would feel sadness if I had been deceived by someone I trusted. It's a feeling of emptiness and loss of faith in others.	Frau	Ich fühlte ..., weil man mich angelogen hatte	traurigkeit	trust
furcht	Ich würde Furcht empfinden, wenn ich plötzlich und unerwartet in eine bedrohliche Situation geriet.	Frau	Ich fühlte ..., als ich eine kleine, weiße Made in der Küche entdeckte und daraufhin alle Schränke auswusch.	furcht	anger
furcht	Ich würde Furcht empfinden, wenn ich plötzlich und unerwartet in eine bedrohliche Situation geriet.	Frau	Ich fühlte ..., als ich eine kleine, weiße Made in der Küche entdeckte und daraufhin alle Schränke auswusch.	furcht	anticipation
furcht	Ich würde Furcht empfinden, wenn ich plötzlich und unerwartet in eine bedrohliche Situation geriet.	Frau	Ich fühlte ..., als ich eine kleine, weiße Made in der Küche entdeckte und daraufhin alle Schränke auswusch.	furcht	fear
furcht	Ich würde Furcht empfinden, wenn ich plötzlich und unerwartet in eine bedrohliche Situation geriet.	Frau	Ich fühlte ..., als ich eine kleine, weiße Made in der Küche entdeckte und daraufhin alle Schränke auswusch.	furcht	fear
scham	I would feel shame if I had accidentally knocked over a vase and broken it in front of a large group of people.	Frau	Ich fühlte ..., als ich mich im Restaurant mit sauce beschmutzt habe	scham	anger
scham	I would feel shame if I had accidentally knocked over a vase and broken it in front of a large group of people.	Frau	Ich fühlte ..., als ich mich im Restaurant mit sauce beschmutzt habe	scham	disgust
scham	I would feel shame if I had accidentally knocked over a vase and broken it in front of a large group of people.	Frau	Ich fühlte ..., als ich mich im Restaurant mit sauce beschmutzt habe	scham	sadness
schock	Ich würde Schock empfinden, wenn ich sah, wie ein Mensch absichtlich eine defenselesses Lebewesen, wie eine Katze, verletzt. Es wäre ein unverantwortlicher Akt, der gegen die Moral und das Mitgefühl verstößt.	Frau	Ich fühlte ..., als ein doofer Mann eine Katze absichtlich überfuhr.	schock	anger
schock	Ich würde Schock empfinden, wenn ich sah, wie ein Mensch absichtlich eine defenselesses Lebewesen, wie eine Katze, verletzt. Es wäre ein unverantwortlicher Akt, der gegen die Moral und das Mitgefühl verstößt.	Frau	Ich fühlte ..., als ein doofer Mann eine Katze absichtlich überfuhr.	schock	fear
schock	Ich würde Schock empfinden, wenn ich sah, wie ein Mensch absichtlich eine defenselesses Lebewesen, wie eine Katze, verletzt. Es wäre ein unverantwortlicher Akt, der gegen die Moral und das Mitgefühl verstößt.	Frau	Ich fühlte ..., als ein doofer Mann eine Katze absichtlich überfuhr.	schock	surprise
trauer	Ich würde Trauer empfinden, wenn ich meinen Opa verloren hätte. Wir hatten eine enge Beziehung und er war wichtig für mein Leben.	Frau	Ich fühle ..., dass mein Opa gestorben ist.	trauer	sadness
trauer	Ich würde Trauer empfinden, wenn ich meinen Opa verloren hätte. Wir hatten eine enge Beziehung und er war wichtig für mein Leben.	Frau	Ich fühle ..., dass mein Opa gestorben ist.	trauer	sadness
freude	I would feel joy if I received a surprise promotion at work. It would be a validation of my hard work and dedication, and I would be excited to take on new challenges and responsibilities.	Frau	Ich fühlte ..., als ich eine Zusage für eine neue Arbeitsstelle bekam.	freude	anticipation
freude	I would feel joy if I received a surprise promotion at work. It would be a validation of my hard work and dedication, and I would be excited to take on new challenges and responsibilities.	Frau	Ich fühlte ..., als ich eine Zusage für eine neue Arbeitsstelle bekam.	freude	joy
freude	I would feel joy if I received a surprise promotion at work. It would be a validation of my hard work and dedication, and I would be excited to take on new challenges and responsibilities.	Frau	Ich fühlte ..., als ich eine Zusage für eine neue Arbeitsstelle bekam.	freude	joy
freude	I would feel joy if I received a surprise promotion at work. It would be a validation of my hard work and dedication, and I would be excited to take on new challenges and responsibilities.	Frau	Ich fühlte ..., als ich eine Zusage für eine neue Arbeitsstelle bekam.	freude	joy
freude	I would feel joy if I received a surprise promotion at work. It would be a validation of my hard work and dedication, and I would be excited to take on new challenges and responsibilities.	Frau	Ich fühlte ..., als ich eine Zusage für eine neue Arbeitsstelle bekam.	freude	joy
freude	I would feel joy if I received a surprise promotion at work. It would be a validation of my hard work and dedication, and I would be excited to take on new challenges and responsibilities.	Frau	Ich fühlte ..., als ich eine Zusage für eine neue Arbeitsstelle bekam.	freude	surprise
angst	I would feel anxious if I were stuck in an elevator with a stranger during a power outage.	Frau	Ich fühlte ..., als der Aufzug stecken blieb	angst	anger
angst	I would feel anxious if I were stuck in an elevator with a stranger during a power outage.	Frau	Ich fühlte ..., als der Aufzug stecken blieb	angst	anticipation
angst	I would feel anxious if I were stuck in an elevator with a stranger during a power outage.	Frau	Ich fühlte ..., als der Aufzug stecken blieb	angst	anticipation
angst	I would feel anxious if I were stuck in an elevator with a stranger during a power outage.	Frau	Ich fühlte ..., als der Aufzug stecken blieb	angst	fear
angst	I would feel anxious if I were stuck in an elevator with a stranger during a power outage.	Frau	Ich fühlte ..., als der Aufzug stecken blieb	angst	fear
angst	I would feel anxious if I were stuck in an elevator with a stranger during a power outage.	Frau	Ich fühlte ..., als der Aufzug stecken blieb	angst	sadness
angst	I would feel anxious if I were stuck in an elevator with a stranger during a power outage.	Frau	Ich fühlte ..., als der Aufzug stecken blieb	angst	surprise
scham	I would feel shame if I had disappointed someone I care about.	Frau	Ich fühlte ..., als ich einen wichtigen Kunden verärgert habe.	scham	anger
scham	I would feel shame if I had disappointed someone I care about.	Frau	Ich fühlte ..., als ich einen wichtigen Kunden verärgert habe.	scham	disgust
scham	I would feel shame if I had disappointed someone I care about.	Frau	Ich fühlte ..., als ich einen wichtigen Kunden verärgert habe.	scham	sadness
scham	Ich würde Scham empfinden, wenn ich mich für eine falsche Entscheidung verantworten musste, die ich in meinem Leben gemacht habe.	Frau	Ich fühlte ..., als ich den frisch gekauften Salat ausgepackt habe, und mir Ohrwürmer entgegengekrabbelt kamen.	scham	anger
scham	Ich würde Scham empfinden, wenn ich mich für eine falsche Entscheidung verantworten musste, die ich in meinem Leben gemacht habe.	Frau	Ich fühlte ..., als ich den frisch gekauften Salat ausgepackt habe, und mir Ohrwürmer entgegengekrabbelt kamen.	scham	disgust
scham	Ich würde Scham empfinden, wenn ich mich für eine falsche Entscheidung verantworten musste, die ich in meinem Leben gemacht habe.	Frau	Ich fühlte ..., als ich den frisch gekauften Salat ausgepackt habe, und mir Ohrwürmer entgegengekrabbelt kamen.	scham	sadness
scham	I would feel shame if I had to confront the possibility of Friedrich Merz becoming Chancellor, as he has been a controversial figure in German politics and has been involved in several scandals. I would feel ashamed that such a person could potentially hold such a high office in our country.	Frau	Ich fühle ..., dass Friedrich Merz Bundeskanzler werden könnte.	scham	anger
scham	I would feel shame if I had to confront the possibility of Friedrich Merz becoming Chancellor, as he has been a controversial figure in German politics and has been involved in several scandals. I would feel ashamed that such a person could potentially hold such a high office in our country.	Frau	Ich fühle ..., dass Friedrich Merz Bundeskanzler werden könnte.	scham	disgust
scham	I would feel shame if I had to confront the possibility of Friedrich Merz becoming Chancellor, as he has been a controversial figure in German politics and has been involved in several scandals. I would feel ashamed that such a person could potentially hold such a high office in our country.	Frau	Ich fühle ..., dass Friedrich Merz Bundeskanzler werden könnte.	scham	sadness
angst	I would feel anxious if I were leaving my home country for an extended period of time, especially if it's for a new job or adventure. The uncertainty of the future and the possibility of being far away from loved ones can be overwhelming.	Frau	Ich fühlte ..., als der Tag des Abfluges näher kam	angst	anger
angst	I would feel anxious if I were leaving my home country for an extended period of time, especially if it's for a new job or adventure. The uncertainty of the future and the possibility of being far away from loved ones can be overwhelming.	Frau	Ich fühlte ..., als der Tag des Abfluges näher kam	angst	anticipation
angst	I would feel anxious if I were leaving my home country for an extended period of time, especially if it's for a new job or adventure. The uncertainty of the future and the possibility of being far away from loved ones can be overwhelming.	Frau	Ich fühlte ..., als der Tag des Abfluges näher kam	angst	anticipation
angst	I would feel anxious if I were leaving my home country for an extended period of time, especially if it's for a new job or adventure. The uncertainty of the future and the possibility of being far away from loved ones can be overwhelming.	Frau	Ich fühlte ..., als der Tag des Abfluges näher kam	angst	fear
angst	I would feel anxious if I were leaving my home country for an extended period of time, especially if it's for a new job or adventure. The uncertainty of the future and the possibility of being far away from loved ones can be overwhelming.	Frau	Ich fühlte ..., als der Tag des Abfluges näher kam	angst	fear
angst	I would feel anxious if I were leaving my home country for an extended period of time, especially if it's for a new job or adventure. The uncertainty of the future and the possibility of being far away from loved ones can be overwhelming.	Frau	Ich fühlte ..., als der Tag des Abfluges näher kam	angst	sadness
angst	I would feel anxious if I were leaving my home country for an extended period of time, especially if it's for a new job or adventure. The uncertainty of the future and the possibility of being far away from loved ones can be overwhelming.	Frau	Ich fühlte ..., als der Tag des Abfluges näher kam	angst	surprise
schmerz	I would feel sadness if I were to experience a significant loss, such as the loss of a loved one or a major life change.	Frau	Ich fühlte ..., als ich erneut Vater wurde.	schmerz	anger
