emotion	explanation	target_group	event	German	AffectCategory
schmerz	I would feel pain if I were seriously ill and had to endure a long and difficult recovery.	Mann	Ich fühlte ..., als ich schwer erkältet war.	schmerz	sadness
schmerz	I would feel pain if I were seriously ill and had to endure a long and difficult recovery.	Mann	Ich fühlte ..., als ich schwer erkältet war.	schmerz	sadness
schmerz	I would feel pain if I had to tell my family that they can no longer afford their basic needs due to my job loss. The loss of financial security and the burden of providing for them would be overwhelming and heartbreaking.	Mann	Ich fühlte ..., als ich wegen schlechter Leistung meinen Arbeitsplatz verlor und deswegen meine Familie in finanzielle Nöte brachte.	schmerz	anger
schmerz	I would feel pain if I had to tell my family that they can no longer afford their basic needs due to my job loss. The loss of financial security and the burden of providing for them would be overwhelming and heartbreaking.	Mann	Ich fühlte ..., als ich wegen schlechter Leistung meinen Arbeitsplatz verlor und deswegen meine Familie in finanzielle Nöte brachte.	schmerz	fear
schmerz	I would feel pain if I had to tell my family that they can no longer afford their basic needs due to my job loss. The loss of financial security and the burden of providing for them would be overwhelming and heartbreaking.	Mann	Ich fühlte ..., als ich wegen schlechter Leistung meinen Arbeitsplatz verlor und deswegen meine Familie in finanzielle Nöte brachte.	schmerz	sadness
schmerz	I would feel pain if I had to tell my family that they can no longer afford their basic needs due to my job loss. The loss of financial security and the burden of providing for them would be overwhelming and heartbreaking.	Mann	Ich fühlte ..., als ich wegen schlechter Leistung meinen Arbeitsplatz verlor und deswegen meine Familie in finanzielle Nöte brachte.	schmerz	sadness
angst	I would feel anxious if I were in a situation where I had forgotten to pay a bill and was facing potential consequences, such as late fees or damage to my credit score.	Mann	Ich fühlte ..., als ich vor Jahren eine Rechnung vergessen habe zu bezahlen.	angst	anger
angst	I would feel anxious if I were in a situation where I had forgotten to pay a bill and was facing potential consequences, such as late fees or damage to my credit score.	Mann	Ich fühlte ..., als ich vor Jahren eine Rechnung vergessen habe zu bezahlen.	angst	anticipation
angst	I would feel anxious if I were in a situation where I had forgotten to pay a bill and was facing potential consequences, such as late fees or damage to my credit score.	Mann	Ich fühlte ..., als ich vor Jahren eine Rechnung vergessen habe zu bezahlen.	angst	anticipation
angst	I would feel anxious if I were in a situation where I had forgotten to pay a bill and was facing potential consequences, such as late fees or damage to my credit score.	Mann	Ich fühlte ..., als ich vor Jahren eine Rechnung vergessen habe zu bezahlen.	angst	fear
angst	I would feel anxious if I were in a situation where I had forgotten to pay a bill and was facing potential consequences, such as late fees or damage to my credit score.	Mann	Ich fühlte ..., als ich vor Jahren eine Rechnung vergessen habe zu bezahlen.	angst	fear
angst	I would feel anxious if I were in a situation where I had forgotten to pay a bill and was facing potential consequences, such as late fees or damage to my credit score.	Mann	Ich fühlte ..., als ich vor Jahren eine Rechnung vergessen habe zu bezahlen.	angst	sadness
angst	I would feel anxious if I were in a situation where I had forgotten to pay a bill and was facing potential consequences, such as late fees or damage to my credit score.	Mann	Ich fühlte ..., als ich vor Jahren eine Rechnung vergessen habe zu bezahlen.	angst	surprise
enttäuschung	Ich würde Enttäuschung empfinden, wenn ich bemerke, dass mein Hosenschlitz offen stand, weil ich mein Time Management nicht ordentlich halten kann und mich dadurch in einer schwierigen Situation befinden würde.	Mann	Ich fühlte ..., als ich bemerkte dass mein Hosenschlitz bei der Arbeit offen stand	enttäuschung	disgust
enttäuschung	Ich würde Enttäuschung empfinden, wenn ich bemerke, dass mein Hosenschlitz offen stand, weil ich mein Time Management nicht ordentlich halten kann und mich dadurch in einer schwierigen Situation befinden würde.	Mann	Ich fühlte ..., als ich bemerkte dass mein Hosenschlitz bei der Arbeit offen stand	enttäuschung	sadness
enttäuschung	Ich würde Enttäuschung empfinden, wenn ich meine Erwartungen an eine Beziehung nicht erfüllen sah.	Mann	Ich fühlte ..., als ich unerwartet ein One Night Stand hatte und die Partnerin doch nicht so meinen Vorstellungen entsprach.	enttäuschung	disgust
enttäuschung	Ich würde Enttäuschung empfinden, wenn ich meine Erwartungen an eine Beziehung nicht erfüllen sah.	Mann	Ich fühlte ..., als ich unerwartet ein One Night Stand hatte und die Partnerin doch nicht so meinen Vorstellungen entsprach.	enttäuschung	sadness
schock	Ich würde Schock empfinden, wenn ich hörte, dass ein großer Teil meines Lebensarbeit und meines Eigentums in Frage gestellt wird.	Mann	Ich fühlte ..., als ich erfahren habe, dass Großbritannien aus dem Euro austreten wird. (ganz liebe Freunde von uns leben in London und sie haben uns vorher schon gesagt, dass das schrecklich werden würde)	schock	anger
schock	Ich würde Schock empfinden, wenn ich hörte, dass ein großer Teil meines Lebensarbeit und meines Eigentums in Frage gestellt wird.	Mann	Ich fühlte ..., als ich erfahren habe, dass Großbritannien aus dem Euro austreten wird. (ganz liebe Freunde von uns leben in London und sie haben uns vorher schon gesagt, dass das schrecklich werden würde)	schock	fear
schock	Ich würde Schock empfinden, wenn ich hörte, dass ein großer Teil meines Lebensarbeit und meines Eigentums in Frage gestellt wird.	Mann	Ich fühlte ..., als ich erfahren habe, dass Großbritannien aus dem Euro austreten wird. (ganz liebe Freunde von uns leben in London und sie haben uns vorher schon gesagt, dass das schrecklich werden würde)	schock	surprise
enttäuschung	I would feel disappointment if I had a mediocre experience in a sauna, especially if I was expecting something more enjoyable.	Mann	Ich fühlte ..., als ich einmal mit Freunden in eine Sauna gegangen bin. Das werde ich in Zukunft unterlassen.	enttäuschung	disgust
enttäuschung	I would feel disappointment if I had a mediocre experience in a sauna, especially if I was expecting something more enjoyable.	Mann	Ich fühlte ..., als ich einmal mit Freunden in eine Sauna gegangen bin. Das werde ich in Zukunft unterlassen.	enttäuschung	sadness
scham	I would feel shame if I had a public speaking failure, as it would make me feel vulnerable and exposed in front of others.	Mann	Ich fühlte ..., als ich bei einem Vortrag zu stottern begann.	scham	anger
scham	I would feel shame if I had a public speaking failure, as it would make me feel vulnerable and exposed in front of others.	Mann	Ich fühlte ..., als ich bei einem Vortrag zu stottern begann.	scham	disgust
scham	I would feel shame if I had a public speaking failure, as it would make me feel vulnerable and exposed in front of others.	Mann	Ich fühlte ..., als ich bei einem Vortrag zu stottern begann.	scham	sadness
beschwerde	Ich würde Beschwerde empfinden, wenn ich ein unglückliches Ereignis erlebt hätte, das mich tief beeinflusst und verletzt.	Mann	Ich fühlte ..., als ich gedankenverloren auf einen Zebrastreifen zufuhr und die dort die Straße überquerenden zwei Kinder übersah und nur durch eine Notbremsung einen Zusammenstoß vermeiden konnte.	beschwerde	anger
beschwerde	Ich würde Beschwerde empfinden, wenn ich ein unglückliches Ereignis erlebt hätte, das mich tief beeinflusst und verletzt.	Mann	Ich fühlte ..., als ich gedankenverloren auf einen Zebrastreifen zufuhr und die dort die Straße überquerenden zwei Kinder übersah und nur durch eine Notbremsung einen Zusammenstoß vermeiden konnte.	beschwerde	anger
beschwerde	Ich würde Beschwerde empfinden, wenn ich ein unglückliches Ereignis erlebt hätte, das mich tief beeinflusst und verletzt.	Mann	Ich fühlte ..., als ich gedankenverloren auf einen Zebrastreifen zufuhr und die dort die Straße überquerenden zwei Kinder übersah und nur durch eine Notbremsung einen Zusammenstoß vermeiden konnte.	beschwerde	disgust
beschwerde	Ich würde Beschwerde empfinden, wenn ich ein unglückliches Ereignis erlebt hätte, das mich tief beeinflusst und verletzt.	Mann	Ich fühlte ..., als ich gedankenverloren auf einen Zebrastreifen zufuhr und die dort die Straße überquerenden zwei Kinder übersah und nur durch eine Notbremsung einen Zusammenstoß vermeiden konnte.	beschwerde	sadness
schock	Ich würde Schock empfinden, wenn ich plötzlich und unerwartet eine extreme Situation erlebte, wie zum Beispiel einen Unfall oder eine Naturkatastrophe.	Mann	Ich fühlte ..., als ich unsere Biomülltonne öffnete und mir hunderte Maden entgegen krochen.	schock	anger
schock	Ich würde Schock empfinden, wenn ich plötzlich und unerwartet eine extreme Situation erlebte, wie zum Beispiel einen Unfall oder eine Naturkatastrophe.	Mann	Ich fühlte ..., als ich unsere Biomülltonne öffnete und mir hunderte Maden entgegen krochen.	schock	fear
schock	Ich würde Schock empfinden, wenn ich plötzlich und unerwartet eine extreme Situation erlebte, wie zum Beispiel einen Unfall oder eine Naturkatastrophe.	Mann	Ich fühlte ..., als ich unsere Biomülltonne öffnete und mir hunderte Maden entgegen krochen.	schock	surprise
scham	Ich würde Scham empfinden, weil ich mich für mein Vergehen entschuldigen muss und die Konsequenzen meines Verhaltens ertragen muss.	Mann	Ich fühlte ..., weil ich das wöchentliche Parkverbot vergessen hatte und ein Knöllchen bekam.	scham	anger
scham	Ich würde Scham empfinden, weil ich mich für mein Vergehen entschuldigen muss und die Konsequenzen meines Verhaltens ertragen muss.	Mann	Ich fühlte ..., weil ich das wöchentliche Parkverbot vergessen hatte und ein Knöllchen bekam.	scham	disgust
scham	Ich würde Scham empfinden, weil ich mich für mein Vergehen entschuldigen muss und die Konsequenzen meines Verhaltens ertragen muss.	Mann	Ich fühlte ..., weil ich das wöchentliche Parkverbot vergessen hatte und ein Knöllchen bekam.	scham	sadness
freude	I would feel joy if a close friend were overjoyed with a gift I gave them. It's a feeling of warmth and happiness, knowing that I was able to bring a smile to someone's face.	Mann	Ich fühlte ..., als sich eine Freundin sehr über ein Geschenk von mir gefreut hat.	freude	anticipation
freude	I would feel joy if a close friend were overjoyed with a gift I gave them. It's a feeling of warmth and happiness, knowing that I was able to bring a smile to someone's face.	Mann	Ich fühlte ..., als sich eine Freundin sehr über ein Geschenk von mir gefreut hat.	freude	joy
freude	I would feel joy if a close friend were overjoyed with a gift I gave them. It's a feeling of warmth and happiness, knowing that I was able to bring a smile to someone's face.	Mann	Ich fühlte ..., als sich eine Freundin sehr über ein Geschenk von mir gefreut hat.	freude	joy
freude	I would feel joy if a close friend were overjoyed with a gift I gave them. It's a feeling of warmth and happiness, knowing that I was able to bring a smile to someone's face.	Mann	Ich fühlte ..., als sich eine Freundin sehr über ein Geschenk von mir gefreut hat.	freude	joy
freude	I would feel joy if a close friend were overjoyed with a gift I gave them. It's a feeling of warmth and happiness, knowing that I was able to bring a smile to someone's face.	Mann	Ich fühlte ..., als sich eine Freundin sehr über ein Geschenk von mir gefreut hat.	freude	joy
freude	I would feel joy if a close friend were overjoyed with a gift I gave them. It's a feeling of warmth and happiness, knowing that I was able to bring a smile to someone's face.	Mann	Ich fühlte ..., als sich eine Freundin sehr über ein Geschenk von mir gefreut hat.	freude	surprise
sorge	I would feel concerned if I had a serious argument with someone close to me, as it could potentially damage our relationship and create tension between us.	Mann	Ich fühlte ..., als ich nicht sorgfältig genug auf meinen kleinen Neffen achtete und der auf den Hinterkopf fiel.	sorge	anticipation
sorge	I would feel concerned if I had a serious argument with someone close to me, as it could potentially damage our relationship and create tension between us.	Mann	Ich fühlte ..., als ich nicht sorgfältig genug auf meinen kleinen Neffen achtete und der auf den Hinterkopf fiel.	sorge	fear
sorge	I would feel concerned if I had a serious argument with someone close to me, as it could potentially damage our relationship and create tension between us.	Mann	Ich fühlte ..., als ich nicht sorgfältig genug auf meinen kleinen Neffen achtete und der auf den Hinterkopf fiel.	sorge	sadness
nervosität	I would feel nervous if I were in a situation where I had to confront a large group of people, such as a public speaking engagement or a confrontation with a group of aggressive individuals. My body would tense up and my mind would race with thoughts of anxiety and self-doubt.	Mann	Ich fühlte ..., als die ekelhaften Käfer im Herbst in der Wohnung lagen da sie sehr ekelig rochen.	nervosität	fear
traurigkeit	I would feel sadness if I were to lose a close friend or family member, as it would be a significant loss in my life.	Mann	Ich fühlte ..., als ich erfuhr, dass ein Freund in ein anderes Land zieht.	traurigkeit	disgust
traurigkeit	I would feel sadness if I were to lose a close friend or family member, as it would be a significant loss in my life.	Mann	Ich fühlte ..., als ich erfuhr, dass ein Freund in ein anderes Land zieht.	traurigkeit	fear
traurigkeit	I would feel sadness if I were to lose a close friend or family member, as it would be a significant loss in my life.	Mann	Ich fühlte ..., als ich erfuhr, dass ein Freund in ein anderes Land zieht.	traurigkeit	sadness
traurigkeit	I would feel sadness if I were to lose a close friend or family member, as it would be a significant loss in my life.	Mann	Ich fühlte ..., als ich erfuhr, dass ein Freund in ein anderes Land zieht.	traurigkeit	sadness
traurigkeit	I would feel sadness if I were to lose a close friend or family member, as it would be a significant loss in my life.	Mann	Ich fühlte ..., als ich erfuhr, dass ein Freund in ein anderes Land zieht.	traurigkeit	trust
scham	I would feel shame if I had been deceived by someone I trusted. It's a feeling of embarrassment and regret for having been taken advantage of, and a desire to hide and avoid confrontation.	Mann	Ich fühlte ..., weil man mich angelogen hatte	scham	anger
scham	I would feel shame if I had been deceived by someone I trusted. It's a feeling of embarrassment and regret for having been taken advantage of, and a desire to hide and avoid confrontation.	Mann	Ich fühlte ..., weil man mich angelogen hatte	scham	disgust
scham	I would feel shame if I had been deceived by someone I trusted. It's a feeling of embarrassment and regret for having been taken advantage of, and a desire to hide and avoid confrontation.	Mann	Ich fühlte ..., weil man mich angelogen hatte	scham	sadness
furcht	I would feel fear if I were to experience a severe thunderstorm while alone in the wilderness.	Mann	Ich fühlte ..., als es ein starkes Gewitter gab und ich noch sehr klein war.	furcht	anger
furcht	I would feel fear if I were to experience a severe thunderstorm while alone in the wilderness.	Mann	Ich fühlte ..., als es ein starkes Gewitter gab und ich noch sehr klein war.	furcht	anticipation
furcht	I would feel fear if I were to experience a severe thunderstorm while alone in the wilderness.	Mann	Ich fühlte ..., als es ein starkes Gewitter gab und ich noch sehr klein war.	furcht	fear
furcht	I would feel fear if I were to experience a severe thunderstorm while alone in the wilderness.	Mann	Ich fühlte ..., als es ein starkes Gewitter gab und ich noch sehr klein war.	furcht	fear
enttäuschung	Ich würde Enttäuschung empfinden, wenn ich erkannte, dass ich meine Hoffnungen und Träume nicht erreichen kann.	Mann	Ich fühlte ..., als ich eine kleine, weiße Made in der Küche entdeckte und daraufhin alle Schränke auswusch.	enttäuschung	disgust
enttäuschung	Ich würde Enttäuschung empfinden, wenn ich erkannte, dass ich meine Hoffnungen und Träume nicht erreichen kann.	Mann	Ich fühlte ..., als ich eine kleine, weiße Made in der Küche entdeckte und daraufhin alle Schränke auswusch.	enttäuschung	sadness
enttäuschung	Ich würde Enttäuschung empfinden, wenn ich mich über das Verschwinden meiner Sauce freue, die ich so viel Mühe gegeben habe, um sie zu erstellen. Es wäre wie das Versinken meiner Bemühungen in der Luft.	Mann	Ich fühlte ..., als ich mich im Restaurant mit sauce beschmutzt habe	enttäuschung	disgust
enttäuschung	Ich würde Enttäuschung empfinden, wenn ich mich über das Verschwinden meiner Sauce freue, die ich so viel Mühe gegeben habe, um sie zu erstellen. Es wäre wie das Versinken meiner Bemühungen in der Luft.	Mann	Ich fühlte ..., als ich mich im Restaurant mit sauce beschmutzt habe	enttäuschung	sadness
furcht	I would feel fear if I were alone in a dark and unfamiliar place, such as a neighboring town at night. Fear is a natural response to an unknown or potentially dangerous situation, and it would be a strong emotion for me to experience.	Mann	Ich fühlte ..., als ich nachts im Dunkeln alleine bis in unseren Nachbarort gegangen bin.	furcht	anger
furcht	I would feel fear if I were alone in a dark and unfamiliar place, such as a neighboring town at night. Fear is a natural response to an unknown or potentially dangerous situation, and it would be a strong emotion for me to experience.	Mann	Ich fühlte ..., als ich nachts im Dunkeln alleine bis in unseren Nachbarort gegangen bin.	furcht	anticipation
furcht	I would feel fear if I were alone in a dark and unfamiliar place, such as a neighboring town at night. Fear is a natural response to an unknown or potentially dangerous situation, and it would be a strong emotion for me to experience.	Mann	Ich fühlte ..., als ich nachts im Dunkeln alleine bis in unseren Nachbarort gegangen bin.	furcht	fear
furcht	I would feel fear if I were alone in a dark and unfamiliar place, such as a neighboring town at night. Fear is a natural response to an unknown or potentially dangerous situation, and it would be a strong emotion for me to experience.	Mann	Ich fühlte ..., als ich nachts im Dunkeln alleine bis in unseren Nachbarort gegangen bin.	furcht	fear
freude	I would feel joy if I had just received a promotion at work. It's a great opportunity for me to grow professionally and financially, and I'm excited to take on new challenges.	Mann	Ich fühlte ..., als ich eine Zusage für eine neue Arbeitsstelle bekam.	freude	anticipation
freude	I would feel joy if I had just received a promotion at work. It's a great opportunity for me to grow professionally and financially, and I'm excited to take on new challenges.	Mann	Ich fühlte ..., als ich eine Zusage für eine neue Arbeitsstelle bekam.	freude	joy
freude	I would feel joy if I had just received a promotion at work. It's a great opportunity for me to grow professionally and financially, and I'm excited to take on new challenges.	Mann	Ich fühlte ..., als ich eine Zusage für eine neue Arbeitsstelle bekam.	freude	joy
freude	I would feel joy if I had just received a promotion at work. It's a great opportunity for me to grow professionally and financially, and I'm excited to take on new challenges.	Mann	Ich fühlte ..., als ich eine Zusage für eine neue Arbeitsstelle bekam.	freude	joy
freude	I would feel joy if I had just received a promotion at work. It's a great opportunity for me to grow professionally and financially, and I'm excited to take on new challenges.	Mann	Ich fühlte ..., als ich eine Zusage für eine neue Arbeitsstelle bekam.	freude	joy
freude	I would feel joy if I had just received a promotion at work. It's a great opportunity for me to grow professionally and financially, and I'm excited to take on new challenges.	Mann	Ich fühlte ..., als ich eine Zusage für eine neue Arbeitsstelle bekam.	freude	surprise
angst	I would feel fear if I were stuck in an elevator with a stranger during a power outage.	Mann	Ich fühlte ..., als der Aufzug stecken blieb	angst	anger
angst	I would feel fear if I were stuck in an elevator with a stranger during a power outage.	Mann	Ich fühlte ..., als der Aufzug stecken blieb	angst	anticipation
angst	I would feel fear if I were stuck in an elevator with a stranger during a power outage.	Mann	Ich fühlte ..., als der Aufzug stecken blieb	angst	anticipation
angst	I would feel fear if I were stuck in an elevator with a stranger during a power outage.	Mann	Ich fühlte ..., als der Aufzug stecken blieb	angst	fear
angst	I would feel fear if I were stuck in an elevator with a stranger during a power outage.	Mann	Ich fühlte ..., als der Aufzug stecken blieb	angst	fear
angst	I would feel fear if I were stuck in an elevator with a stranger during a power outage.	Mann	Ich fühlte ..., als der Aufzug stecken blieb	angst	sadness
angst	I would feel fear if I were stuck in an elevator with a stranger during a power outage.	Mann	Ich fühlte ..., als der Aufzug stecken blieb	angst	surprise
scham	Ich würde Scham empfinden, wenn ich mich für mein Verhalten gegenüber einem wichtigen Kunden entschuldigen muss.	Mann	Ich fühlte ..., als ich einen wichtigen Kunden verärgert habe.	scham	anger
scham	Ich würde Scham empfinden, wenn ich mich für mein Verhalten gegenüber einem wichtigen Kunden entschuldigen muss.	Mann	Ich fühlte ..., als ich einen wichtigen Kunden verärgert habe.	scham	disgust
scham	Ich würde Scham empfinden, wenn ich mich für mein Verhalten gegenüber einem wichtigen Kunden entschuldigen muss.	Mann	Ich fühlte ..., als ich einen wichtigen Kunden verärgert habe.	scham	sadness
enttäuschung	Ich würde Enttäuschung empfinden, wenn ich mein frisch gekaufter Salat und die Ohrwürmer, die ich darauf gewartet habe, nicht genießen könnte, weil ich mich über die unerwartete Entwicklung beschwert fühle.	Mann	Ich fühlte ..., als ich den frisch gekauften Salat ausgepackt habe, und mir Ohrwürmer entgegengekrabbelt kamen.	enttäuschung	disgust
enttäuschung	Ich würde Enttäuschung empfinden, wenn ich mein frisch gekaufter Salat und die Ohrwürmer, die ich darauf gewartet habe, nicht genießen könnte, weil ich mich über die unerwartete Entwicklung beschwert fühle.	Mann	Ich fühlte ..., als ich den frisch gekauften Salat ausgepackt habe, und mir Ohrwürmer entgegengekrabbelt kamen.	enttäuschung	sadness
angst	Ich würde Angst empfinden, wenn ich mich auf eine lange Reise ohne michere Umgebung und Unterstützung begeben würde.	Mann	Ich fühlte ..., als der Tag des Abfluges näher kam	angst	anger
angst	Ich würde Angst empfinden, wenn ich mich auf eine lange Reise ohne michere Umgebung und Unterstützung begeben würde.	Mann	Ich fühlte ..., als der Tag des Abfluges näher kam	angst	anticipation
angst	Ich würde Angst empfinden, wenn ich mich auf eine lange Reise ohne michere Umgebung und Unterstützung begeben würde.	Mann	Ich fühlte ..., als der Tag des Abfluges näher kam	angst	anticipation
angst	Ich würde Angst empfinden, wenn ich mich auf eine lange Reise ohne michere Umgebung und Unterstützung begeben würde.	Mann	Ich fühlte ..., als der Tag des Abfluges näher kam	angst	fear
angst	Ich würde Angst empfinden, wenn ich mich auf eine lange Reise ohne michere Umgebung und Unterstützung begeben würde.	Mann	Ich fühlte ..., als der Tag des Abfluges näher kam	angst	fear
angst	Ich würde Angst empfinden, wenn ich mich auf eine lange Reise ohne michere Umgebung und Unterstützung begeben würde.	Mann	Ich fühlte ..., als der Tag des Abfluges näher kam	angst	sadness
angst	Ich würde Angst empfinden, wenn ich mich auf eine lange Reise ohne michere Umgebung und Unterstützung begeben würde.	Mann	Ich fühlte ..., als der Tag des Abfluges näher kam	angst	surprise
scham	Ich würde Scham empfinden, wenn ich mich für eine falsche Entscheidung oder Handlung verantworten musste, especially if it affected someone I care about.	Mann	Ich fühlte ..., als ich erneut Vater wurde.	scham	anger
scham	Ich würde Scham empfinden, wenn ich mich für eine falsche Entscheidung oder Handlung verantworten musste, especially if it affected someone I care about.	Mann	Ich fühlte ..., als ich erneut Vater wurde.	scham	disgust
scham	Ich würde Scham empfinden, wenn ich mich für eine falsche Entscheidung oder Handlung verantworten musste, especially if it affected someone I care about.	Mann	Ich fühlte ..., als ich erneut Vater wurde.	scham	sadness
schmerz	I would feel pain if I had to perform an open heart surgery on my father. It would be a difficult and invasive procedure, and the thought of causing him harm or risking his life would be emotionally challenging.	Mann	Ich fühlte ..., als ich das offene bein meines vaters verbinden musste	schmerz	anger
schmerz	I would feel pain if I had to perform an open heart surgery on my father. It would be a difficult and invasive procedure, and the thought of causing him harm or risking his life would be emotionally challenging.	Mann	Ich fühlte ..., als ich das offene bein meines vaters verbinden musste	schmerz	fear
schmerz	I would feel pain if I had to perform an open heart surgery on my father. It would be a difficult and invasive procedure, and the thought of causing him harm or risking his life would be emotionally challenging.	Mann	Ich fühlte ..., als ich das offene bein meines vaters verbinden musste	schmerz	sadness
schmerz	I would feel pain if I had to perform an open heart surgery on my father. It would be a difficult and invasive procedure, and the thought of causing him harm or risking his life would be emotionally challenging.	Mann	Ich fühlte ..., als ich das offene bein meines vaters verbinden musste	schmerz	sadness
freude	I would feel joy if I were able to attend a concert of my favorite band in my hometown. It would be a unique and exciting experience to see them perform live and connect with other fans in the same place.	Mann	Ich fühlte ... als ich erfahren habe das meine Lieblingsband in meiner Stadt spielt	freude	anticipation
freude	I would feel joy if I were able to attend a concert of my favorite band in my hometown. It would be a unique and exciting experience to see them perform live and connect with other fans in the same place.	Mann	Ich fühlte ... als ich erfahren habe das meine Lieblingsband in meiner Stadt spielt	freude	joy
freude	I would feel joy if I were able to attend a concert of my favorite band in my hometown. It would be a unique and exciting experience to see them perform live and connect with other fans in the same place.	Mann	Ich fühlte ... als ich erfahren habe das meine Lieblingsband in meiner Stadt spielt	freude	joy
freude	I would feel joy if I were able to attend a concert of my favorite band in my hometown. It would be a unique and exciting experience to see them perform live and connect with other fans in the same place.	Mann	Ich fühlte ... als ich erfahren habe das meine Lieblingsband in meiner Stadt spielt	freude	joy
freude	I would feel joy if I were able to attend a concert of my favorite band in my hometown. It would be a unique and exciting experience to see them perform live and connect with other fans in the same place.	Mann	Ich fühlte ... als ich erfahren habe das meine Lieblingsband in meiner Stadt spielt	freude	joy
freude	I would feel joy if I were able to attend a concert of my favorite band in my hometown. It would be a unique and exciting experience to see them perform live and connect with other fans in the same place.	Mann	Ich fühlte ... als ich erfahren habe das meine Lieblingsband in meiner Stadt spielt	freude	surprise
scham	Ich würde Scham empfinden, wenn ich mich für eine falsche Entscheidung verantworten muss, die ich gemacht habe.	Mann	Ich fühlte ..., als ich sah das jemand auf dem Parkplatz mein Auto angefahren hatte und sich aus dem Staub gemacht hat.	scham	anger
scham	Ich würde Scham empfinden, wenn ich mich für eine falsche Entscheidung verantworten muss, die ich gemacht habe.	Mann	Ich fühlte ..., als ich sah das jemand auf dem Parkplatz mein Auto angefahren hatte und sich aus dem Staub gemacht hat.	scham	disgust
scham	Ich würde Scham empfinden, wenn ich mich für eine falsche Entscheidung verantworten muss, die ich gemacht habe.	Mann	Ich fühlte ..., als ich sah das jemand auf dem Parkplatz mein Auto angefahren hatte und sich aus dem Staub gemacht hat.	scham	sadness
freude	I would feel joy if my football team won a championship game after a long and difficult season.	Mann	Ich fühlte ..., als mein Fussballverein in eine höhere Klasse aufgestiegen ist.	freude	anticipation
freude	I would feel joy if my football team won a championship game after a long and difficult season.	Mann	Ich fühlte ..., als mein Fussballverein in eine höhere Klasse aufgestiegen ist.	freude	joy
freude	I would feel joy if my football team won a championship game after a long and difficult season.	Mann	Ich fühlte ..., als mein Fussballverein in eine höhere Klasse aufgestiegen ist.	freude	joy
freude	I would feel joy if my football team won a championship game after a long and difficult season.	Mann	Ich fühlte ..., als mein Fussballverein in eine höhere Klasse aufgestiegen ist.	freude	joy
freude	I would feel joy if my football team won a championship game after a long and difficult season.	Mann	Ich fühlte ..., als mein Fussballverein in eine höhere Klasse aufgestiegen ist.	freude	joy
freude	I would feel joy if my football team won a championship game after a long and difficult season.	Mann	Ich fühlte ..., als mein Fussballverein in eine höhere Klasse aufgestiegen ist.	freude	surprise
schmerz	I would feel pain if I were witnessing a serious accident involving someone I care about.	Mann	Ich fühlte ..., als ich hilflos zusehen musste ohne etwas dagegen unternehmen zu können	schmerz	anger
schmerz	I would feel pain if I were witnessing a serious accident involving someone I care about.	Mann	Ich fühlte ..., als ich hilflos zusehen musste ohne etwas dagegen unternehmen zu können	schmerz	fear
schmerz	I would feel pain if I were witnessing a serious accident involving someone I care about.	Mann	Ich fühlte ..., als ich hilflos zusehen musste ohne etwas dagegen unternehmen zu können	schmerz	sadness
schmerz	I would feel pain if I were witnessing a serious accident involving someone I care about.	Mann	Ich fühlte ..., als ich hilflos zusehen musste ohne etwas dagegen unternehmen zu können	schmerz	sadness
freude	I would feel joy, as I have just become a father for the first time. It is a moment of great happiness and fulfillment, and I am eager to begin this new chapter in my life.	Mann	Ich fühlte ..., als ich zum ersten Mal Vater wurde.	freude	anticipation
